,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
APCDD1,-0.050090262035025646,-0.026396400415489872,0.043499047769214226,0.040077253497645245,-0.04729785843770199,0.07146792376498688,0.04183254099202216,0.0018617199405242604,0.004153536124998998,-0.006425974983695103,-0.000238250061602302,-0.03526023780583416,0.015727163419221465,0.00249526813311367,-0.04235045917858005,-0.03850961083661134
NDN,-0.00837460601750791,0.004009196829803474,0.012760024250694143,0.011676943085189575,-0.03632535029452343,-0.013940261223861855,0.015552135333899327,0.04011675266026124,0.04306366904350299,0.021346343841957296,-0.003554870149345225,-0.025220104172524842,-0.028568242772210144,-0.008719980503109716,-0.04737585828764891,-0.0396873466783231
SLC13A5,-0.04311424196348417,0.008552908704007892,0.024227492691265295,0.03501191315033776,-0.04950916583954898,0.08902562460280372,0.06344831624992099,0.0208882884288968,0.017819838246469998,-0.027549008069945157,-0.006974531684864151,0.007827757546421527,0.02225126106569977,-0.012703392350492539,0.03560004700627884,0.05331094608029911
CD74,0.08185605208796379,-0.02758739749167413,-0.014742004145683307,0.02943084112979167,-0.030283336809105926,-0.026152986136686394,0.061070452091376896,0.06188594341459179,-0.03280452654545833,-0.028736986015228724,0.035771072484488624,0.0088420674496967,0.03855439495687275,0.011852363105691543,0.011681619373154074,-0.006444451841799129
EEF1A2,0.0012938085738524218,-0.019013962066838155,0.02149180640016427,0.0004302843256105376,-0.010712129531690325,0.011127925083108062,-0.014541351722550432,-0.009242451355651268,0.11159041676196221,0.08267440805496258,-0.005839139616929286,0.13206642804851113,-0.0735635025465228,-0.026850954678196114,0.0033287952808342515,0.09289073831680794
SLC8A3,-0.069706721970574,-0.03315095711657828,0.057452325006763255,0.0025509914111694937,-0.04572492872811604,0.04965500541487214,0.03214502174102946,0.04407472759981881,-0.010305174569646004,-0.021775718445057376,-0.033655598718139765,-0.009377124412753016,0.01670907429901898,0.043032752128945986,0.029939969786867256,0.018033585237069376
LAMC3,-0.015273626002495213,0.006050984181174806,0.064031274790494,-0.028021699094043707,-0.033496843261682493,-0.05740798984417816,0.02185813409389916,-0.009115001756328399,0.03384766340879182,0.03742629266445861,0.044356870941917856,-0.0035914234223915235,-0.023075534453626607,-0.008788009130527566,0.006571969716711477,-0.06668969125297687
PRND,0.03269730894547828,-0.013351274356290025,0.06236593443926963,0.027116370870270447,-0.06528510666473993,0.02856206640973885,-0.028867465279988742,-0.0708510723077038,-0.0473335949270745,-0.021794114204940367,0.005875996702920454,-0.016010496355981323,-0.02850505226009444,-0.04301664024273635,-0.019490682455329738,-0.02442314709159207
DCN,0.03412965805668544,0.05047765540233314,0.03545355130911091,-0.05912373053342062,0.04545805943040193,0.0038297945942970487,0.02391027888780208,0.0653269019062106,-0.022138220640592395,-0.03051716425746661,-0.03447782018073536,0.024521953958473848,-0.012008322021873241,-0.07796672961047664,-0.02281822662335242,0.005968447187254439
ATP6V0D2,0.021383211226895207,-0.07897441431772453,0.038810513607050776,-0.015200397011213795,0.07589467774003733,0.07062405642769264,-0.0036500357617635457,-0.06045147183298522,0.05374327295882428,0.023095783178952826,-0.012991132490492455,-0.012702781611887488,-0.02401621730102394,-0.03147667756387788,-0.036766870560094915,-0.014759630135895653
ENO2,-0.0002545444321408381,0.03243999060557726,0.00602182705785615,0.027509697395514683,0.02034776426168205,-0.050866965501210476,0.015472261992814727,0.025814916647641087,0.026554754858911914,0.09834980959533998,-0.01762274333847613,-0.05387593275903501,0.013994506075139145,-0.0041461116722402575,-0.009250843082089677,-0.016980478405721113
SLC29A1,-0.010153372436274077,-0.06240262742266542,0.058503066234462754,-0.025866742809595784,0.008116938742227194,-0.03333816311053859,-0.02343308364576905,-0.021266910360413754,-0.032387164736339055,0.039768288839337494,0.014031013638836142,-0.008951470719082637,0.0026284908220582126,-0.038282423473179755,0.05602736059044934,-0.0296340415804656
