,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
KAZALD1,-0.03566591010195504,-0.007573041939233596,0.02494866096593486,-0.0060169136438237986,-0.04101701848379602,9.749922635349652e-05,0.02752174265950044,-0.02700929458361302,-0.04367489279871649,0.023378037846484404,-0.01362804792154899,-0.010426560186723794,-0.026149375579540675,-0.0031512566367197913,-0.014221516226140008,0.010271026384914768
ROR2,-0.009407059140284602,0.05792854246462529,0.003519087051162783,0.043330529717652125,0.018141844948324985,-0.010888096302181714,0.030507778663459082,-0.03156835759593313,-0.00845386371991435,-0.015589149815621109,-0.004850067693716536,-0.022552685568740148,0.014728276074921042,-0.017114333899893662,-0.02203331993559543,0.00457407203738776
BAIAP2L2,-0.03017909995482419,-0.016327826490845795,0.022124363784426553,0.0006473434565701063,-0.02431158175192013,-0.0040307793251654735,0.031428559766667974,-0.009748272494438794,-0.011791298408110064,0.03518305577416181,0.008709052335763377,-0.03223316447614056,-0.028094905782863878,0.03320019262524895,0.016748791723268847,0.011697926312475656
TNFRSF19,-0.014364846113111228,0.012073386595713671,0.030960198092649483,0.03269998965438009,0.03312507671254139,-0.023154393601261043,0.03676765809851439,0.00613602376627431,-0.005959854807366405,-0.050185852798663985,-0.02726292435411961,0.004633842572301308,0.019613136253902222,0.013934685420959365,0.026933722660393317,0.04884572209405422
RCOR2,-0.04735917572565016,-0.014759288386869834,0.010117042795476554,0.022058807977001358,-0.028326218342172936,0.02609263812644047,0.0501044618929766,-0.0353427905741198,-0.05580686386608209,0.0283160081700035,-0.012212884689065517,-0.009862608244475051,-0.0010500353626320992,-0.00674345398465283,0.009200593193869948,0.017737096051662585
LUM,0.014759622483442007,0.032453131295282364,0.024157212589511496,-0.04411843589365378,0.054168212902142236,-0.0029652670165944157,0.005276416529317778,-0.05137126904867776,-0.05075344031164555,0.004772201839842589,0.008228145027022713,0.011227937077900058,0.00820559808512816,0.03201252433593238,-0.040531197526110584,-0.006134515644071721
SERPINA1,0.04326113257352728,-0.0021319291437000678,-0.03063381421067636,0.03605685333060086,-0.00884966087676663,-0.020557285135666258,0.013390400158763388,-0.019224370252173058,0.0017015666206462617,0.02230967481475954,0.038283430684539745,0.05946799253831625,-0.013603215488453502,0.0004685434084326298,0.018767807919840084,-0.023121401227353056
EFEMP1,0.015153361130728826,0.03975486661157406,0.016597803709059118,0.008931395309215754,-0.013159315502886461,0.004481596895140039,0.014328475180528072,-0.03659085067403805,0.007858241574354358,0.02401917756928079,-0.032216483252471145,-0.027431359537331446,0.00518972766009243,0.013412592429469692,-0.0315876150706049,-0.01894584056645248
OMD,-0.02563963769051406,-0.00921322965939937,0.0404661501500839,-0.02690856106506393,0.016999564523231647,0.0008413016786286062,0.042133210321887445,-0.027989668394632086,-0.046822015489523035,-0.004808977761251932,0.00925029416818643,0.033368276202901545,0.03595256553886632,-0.027432673273177808,-0.011675170666342596,0.03394595593493883
NCAM1,-0.032205516050619,-0.02992643694353398,0.04379061635873577,-0.004655812590779724,-0.009605498935403701,-0.0009283211614907663,0.0025000600874085233,-0.029695239452769976,0.0093221185483893,-0.019730852639776964,-0.02377361220583,0.030153491072117955,-0.009020638673505338,0.025912689981414716,-0.033871062857988216,0.0009924079664874567
SPON1,-0.012502369732624963,0.0413871230296328,0.03122364179505571,0.0015001237337028354,0.014408182407667175,-0.013926968133611644,0.035145451279539254,-0.0021548781833546143,-0.028860118814769145,-0.008505081180704416,-0.00211106929533726,-0.005389268723538445,-0.0006194168635699025,-0.019444096562964527,-0.0043009421389508945,-0.005420220257627707
