source,candidate,n_nonempty,n_unique,n_overlap,overlap_fraction
expression,RNF24_3,186,186,0,0.0
expression,RNF25_3,186,186,0,0.0
expression,RNF26_3,186,186,0,0.0
expression,RNF31_3,186,186,0,0.0
expression,RNF32_3,186,186,0,0.0
expression,RNF34_3,186,186,0,0.0
expression,RNF38_3,186,186,0,0.0
expression,RNF4_3,186,186,0,0.0
expression,RNF40_3,186,186,0,0.0
expression,RNF41_3,186,186,0,0.0
expression,RNF44_3,186,186,0,0.0
expression,RNF5_3,186,186,0,0.0
expression,RNF6_3,186,186,0,0.0
expression,RNF7_3,186,186,0,0.0
expression,RNF8_3,186,186,0,0.0
expression,RNFT1_3,186,186,0,0.0
expression,RNFT2_3,186,186,0,0.0
expression,RNGTT_3,186,186,0,0.0
expression,RNH1_3,186,186,0,0.0
expression,RNLS_3,186,186,0,0.0
expression,RNMT_3,186,186,0,0.0
expression,RNPC3_3,186,186,0,0.0
expression,RNPEP_3,186,186,0,0.0
expression,RNPEPL1_3,186,186,0,0.0
expression,RNPS1_3,186,186,0,0.0
expression,RO60_3,186,186,0,0.0
expression,ROBO1_3,186,186,0,0.0
expression,ROBO2_3,186,186,0,0.0
expression,ROBO3_3,186,186,0,0.0
expression,ROBO4_3,186,186,0,0.0
expression,ROCK1_3,186,186,0,0.0
expression,ROCK2_3,186,186,0,0.0
expression,ROGDI_3,186,186,0,0.0
expression,ROM1_3,186,186,0,0.0
expression,ROMO1_3,186,186,0,0.0
expression,ROR1_3,186,186,0,0.0
expression,ROR2_3,186,186,0,0.0
expression,RP2_3,186,186,0,0.0
expression,RP9_3,186,186,0,0.0
expression,RPA1_3,186,186,0,0.0
expression,RPA2_3,186,186,0,0.0
expression,RPA3_3,186,186,0,0.0
expression,RPAIN_3,186,186,0,0.0
expression,RPAP1_3,186,186,0,0.0
expression,RPAP2_3,186,186,0,0.0
expression,RPAP3_3,186,186,0,0.0
expression,RPE_3,186,186,0,0.0
expression,RPF1_3,186,186,0,0.0
expression,RPF2_3,186,186,0,0.0
expression,RPGR_3,186,186,0,0.0
expression,RPGRIP1L_3,186,186,0,0.0
expression,RPH3AL_3,186,186,0,0.0
expression,RPIA_3,186,186,0,0.0
expression,RPL10_3,186,186,0,0.0
expression,RPL10A_3,186,186,0,0.0
expression,RPL11_3,186,186,0,0.0
expression,RPL12_3,186,186,0,0.0
expression,RPL13_3,186,186,0,0.0
expression,RPL13A_3,186,186,0,0.0
expression,RPL14_3,186,186,0,0.0
expression,RPL15_3,186,186,0,0.0
expression,RPL17_3,186,186,0,0.0
expression,RPL18_3,186,186,0,0.0
expression,RPL18A_3,186,186,0,0.0
expression,RPL19_3,186,186,0,0.0
expression,RPL21_3,186,186,0,0.0
expression,RPL22_3,186,186,0,0.0
expression,RPL22L1_3,186,186,0,0.0
expression,RPL23_3,186,186,0,0.0
expression,RPL24_3,186,186,0,0.0
expression,RPL26_3,186,186,0,0.0
expression,RPL26L1_3,186,186,0,0.0
expression,RPL27_3,186,186,0,0.0
expression,RPL27A_3,186,186,0,0.0
expression,RPL28_3,186,186,0,0.0
expression,RPL29_3,186,186,0,0.0
expression,RPL3_3,186,186,0,0.0
expression,RPL30_3,186,186,0,0.0
expression,RPL31_3,186,186,0,0.0
expression,RPL32_6,186,186,0,0.0
expression,RPL34_3,186,186,0,0.0
expression,RPL35_3,186,186,0,0.0
expression,RPL35A_3,186,186,0,0.0
expression,RPL36_3,186,186,0,0.0
expression,RPL36AL_3,186,186,0,0.0
expression,RPL37_3,186,186,0,0.0
expression,RPL37A_3,186,186,0,0.0
expression,RPL38_3,186,186,0,0.0
expression,RPL4_3,186,186,0,0.0
expression,RPL5_3,186,186,0,0.0
expression,RPL6_3,186,186,0,0.0
expression,RPL7_3,186,186,0,0.0
expression,RPL7A_3,186,186,0,0.0
expression,RPL7L1_3,186,186,0,0.0
expression,RPL8_3,186,186,0,0.0
expression,RPL9_3,186,186,0,0.0
expression,RPLP0_3,186,186,0,0.0
expression,RPLP1_3,186,186,0,0.0
expression,RPLP2_3,186,186,0,0.0
expression,RPN1_3,186,186,0,0.0
expression,RPN2_3,186,186,0,0.0
expression,RPP14_3,186,186,0,0.0
expression,RPP21_5,186,186,0,0.0
expression,RPP21_6,186,186,0,0.0
expression,RPP25_3,186,186,0,0.0
expression,RPP25L_3,186,186,0,0.0
expression,RPP30_3,186,186,0,0.0
expression,RPP38_3,186,186,0,0.0
expression,RPP40_3,186,186,0,0.0
expression,RPRD1A_3,186,186,0,0.0
expression,RPRD1B_3,186,186,0,0.0
expression,RPRD2_3,186,186,0,0.0
expression,RPS10_3,186,186,0,0.0
expression,RPS11_3,186,186,0,0.0
expression,RPS12_3,186,186,0,0.0
expression,RPS13_3,186,186,0,0.0
expression,RPS14_3,186,186,0,0.0
expression,RPS15_3,186,186,0,0.0
expression,RPS15A_3,186,186,0,0.0
expression,RPS16_3,186,186,0,0.0
expression,RPS17_3,186,186,0,0.0
expression,RPS18_3,186,186,0,0.0
expression,RPS19_3,186,186,0,0.0
expression,RPS19BP1_3,186,186,0,0.0
expression,RPS2_3,186,186,0,0.0
expression,RPS20_3,186,186,0,0.0
expression,RPS21_3,186,186,0,0.0
expression,RPS23_3,186,186,0,0.0
expression,RPS24_3,186,186,0,0.0
expression,RPS25_3,186,186,0,0.0
expression,RPS26_3,186,186,0,0.0
expression,RPS27_3,186,186,0,0.0
expression,RPS27A_3,186,186,0,0.0
expression,RPS27L_3,186,186,0,0.0
expression,RPS28_3,186,186,0,0.0
expression,RPS29_3,186,186,0,0.0
expression,RPS3_3,186,186,0,0.0
expression,RPS3A_3,186,186,0,0.0
expression,RPS4X_3,186,186,0,0.0
expression,RPS5_3,186,186,0,0.0
expression,RPS6_3,186,186,0,0.0
expression,RPS6KA1_3,186,186,0,0.0
expression,RPS6KA2_3,186,186,0,0.0
expression,RPS6KA3_3,186,186,0,0.0
expression,RPS6KA4_3,186,186,0,0.0
expression,RPS6KA5_3,186,186,0,0.0
expression,RPS6KB1_3,186,186,0,0.0
expression,RPS6KB2_3,186,186,0,0.0
expression,RPS6KC1_3,186,186,0,0.0
expression,RPS7_3,186,186,0,0.0
expression,RPS8_3,186,186,0,0.0
expression,RPS9_3,186,186,0,0.0
expression,RPSA_3,186,186,0,0.0
expression,RPTOR_3,186,186,0,0.0
expression,RPUSD1_3,186,186,0,0.0
expression,RPUSD2_3,186,186,0,0.0
expression,RPUSD3_3,186,186,0,0.0
expression,RPUSD4_3,186,186,0,0.0
expression,RRAD_3,186,186,0,0.0
expression,RRAGA_3,186,186,0,0.0
expression,RRAGC_3,186,186,0,0.0
expression,RRAGD_3,186,186,0,0.0
expression,RRAS_3,186,186,0,0.0
expression,RRAS2_3,186,186,0,0.0
expression,RRBP1_3,186,186,0,0.0
expression,RREB1_3,186,186,0,0.0
expression,RRH_3,186,186,0,0.0
expression,RRM1_3,186,186,0,0.0
expression,RRM2_3,186,186,0,0.0
expression,RRM2B_3,186,186,0,0.0
expression,RRN3_3,186,186,0,0.0
expression,RRNAD1_3,186,186,0,0.0
expression,RRP1_3,186,186,0,0.0
expression,RRP12_3,186,186,0,0.0
expression,RRP15_3,186,186,0,0.0
expression,RRP1B_3,186,186,0,0.0
expression,RRP36_3,186,186,0,0.0
expression,RRP7_3,186,186,0,0.0
expression,RRP8_3,186,186,0,0.0
expression,RRP9_3,186,186,0,0.0
expression,RRS1_3,186,186,0,0.0
expression,RSAD1_3,186,186,0,0.0
expression,RSBN1_3,186,186,0,0.0
expression,RSBN1L_3,186,186,0,0.0
expression,RSF1_3,186,186,0,0.0
expression,RSL1D1_3,186,186,0,0.0
expression,RSL24D1_3,186,186,0,0.0
expression,RSPH3_3,186,186,0,0.0
expression,RSPH6A_3,186,186,0,0.0
expression,RSPO2_3,186,186,0,0.0
expression,RSPO3_3,186,186,0,0.0
expression,RSPRY1_3,186,186,0,0.0
expression,RSRC2_3,186,186,0,0.0
expression,RSRP1_3,186,186,0,0.0
expression,RSU1_3,186,186,0,0.0
expression,RTCA_3,186,186,0,0.0
expression,RTCB_3,186,186,0,0.0
expression,RTEL1_3,186,186,0,0.0
expression,RTF1_3,186,186,0,0.0
expression,RTF2_3,186,186,0,0.0
expression,RTKN_3,186,186,0,0.0
expression,RTKN2_3,186,186,0,0.0
expression,RTL5_3,186,186,0,0.0
expression,RTL6_3,186,186,0,0.0
expression,RTN2_3,186,186,0,0.0
expression,RTN3_3,186,186,0,0.0
expression,RTN4_3,186,186,0,0.0
expression,RTN4IP1_3,186,186,0,0.0
expression,RTN4RL1_3,186,186,0,0.0
expression,RTP4_3,186,186,0,0.0
expression,RTRAF_3,186,186,0,0.0
expression,RTTN_3,186,186,0,0.0
expression,RUBCN_3,186,186,0,0.0
expression,RUFY1_3,186,186,0,0.0
expression,RUFY2_3,186,186,0,0.0
expression,RUFY3_3,186,186,0,0.0
expression,RUFY4_3,186,186,0,0.0
expression,RUNDC1_3,186,186,0,0.0
expression,RUNX1_3,186,186,0,0.0
expression,RUNX1T1_3,186,186,0,0.0
expression,RUNX2_3,186,186,0,0.0
expression,RUNX3_3,186,186,0,0.0
expression,RUSC1_3,186,186,0,0.0
expression,RUSC2_3,186,186,0,0.0
expression,RUSF1_3,186,186,0,0.0
expression,RUVBL1_3,186,186,0,0.0
expression,RUVBL2_3,186,186,0,0.0
expression,RWDD1_3,186,186,0,0.0
expression,RWDD2A_3,186,186,0,0.0
expression,RWDD2B_3,186,186,0,0.0
expression,RWDD3_3,186,186,0,0.0
expression,RWDD4_3,186,186,0,0.0
expression,RXRA_3,186,186,0,0.0
expression,RXRB_3,186,186,0,0.0
expression,RXRG_3,186,186,0,0.0
expression,RXYLT1_3,186,186,0,0.0
expression,RYBP_3,186,186,0,0.0
expression,RYK_3,186,186,0,0.0
expression,RYR1_3,186,186,0,0.0
expression,S100A1_3,186,186,0,0.0
expression,S100A10_3,186,186,0,0.0
expression,S100A11_3,186,186,0,0.0
expression,S100A13_3,186,186,0,0.0
expression,S100A16_3,186,186,0,0.0
expression,S100A2_3,186,186,0,0.0
expression,S100A4_3,186,186,0,0.0
expression,S100A6_3,186,186,0,0.0
expression,S100A8_3,186,186,0,0.0
expression,S100A9_3,186,186,0,0.0
expression,S100P_3,186,186,0,0.0
expression,S100PBP_3,186,186,0,0.0
expression,S1PR1_3,186,186,0,0.0
expression,S1PR2_3,186,186,0,0.0
expression,S1PR3_3,186,186,0,0.0
expression,SAAL1_3,186,186,0,0.0
expression,SAC3D1_3,186,186,0,0.0
expression,SACM1L_3,186,186,0,0.0
expression,SACS_3,186,186,0,0.0
expression,SAE1_3,186,186,0,0.0
expression,SAFB_3,186,186,0,0.0
expression,SAFB2_3,186,186,0,0.0
expression,SALL2_3,186,186,0,0.0
expression,SAMD1_3,186,186,0,0.0
expression,SAMD10_3,186,186,0,0.0
expression,SAMD11_3,186,186,0,0.0
expression,SAMD13_3,186,186,0,0.0
expression,SAMD14_3,186,186,0,0.0
expression,SAMD4A_3,186,186,0,0.0
expression,SAMD4B_3,186,186,0,0.0
expression,SAMD8_3,186,186,0,0.0
expression,SAMD9L_3,186,186,0,0.0
expression,SAMHD1_3,186,186,0,0.0
expression,SAMM50_3,186,186,0,0.0
expression,SAMSN1_3,186,186,0,0.0
expression,SAP130_3,186,186,0,0.0
expression,SAP18_3,186,186,0,0.0
expression,SAP30_3,186,186,0,0.0
expression,SAP30BP_3,186,186,0,0.0
expression,SAP30L_3,186,186,0,0.0
expression,SAPCD2_3,186,186,0,0.0
expression,SAR1A_3,186,186,0,0.0
expression,SAR1B_3,186,186,0,0.0
expression,SARAF_3,186,186,0,0.0
expression,SARDH_3,186,186,0,0.0
expression,SARM1_3,186,186,0,0.0
expression,SARNP_3,186,186,0,0.0
expression,SARS1_3,186,186,0,0.0
expression,SARS2_3,186,186,0,0.0
expression,SART1_3,186,186,0,0.0
expression,SART3_3,186,186,0,0.0
expression,SASH1_3,186,186,0,0.0
expression,SASH3_3,186,186,0,0.0
expression,SASS6_3,186,186,0,0.0
expression,SAT1_3,186,186,0,0.0
expression,SAT2_3,186,186,0,0.0
expression,SATB1_3,186,186,0,0.0
expression,SATB2_3,186,186,0,0.0
expression,SAV1_3,186,186,0,0.0
expression,SAXO2_3,186,186,0,0.0
expression,SAYSD1_3,186,186,0,0.0
expression,SBDS_3,186,186,0,0.0
expression,SBF1_3,186,186,0,0.0
expression,SBF2_3,186,186,0,0.0
expression,SBNO1_3,186,186,0,0.0
expression,SBNO2_3,186,186,0,0.0
expression,SC5D_3,186,186,0,0.0
expression,SCAF1_3,186,186,0,0.0
expression,SCAF11_3,186,186,0,0.0
expression,SCAF4_3,186,186,0,0.0
expression,SCAF8_3,186,186,0,0.0
expression,SCAI_3,186,186,0,0.0
expression,SCAMP1_3,186,186,0,0.0
expression,SCAMP2_3,186,186,0,0.0
expression,SCAMP3_3,186,186,0,0.0
expression,SCAMP4_3,186,186,0,0.0
expression,SCAMP5_3,186,186,0,0.0
expression,SCAND1_3,186,186,0,0.0
expression,SCAP_3,186,186,0,0.0
expression,SCAPER_4,186,186,0,0.0
expression,SCARA3_3,186,186,0,0.0
expression,SCARA5_3,186,186,0,0.0
expression,SCARB1_3,186,186,0,0.0
expression,SCARB2_3,186,186,0,0.0
expression,SCARF1_3,186,186,0,0.0
expression,SCARF2_3,186,186,0,0.0
expression,SCCPDH_3,186,186,0,0.0
expression,SCD_3,186,186,0,0.0
expression,SCD5_3,186,186,0,0.0
expression,SCEL_3,186,186,0,0.0
expression,SCFD1_3,186,186,0,0.0
expression,SCFD2_3,186,186,0,0.0
expression,SCG3_3,186,186,0,0.0
expression,SCG5_3,186,186,0,0.0
expression,SCIMP_3,186,186,0,0.0
expression,SCIN_3,186,186,0,0.0
expression,SCLT1_3,186,186,0,0.0
expression,SCLY_3,186,186,0,0.0
expression,SCMH1_3,186,186,0,0.0
expression,SCML1_3,186,186,0,0.0
expression,SCN2B_3,186,186,0,0.0
expression,SCNM1_3,186,186,0,0.0
expression,SCNN1A_3,186,186,0,0.0
expression,SCO1_3,186,186,0,0.0
expression,SCOC_3,186,186,0,0.0
expression,SCP2_3,186,186,0,0.0
expression,SCPEP1_3,186,186,0,0.0
expression,SCRIB_3,186,186,0,0.0
expression,SCRN1_3,186,186,0,0.0
expression,SCRN2_3,186,186,0,0.0
expression,SCRN3_3,186,186,0,0.0
expression,SCUBE1_3,186,186,0,0.0
expression,SCUBE2_3,186,186,0,0.0
expression,SCUBE3_3,186,186,0,0.0
expression,SCYL1_3,186,186,0,0.0
expression,SCYL2_3,186,186,0,0.0
expression,SCYL3_3,186,186,0,0.0
expression,SDAD1_3,186,186,0,0.0
expression,SDC1_3,186,186,0,0.0
expression,SDC2_3,186,186,0,0.0
expression,SDC3_3,186,186,0,0.0
expression,SDC4_3,186,186,0,0.0
expression,SDCCAG8_3,186,186,0,0.0
expression,SDE2_3,186,186,0,0.0
expression,SDF2_3,186,186,0,0.0
expression,SDF2L1_3,186,186,0,0.0
expression,SDF4_3,186,186,0,0.0
expression,SDHA_3,186,186,0,0.0
expression,SDHAF1_3,186,186,0,0.0
expression,SDHAF2_3,186,186,0,0.0
expression,SDHAF3_3,186,186,0,0.0
expression,SDHAF4_3,186,186,0,0.0
expression,SDHB_3,186,186,0,0.0
expression,SDHC_3,186,186,0,0.0
expression,SDHD_3,186,186,0,0.0
expression,SDK1_3,186,186,0,0.0
expression,SDK2_3,186,186,0,0.0
expression,SDR39U1_3,186,186,0,0.0
expression,SEC11A_3,186,186,0,0.0
expression,SEC11C_3,186,186,0,0.0
expression,SEC13_3,186,186,0,0.0
expression,SEC14L1_3,186,186,0,0.0
expression,SEC16A_3,186,186,0,0.0
expression,SEC16B_3,186,186,0,0.0
expression,SEC22A_3,186,186,0,0.0
expression,SEC22B_3,186,186,0,0.0
expression,SEC22C_3,186,186,0,0.0
expression,SEC23A_3,186,186,0,0.0
expression,SEC23B_3,186,186,0,0.0
expression,SEC23IP_3,186,186,0,0.0
expression,SEC24A_3,186,186,0,0.0
expression,SEC24B_3,186,186,0,0.0
expression,SEC24C_3,186,186,0,0.0
expression,SEC24D_3,186,186,0,0.0
expression,SEC31A_3,186,186,0,0.0
expression,SEC61A1_3,186,186,0,0.0
expression,SEC61A2_3,186,186,0,0.0
expression,SEC61B_3,186,186,0,0.0
expression,SEC61G_3,186,186,0,0.0
expression,SEC62_3,186,186,0,0.0
expression,SEC63_3,186,186,0,0.0
expression,SECISBP2_3,186,186,0,0.0
expression,SECISBP2L_3,186,186,0,0.0
expression,SEH1L_3,186,186,0,0.0
expression,SEL1L_3,186,186,0,0.0
expression,SELENBP1_3,186,186,0,0.0
expression,SELENOF_3,186,186,0,0.0
expression,SELENOH_3,186,186,0,0.0
expression,SELENOI_3,186,186,0,0.0
expression,SELENOK_3,186,186,0,0.0
expression,SELENOM_3,186,186,0,0.0
expression,SELENON_3,186,186,0,0.0
expression,SELENOO_3,186,186,0,0.0
expression,SELENOP_3,186,186,0,0.0
expression,SELENOS_3,186,186,0,0.0
expression,SELENOT_3,186,186,0,0.0
expression,SELENOW_3,186,186,0,0.0
expression,SELL_3,186,186,0,0.0
expression,SELPLG_3,186,186,0,0.0
expression,SEM1_3,186,186,0,0.0
expression,SEMA3A_3,186,186,0,0.0
expression,SEMA3C_3,186,186,0,0.0
expression,SEMA3D_3,186,186,0,0.0
expression,SEMA3F_3,186,186,0,0.0
expression,SEMA3G_3,186,186,0,0.0
expression,SEMA4A_3,186,186,0,0.0
expression,SEMA4B_3,186,186,0,0.0
expression,SEMA4C_3,186,186,0,0.0
expression,SEMA4D_3,186,186,0,0.0
expression,SEMA4F_3,186,186,0,0.0
expression,SEMA4G_3,186,186,0,0.0
expression,SEMA5A_3,186,186,0,0.0
expression,SEMA5B_3,186,186,0,0.0
expression,SEMA6A_3,186,186,0,0.0
expression,SEMA6B_3,186,186,0,0.0
expression,SEMA6C_3,186,186,0,0.0
expression,SEMA6D_3,186,186,0,0.0
expression,SEMA7A_3,186,186,0,0.0
expression,SENP1_3,186,186,0,0.0
expression,SENP2_3,186,186,0,0.0
expression,SENP3_3,186,186,0,0.0
expression,SENP5_3,186,186,0,0.0
expression,SENP6_3,186,186,0,0.0
expression,SENP7_3,186,186,0,0.0
expression,SENP8_3,186,186,0,0.0
expression,SEPHS1_3,186,186,0,0.0
expression,SEPHS2_3,186,186,0,0.0
expression,SEPSECS_3,186,186,0,0.0
expression,SEPTIN10_3,186,186,0,0.0
expression,SEPTIN11_3,186,186,0,0.0
expression,SEPTIN2_3,186,186,0,0.0
expression,SEPTIN4_3,186,186,0,0.0
expression,SEPTIN5_3,186,186,0,0.0
expression,SEPTIN6_3,186,186,0,0.0
expression,SEPTIN7_3,186,186,0,0.0
expression,SEPTIN8_3,186,186,0,0.0
expression,SEPTIN9_3,186,186,0,0.0
expression,SERAC1_3,186,186,0,0.0
expression,SERBP1_3,186,186,0,0.0
expression,SERF1A_3,186,186,0,0.0
expression,SERF2_3,186,186,0,0.0
expression,SERGEF_3,186,186,0,0.0
expression,SERINC1_3,186,186,0,0.0
expression,SERINC2_3,186,186,0,0.0
expression,SERINC3_3,186,186,0,0.0
expression,SERINC5_3,186,186,0,0.0
expression,SERP1_3,186,186,0,0.0
expression,SERP2_3,186,186,0,0.0
expression,SERPINA1_3,186,186,0,0.0
expression,SERPINB1_3,186,186,0,0.0
expression,SERPINB5_3,186,186,0,0.0
expression,SERPINB6_3,186,186,0,0.0
expression,SERPINB8_3,186,186,0,0.0
expression,SERPINB9_3,186,186,0,0.0
expression,SERPINE1_3,186,186,0,0.0
expression,SERPINE2_3,186,186,0,0.0
expression,SERPINF1_3,186,186,0,0.0
expression,SERPING1_3,186,186,0,0.0
expression,SERPINH1_3,186,186,0,0.0
expression,SERPINI1_3,186,186,0,0.0
expression,SERTAD1_3,186,186,0,0.0
expression,SERTAD2_3,186,186,0,0.0
expression,SERTAD3_3,186,186,0,0.0
expression,SERTAD4_3,186,186,0,0.0
expression,SERTM1_3,186,186,0,0.0
expression,SESN1_3,186,186,0,0.0
expression,SESN2_3,186,186,0,0.0
expression,SESN3_3,186,186,0,0.0
expression,SESTD1_3,186,186,0,0.0
expression,SET_3,186,186,0,0.0
expression,SETBP1_3,186,186,0,0.0
expression,SETD1A_3,186,186,0,0.0
expression,SETD1B_3,186,186,0,0.0
expression,SETD2_3,186,186,0,0.0
expression,SETD3_3,186,186,0,0.0
expression,SETD4_3,186,186,0,0.0
expression,SETD5_3,186,186,0,0.0
expression,SETD6_3,186,186,0,0.0
expression,SETD7_3,186,186,0,0.0
expression,SETD9_3,186,186,0,0.0
expression,SETDB1_3,186,186,0,0.0
expression,SETDB2_3,186,186,0,0.0
expression,SETMAR_3,186,186,0,0.0
expression,SETX_3,186,186,0,0.0
expression,SF1_3,186,186,0,0.0
expression,SF3A1_3,186,186,0,0.0
expression,SF3A2_3,186,186,0,0.0
expression,SF3A3_3,186,186,0,0.0
expression,SF3B1_3,186,186,0,0.0
expression,SF3B2_3,186,186,0,0.0
expression,SF3B3_3,186,186,0,0.0
expression,SF3B4_3,186,186,0,0.0
expression,SF3B5_3,186,186,0,0.0
expression,SF3B6_2,186,186,0,0.0
expression,SFI1_3,186,186,0,0.0
expression,SFMBT1_3,186,186,0,0.0
expression,SFMBT2_3,186,186,0,0.0
expression,SFPQ_3,186,186,0,0.0
expression,SFR1_3,186,186,0,0.0
expression,SFRP1_3,186,186,0,0.0
expression,SFRP2_3,186,186,0,0.0
expression,SFRP4_3,186,186,0,0.0
expression,SFSWAP_3,186,186,0,0.0
expression,SFT2D1_3,186,186,0,0.0
expression,SFT2D2_3,186,186,0,0.0
expression,SFXN1_3,186,186,0,0.0
expression,SFXN2_3,186,186,0,0.0
expression,SFXN3_3,186,186,0,0.0
expression,SFXN4_3,186,186,0,0.0
expression,SFXN5_3,186,186,0,0.0
expression,SGCA_3,186,186,0,0.0
expression,SGCB_3,186,186,0,0.0
expression,SGCD_3,186,186,0,0.0
expression,SGCE_3,186,186,0,0.0
expression,SGCG_3,186,186,0,0.0
expression,SGF29_3,186,186,0,0.0
expression,SGK1_3,186,186,0,0.0
expression,SGK3_3,186,186,0,0.0
expression,SGMS1_3,186,186,0,0.0
expression,SGMS2_3,186,186,0,0.0
expression,SGO1_3,186,186,0,0.0
expression,SGO2_3,186,186,0,0.0
expression,SGPL1_3,186,186,0,0.0
expression,SGPP1_3,186,186,0,0.0
expression,SGSH_3,186,186,0,0.0
expression,SGSM2_3,186,186,0,0.0
expression,SGSM3_3,186,186,0,0.0
expression,SGTA_3,186,186,0,0.0
expression,SGTB_3,186,186,0,0.0
expression,SH2B1_3,186,186,0,0.0
expression,SH2B2_3,186,186,0,0.0
expression,SH2B3_3,186,186,0,0.0
expression,SH2D3C_3,186,186,0,0.0
expression,SH2D4A_3,186,186,0,0.0
expression,SH3BGRL_3,186,186,0,0.0
expression,SH3BGRL2_3,186,186,0,0.0
expression,SH3BGRL3_3,186,186,0,0.0
expression,SH3BP1_3,186,186,0,0.0
expression,SH3BP2_3,186,186,0,0.0
expression,SH3BP4_3,186,186,0,0.0
expression,SH3BP5_3,186,186,0,0.0
expression,SH3BP5L_3,186,186,0,0.0
expression,SH3D19_3,186,186,0,0.0
expression,SH3D21_3,186,186,0,0.0
expression,SH3GL1_3,186,186,0,0.0
expression,SH3GL3_3,186,186,0,0.0
expression,SH3GLB1_3,186,186,0,0.0
expression,SH3GLB2_3,186,186,0,0.0
expression,SH3KBP1_3,186,186,0,0.0
expression,SH3PXD2A_3,186,186,0,0.0
expression,SH3PXD2B_3,186,186,0,0.0
expression,SH3RF1_3,186,186,0,0.0
expression,SH3RF3_3,186,186,0,0.0
expression,SH3TC1_3,186,186,0,0.0
expression,SH3TC2_3,186,186,0,0.0
expression,SHANK1_3,186,186,0,0.0
expression,SHANK3_3,186,186,0,0.0
expression,SHARPIN_3,186,186,0,0.0
expression,SHB_3,186,186,0,0.0
expression,SHC1_3,186,186,0,0.0
expression,SHC2_3,186,186,0,0.0
expression,SHC3_3,186,186,0,0.0
expression,SHC4_3,186,186,0,0.0
expression,SHCBP1_3,186,186,0,0.0
expression,SHE_3,186,186,0,0.0
expression,SHF_3,186,186,0,0.0
expression,SHFL_3,186,186,0,0.0
expression,SHISA2_3,186,186,0,0.0
expression,SHISA4_3,186,186,0,0.0
expression,SHISA5_3,186,186,0,0.0
expression,SHISAL1_3,186,186,0,0.0
expression,SHKBP1_3,186,186,0,0.0
expression,SHLD1_3,186,186,0,0.0
expression,SHLD2_3,186,186,0,0.0
expression,SHLD3_3,186,186,0,0.0
expression,SHMT1_3,186,186,0,0.0
expression,SHMT2_3,186,186,0,0.0
expression,SHOC2_3,186,186,0,0.0
expression,SHOX2_3,186,186,0,0.0
expression,SHPK_3,186,186,0,0.0
expression,SHPRH_3,186,186,0,0.0
expression,SHQ1_3,186,186,0,0.0
expression,SHROOM1_3,186,186,0,0.0
expression,SHROOM2_3,186,186,0,0.0
expression,SHROOM3_3,186,186,0,0.0
expression,SHROOM4_3,186,186,0,0.0
expression,SHTN1_3,186,186,0,0.0
expression,SIAE_3,186,186,0,0.0
expression,SIAH1_3,186,186,0,0.0
expression,SIAH2_3,186,186,0,0.0
expression,SIDT2_3,186,186,0,0.0
expression,SIGIRR_3,186,186,0,0.0
expression,SIGLEC1_3,186,186,0,0.0
expression,SIGMAR1_3,186,186,0,0.0
expression,SIK1_3,186,186,0,0.0
expression,SIK2_3,186,186,0,0.0
expression,SIK3_3,186,186,0,0.0
expression,SIKE1_3,186,186,0,0.0
expression,SIL1_3,186,186,0,0.0
expression,SIMC1_3,186,186,0,0.0
expression,SIN3A_3,186,186,0,0.0
expression,SIN3B_3,186,186,0,0.0
expression,SINHCAF_3,186,186,0,0.0
expression,SIPA1_3,186,186,0,0.0
expression,SIPA1L1_3,186,186,0,0.0
expression,SIPA1L2_3,186,186,0,0.0
expression,SIPA1L3_3,186,186,0,0.0
expression,SIRPA_3,186,186,0,0.0
expression,SIRPB2_3,186,186,0,0.0
expression,SIRT1_3,186,186,0,0.0
expression,SIRT2_3,186,186,0,0.0
expression,SIRT3_3,186,186,0,0.0
expression,SIRT4_3,186,186,0,0.0
expression,SIRT5_3,186,186,0,0.0
expression,SIRT6_3,186,186,0,0.0
expression,SIRT7_3,186,186,0,0.0
expression,SIVA1_3,186,186,0,0.0
expression,SIX1_3,186,186,0,0.0
expression,SIX2_3,186,186,0,0.0
expression,SIX4_3,186,186,0,0.0
expression,SIX5_3,186,186,0,0.0
expression,SKA1_3,186,186,0,0.0
expression,SKA2_3,186,186,0,0.0
expression,SKA3_3,186,186,0,0.0
expression,SKAP1_3,186,186,0,0.0
expression,SKAP2_3,186,186,0,0.0
expression,SKI_3,186,186,0,0.0
expression,SKIL_3,186,186,0,0.0
expression,SKIV2L_3,186,186,0,0.0
expression,SKP1_3,186,186,0,0.0
expression,SKP2_3,186,186,0,0.0
expression,SLA_3,186,186,0,0.0
expression,SLA2_3,186,186,0,0.0
expression,SLAIN1_3,186,186,0,0.0
expression,SLAIN2_3,186,186,0,0.0
expression,SLAMF7_3,186,186,0,0.0
expression,SLAMF9_3,186,186,0,0.0
expression,SLBP_3,186,186,0,0.0
expression,SLC10A3_3,186,186,0,0.0
expression,SLC10A6_3,186,186,0,0.0
expression,SLC10A7_3,186,186,0,0.0
expression,SLC11A1_3,186,186,0,0.0
expression,SLC11A2_3,186,186,0,0.0
expression,SLC12A2_3,186,186,0,0.0
expression,SLC12A4_3,186,186,0,0.0
expression,SLC12A6_3,186,186,0,0.0
expression,SLC12A7_3,186,186,0,0.0
expression,SLC12A9_3,186,186,0,0.0
expression,SLC15A4_3,186,186,0,0.0
