endpoint,step,phase,gene,gene_symbol_clean,p,c_index,selected_before
OS,3,forward,KCNQ1_3,KCNQ1,0.36186111982381497,0.6857759654593427,2
OS,3,forward,LOC102155122_3,LOC102155122,0.33905586691313117,0.6860957863596386,2
OS,3,forward,TRIB3_3,TRIB3,0.21794368164941705,0.6856960102342688,2
OS,3,forward,HCLS1_3,HCLS1,0.49328899014354366,0.6846565923083073,2
OS,3,forward,IL18_3,IL18,0.971094996762905,0.6844167266330855,2
OS,3,forward,GNG11_3,GNG11,0.026833070826514694,0.6918525625649636,2
OS,3,forward,CALHM5_3,CALHM5,0.15782852914670004,0.6915327416646678,2
OS,3,forward,SLC43A2_3,SLC43A2,0.9640660098194274,0.6841768609578636,2
OS,3,forward,RBPMS2_3,RBPMS2,0.028741507610609264,0.6961701447189573,2
OS,3,forward,DOCK8_3,DOCK8,0.4201336198508103,0.6864955624850084,2
OS,3,forward,TASL_3,TASL,0.8357058103406398,0.6840169505077157,2
OS,3,forward,ZBP1_3,ZBP1,0.2746987209814664,0.6888142640121532,2
OS,3,forward,DOK2_3,DOK2,0.4454967694385292,0.6848964579835293,2
OS,3,forward,GAREM2_3,GAREM2,0.7269798272785586,0.6852162788838251,2
OS,3,forward,SIM2_3,SIM2,0.24428533031075095,0.6790597265531303,2
OS,3,forward,ESPL1_3,ESPL1,0.07143838225349079,0.6868153833853042,2
OS,3,forward,FGR_3,FGR,0.936232613319132,0.6832173982569761,2
OS,3,forward,SERPINB8_3,SERPINB8,0.3817356173613583,0.6827376669065324,2
OS,3,forward,LEPR_3,LEPR,0.07193871635076787,0.6865755177100824,2
OS,3,forward,ARHGAP30_3,ARHGAP30,0.5363211347906006,0.6858559206844167,2
OS,3,forward,TMEM144_3,TMEM144,0.5434697050652373,0.6860957863596386,2
OS,3,forward,PSMB8_3,PSMB8,0.7728327998594912,0.6857759654593427,2
OS,3,forward,MXRA5_3,MXRA5,0.15276129483118236,0.6836171743823459,2
OS,3,forward,CD80_3,CD80,0.9705793985865673,0.6838570400575678,2
OS,3,forward,SASH3_3,SASH3,0.8244486468190597,0.6842568161829375,2
OS,3,forward,DLA-DRA_3,DLA-DRA,0.764924882378123,0.6842568161829375,2
OS,3,forward,GAS6_3,GAS6,0.19315421487076806,0.6860957863596386,2
OS,3,forward,GINS4_3,GINS4,0.04515813527869731,0.6912129207643719,2
OS,3,forward,SIRPB2_3,SIRPB2,0.5480440507940227,0.6846565923083073,2
OS,3,forward,GASK1B_3,GASK1B,0.6866244016259863,0.6836171743823459,2
OS,3,forward,TRIM22_3,TRIM22,0.7691861907879196,0.6843367714080115,2
OS,3,forward,TFEC_3,TFEC,0.37505687418721556,0.6883345326617094,2
OS,3,forward,CYSLTR1_3,CYSLTR1,0.9877626866234915,0.6844966818581595,2
OS,3,forward,IRX1_3,IRX1,0.9823969906076064,0.6842568161829375,2
OS,3,forward,WAS_3,WAS,0.30818075051093397,0.6868153833853042,2
OS,3,forward,SPI1_3,SPI1,0.7580251770945735,0.6838570400575678,2
OS,3,forward,MYO1F_3,MYO1F,0.39307068385347577,0.6860158311345647,2
OS,3,forward,SMPDL3A_3,SMPDL3A,0.9034672285146514,0.6843367714080115,2
OS,3,forward,CENPA_3,CENPA,0.769639197644154,0.6836971296074198,2
OS,3,forward,GSDMD_3,GSDMD,0.8558734356734543,0.6838570400575678,2
OS,3,forward,RAI2_3,RAI2,0.20630138879931414,0.6836171743823459,2
OS,3,forward,SLC31A2_3,SLC31A2,0.6131785703402605,0.6857759654593427,2
OS,3,forward,C6H16orf54_3,C6H16orf54,0.337270220569507,0.6870552490605261,2
OS,3,backward,DDIT4_3,DDIT4,0.0015067021617546786,0.6970496521947709,3
OS,4,forward,FMO5_3,FMO5,0.5145737987486894,0.7000879507475813,3
OS,4,forward,MEX3A_3,MEX3A,0.1323972568603848,0.7019269209242824,3
OS,4,forward,TRIP13_3,TRIP13,0.06806596991466861,0.7005676820980251,3
OS,4,forward,APOBEC3Z3_4,APOBEC3Z3,0.9417526940958239,0.696889741744623,3
OS,4,forward,GPR34_3,GPR34,0.4260619742944023,0.696889741744623,3
OS,4,forward,DNA2_3,DNA2,0.16116491499542873,0.6991284880466938,3
OS,4,forward,CBX7_3,CBX7,0.5165805146148328,0.6992883984968418,3
OS,4,forward,LOC477699_3,LOC477699,0.42738741940399594,0.6960901894938835,3
OS,4,forward,ZMAT1_3,ZMAT1,0.4126305626490231,0.6978492044455105,3
OS,4,forward,STUM_3,STUM,0.13591785152482538,0.7023266970496522,3
OS,4,forward,DSCC1_3,DSCC1,0.012043903751406848,0.7053649956024626,3
OS,4,forward,PTTG1_3,PTTG1,0.07519554241729373,0.702806428400096,3
OS,4,forward,ATAD1_3,ATAD1,0.16405937734880924,0.698728711921324,3
OS,4,forward,TSPAN33_3,TSPAN33,0.082854705959268,0.7003278164228033,3
OS,4,forward,TLR3_3,TLR3,0.9182128449246885,0.6977692492204366,3
OS,4,forward,LOC111097086_3,LOC111097086,0.36739367326991446,0.6992084432717678,3
OS,4,forward,ADGRF1_3,ADGRF1,0.3619823162699176,0.6964100103941793,3
OS,4,forward,LOC476816_3,LOC476816,0.2921493678738595,0.6924122491404814,3
OS,4,forward,EVI2B_3,EVI2B,0.5879316306060025,0.696889741744623,3
OS,4,forward,RCOR2_3,RCOR2,0.7115899425452616,0.6964899656192532,3
OS,4,forward,NIBAN1_3,NIBAN1,0.03699767202551287,0.698808667146398,3
OS,4,forward,ALOX5_3,ALOX5,0.13483085666189737,0.7016071000239865,3
OS,4,forward,POLE2_3,POLE2,0.13139260562766142,0.6995282641720636,3
OS,4,forward,CENPV_3,CENPV,0.3350837104309451,0.7004877268729511,3
OS,4,forward,ENPP5_3,ENPP5,0.39044658736407356,0.6943311745422563,3
OS,4,forward,MCM10_3,MCM10,0.0338320516480905,0.7029663388502438,3
OS,4,forward,KCTD12_3,KCTD12,0.005991151858175548,0.7056848165027585,3
OS,4,forward,SUGCT_3,SUGCT,0.031069097203507357,0.704725353801871,3
OS,4,forward,LOC100855995_3,LOC100855995,0.17596013244001144,0.6980091148956584,3
OS,4,forward,PRRT4_3,PRRT4,0.7895928408765097,0.6964100103941793,3
OS,4,forward,HACD4_3,HACD4,0.1900353657819558,0.6984888462461022,3
OS,4,forward,HHIP_3,HHIP,0.4049767060029058,0.6957703685935875,3
OS,4,forward,SCRN2_3,SCRN2,0.2447888002457983,0.702806428400096,3
OS,4,forward,TLR7_3,TLR7,0.9764434035652015,0.6970496521947709,3
OS,4,forward,FANCA_3,FANCA,0.27804521236779556,0.6966498760694011,3
OS,4,forward,ST6GALNAC3_3,ST6GALNAC3,0.2948941973405101,0.693131846166147,3
OS,4,forward,CD8B_3,CD8B,0.5711504324147676,0.6968097865195491,3
OS,4,forward,CENPW_3,CENPW,0.21525334367578922,0.6984888462461022,3
OS,4,forward,DNPH1_3,DNPH1,0.1010538843427161,0.6976892939953626,3
OS,4,forward,ACSS3_3,ACSS3,0.08941050921997479,0.698728711921324,3
OS,4,forward,RECQL4_3,RECQL4,0.16970698107681295,0.6997681298472855,3
OS,4,forward,ADAMTS4_3,ADAMTS4,0.02677674907054131,0.7055249060526105,3
OS,4,forward,FANCM_3,FANCM,0.09305089398473304,0.698968577596546,3
OS,4,forward,E2F1_3,E2F1,0.5134373715996738,0.6953705924682178,3
OS,4,forward,PTEN_3,PTEN,0.18116666107697305,0.6985688014711762,3
OS,4,forward,TAPBPL_3,TAPBPL,0.9363217177854639,0.6976093387702886,3
OS,4,forward,BLNK_3,BLNK,0.8612546536843576,0.6965699208443272,3
OS,4,forward,SPC24_3,SPC24,0.44365323434848836,0.6975293835452147,3
OS,4,forward,MAB21L2_3,MAB21L2,0.40114117495244483,0.6972095626449188,3
OS,4,forward,MINPP1_3,MINPP1,0.23510071985937903,0.6984088910210282,3
OS,4,forward,MCM5_3,MCM5,0.1885156077335745,0.6959302790437355,3
OS,4,forward,MOSPD2_3,MOSPD2,0.7459966833767911,0.696889741744623,3
OS,4,forward,SAMD9L_3,SAMD9L,0.29157226841970824,0.6994483089469897,3
OS,4,forward,SERF1A_3,SERF1A,0.8960299813620485,0.6971296074198449,3
OS,4,forward,UBE2S_3,UBE2S,0.22324245916666635,0.6962500999440313,3
OS,4,forward,LOC612325_3,LOC612325,0.8473895622791136,0.6986487566962502,3
OS,4,forward,TBC1D9_3,TBC1D9,0.8896424560064218,0.6972095626449188,3
OS,4,forward,P2RX7_3,P2RX7,0.8499907053624352,0.6985688014711762,3
OS,4,forward,ECT2_3,ECT2,0.03662614300973139,0.7004077716478772,3
OS,4,forward,TNFAIP8L2_3,TNFAIP8L2,0.7192950590214018,0.6984088910210282,3
OS,4,forward,SQOR_3,SQOR,0.27521301255690167,0.6958503238186615,3
OS,4,forward,MEST_3,MEST,0.4375437493048666,0.6961701447189573,3
OS,4,forward,CSRP1_3,CSRP1,0.0075879921463918015,0.7023266970496522,3
OS,4,forward,BATF2_3,BATF2,0.12762547052537204,0.7041656672263532,3
OS,4,forward,ACOD1_3,ACOD1,0.5075791231733067,0.6998480850723595,3
OS,4,forward,LOC119877688,LOC119877688,0.30668684667663076,0.698728711921324,3
OS,4,forward,SHCBP1_3,SHCBP1,0.35019124691195735,0.6997681298472855,3
OS,4,forward,MCM4_3,MCM4,0.1704919285799623,0.7002478611977293,3
OS,4,forward,KIAA0040_3,KIAA0040,0.8384029658397549,0.6962500999440313,3
OS,4,forward,PIK3IP1_3,PIK3IP1,0.5623218781055118,0.6975293835452147,3
OS,4,forward,SCML2_3,SCML2,0.7503320751431926,0.696969696969697,3
OS,4,forward,SERPING1_3,SERPING1,0.989588894303414,0.6971296074198449,3
OS,4,forward,LOC487476_3,LOC487476,0.15081191659070178,0.7014471895738387,3
OS,4,forward,LHX2_3,LHX2,0.4917793982913955,0.6991284880466938,3
OS,4,forward,MYBL2_3,MYBL2,0.14955649975076013,0.6994483089469897,3
OS,4,forward,EPAS1_3,EPAS1,0.18386174091223295,0.7004077716478772,3
OS,4,forward,CA14_3,CA14,0.11242191129257686,0.6995282641720636,3
OS,4,forward,CSF1R_3,CSF1R,0.9389394559815769,0.6975293835452147,3
OS,4,forward,IFIT3_3,IFIT3,0.3142608088298823,0.6978492044455105,3
OS,4,forward,CTSH_3,CTSH,0.6856976651168183,0.6984088910210282,3
OS,4,forward,DLGAP5_3,DLGAP5,0.10660626865687882,0.6990485328216199,3
OS,4,forward,TTC39B_3,TTC39B,0.02450560858230677,0.7077636523546814,3
OS,4,forward,MIS18A_3,MIS18A,0.17595051860800476,0.6986487566962502,3
OS,4,forward,CDCA5_3,CDCA5,0.3479357692118322,0.6973694730950668,3
OS,4,forward,FANCD2_3,FANCD2,0.1087244574742463,0.6976892939953626,3
OS,4,forward,PYCARD_3,PYCARD,0.8267826936675216,0.6980890701207324,3
OS,4,forward,GPSM3_3,GPSM3,0.7270681911425273,0.6972095626449188,3
OS,4,forward,PARP15_3,PARP15,0.8510830489129246,0.6970496521947709,3
OS,4,forward,ADGRG6_3,ADGRG6,0.8292244388971756,0.6981690253458064,3
OS,4,forward,CDCA8_3,CDCA8,0.10319090570682568,0.7029663388502438,3
OS,4,forward,ASAH1_3,ASAH1,0.5611440695799074,0.7010474134484689,3
OS,4,forward,RGS18_3,RGS18,0.8150835459103678,0.6981690253458064,3
OS,4,forward,SPC25_3,SPC25,0.3519170050040127,0.6966498760694011,3
OS,4,forward,CENPK_3,CENPK,0.2779572052378825,0.6962500999440313,3
OS,4,forward,POLE_3,POLE,0.42653307808141117,0.6972895178699928,3
OS,4,forward,SELENOP_3,SELENOP,0.1022200302041274,0.6960102342688095,3
OS,4,forward,BUB1_3,BUB1,0.17147887226419112,0.6984888462461022,3
OS,4,forward,CA5B_3,CA5B,0.2918608660830546,0.6983289357959542,3
OS,4,forward,SELPLG_3,SELPLG,0.6438968229289765,0.6982489805708804,3
OS,4,forward,IL34_3,IL34,0.17354962689329284,0.6994483089469897,3
OS,4,forward,RBMS3_3,RBMS3,0.0945173012062407,0.6983289357959542,3
OS,4,forward,LURAP1L_3,LURAP1L,0.13940026660101607,0.6965699208443272,3
OS,4,forward,ADORA2B_3,ADORA2B,0.08040879412815514,0.7054449508275366,3
OS,4,forward,PLK4_3,PLK4,0.03309267302467467,0.7000079955225074,3
OS,4,forward,NETO1_3,NETO1,0.32727987312485485,0.7004877268729511,3
OS,4,forward,TAGAP_3,TAGAP,0.39852641008819767,0.6973694730950668,3
OS,4,forward,OLFML1_3,OLFML1,0.3161011375584474,0.6952106820180699,3
OS,4,forward,NR2F1_3,NR2F1,0.44657205309449266,0.6963300551691053,3
OS,4,forward,IFI30_3,IFI30,0.9437909379240574,0.696969696969697,3
OS,4,forward,FAM180A_3,FAM180A,0.059651185370904365,0.7043255776765012,3
OS,4,forward,E2F7_3,E2F7,0.8882165112892645,0.6977692492204366,3
OS,4,forward,SGMS1_3,SGMS1,0.4301446038259489,0.6971296074198449,3
OS,4,forward,MPIG6B_3,MPIG6B,0.19824283084721062,0.696969696969697,3
OS,4,forward,SMO_3,SMO,0.46118293727455284,0.6992883984968418,3
OS,4,forward,CARD9_3,CARD9,0.35603433960330033,0.696889741744623,3
OS,4,forward,GPR183_3,GPR183,0.6440282055288399,0.6964899656192532,3
OS,4,forward,TMEM86A_3,TMEM86A,0.561480063404852,0.698808667146398,3
OS,4,forward,ABCC3_3,ABCC3,0.8257847665551297,0.6976892939953626,3
OS,4,forward,LOC102154334_3,LOC102154334,0.9010943363810324,0.6983289357959542,3
OS,4,forward,DSN1_3,DSN1,0.22924039629461118,0.696969696969697,3
OS,4,forward,ORC6_3,ORC6,0.4947214661677124,0.6963300551691053,3
OS,4,forward,GSAP_3,GSAP,0.6258973146806929,0.6976892939953626,3
OS,4,forward,SCTR_3,SCTR,0.3072560338635906,0.6983289357959542,3
OS,4,forward,PSAT1_3,PSAT1,0.3092346987615987,0.694970816342848,3
OS,4,forward,SRM_3,SRM,0.8460676723789294,0.6966498760694011,3
OS,4,forward,TMEM59L_3,TMEM59L,0.059996359300903614,0.704565443351723,3
OS,4,forward,SULT1C4_3,SULT1C4,0.12618282948017803,0.7011273686735429,3
OS,4,forward,XG_3,XG,0.16499609202163507,0.6941712640921084,3
OS,4,forward,LMO2_3,LMO2,0.5923616130183293,0.6964100103941793,3
OS,4,forward,LOC119875957_1,LOC119875957,0.6193244721220299,0.696889741744623,3
OS,4,forward,INPP5D_3,INPP5D,0.7010208089166788,0.6981690253458064,3
OS,4,forward,NCKAP1L_3,NCKAP1L,0.30617282269198554,0.7019269209242824,3
OS,4,forward,LOC119877532,LOC119877532,0.6103572704447353,0.6976093387702886,3
OS,4,forward,UHRF1_3,UHRF1,0.05523286917913191,0.7016870552490605,3
OS,4,forward,CDT1_3,CDT1,0.2074139289007623,0.6978492044455105,3
OS,4,forward,DENND1C_3,DENND1C,0.9661487358710216,0.6972895178699928,3
OS,4,forward,FAM107A_3,FAM107A,0.017122154936685556,0.7037658911009834,3
OS,4,forward,SKA3_3,SKA3,0.04153997016918415,0.7050451747021668,3
OS,4,forward,PTPN6_3,PTPN6,0.9185668613777392,0.698888622371472,3
OS,4,forward,STX3_3,STX3,0.9824183797240764,0.6968097865195491,3
OS,4,forward,OSR2_3,OSR2,0.5866063351233947,0.6983289357959542,3
OS,4,forward,MCM2_3,MCM2,0.21769017596019055,0.6962500999440313,3
OS,4,forward,LOC119866898_3,LOC119866898,0.2391729323957293,0.7020068761493563,3
OS,4,forward,JCHAIN_3,JCHAIN,0.8534681666016521,0.6972095626449188,3
OS,4,forward,CCNA2_3,CCNA2,0.061571651013470466,0.7018469656992085,3
OS,4,forward,GTSE1_3,GTSE1,0.18308259797113496,0.6980091148956584,3
OS,4,forward,KLHL9_3,KLHL9,0.17042905216765353,0.6996082193971376,3
OS,4,forward,RBM44_3,RBM44,0.18635779430552812,0.6976892939953626,3
OS,4,forward,SLC6A11_3,SLC6A11,0.7352580638265298,0.696969696969697,3
OS,4,forward,FAM83D_3,FAM83D,0.2757742308140544,0.7003278164228033,3
OS,4,forward,AURKA_3,AURKA,0.3206680532436006,0.6997681298472855,3
OS,4,forward,TONSL_3,TONSL,0.08216273806143166,0.6998480850723595,3
OS,4,forward,UBE2C_3,UBE2C,0.32911979850777606,0.6966498760694011,3
OS,4,forward,STMN1_3,STMN1,0.05885469219598466,0.6996082193971376,3
OS,4,forward,SUSD1_3,SUSD1,0.905059737829215,0.6979291596705844,3
OS,4,forward,ELOVL4_3,ELOVL4,0.21037623451154533,0.7035260254257616,3
OS,4,forward,CBLN3_3,CBLN3,0.4630826606919273,0.6980091148956584,3
OS,4,forward,TRANK1_3,TRANK1,0.6462152802863794,0.6971296074198449,3
OS,4,forward,TMEM140_3,TMEM140,0.9883050358798022,0.696969696969697,3
OS,4,forward,PIK3AP1_3,PIK3AP1,0.33454354263560426,0.6977692492204366,3
OS,4,forward,SPN_3,SPN,0.5353081798161468,0.6979291596705844,3
OS,4,forward,PRDM1_3,PRDM1,0.9703201829158643,0.696889741744623,3
OS,4,forward,ITGBL1_3,ITGBL1,0.19930968308521937,0.6983289357959542,3
OS,4,forward,LDLRAD4_3,LDLRAD4,0.16789417300980342,0.6985688014711762,3
OS,4,forward,STC1_3,STC1,0.044301118106424925,0.6985688014711762,3
OS,4,forward,RETSAT_3,RETSAT,0.6312347027101013,0.6978492044455105,3
OS,4,forward,EPHA2_3,EPHA2,0.016461418504023214,0.719916846565923,3
OS,4,forward,HSP70_3,HSP70,0.3102284762283549,0.6975293835452147,3
OS,4,forward,IFIT2_3,IFIT2,0.7837000804730466,0.6966498760694011,3
OS,4,forward,LOC119874749_2,LOC119874749,0.4602611134533542,0.6972095626449188,3
OS,4,forward,B2M_3,B2M,0.3639812506346254,0.6978492044455105,3
OS,4,forward,SIVA1_3,SIVA1,0.7235177841658555,0.6978492044455105,3
OS,4,forward,PRKAR2B_3,PRKAR2B,0.1382192000213026,0.7063244583033501,3
OS,4,forward,RASSF5_3,RASSF5,0.8010533539795115,0.6980890701207324,3
OS,4,forward,PARP4_3,PARP4,0.45780644268404047,0.698728711921324,3
OS,4,forward,HNMT_3,HNMT,0.699567100950664,0.6970496521947709,3
OS,4,forward,DEPDC1_3,DEPDC1,0.21914889773655435,0.6952906372431439,3
OS,4,forward,RAB30_3,RAB30,0.1832226719907528,0.7023266970496522,3
OS,4,forward,VWA5A_3,VWA5A,0.6976131312379021,0.6984088910210282,3
OS,4,forward,FCMR_3,FCMR,0.23746232147500668,0.7000879507475813,3
OS,4,forward,TYMS_3,TYMS,0.9457646946480835,0.6972895178699928,3
OS,4,forward,PARP12_3,PARP12,0.9182207562586016,0.6970496521947709,3
OS,4,forward,TDRD7_3,TDRD7,0.045368117150897835,0.7011273686735429,3
OS,4,forward,TMCC3_3,TMCC3,0.19326132492820125,0.6985688014711762,3
OS,4,forward,CYTH4_3,CYTH4,0.9944897694552637,0.6972095626449188,3
OS,4,forward,CDC6_3,CDC6,0.09154205757150086,0.6970496521947709,3
OS,4,forward,PAPSS2_3,PAPSS2,0.04789639239760224,0.6959302790437355,3
OS,4,forward,LAG3_3,LAG3,0.016642352374459962,0.7012073238986167,3
OS,4,forward,LOC111091730_3,LOC111091730,0.1051941864677229,0.6950507715679219,3
OS,4,forward,REXO5_3,REXO5,0.5504721601583552,0.6961701447189573,3
OS,4,forward,GMFG_3,GMFG,0.32143266529381287,0.6965699208443272,3
OS,4,forward,GPRC5C_3,GPRC5C,0.2286808118122762,0.7021667865995043,3
OS,4,forward,ARRB1_3,ARRB1,0.6201732229330241,0.6960102342688095,3
OS,4,forward,SERTM1_3,SERTM1,0.06433012552335106,0.7038458463260574,3
OS,4,forward,LAPTM5_3,LAPTM5,0.5701746876016668,0.6998480850723595,3
OS,4,forward,RNASEL_3,RNASEL,0.6047362185932601,0.6982489805708804,3
OS,4,forward,E2F8_3,E2F8,0.09848650911264617,0.6983289357959542,3
OS,4,forward,LOC106559420_3,LOC106559420,0.03450466562334828,0.7092028464060126,3
OS,4,forward,NCF4_3,NCF4,0.5159312319897159,0.6983289357959542,3
OS,4,forward,ATP8B4_3,ATP8B4,0.760300944652896,0.6973694730950668,3
OS,4,forward,TROAP_3,TROAP,0.40615076527756644,0.6980091148956584,3
OS,4,forward,LOC106557828_3,LOC106557828,0.3895437151723109,0.698808667146398,3
OS,4,forward,HELLS_3,HELLS,0.6378822246654284,0.6994483089469897,3
OS,4,forward,TNFRSF14_3,TNFRSF14,0.6147306531356304,0.696889741744623,3
OS,4,forward,STING1_3,STING1,0.7028876027901132,0.6992883984968418,3
OS,4,forward,RRM2_3,RRM2,0.33148976584282136,0.6996082193971376,3
OS,4,forward,UBE2T_3,UBE2T,0.17920074622209953,0.6935316222915168,3
OS,4,forward,PBK_3,PBK,0.17773579663526318,0.6962500999440313,3
OS,4,forward,TAF9B_3,TAF9B,0.1279271829039384,0.7000079955225074,3
OS,4,forward,LOC106559497_3,LOC106559497,0.8024141102699619,0.6972895178699928,3
OS,4,forward,FAXDC2_3,FAXDC2,0.9381657311823967,0.6974494283201407,3
OS,4,forward,LOC119878234,LOC119878234,0.34266776871409943,0.7021667865995043,3
OS,4,forward,PTK2B_3,PTK2B,0.3020183665358236,0.7024866074998001,3
OS,4,forward,ANXA3_3,ANXA3,0.8039553024367074,0.6977692492204366,3
OS,4,forward,ADA2_3,ADA2,0.5584356205906945,0.6978492044455105,3
OS,4,forward,PARP9_3,PARP9,0.3645869406771697,0.6980890701207324,3
OS,4,forward,SLC13A5_3,SLC13A5,0.9973006381628472,0.6972895178699928,3
OS,4,forward,SLC6A6_3,SLC6A6,0.13474364606542938,0.704645398576797,3
OS,4,forward,ORC1_3,ORC1,0.4482101566043193,0.6976892939953626,3
OS,4,forward,SYTL1_3,SYTL1,0.48517386347207636,0.6963300551691053,3
OS,4,forward,BIRC5_3,BIRC5,0.643731758844643,0.6979291596705844,3
OS,4,forward,KIF22_3,KIF22,0.2761162854496408,0.698968577596546,3
OS,4,forward,NCAPG_3,NCAPG,0.3317745722191733,0.6961701447189573,3
OS,4,forward,DBF4B_3,DBF4B,0.5693652976283212,0.6958503238186615,3
OS,4,forward,GBP6_3,GBP6,0.789589101133783,0.6959302790437355,3
OS,4,forward,FN1_3,FN1,0.39152961467652103,0.6982489805708804,3
OS,4,forward,RENBP_3,RENBP,0.8508349221845442,0.6973694730950668,3
OS,4,forward,PIANP_3,PIANP,0.5070864596714997,0.6994483089469897,3
OS,4,forward,ANKRD22_3,ANKRD22,0.8416353872004112,0.6965699208443272,3
OS,4,forward,PTPRJ_3,PTPRJ,0.18461684876534612,0.7039258015511314,3
OS,4,forward,CCNB3_3,CCNB3,0.03394562685440636,0.6997681298472855,3
OS,4,forward,IGFBP5_3,IGFBP5,0.49342513834675883,0.7002478611977293,3
OS,4,forward,CSRP2_3,CSRP2,0.4188840588519279,0.6959302790437355,3
OS,4,forward,TOP2A_3,TOP2A,0.20379839910717606,0.6965699208443272,3
OS,4,forward,PTPRC_4,PTPRC,0.6818979064978663,0.6971296074198449,3
OS,4,forward,DTX3L_3,DTX3L,0.3913520801475978,0.6980091148956584,3
OS,4,forward,ATAD2_3,ATAD2,0.009162746933812395,0.7037658911009834,3
OS,4,forward,KIF15_3,KIF15,0.3411987597280858,0.6960102342688095,3
OS,4,forward,APOBR_3,APOBR,0.44537438646575833,0.7004077716478772,3
OS,4,forward,H2AX_3,H2AX,0.6031993249747901,0.6980890701207324,3
OS,4,forward,LOC119879410,LOC119879410,0.37479532210389455,0.6972095626449188,3
OS,4,forward,CHST2_3,CHST2,0.030345165571832918,0.7016870552490605,3
OS,4,forward,ADAM19_3,ADAM19,0.056009829701205674,0.7022467418245782,3
OS,4,forward,NCAPH_3,NCAPH,0.07723488170086322,0.6981690253458064,3
OS,4,forward,POLQ_3,POLQ,0.11454003155527667,0.6939313984168866,3
OS,4,forward,SLC5A6_3,SLC5A6,0.03228934814039875,0.7042456224514272,3
OS,4,forward,MTFR2_3,MTFR2,0.38173517119598543,0.6976892939953626,3
OS,4,forward,TYROBP_3,TYROBP,0.9862968479111852,0.6974494283201407,3
OS,4,forward,TRIM14_3,TRIM14,0.6095172949595508,0.6972895178699928,3
OS,4,forward,CDC20_3,CDC20,0.3842993506334762,0.6971296074198449,3
OS,4,forward,ST8SIA5_3,ST8SIA5,0.9264777773588154,0.6978492044455105,3
OS,4,forward,CDCA7_3,CDCA7,0.28422773714958904,0.6967298312944751,3
OS,4,forward,HSD11B1_3,HSD11B1,0.9260906121817971,0.6972095626449188,3
OS,4,forward,ADAMTS1_3,ADAMTS1,0.20839903586290412,0.7034460702006876,3
OS,4,forward,LPXN_3,LPXN,0.4958758186634964,0.6977692492204366,3
OS,4,forward,ARL4D_3,ARL4D,0.9609314455424586,0.6972895178699928,3
OS,4,forward,TMEM178A_3,TMEM178A,0.23792928060105345,0.6964100103941793,3
OS,4,forward,MAP1LC3C_3,MAP1LC3C,0.17334583480420257,0.702566562724874,3
OS,4,forward,KIF18B_3,KIF18B,0.1995004998365609,0.6968097865195491,3
OS,4,forward,LOC119876044,LOC119876044,0.362563226310497,0.6992084432717678,3
OS,4,forward,CENPT_3,CENPT,0.19573857144356754,0.702566562724874,3
OS,4,forward,EVI2A_3,EVI2A,0.8333789689268174,0.6972895178699928,3
OS,4,forward,ARHGDIB_3,ARHGDIB,0.6788883150531588,0.6985688014711762,3
OS,4,forward,NMRAL1_3,NMRAL1,0.4247083493039545,0.6963300551691053,3
OS,4,forward,SPAG5_3,SPAG5,0.26742358201366195,0.6985688014711762,3
OS,4,forward,HSP90AA1_3,HSP90AA1,0.08473664764969951,0.6984088910210282,3
OS,4,forward,GPRIN1_3,GPRIN1,0.22511843726104985,0.7000879507475813,3
OS,4,forward,LOC489911_3,LOC489911,0.22046117949156485,0.7008075477732469,3
OS,4,forward,CLTCL1_3,CLTCL1,0.860692258005404,0.6964899656192532,3
OS,4,forward,CENPI_3,CENPI,0.5447866887092278,0.696889741744623,3
OS,4,forward,IFI35_3,IFI35,0.33501882995704935,0.6965699208443272,3
OS,4,forward,LAMA3_3,LAMA3,0.7397008277451849,0.6964100103941793,3
OS,4,forward,FGL2_3,FGL2,0.07293300583756188,0.6999280402974334,3
OS,4,forward,ITGAX_3,ITGAX,0.30603909127326373,0.6996881746222116,3
OS,4,forward,TK1_3,TK1,0.3762195746675553,0.6973694730950668,3
OS,4,forward,KIF4A_3,KIF4A,0.20009141035520667,0.696969696969697,3
OS,4,forward,CD244_3,CD244,0.738547265100225,0.698968577596546,3
OS,4,forward,TRIM34_3,TRIM34,0.06792004501083647,0.7079235628048293,3
OS,4,forward,PID1_3,PID1,0.5547916628650257,0.6968097865195491,3
OS,4,forward,HSPH1_3,HSPH1,0.07344014555988566,0.6982489805708804,3
OS,4,forward,ZBED2_3,ZBED2,0.12982468290110322,0.6992883984968418,3
OS,4,forward,SYK_3,SYK,0.8062661056204538,0.6980091148956584,3
OS,4,forward,JAML_3,JAML,0.7178593269126321,0.698888622371472,3
OS,4,forward,CCNB2_3,CCNB2,0.14039616646042208,0.696969696969697,3
OS,4,forward,PAG1_3,PAG1,0.6428625031089426,0.6955305029183657,3
OS,4,forward,LOC111090004_3,LOC111090004,0.024751422814746182,0.7016870552490605,3
OS,4,forward,PLCXD2_3,PLCXD2,0.07830670218859007,0.7008075477732469,3
OS,4,forward,GAB2_3,GAB2,0.45963011432465206,0.7008875029983209,3
OS,4,forward,BTK_3,BTK,0.578851267244352,0.6998480850723595,3
OS,4,forward,UBA7_3,UBA7,0.19839259856100727,0.6975293835452147,3
OS,4,forward,MCAM_3,MCAM,0.3133378167676444,0.7012872791236907,3
OS,4,forward,PAPPA_3,PAPPA,0.647679578967086,0.6970496521947709,3
