analysis_set,initial_factors,factor,view,group,r2
three_cohort_no_ffpe_variable_only_1500,8,Factor3,RNA,DOG2,6.284797191619873
three_cohort_no_ffpe_variable_only_1500,8,Factor4,RNA,DOG2,5.73309063911438
three_cohort_no_ffpe_variable_only_1500,8,Factor5,RNA,DOG2,3.2295703887939453
three_cohort_no_ffpe_variable_only_1500,8,Factor6,RNA,DOG2,5.3060829639434814
three_cohort_no_ffpe_variable_only_1500,8,Factor7,RNA,DOG2,3.7552237510681152
three_cohort_no_ffpe_variable_only_1500,8,Factor1,RNA,GSE21257,9.301900863647461
three_cohort_no_ffpe_variable_only_1500,8,Factor2,RNA,GSE21257,5.709725618362427
three_cohort_no_ffpe_variable_only_1500,8,Factor3,RNA,GSE21257,2.474486827850342
three_cohort_no_ffpe_variable_only_1500,8,Factor4,RNA,GSE21257,2.5453150272369385
three_cohort_no_ffpe_variable_only_1500,8,Factor5,RNA,GSE21257,3.245675563812256
three_cohort_no_ffpe_variable_only_1500,8,Factor6,RNA,GSE21257,1.6950726509094238
three_cohort_no_ffpe_variable_only_1500,8,Factor7,RNA,GSE21257,1.0127127170562744
three_cohort_no_ffpe_variable_only_1500,8,Factor1,RNA,TARGET_OS,8.467894792556763
three_cohort_no_ffpe_variable_only_1500,8,Factor2,RNA,TARGET_OS,6.6644251346588135
three_cohort_no_ffpe_variable_only_1500,8,Factor3,RNA,TARGET_OS,4.7084033489227295
three_cohort_no_ffpe_variable_only_1500,8,Factor4,RNA,TARGET_OS,3.796970844268799
three_cohort_no_ffpe_variable_only_1500,8,Factor5,RNA,TARGET_OS,3.8544058799743652
three_cohort_no_ffpe_variable_only_1500,8,Factor6,RNA,TARGET_OS,2.256476879119873
three_cohort_no_ffpe_variable_only_1500,8,Factor7,RNA,TARGET_OS,1.5621066093444824
three_cohort_no_ffpe_variable_only_1500,12,Factor1,RNA,DOG2,12.737733125686646
three_cohort_no_ffpe_variable_only_1500,12,Factor2,RNA,DOG2,9.293478727340698
three_cohort_no_ffpe_variable_only_1500,12,Factor3,RNA,DOG2,5.183953046798706
three_cohort_no_ffpe_variable_only_1500,12,Factor4,RNA,DOG2,3.1933248043060303
three_cohort_no_ffpe_variable_only_1500,12,Factor5,RNA,DOG2,5.081373453140259
three_cohort_no_ffpe_variable_only_1500,12,Factor6,RNA,DOG2,2.5606095790863037
three_cohort_no_ffpe_variable_only_1500,12,Factor7,RNA,DOG2,0.5070805549621582
three_cohort_no_ffpe_variable_only_1500,12,Factor8,RNA,DOG2,3.8367807865142822
three_cohort_no_ffpe_variable_only_1500,12,Factor9,RNA,DOG2,2.5990068912506104
three_cohort_no_ffpe_variable_only_1500,12,Factor10,RNA,DOG2,4.204750061035156
three_cohort_no_ffpe_variable_only_1500,12,Factor1,RNA,GSE21257,9.938400983810425
three_cohort_no_ffpe_variable_only_1500,12,Factor2,RNA,GSE21257,5.6755125522613525
three_cohort_no_ffpe_variable_only_1500,12,Factor3,RNA,GSE21257,2.2421061992645264
three_cohort_no_ffpe_variable_only_1500,12,Factor4,RNA,GSE21257,3.4484267234802246
three_cohort_no_ffpe_variable_only_1500,12,Factor5,RNA,GSE21257,2.326744794845581
three_cohort_no_ffpe_variable_only_1500,12,Factor6,RNA,GSE21257,2.9751181602478027
three_cohort_no_ffpe_variable_only_1500,12,Factor7,RNA,GSE21257,7.8527867794036865
three_cohort_no_ffpe_variable_only_1500,12,Factor8,RNA,GSE21257,1.1867165565490723
three_cohort_no_ffpe_variable_only_1500,12,Factor9,RNA,GSE21257,1.0792553424835205
three_cohort_no_ffpe_variable_only_1500,12,Factor10,RNA,GSE21257,0.8175075054168701
three_cohort_no_ffpe_variable_only_1500,12,Factor1,RNA,TARGET_OS,8.415156602859497
three_cohort_no_ffpe_variable_only_1500,12,Factor2,RNA,TARGET_OS,6.60361647605896
