gene,p,endpoint,fold
SEPTIN4_3,0.009919025127802471,OS,3
HERC5_3,0.009981942921510967,OS,3
RAB38_3,0.010022891435958704,OS,3
ANKRD22_3,0.01005973574831757,OS,3
CLSTN3_3,0.010153832744089647,OS,3
SLC43A2_3,0.010182142498509598,OS,3
OAS2_3,0.010195565496873726,OS,3
HSPH1_3,0.010369394415194664,OS,3
SLCO3A1_3,0.010441331157916553,OS,3
ARHGAP25_3,0.01044158704641064,OS,3
SNX10_3,0.010459684850672966,OS,3
ST6GALNAC5_3,0.010498998871765627,OS,3
LDLRAD4_3,0.01051303382589702,OS,3
TIMD4_3,0.01056268026238677,OS,3
CYB5R2_3,0.010588935857211797,OS,3
MSI1_3,0.010659665731131493,OS,3
ICAM2_3,0.010688106091245191,OS,3
GCG_3,0.010738312774115315,OS,3
MPDZ_3,0.010845667588565195,OS,3
LOC111094852_3,0.010925078002092246,OS,3
LOC111090004_3,0.010942204016428963,OS,3
SLC6A6_3,0.011059359531752735,OS,3
YES1_3,0.011071388176031247,OS,3
CA5B_3,0.011086097646690128,OS,3
IGFBP5_3,0.011163601644382156,OS,3
LOC478384_3,0.011192872678567552,OS,3
H2AX_3,0.011204335533547754,OS,3
GIMAP6_3,0.01125847498575928,OS,3
KCNN4_3,0.011270930611570876,OS,3
PTK2B_3,0.011300191180207482,OS,3
PTGES3L_3,0.011351000952533517,OS,3
CPED1_3,0.011352153242363732,OS,3
NCALD_3,0.01137542779667822,OS,3
LOC612325_3,0.011390067744270448,OS,3
ATF7IP2_3,0.011595556757256131,OS,3
PLAC8A_3,0.01161694713630696,OS,3
HSP70_3,0.01163869044953087,OS,3
TASL_3,0.011688738171028527,OS,3
MGARP_3,0.011751078082848091,OS,3
CLEC7A_3,0.011751736331058136,OS,3
SUSD5_3,0.011857615204693844,OS,3
ORC6_3,0.011904461509433788,OS,3
MGST2_3,0.011918111849977743,OS,3
CTSD_3,0.012072138651227401,OS,3
TP53INP1_3,0.012072454539065545,OS,3
TNFRSF11A_3,0.012072510131284743,OS,3
CDCA8_3,0.01207762786777341,OS,3
ZBP1_3,0.01209606107883066,OS,3
DEPDC1_3,0.012166518352181547,OS,3
TNFSF8_3,0.012176882049740245,OS,3
PLD4_3,0.01218854628018825,OS,3
LTBP1_3,0.012190657314565062,OS,3
SH3TC1_3,0.01226651133664366,OS,3
ECM2_3,0.012321911164225782,OS,3
BVES_3,0.012374244032553917,OS,3
KLHL6_3,0.012437931708382031,OS,3
CMKLR1_3,0.012461503137801762,OS,3
NEURL3_3,0.012581105863752275,OS,3
BARX1_3,0.0126089534553837,OS,3
CD80_3,0.01262919140844581,OS,3
TFEC_3,0.01272336336876499,OS,3
FCER1G_2,0.012904694592200444,OS,3
LOC100856382_3,0.012941158249371077,OS,3
LGR4_3,0.013013698838969719,OS,3
OLFML1_3,0.013125442958362816,OS,3
SMIM22_3,0.013127348669391107,OS,3
FST_3,0.013140168100755035,OS,3
PRSS22_3,0.013148520723444445,OS,3
ARHGAP18_3,0.013207536709166324,OS,3
DUSP10_3,0.013231686469119522,OS,3
LOC119866667_3,0.013250487225817753,OS,3
GREM1_3,0.013289588952966171,OS,3
IL18_3,0.013333860521940622,OS,3
C1QTNF1_3,0.01337614771024633,OS,3
PBK_3,0.013381547417231692,OS,3
GIMAP2_3,0.01339227124273086,OS,3
C32H4orf54_3,0.013406238450050295,OS,3
LOC111096175_3,0.013407623873434448,OS,3
TSPOAP1_3,0.013451398867140998,OS,3
GNAI1_3,0.013572635039498352,OS,3
MTAP_3,0.013612892059491047,OS,3
POLQ_3,0.013654293629719337,OS,3
DSN1_3,0.013676387856032136,OS,3
SHC3_3,0.013699121528989177,OS,3
KLK1_3,0.013877866320137908,OS,3
NOVA1_3,0.013974478873188548,OS,3
ATP6V1B2_3,0.014097387352026204,OS,3
TERT_3,0.014146508455338165,OS,3
PTPN5_3,0.014302703488446304,OS,3
DPP4_3,0.014337981653457555,OS,3
KIF4A_3,0.01442607815323285,OS,3
FAM83G_3,0.014531930859048314,OS,3
CARD6_3,0.014563793891941141,OS,3
LOC102153193_2,0.014600235366751226,OS,3
CASP8_3,0.01466567885144814,OS,3
PARP12_3,0.014688334873264496,OS,3
MX2_3,0.014704057500889309,OS,3
STON1_3,0.01471393418319987,OS,3
HOXC12_3,0.014753278360648395,OS,3
ESRP1_3,0.014786414363073376,OS,3
PCSK1N_3,0.01481566908800777,OS,3
LOC119868444_2,0.014850439952887422,OS,3
SLC36A2_3,0.014932453579602219,OS,3
NINJ2_3,0.014961831186109347,OS,3
NYAP2_3,0.014962143768573183,OS,3
LAMC3_3,0.015066699822676525,OS,3
MEST_3,0.015085746905495504,OS,3
MBP_3,0.015234122924416442,OS,3
PAMR1_3,0.015312788038534236,OS,3
F5_3,0.015404608563973262,OS,3
CMSS1_3,0.01542931969422922,OS,3
DUSP2_3,0.015434550222996104,OS,3
TMEM144_3,0.015529100060989174,OS,3
SLC13A2_3,0.01561197433115736,OS,3
HYAL1_3,0.015741778102045342,OS,3
SRGAP3_3,0.015858069640389126,OS,3
ATP8A1_3,0.015906172152526887,OS,3
EDARADD_3,0.01593915722343439,OS,3
OSCAR_3,0.01595706724585285,OS,3
CDC6_3,0.015965597973197982,OS,3
KIF18B_3,0.0159693714181764,OS,3
DPYSL3_3,0.015973147441947656,OS,3
CENPT_3,0.015998869584874474,OS,3
SLC9B2_3,0.016101495034772192,OS,3
CD14_3,0.016105844626340463,OS,3
LOC106557828_3,0.016106444450018645,OS,3
EYA2_3,0.016124949855724158,OS,3
SIGLEC15_3,0.016189512652514407,OS,3
TRIB3_3,0.016199632418075097,OS,3
SHCBP1_3,0.016200236863514128,OS,3
CHST8_3,0.016235576619929755,OS,3
LOC119878087,0.016241617657021985,OS,3
EEPD1_3,0.016242475383870702,OS,3
LAT_3,0.016255292118685167,OS,3
ST6GALNAC3_3,0.016281854279138128,OS,3
CDK15_3,0.01629420740958799,OS,3
SLCO2B1_3,0.016306818656054434,OS,3
CTSK_3,0.016372126009771684,OS,3
LAIR1_3,0.016438711664125152,OS,3
FMOD_3,0.016452307903429175,OS,3
LOC477570_3,0.01645418658102737,OS,3
LOC102155122_3,0.016502837207730672,OS,3
STEAP2_3,0.016619065528989965,OS,3
TMEM59L_3,0.016771868511414975,OS,3
MS4A7_3,0.01682329595147142,OS,3
SLC6A11_3,0.016829876834591032,OS,3
LOC119869290_3,0.016863867982927265,OS,3
EMX2_3,0.017025815656757436,OS,3
DDX4_3,0.017093782670822275,OS,3
CCN1_3,0.017125284928487652,OS,3
CDC42EP3_3,0.017145629299736436,OS,3
SUSD1_3,0.01715331726622123,OS,3
UBE2T_3,0.017163332721981547,OS,3
XAF1_3,0.01723031810322327,OS,3
CCDC3_3,0.017232924018261386,OS,3
CHST2_3,0.017274304525336934,OS,3
RAB20_3,0.017332380854770655,OS,3
PCLAF_3,0.01740686757970526,OS,3
MICAL2_3,0.017420847369488998,OS,3
PHETA1_3,0.01745660029670383,OS,3
SAMSN1_3,0.017510675398088118,OS,3
IL4R_3,0.017524605196557533,OS,3
CCR5_3,0.0175889068501418,OS,3
PGAP1_3,0.017616471439119,OS,3
ADORA3_3,0.0176448657147467,OS,3
LOC102156473_3,0.017654393615554695,OS,3
LOC100856339_3,0.017660147521748704,OS,3
UBE2C_3,0.017705420082527724,OS,3
RASA4B_3,0.017826117224186575,OS,3
RFTN2_3,0.017870245521878006,OS,3
GAS6_3,0.018117603530607602,OS,3
IRF7_3,0.018171328561117025,OS,3
PDLIM5_3,0.01819210641435384,OS,3
MARCHF1_3,0.018224315208942583,OS,3
CRYBG1_3,0.018305442637817398,OS,3
BCAR3_3,0.01843960082342211,OS,3
EFCC1_3,0.018637646520220884,OS,3
HAAO_3,0.018711680313001654,OS,3
ADAM28_3,0.018728732568993458,OS,3
VGLL2_3,0.0187294820440255,OS,3
MFGE8_3,0.018752669695980717,OS,3
NUF2_3,0.018780645991490326,OS,3
TCIRG1_3,0.0188869394491583,OS,3
BST2_3,0.018904242661307753,OS,3
CEP170B_3,0.018935928338876817,OS,3
MKRN2OS_3,0.018959212521111556,OS,3
P4HA3_3,0.0190206106404039,OS,3
LOC119875994_2,0.019179588065417204,OS,3
BIN2_3,0.019297036619274125,OS,3
AMOTL2_3,0.019302274150160538,OS,3
PAWR_3,0.019352529975184177,OS,3
TNFAIP8_3,0.01950611938917337,OS,3
TENT5A_3,0.01952695527232438,OS,3
SCML2_3,0.019564508242389776,OS,3
IFIH1_3,0.019613057918822795,OS,3
PLA2G4A_3,0.019693755405577038,OS,3
UHRF1_3,0.01982673058243415,OS,3
DDAH1_3,0.019839554316669686,OS,3
GAREM2_3,0.019970198856958173,OS,3
LOC606863_3,0.020164148461790155,OS,3
CAPG_3,0.020356209020057813,OS,3
CCR2_3,0.02037351959147203,OS,3
HUNK_3,0.02039313233479124,OS,3
BMP3_3,0.020415468786165316,OS,3
DUSP6_3,0.020456427993530337,OS,3
CD244_3,0.020507392319430263,OS,3
TRABD2A_3,0.020560570208203892,OS,3
EBI3_3,0.020577032054916497,OS,3
PTAFR_3,0.020591077822073072,OS,3
STRA6_3,0.020591093815976087,OS,3
GLDN_3,0.020595307697985253,OS,3
KLHL8_3,0.02063656402456911,OS,3
MAD2L1_3,0.020715691475139984,OS,3
ASAP3_3,0.020778274166148778,OS,3
IFITM10_3,0.02079185204973779,OS,3
LOC488947_3,0.02080218166608836,OS,3
SRM_3,0.02082703782688536,OS,3
GPR146_3,0.021053929639910606,OS,3
PLA2G15_3,0.02124512289398711,OS,3
IGSF6_3,0.021281145674352298,OS,3
ADCY7_3,0.021295740626354143,OS,3
WWC1_3,0.021339176135808206,OS,3
SERPINB12_3,0.021366420469557158,OS,3
STMN1_3,0.021382914353342376,OS,3
TLR1_3,0.021437775393680678,OS,3
CYSLTR2_3,0.021468218201908956,OS,3
PLCB2_3,0.02147417807015119,OS,3
IL32_3,0.021573989790617816,OS,3
CALD1_3,0.02167240983402049,OS,3
WIF1_3,0.021735293997847457,OS,3
CCNB2_3,0.021835824292897658,OS,3
PKDCC_3,0.02189921678526696,OS,3
FNBP1_3,0.021907974576186002,OS,3
TRIM22_3,0.021910843244863937,OS,3
LOC611446_3,0.021964526860131534,OS,3
LOC611835_3,0.02215664174818846,OS,3
NEURL1_3,0.022452348171568798,OS,3
BIRC3_3,0.02245824967527596,OS,3
BIRC5_3,0.022470106793325013,OS,3
CD82_3,0.022477364603332124,OS,3
PRKAR1B_3,0.02248751817806521,OS,3
PRKX_3,0.022502753529159255,OS,3
FNDC1_3,0.02254701563086775,OS,3
IGF2_3,0.022643516372894842,OS,3
PDE10A_3,0.02275833272177699,OS,3
IGFN1_3,0.0228284690164569,OS,3
LMCD1_3,0.02285270273604852,OS,3
DIAPH3_3,0.022929781927140222,OS,3
OAS3_3,0.022934864916630816,OS,3
AQP5_3,0.023022042936871667,OS,3
CLEC5A_3,0.02302255600324531,OS,3
TNFSF11_3,0.023081318852468793,OS,3
PLBD1_3,0.02317341261096014,OS,3
LOC607405_3,0.023272209711058058,OS,3
DOCK2_3,0.02334893912803334,OS,3
ARHGAP30_3,0.023411622042764455,OS,3
DBF4B_3,0.023521554126504637,OS,3
LOC119873395_3,0.023591979713350163,OS,3
NPL_3,0.023927719397398843,OS,3
PEBP4_3,0.02393214731270455,OS,3
RUFY4_3,0.023992754969902733,OS,3
ATP6V0C_3,0.02406933287884909,OS,3
SP100_3,0.024124181289329458,OS,3
FAM83D_3,0.024191252369115186,OS,3
MXRA5_3,0.024277743541747387,OS,3
KCNH1_3,0.024347071466536696,OS,3
DUSP9_3,0.02443776219073799,OS,3
LPXN_3,0.024481242405674324,OS,3
CYSLTR1_3,0.024554272128221342,OS,3
RUNDC3B_3,0.024737418064526017,OS,3
TXNIP_3,0.024756873322559634,OS,3
PLSCR1_3,0.025026819817534456,OS,3
IL7R_3,0.025049736631622306,OS,3
IRX5_3,0.0251558568914664,OS,3
FAT2_3,0.025166408932775653,OS,3
RNF213_3,0.025171518862052517,OS,3
CYP26A1_3,0.025262158656978728,OS,3
SIVA1_3,0.02531670544821358,OS,3
CD40_3,0.025390476203112824,OS,3
HSP90AA1_3,0.025494965135453455,OS,3
SASH3_3,0.02567956585011094,OS,3
CDT1_3,0.025863383088806664,OS,3
SLC13A5_3,0.025895824569005223,OS,3
WAS_3,0.025936090661428265,OS,3
ESPL1_3,0.02609226482449628,OS,3
RRM2_3,0.02617289109541975,OS,3
SFRP4_3,0.02619377905181877,OS,3
CD59_3,0.026647781041582615,OS,3
MYO1F_3,0.02669935152955851,OS,3
BCL11A_3,0.026742083106237248,OS,3
MGAT4A_3,0.026798206661672406,OS,3
GCA_3,0.026910593341359364,OS,3
CD48_3,0.026999915368441273,OS,3
GNGT2_3,0.027302058816287503,OS,3
AKNA_3,0.027315466848525642,OS,3
HSD11B2_3,0.027350816645958134,OS,3
LOC119877688,0.02738711030280003,OS,3
SIM2_3,0.027397580872509014,OS,3
HERC6_3,0.02741563731926502,OS,3
FN1_3,0.027483293427789,OS,3
BUB1_3,0.02792819258524665,OS,3
EXPH5_3,0.027964191915642776,OS,3
ATF5_3,0.028000844163884462,OS,3
LUM_3,0.028055037471102592,OS,3
MX1_3,0.028055695357614513,OS,3
NDUFB9_3,0.028099281799721085,OS,3
SPC24_3,0.02829220216069908,OS,3
CXCL14_3,0.028366238503530476,OS,3
DNAH10_3,0.0284024821593339,OS,3
PMEPA1_3,0.02847391257854904,OS,3
E2F2_3,0.028485067670960665,OS,3
LOC102156046_3,0.028520838331669445,OS,3
DCSTAMP_3,0.02859410062159411,OS,3
TMEM132A_3,0.028605406030219972,OS,3
SIRPB2_3,0.02862633908603946,OS,3
C2_3,0.02864297031975558,OS,3
YIF1B_3,0.02871499754697961,OS,3
GPR65_3,0.02874424459223189,OS,3
RGS7_3,0.02879914027131909,OS,3
SRPX2_3,0.028848597549893187,OS,3
CD2_3,0.028855540785242988,OS,3
SBSPON_3,0.02888169076837805,OS,3
LPAR1_3,0.0288886911817339,OS,3
DDX43_3,0.028901750752338317,OS,3
BAIAP2L1_3,0.028952355561388567,OS,3
ALDH3B1_3,0.02899459382668664,OS,3
SLC49A3_3,0.029059340298307666,OS,3
C6H16orf54_3,0.029240847330181466,OS,3
TMA7_3,0.02929038710598439,OS,3
HDAC9_3,0.029309273164688673,OS,3
PSMB8_3,0.02935231957008061,OS,3
COL11A1_3,0.029408213652022574,OS,3
SEMA4D_3,0.029448936967875424,OS,3
DDX60_3,0.029467398334329754,OS,3
DDX58_3,0.029475451084923065,OS,3
NTRK3_3,0.02949704841523302,OS,3
CDKN2A_1,0.029580546405914076,OS,3
FAXDC2_3,0.02985601164696108,OS,3
SOAT2_3,0.029868890063006352,OS,3
CCDC73_3,0.029908126020865487,OS,3
PDE7B_3,0.03006924257046834,OS,3
TNFSF10_3,0.030095992839201273,OS,3
DLA-DMB_3,0.030348120525876116,OS,3
FGD4_3,0.03039470234502539,OS,3
ANKH_3,0.030433268352892597,OS,3
ST14_3,0.030501079138981174,OS,3
ABCA3_3,0.03058121862033856,OS,3
FAM171B_3,0.030651457917626707,OS,3
C20H19orf38_3,0.0308195666790556,OS,3
MAOB_3,0.0308307892606265,OS,3
LOC102157159_3,0.03102434618464167,OS,3
CD74_3,0.031165776387646067,OS,3
OASL_3,0.03116929923764804,OS,3
FKBP7_3,0.03130283572583951,OS,3
AURKB_3,0.03130430846781521,OS,3
CSPG4B_3,0.03131756842366156,OS,3
LOC609817_3,0.031380630183349696,OS,3
USP54_3,0.03139179093460653,OS,3
ARL4D_3,0.03139955257211701,OS,3
MMP11_3,0.031568445827384745,OS,3
SMAD7_3,0.031569356011772236,OS,3
GAB2_3,0.0315735503968541,OS,3
MOXD1_3,0.031578427257060344,OS,3
ATP6AP1_3,0.031582525236361354,OS,3
ETV1_3,0.03165410736943644,OS,3
LOC100686511_3,0.03177287941989559,OS,3
DCK_3,0.031801206363518277,OS,3
REXO5_3,0.03182462627024388,OS,3
LOC100855450_3,0.03183892308550302,OS,3
ADAMTS12_3,0.03184259555562266,OS,3
HJURP_3,0.03186227139375931,OS,3
HHIPL1_3,0.03192057694482227,OS,3
KLHL40_3,0.03192989266049257,OS,3
PSMB9_3,0.03196068715739497,OS,3
DNAJB1_3,0.032007249825826284,OS,3
PAQR9_3,0.03208857173646433,OS,3
SNAI1_3,0.03213813323669535,OS,3
PM20D2_3,0.032209176086284756,OS,3
DOK2_3,0.03225272981392347,OS,3
CAMK4_3,0.03238255020011029,OS,3
GINS2_3,0.0324219036546635,OS,3
ILDR2_3,0.03250343582532127,OS,3
SERPING1_3,0.032553923624480244,OS,3
MCM5_3,0.03266767054203016,OS,3
TOP2A_3,0.032833153283036376,OS,3
ADGRE5_3,0.03290987303118362,OS,3
NKX3-2_3,0.032911768602013856,OS,3
EPHB3_3,0.033428829175579135,OS,3
ATAD2_3,0.03347351198018412,OS,3
NR1H3_3,0.03352178228124496,OS,3
TROAP_3,0.033625394083417234,OS,3
EVI2A_3,0.033637129813988156,OS,3
ZNF280B_3,0.03370393458038381,OS,3
USP13_3,0.034095678228901236,OS,3
UPP1_3,0.034143705682745086,OS,3
FGR_3,0.03417156265885704,OS,3
FCMR_3,0.03430836021100641,OS,3
RAB29_3,0.03432788769740327,OS,3
CHRNG_3,0.034355555517355564,OS,3
PPP2R2B_3,0.03438267144287108,OS,3
CDCA5_3,0.034491020915835204,OS,3
PLXNA2_3,0.03454382220825359,OS,3
PARP4_3,0.034558936328312875,OS,3
FAM155B_3,0.03470220247991667,OS,3
GDPD5_3,0.03476071173268481,OS,3
SLC6A8_3,0.034980048049090245,OS,3
LOC607470_1,0.03500428510447188,OS,3
LRFN4_3,0.03505582096263327,OS,3
GPR156_3,0.03508388431453265,OS,3
PLAAT4_3,0.03518171501460129,OS,3
HMGB2_3,0.03520469451271519,OS,3
TK1_3,0.0352889822943833,OS,3
CDK6_3,0.03536310595291499,OS,3
ACSL5_3,0.035510550838001496,OS,3
KIF22_3,0.035603069240137494,OS,3
LOC488622_3,0.03564161134845496,OS,3
TAP1_3,0.03580970684670969,OS,3
ATP6V0D2_3,0.03581679897853319,OS,3
ESYT3_3,0.035819859445040396,OS,3
LOC484309_3,0.03589388137217851,OS,3
TGFBR2_3,0.03596268729071213,OS,3
MREG_3,0.036088222664514204,OS,3
DLA-DMA_3,0.03609489111566203,OS,3
PIK3CD_3,0.03611908535566818,OS,3
DAPP1_3,0.036305055868715005,OS,3
E2F1_3,0.036314159303169176,OS,3
CD53_3,0.03632012865610195,OS,3
RASGRF2_3,0.036432977001076595,OS,3
DLK2_3,0.036472965159882104,OS,3
CSRP3_3,0.03648419731714817,OS,3
IRF1_3,0.03648772933039727,OS,3
VWA5A_3,0.03665037781668786,OS,3
SLC24A3_3,0.03668290294463108,OS,3
TYMS_3,0.03671223732477309,OS,3
PCSK6_3,0.036809795311488425,OS,3
MCM2_3,0.03687558034863669,OS,3
EML6_3,0.036903716300041155,OS,3
NRGN_3,0.03690502684721407,OS,3
AEBP1_3,0.03693901280155805,OS,3
PTPRD_3,0.03696146973989387,OS,3
HLA-DRB1_3,0.03704012969641333,OS,3
FAM184B_3,0.037069092609863526,OS,3
LOC119864445_3,0.03730795661657537,OS,3
EHD3_3,0.037455949230463026,OS,3
CFB_3,0.03748172447820288,OS,3
SPATA6_3,0.03749173450497364,OS,3
NCAPG_3,0.0377165519502915,OS,3
LOC100684769_3,0.037740711965946395,OS,3
MANEAL_3,0.037779076962684004,OS,3
PSAT1_3,0.03814377041533547,OS,3
CDCA3_3,0.038192129518182794,OS,3
SLAMF8_3,0.03823564753257136,OS,3
E2F7_3,0.03837178146307037,OS,3
TRIM34_3,0.03841976586256077,OS,3
CD37_3,0.03848514318118421,OS,3
P2RY14_3,0.038503687115600385,OS,3
SLC25A48_3,0.03850892249352842,OS,3
PRKCH_3,0.03854872546144581,OS,3
SCEL_3,0.03893181727204919,OS,3
LOC102155710_3,0.039059375841416416,OS,3
SH3GL3_3,0.03920805590924647,OS,3
LMO7_3,0.039213044588822785,OS,3
BUB1B_3,0.039267133831690136,OS,3
CPXM2_3,0.03936544461314372,OS,3
PLEK_3,0.0393750501618036,OS,3
CX3CR1_3,0.03938644644646053,OS,3
FYB1_3,0.03961524709954958,OS,3
ARHGAP36_3,0.03983159716002341,OS,3
MYO16_3,0.03985721581812547,OS,3
MYF6_3,0.039919112658285835,OS,3
P4HA1_3,0.04006898779701864,OS,3
CDK1_3,0.04014443005309833,OS,3
LOC119878773,0.0402500297002778,OS,3
LOC100686271_3,0.040299234427485134,OS,3
LOC119879270,0.040395621583047936,OS,3
CYBRD1_3,0.0404308637395401,OS,3
GBP1_3,0.04044689990334939,OS,3
LOC611538_3,0.04049386460894591,OS,3
CRLF2_3,0.040544037549432005,OS,3
MPEG1_3,0.040642469218237824,OS,3
C1RL_3,0.040666496952395305,OS,3
EFNA3_3,0.04069794718317771,OS,3
ANOS1_3,0.040778446109628136,OS,3
LOC476396_3,0.040798338825314154,OS,3
CPA6_3,0.04081780831300061,OS,3
KCNMA1_3,0.04083292591756515,OS,3
CCN2_3,0.04087495034268273,OS,3
ECHDC2_3,0.04093964409580304,OS,3
CALCR_3,0.041008311409823646,OS,3
CCND2_3,0.04101671210991668,OS,3
FLT3_3,0.04108832259105034,OS,3
RACGAP1_3,0.04114929426239795,OS,3
PLPPR5_3,0.04115848820668332,OS,3
TMEFF2_3,0.0411846170031866,OS,3
LOC102151812_3,0.04124482045291173,OS,3
HELZ2_2,0.04132363634394617,OS,3
LINGO1_3,0.04133916952272859,OS,3
CLSPN_3,0.04135825370671977,OS,3
SPAG5_3,0.041433744012083024,OS,3
GBA_3,0.04186612369567905,OS,3
LOC608051_3,0.04193576558791737,OS,3
CENPN_3,0.04206663292680298,OS,3
KCNJ16_3,0.04218957410772478,OS,3
PTGES_3,0.04220678681985173,OS,3
REPS2_3,0.04224019936885421,OS,3
CSTB_3,0.04257611537586099,OS,3
TANC1_3,0.04266919081056133,OS,3
FGD6_3,0.04271509125060561,OS,3
INPP4B_3,0.04280806117655938,OS,3
TMEM74_3,0.0428426014239754,OS,3
FREM2_3,0.04288402559613814,OS,3
ADAM19_3,0.04298316590242071,OS,3
ADARB1_3,0.0430094166817588,OS,3
TRPC3_3,0.04307067102190409,OS,3
TLR8_3,0.04312044641365428,OS,3
LOC100684448_3,0.04327983169861986,OS,3
MAP3K5_3,0.043286633210048275,OS,3
STC1_3,0.043547322050431415,OS,3
IL1R2_3,0.04358882626835377,OS,3
SLC22A17_3,0.043640756501492954,OS,3
FMNL1_3,0.04364398377817432,OS,3
SYCE2_3,0.043843609635138364,OS,3
CENPI_3,0.04435619294361761,OS,3
PLA2R1_3,0.04436728270403416,OS,3
ADAMTS1_3,0.044529929589194384,OS,3
EMILIN2_3,0.04460353173046386,OS,3
MCM4_3,0.04461200008055115,OS,3
LOC611908_3,0.044613246078092306,OS,3
APOL5_3,0.044668125154552825,OS,3
ANTXR1_3,0.04493758707034044,OS,3
LOC487172_3,0.04503070046918821,OS,3
IDS_3,0.04503171368506633,OS,3
CYP7B1_3,0.045032390545907366,OS,3
ACSF2_3,0.0452113531034414,OS,3
HAVCR1_3,0.0453143845686399,OS,3
AIF1_3,0.04544848355370143,OS,3
RAI2_3,0.04550567111475822,OS,3
MOB3B_3,0.04552291254437545,OS,3
GADD45GIP1_3,0.04579140809073806,OS,3
RND1_3,0.045853659506912677,OS,3
FGD3_3,0.045984268356499006,OS,3
CLDN4_3,0.04608035856582293,OS,3
MRAP2_3,0.046095621710274134,OS,3
FGD2_3,0.04617459250972183,OS,3
KLRG1_3,0.04622644049815909,OS,3
APOBEC2_3,0.04634938354209627,OS,3
ADAM8_3,0.046689199863431556,OS,3
MPP7_3,0.04677025223135171,OS,3
IFGGB2_3,0.04680676890749251,OS,3
SLAMF7_3,0.046945167954349144,OS,3
C1QA_3,0.047271314328497564,OS,3
NLRP3_3,0.0473035793872118,OS,3
LOC106558903_3,0.04732214906305852,OS,3
GBP6_3,0.047429036812129156,OS,3
CSPG5_3,0.04752562804830597,OS,3
MLIP_3,0.04763106605294017,OS,3
CDC45_3,0.04771358020420037,OS,3
CD109_3,0.04777082857469148,OS,3
COL17A1_3,0.04779901259968436,OS,3
LOC119866157_2,0.047904428951147854,OS,3
LOC111097339_3,0.04802606518445086,OS,3
DLA-DRA_3,0.04811907556452099,OS,3
CD300LG_3,0.04826673271957952,OS,3
RGS3_3,0.048366113560132686,OS,3
LTBP2_3,0.04838843242930306,OS,3
CCL23_3,0.04840327024247802,OS,3
SLC48A1_3,0.04848197037971996,OS,3
ABHD2_3,0.04864543961654974,OS,3
NXPH2_3,0.04864586294966061,OS,3
LAGE3_3,0.04877156567160195,OS,3
CENPF_3,0.04877795322988307,OS,3
LYL1_3,0.04882978733003446,OS,3
PPM1L_3,0.04893380992237408,OS,3
MFNG_3,0.04931962848377345,OS,3
FSTL1_3,0.04950672899736221,OS,3
KLKB1_3,0.04993651173235299,OS,3
LOC119868251_3,0.05001201805178748,OS,3
LOC111096774_3,0.050177532145632,OS,3
LPAR5_3,0.050267727694972834,OS,3
ARHGAP9_3,0.05031734815820394,OS,3
ACP5_3,0.05036347824193776,OS,3
ADAMTS17_3,0.05049629622792851,OS,3
GALNT6_3,0.05050514584936525,OS,3
CASP12_3,0.05062418832064372,OS,3
LOC481472_3,0.050638259024002444,OS,3
LOC484343_3,0.05069056863219978,OS,3
PPP1R3B_3,0.050882764204330945,OS,3
BRCA1_3,0.05091951824516222,OS,3
NLRC5_3,0.050935530651822,OS,3
SNAP91_3,0.05113773442325273,OS,3
ORC1_3,0.05126706242862226,OS,3
SPNS2_3,0.05129111251214735,OS,3
KIF14_3,0.05130519112128197,OS,3
NACAD_3,0.05132939291911702,OS,3
RAD51_3,0.051416132151687534,OS,3
RNASE4_3,0.05150197687122972,OS,3
CDCA7_3,0.051570955182701245,OS,3
PGAM2_3,0.05224342841120435,OS,3
HILPDA_3,0.05248548344115621,OS,3
TPP1_3,0.05268339826541634,OS,3
MANSC4_3,0.0527026830406345,OS,3
OCSTAMP_3,0.05276816027535735,OS,3
TBXAS1_3,0.053141958294024086,OS,3
NDC80_3,0.0533473639221863,OS,3
LOC119870834_3,0.05348779557473655,OS,3
SARDH_3,0.05349097198899394,OS,3
ABCB1_3,0.05368614111507073,OS,3
MYPN_3,0.05396893166530623,OS,3
CD180_3,0.053986674138881356,OS,3
DPYD_3,0.054107349706670575,OS,3
IRX1_3,0.05421242947339892,OS,3
LYN_3,0.0544566257231857,OS,3
SLC46A3_3,0.05461000283596799,OS,3
POLE_3,0.05462697779621844,OS,3
LIF_3,0.0546399312725488,OS,3
REEP4_3,0.05465374969487905,OS,3
ZNF385D_3,0.05477436898027528,OS,3
PIP5K1B_3,0.05492605626733557,OS,3
FJX1_2,0.05493415734258543,OS,3
NR2F1_3,0.05495478850120945,OS,3
IFGGC1_3,0.05500996747825524,OS,3
LONRF3_3,0.05502158958675697,OS,3
GPR137B_3,0.05502241835988814,OS,3
ESCO2_3,0.05513257373530543,OS,3
TSPAN11_3,0.05513276513707941,OS,3
CDC20_3,0.0553538682185164,OS,3
IFITM5_3,0.055386452719107075,OS,3
TNFAIP3_3,0.055469736065830715,OS,3
SLC7A7_3,0.055478167574340057,OS,3
CSRP1_3,1.85408393109383e-05,OS,4
CA14_3,2.5538132786898944e-05,OS,4
SAMD9L_3,4.561888151858296e-05,OS,4
CYP4V2_3,5.608118363690986e-05,OS,4
PTPRZ1_3,5.822393238692582e-05,OS,4
PTEN_3,8.02867206172168e-05,OS,4
TDRD7_3,8.77115386792319e-05,OS,4
MSI1_3,0.00011280745873942482,OS,4
