module_label,canine_gene,canine_gene_symbol,human_gene_symbol,ortholog_qc_status,raw_pca_loading,risk_oriented_loading,absolute_risk_loading,is_strict_mapping,is_broad_mapping,human_symbol_duplicate_count,normalized_abs_sum_weight
M11,ADAMTS1_3,ADAMTS1,ADAMTS1,strict_symbol_concordant_one_to_one,0.35861030809487116,0.35861030809487116,0.35861030809487116,True,True,1,0.1447397742542075
M11,ADAMTS4_3,ADAMTS4,ADAMTS4,strict_symbol_concordant_one_to_one,0.355362764730042,0.355362764730042,0.355362764730042,True,True,1,0.1434290236067895
M11,ANGPT2_3,ANGPT2,ANGPT2,strict_symbol_concordant_one_to_one,0.3223309477092098,0.3223309477092098,0.3223309477092098,True,True,1,0.13009695358292192
M11,DRD1_3,DRD1,DRD1,strict_symbol_concordant_one_to_one,0.2832379650829795,0.2832379650829795,0.2832379650829795,True,True,1,0.11431851846123181
M11,IGFBP3_3,IGFBP3,IGFBP3,strict_symbol_concordant_one_to_one,0.4110996652244612,0.4110996652244612,0.4110996652244612,True,True,1,0.16592515997846685
M11,MCAM_3,MCAM,MCAM,strict_symbol_concordant_one_to_one,0.3739169431489546,0.3739169431489546,0.3739169431489546,True,True,1,0.15091773080567802
M11,STC1_3,STC1,STC1,strict_symbol_concordant_one_to_one,0.3730624327290713,0.3730624327290713,0.3730624327290713,True,True,1,0.15057283931070445
M17,CIRBP_3,CIRBP,CIRBP,strict_symbol_concordant_one_to_one,-0.34117574682822455,-0.34117574682822455,0.34117574682822455,True,True,1,-0.4360004736454113
M17,P4HA1_3,P4HA1,P4HA1,strict_symbol_concordant_one_to_one,0.4413365838939082,0.4413365838939082,0.4413365838939082,True,True,1,0.5639995263545888
M20,RRAD_3,RRAD,RRAD,strict_symbol_concordant_one_to_one,0.5668447661317584,0.5668447661317584,0.5668447661317584,True,True,1,0.5936604974340339
M20,VGLL2_3,VGLL2,VGLL2,strict_symbol_concordant_one_to_one,0.38798508793772984,0.38798508793772984,0.38798508793772984,True,True,1,0.4063395025659661
M23,RBM44_3,RBM44,RBM44,strict_symbol_concordant_one_to_one,0.5081894784704895,0.5081894784704895,0.5081894784704895,True,True,1,0.5384132702448123
M23,SYCE2_3,SYCE2,SYCE2,strict_symbol_concordant_one_to_one,0.4356755905301681,0.4356755905301681,0.4356755905301681,True,True,1,0.46158672975518766
M24,CHST2_3,CHST2,CHST2,strict_symbol_concordant_one_to_one,0.3259893162878125,0.3259893162878125,0.3259893162878125,True,True,1,0.12366612510940513
M24,GABRA2_3,GABRA2,GABRA2,strict_symbol_concordant_one_to_one,0.38528057259172577,0.38528057259172577,0.38528057259172577,True,True,1,0.14615864113253735
M24,HHIP_3,HHIP,HHIP,strict_symbol_concordant_one_to_one,0.3979603365268194,0.3979603365268194,0.3979603365268194,True,True,1,0.15096879040678715
M24,NETO1_3,NETO1,NETO1,strict_symbol_concordant_one_to_one,0.4228145410292093,0.4228145410292093,0.4228145410292093,True,True,1,0.1603973913145961
