endpoint,module_label,model,repeat,n_valid_folds,repeat_mean_c_index,repeat_median_c_index,repeat_min_c_index,repeat_max_c_index
OS,M17,residual_to_disjoint_proliferation,13,5,0.5866601953475094,0.5504761904761905,0.4989939637826961,0.7013487475915221
OS,M17,residual_to_disjoint_proliferation,14,5,0.5964068902977229,0.6077235772357723,0.5206611570247934,0.6265822784810127
OS,M17,residual_to_disjoint_proliferation,15,5,0.6031918917738845,0.6,0.5881147540983607,0.6203522504892368
OS,M17,residual_to_disjoint_proliferation,16,5,0.5960696376371304,0.5775862068965517,0.5389473684210526,0.654
OS,M17,residual_to_disjoint_proliferation,17,5,0.5826089305276413,0.6073500967117988,0.516629711751663,0.6436781609195402
OS,M17,residual_to_disjoint_proliferation,18,5,0.5865197947941964,0.6081632653061224,0.5022222222222222,0.6222627737226277
OS,M17,residual_to_disjoint_proliferation,19,5,0.6031991569586841,0.6027397260273972,0.4677419354838709,0.6832669322709163
OS,M17,residual_to_disjoint_proliferation,20,5,0.6002759140499536,0.6181102362204725,0.4827586206896552,0.6633266533066132
OS,M17,residual_to_disjoint_proliferation_and_weight,1,5,0.5971832602114373,0.6055226824457594,0.54421768707483,0.6641221374045801
OS,M17,residual_to_disjoint_proliferation_and_weight,2,5,0.6001439199624211,0.6373831775700934,0.4967880085653104,0.6829745596868885
OS,M17,residual_to_disjoint_proliferation_and_weight,3,5,0.5947732094388983,0.6207584830339321,0.5020325203252033,0.6358024691358025
OS,M17,residual_to_disjoint_proliferation_and_weight,4,5,0.6062817810355954,0.60727969348659,0.581081081081081,0.626746506986028
OS,M17,residual_to_disjoint_proliferation_and_weight,5,5,0.5991370948257433,0.604494382022472,0.5779467680608364,0.6126315789473684
OS,M17,residual_to_disjoint_proliferation_and_weight,6,5,0.602616996599351,0.5711340206185567,0.5320910973084886,0.7300613496932515
OS,M17,residual_to_disjoint_proliferation_and_weight,7,5,0.6015501344320143,0.6065573770491803,0.4652087475149105,0.6946236559139785
OS,M17,residual_to_disjoint_proliferation_and_weight,8,5,0.5849143995124599,0.5627450980392157,0.5366795366795367,0.6712062256809338
OS,M17,residual_to_disjoint_proliferation_and_weight,9,5,0.5982039057344213,0.5963488843813387,0.5496535796766744,0.6455142231947484
OS,M17,residual_to_disjoint_proliferation_and_weight,10,5,0.5961997723668473,0.6371134020618556,0.4630350194552529,0.6425855513307985
OS,M17,residual_to_disjoint_proliferation_and_weight,11,5,0.5824096705486094,0.6088631984585742,0.5096774193548387,0.6460674157303371
OS,M17,residual_to_disjoint_proliferation_and_weight,12,5,0.6001737490038763,0.606425702811245,0.5564053537284895,0.6316964285714286
OS,M17,residual_to_disjoint_proliferation_and_weight,13,5,0.5844131057757631,0.5447619047619048,0.5030181086519114,0.7013487475915221
OS,M17,residual_to_disjoint_proliferation_and_weight,14,5,0.5964188996163882,0.6117886178861789,0.518595041322314,0.6286919831223629
OS,M17,residual_to_disjoint_proliferation_and_weight,15,5,0.603648343879754,0.6,0.5901639344262295,0.6191335740072202
OS,M17,residual_to_disjoint_proliferation_and_weight,16,5,0.5951582135781676,0.5711206896551724,0.5389473684210526,0.6545801526717557
OS,M17,residual_to_disjoint_proliferation_and_weight,17,5,0.5818292268601045,0.6112185686653772,0.516629711751663,0.6436781609195402
OS,M17,residual_to_disjoint_proliferation_and_weight,18,5,0.5856187887284021,0.5983086680761099,0.5022222222222222,0.6222627737226277
OS,M17,residual_to_disjoint_proliferation_and_weight,19,5,0.6012008168324116,0.6,0.4717741935483871,0.6812749003984063
OS,M17,residual_to_disjoint_proliferation_and_weight,20,5,0.602331789761917,0.6200787401574803,0.4850574712643678,0.6693386773547094
OS,M17,residual_to_original_proliferation,1,5,0.5966871330385386,0.6035502958579881,0.5383141762452107,0.6641221374045801
OS,M17,residual_to_original_proliferation,2,5,0.6018100069009961,0.6392523364485981,0.4967880085653104,0.6810176125244618
OS,M17,residual_to_original_proliferation,3,5,0.5996910420794992,0.6207584830339321,0.5,0.6358024691358025
OS,M17,residual_to_original_proliferation,4,5,0.6038350058884544,0.60727969348659,0.581081081081081,0.6207584830339321
OS,M17,residual_to_original_proliferation,5,5,0.6008463919726588,0.6041666666666666,0.5760456273764258,0.6273684210526316
OS,M17,residual_to_original_proliferation,6,5,0.602564236773097,0.5690721649484536,0.5362318840579711,0.7280163599182005
OS,M17,residual_to_original_proliferation,7,5,0.6065555472310596,0.610655737704918,0.4711729622266402,0.7010752688172043
OS,M17,residual_to_original_proliferation,8,5,0.5857570354726492,0.5666666666666667,0.5366795366795367,0.669260700389105
OS,M17,residual_to_original_proliferation,9,5,0.6014536247516196,0.5963488843813387,0.5681293302540416,0.6455142231947484
OS,M17,residual_to_original_proliferation,10,5,0.6001262827236772,0.6329896907216495,0.4669260700389105,0.656686626746507
OS,M17,residual_to_original_proliferation,11,5,0.584270061119768,0.6021505376344086,0.5118279569892473,0.6460674157303371
OS,M17,residual_to_original_proliferation,12,5,0.6012983735524909,0.6184738955823293,0.5564053537284895,0.6272321428571429
OS,M17,residual_to_original_proliferation,13,5,0.5866601953475094,0.5504761904761905,0.4989939637826961,0.7013487475915221
OS,M17,residual_to_original_proliferation,14,5,0.5964068902977229,0.6077235772357723,0.5206611570247934,0.6265822784810127
OS,M17,residual_to_original_proliferation,15,5,0.6031918917738845,0.6,0.5881147540983607,0.6203522504892368
OS,M17,residual_to_original_proliferation,16,5,0.5960696376371304,0.5775862068965517,0.5389473684210526,0.654
OS,M17,residual_to_original_proliferation,17,5,0.5826089305276413,0.6073500967117988,0.516629711751663,0.6436781609195402
OS,M17,residual_to_original_proliferation,18,5,0.5865197947941964,0.6081632653061224,0.5022222222222222,0.6222627737226277
OS,M17,residual_to_original_proliferation,19,5,0.6031991569586841,0.6027397260273972,0.4677419354838709,0.6832669322709163
OS,M17,residual_to_original_proliferation,20,5,0.6002759140499536,0.6181102362204725,0.4827586206896552,0.6633266533066132
OS,M20,disjoint_proliferation_only,1,5,0.6069384802989652,0.5938697318007663,0.5351473922902494,0.7175572519083969
OS,M20,disjoint_proliferation_only,2,5,0.6048351157236656,0.6102783725910065,0.5263157894736842,0.6579439252336449
OS,M20,disjoint_proliferation_only,3,5,0.6073557138923773,0.6142595978062158,0.5082304526748971,0.6666666666666666
OS,M20,disjoint_proliferation_only,4,5,0.5992070931319398,0.6149425287356322,0.5011441647597255,0.6583011583011583
OS,M20,disjoint_proliferation_only,5,5,0.6050898386575457,0.6,0.5843137254901961,0.6421052631578947
OS,M20,disjoint_proliferation_only,6,5,0.6037564997147828,0.5752577319587628,0.5398773006134969,0.7267080745341615
OS,M20,disjoint_proliferation_only,7,5,0.5868600708246123,0.6,0.4701986754966887,0.694672131147541
OS,M20,disjoint_proliferation_only,8,5,0.5886717262131905,0.555984555984556,0.5100671140939598,0.7274509803921568
OS,M20,disjoint_proliferation_only,9,5,0.6012476664374711,0.5983772819472617,0.5034642032332564,0.6994633273703041
OS,M20,disjoint_proliferation_only,10,5,0.5974998184590873,0.5700389105058365,0.4830339321357285,0.7281368821292775
OS,M20,disjoint_proliferation_only,11,5,0.6007606025523026,0.6064516129032258,0.4924731182795699,0.6685934489402697
OS,M20,disjoint_proliferation_only,12,5,0.6030954941346274,0.6215686274509804,0.5133928571428571,0.674468085106383
OS,M20,disjoint_proliferation_only,13,5,0.6000086000529137,0.5991561181434599,0.5412474849094567,0.653179190751445
OS,M20,disjoint_proliferation_only,14,5,0.5910953418762116,0.5752032520325203,0.5475206611570248,0.6476793248945147
OS,M20,disjoint_proliferation_only,15,5,0.5850654194736779,0.5772994129158513,0.522248243559719,0.6931407942238267
OS,M20,disjoint_proliferation_only,16,5,0.5883648120696583,0.6,0.4378947368421053,0.66
OS,M20,disjoint_proliferation_only,17,5,0.6056401205558386,0.6186252771618626,0.5670498084291188,0.6349514563106796
OS,M20,disjoint_proliferation_only,18,5,0.6051556470199055,0.6342494714587738,0.5460122699386503,0.6587591240875912
OS,M20,disjoint_proliferation_only,19,5,0.5928233469107154,0.5851272015655578,0.5146067415730337,0.7
OS,M20,disjoint_proliferation_only,20,5,0.6046114627724983,0.6436781609195402,0.4318618042226487,0.7314629258517034
OS,M20,module_only,1,5,0.5988007477342322,0.6187739463601533,0.5212527964205816,0.6698473282442748
OS,M20,module_only,2,5,0.59695078631181,0.5986842105263158,0.525233644859813,0.6612903225806451
OS,M20,module_only,3,5,0.5974413355653301,0.6127744510978044,0.4938271604938271,0.6838407494145199
OS,M20,module_only,4,5,0.5975913993955084,0.5868725868725869,0.5432900432900433,0.6786427145708582
OS,M20,module_only,5,5,0.6117622902778901,0.5895833333333333,0.5703422053231939,0.6884210526315789
OS,M20,module_only,6,5,0.5902272411495496,0.5782608695652174,0.5031055900621118,0.7055214723926381
OS,M20,module_only,7,5,0.6062332867086602,0.6229508196721312,0.5121412803532008,0.658051689860835
OS,M20,module_only,8,5,0.5996409940552704,0.5952380952380952,0.5302013422818792,0.6750972762645915
OS,M20,module_only,9,5,0.596900313703702,0.625866050808314,0.5207877461706784,0.6526104417670683
OS,M20,module_only,10,5,0.5950317190749012,0.5731958762886598,0.5606407322654462,0.6673003802281369
OS,M20,module_only,11,5,0.6043820098662465,0.5895953757225434,0.5698924731182796,0.6797752808988764
OS,M20,module_only,12,5,0.6025611331047227,0.6138392857142857,0.5334608030592735,0.6617021276595745
OS,M20,module_only,13,5,0.6014020593004534,0.6088631984585742,0.5070422535211268,0.6819047619047619
OS,M20,module_only,14,5,0.60363389799416,0.5780590717299579,0.547808764940239,0.7004048582995951
OS,M20,module_only,15,5,0.6029217481918724,0.610655737704918,0.5063829787234042,0.675146771037182
OS,M20,module_only,16,5,0.590953566332256,0.5857142857142857,0.5603448275862069,0.6431297709923665
OS,M20,module_only,17,5,0.5943557295509384,0.5902912621359223,0.5675057208237986,0.6266924564796905
OS,M20,module_only,18,5,0.5888622224534071,0.5848670756646217,0.5142857142857142,0.718816067653277
OS,M20,module_only,19,5,0.5981461189123023,0.6088709677419355,0.534,0.6790606653620352
OS,M20,module_only,20,5,0.6109493824353391,0.6160919540229886,0.4681724845995893,0.7154308617234469
OS,M20,module_plus_disjoint_proliferation,1,5,0.6128867609172737,0.5919540229885057,0.5542406311637081,0.7061068702290076
OS,M20,module_plus_disjoint_proliferation,2,5,0.6152563573939126,0.594392523364486,0.5833333333333334,0.6834677419354839
OS,M20,module_plus_disjoint_proliferation,3,5,0.6282202254593947,0.6617915904936015,0.4897119341563786,0.688622754491018
OS,M20,module_plus_disjoint_proliferation,4,5,0.6151831499270134,0.5903890160183066,0.5606060606060606,0.6746506986027944
OS,M20,module_plus_disjoint_proliferation,5,5,0.614040687609305,0.5941176470588235,0.5760456273764258,0.7094736842105264
OS,M20,module_plus_disjoint_proliferation,6,5,0.59890105935922,0.5693581780538303,0.5402061855670103,0.6866791744840526
OS,M20,module_plus_disjoint_proliferation,7,5,0.6172413058818302,0.6238185255198487,0.5011037527593819,0.6823770491803278
OS,M20,module_plus_disjoint_proliferation,8,5,0.6133556701882352,0.6450980392156863,0.5055928411633109,0.6712062256809338
OS,M20,module_plus_disjoint_proliferation,9,5,0.6133669986942208,0.6327944572748267,0.5164113785557987,0.6708407871198568
OS,M20,module_plus_disjoint_proliferation,10,5,0.6133744101398727,0.6086956521739131,0.5257731958762887,0.7129277566539924
OS,M20,module_plus_disjoint_proliferation,11,5,0.6260797098979131,0.632258064516129,0.5505376344086022,0.6801541425818882
OS,M20,module_plus_disjoint_proliferation,12,5,0.617497525647053,0.6004016064257028,0.5491071428571429,0.7212765957446808
OS,M20,module_plus_disjoint_proliferation,13,5,0.6339762998466301,0.6570327552986512,0.5331991951710262,0.7123809523809523
OS,M20,module_plus_disjoint_proliferation,14,5,0.6172161160311188,0.6341463414634146,0.5516528925619835,0.6740890688259109
OS,M20,module_plus_disjoint_proliferation,15,5,0.611020592304061,0.6024590163934426,0.5191489361702127,0.6732851985559567
OS,M20,module_plus_disjoint_proliferation,16,5,0.6067406108340456,0.6081632653061224,0.5368421052631579,0.65
OS,M20,module_plus_disjoint_proliferation,17,5,0.6240633067436676,0.6518375241779497,0.5606407322654462,0.658252427184466
OS,M20,module_plus_disjoint_proliferation,18,5,0.6078731265535671,0.583941605839416,0.536734693877551,0.7103594080338267
OS,M20,module_plus_disjoint_proliferation,19,5,0.607535181469619,0.61,0.5438202247191011,0.6888454011741683
OS,M20,module_plus_disjoint_proliferation,20,5,0.6174021193541053,0.6220472440944882,0.5201535508637236,0.7555110220440882
OS,M20,module_plus_original_proliferation,1,5,0.6128867609172737,0.5919540229885057,0.5542406311637081,0.7061068702290076
OS,M20,module_plus_original_proliferation,2,5,0.6152563573939126,0.594392523364486,0.5833333333333334,0.6834677419354839
OS,M20,module_plus_original_proliferation,3,5,0.6282202254593947,0.6617915904936015,0.4897119341563786,0.688622754491018
OS,M20,module_plus_original_proliferation,4,5,0.6151831499270134,0.5903890160183066,0.5606060606060606,0.6746506986027944
OS,M20,module_plus_original_proliferation,5,5,0.614040687609305,0.5941176470588235,0.5760456273764258,0.7094736842105264
OS,M20,module_plus_original_proliferation,6,5,0.59890105935922,0.5693581780538303,0.5402061855670103,0.6866791744840526
OS,M20,module_plus_original_proliferation,7,5,0.6172413058818302,0.6238185255198487,0.5011037527593819,0.6823770491803278
OS,M20,module_plus_original_proliferation,8,5,0.6133556701882352,0.6450980392156863,0.5055928411633109,0.6712062256809338
OS,M20,module_plus_original_proliferation,9,5,0.6133669986942208,0.6327944572748267,0.5164113785557987,0.6708407871198568
OS,M20,module_plus_original_proliferation,10,5,0.6133744101398727,0.6086956521739131,0.5257731958762887,0.7129277566539924
OS,M20,module_plus_original_proliferation,11,5,0.6260797098979131,0.632258064516129,0.5505376344086022,0.6801541425818882
OS,M20,module_plus_original_proliferation,12,5,0.617497525647053,0.6004016064257028,0.5491071428571429,0.7212765957446808
OS,M20,module_plus_original_proliferation,13,5,0.6339762998466301,0.6570327552986512,0.5331991951710262,0.7123809523809523
OS,M20,module_plus_original_proliferation,14,5,0.6172161160311188,0.6341463414634146,0.5516528925619835,0.6740890688259109
OS,M20,module_plus_original_proliferation,15,5,0.611020592304061,0.6024590163934426,0.5191489361702127,0.6732851985559567
OS,M20,module_plus_original_proliferation,16,5,0.6067406108340456,0.6081632653061224,0.5368421052631579,0.65
OS,M20,module_plus_original_proliferation,17,5,0.6240633067436676,0.6518375241779497,0.5606407322654462,0.658252427184466
OS,M20,module_plus_original_proliferation,18,5,0.6078731265535671,0.583941605839416,0.536734693877551,0.7103594080338267
OS,M20,module_plus_original_proliferation,19,5,0.607535181469619,0.61,0.5438202247191011,0.6888454011741683
OS,M20,module_plus_original_proliferation,20,5,0.6174021193541053,0.6220472440944882,0.5201535508637236,0.7555110220440882
OS,M20,original_proliferation_only,1,5,0.6069384802989652,0.5938697318007663,0.5351473922902494,0.7175572519083969
OS,M20,original_proliferation_only,2,5,0.6048351157236656,0.6102783725910065,0.5263157894736842,0.6579439252336449
OS,M20,original_proliferation_only,3,5,0.6073557138923773,0.6142595978062158,0.5082304526748971,0.6666666666666666
OS,M20,original_proliferation_only,4,5,0.5992070931319398,0.6149425287356322,0.5011441647597255,0.6583011583011583
OS,M20,original_proliferation_only,5,5,0.6050898386575457,0.6,0.5843137254901961,0.6421052631578947
OS,M20,original_proliferation_only,6,5,0.6037564997147828,0.5752577319587628,0.5398773006134969,0.7267080745341615
OS,M20,original_proliferation_only,7,5,0.5868600708246123,0.6,0.4701986754966887,0.694672131147541
OS,M20,original_proliferation_only,8,5,0.5886717262131905,0.555984555984556,0.5100671140939598,0.7274509803921568
OS,M20,original_proliferation_only,9,5,0.6012476664374711,0.5983772819472617,0.5034642032332564,0.6994633273703041
OS,M20,original_proliferation_only,10,5,0.5974998184590873,0.5700389105058365,0.4830339321357285,0.7281368821292775
OS,M20,original_proliferation_only,11,5,0.6007606025523026,0.6064516129032258,0.4924731182795699,0.6685934489402697
OS,M20,original_proliferation_only,12,5,0.6030954941346274,0.6215686274509804,0.5133928571428571,0.674468085106383
OS,M20,original_proliferation_only,13,5,0.6000086000529137,0.5991561181434599,0.5412474849094567,0.653179190751445
OS,M20,original_proliferation_only,14,5,0.5910953418762116,0.5752032520325203,0.5475206611570248,0.6476793248945147
OS,M20,original_proliferation_only,15,5,0.5850654194736779,0.5772994129158513,0.522248243559719,0.6931407942238267
OS,M20,original_proliferation_only,16,5,0.5883648120696583,0.6,0.4378947368421053,0.66
OS,M20,original_proliferation_only,17,5,0.6056401205558386,0.6186252771618626,0.5670498084291188,0.6349514563106796
OS,M20,original_proliferation_only,18,5,0.6051556470199055,0.6342494714587738,0.5460122699386503,0.6587591240875912
OS,M20,original_proliferation_only,19,5,0.5928233469107154,0.5851272015655578,0.5146067415730337,0.7
OS,M20,original_proliferation_only,20,5,0.6046114627724983,0.6436781609195402,0.4318618042226487,0.7314629258517034
OS,M20,residual_to_disjoint_proliferation,1,5,0.5905847009230707,0.6122448979591837,0.5190156599552572,0.6583969465648855
OS,M20,residual_to_disjoint_proliferation,2,5,0.5848501162864725,0.5899122807017544,0.5046728971962616,0.6379647749510763
OS,M20,residual_to_disjoint_proliferation,3,5,0.595016011301051,0.6127744510978044,0.5185185185185185,0.6697892271662763
OS,M20,residual_to_disjoint_proliferation,4,5,0.5878812205727695,0.5637065637065637,0.5459770114942529,0.6666666666666666
OS,M20,residual_to_disjoint_proliferation,5,5,0.598150382838207,0.5729166666666666,0.5665399239543726,0.6652631578947369
OS,M20,residual_to_disjoint_proliferation,6,5,0.5766015459974516,0.5869565217391305,0.4265010351966873,0.6871165644171779
OS,M20,residual_to_disjoint_proliferation,7,5,0.6044144376890438,0.6129032258064516,0.5253863134657837,0.6660039761431411
OS,M20,residual_to_disjoint_proliferation,8,5,0.5969803878286307,0.5995670995670995,0.5302013422818792,0.6770428015564203
OS,M20,residual_to_disjoint_proliferation,9,5,0.5875679506278507,0.6096997690531177,0.4857768052516411,0.6546184738955824
OS,M20,residual_to_disjoint_proliferation,10,5,0.5929667755501761,0.5888223552894212,0.5560640732265446,0.655893536121673
OS,M20,residual_to_disjoint_proliferation,11,5,0.588049619792322,0.5634408602150538,0.5529865125240848,0.6797752808988764
OS,M20,residual_to_disjoint_proliferation,12,5,0.6004489738388651,0.609375,0.5296367112810707,0.6553191489361702
OS,M20,residual_to_disjoint_proliferation,13,5,0.5917783883852866,0.6088631984585742,0.5010060362173038,0.6571428571428571
OS,M20,residual_to_disjoint_proliferation,14,5,0.5964651595046457,0.5577689243027888,0.5433884297520661,0.6882591093117408
OS,M20,residual_to_disjoint_proliferation,15,5,0.5908531342054127,0.6147540983606558,0.4936170212765957,0.6536203522504892
OS,M20,residual_to_disjoint_proliferation,16,5,0.5879137636423628,0.5795918367346938,0.5452586206896551,0.6297709923664122
OS,M20,residual_to_disjoint_proliferation,17,5,0.5815343379628681,0.574757281553398,0.5517241379310345,0.6131528046421664
OS,M20,residual_to_disjoint_proliferation,18,5,0.5876324645672395,0.5930470347648262,0.5145985401459854,0.718816067653277
OS,M20,residual_to_disjoint_proliferation,19,5,0.5827517904306436,0.6068548387096774,0.484,0.6692759295499021
OS,M20,residual_to_disjoint_proliferation,20,5,0.59965620264254,0.6003937007874016,0.4496919917864476,0.6993987975951904
OS,M20,residual_to_disjoint_proliferation_and_weight,1,5,0.579918840629283,0.5986394557823129,0.5009861932938856,0.6679389312977099
OS,M20,residual_to_disjoint_proliferation_and_weight,2,5,0.5785335006326529,0.6030701754385965,0.4822429906542056,0.6330645161290323
OS,M20,residual_to_disjoint_proliferation_and_weight,3,5,0.5938859714754094,0.6107784431137725,0.5082304526748971,0.6814988290398126
OS,M20,residual_to_disjoint_proliferation_and_weight,4,5,0.5839994628607413,0.5733590733590733,0.5108225108225108,0.6746506986027944
OS,M20,residual_to_disjoint_proliferation_and_weight,5,5,0.5942023756223331,0.5823529411764706,0.5304182509505704,0.6652631578947369
OS,M20,residual_to_disjoint_proliferation_and_weight,6,5,0.5645463797175476,0.5282608695652173,0.4368530020703933,0.7014314928425358
OS,M20,residual_to_disjoint_proliferation_and_weight,7,5,0.5913211852432052,0.5983606557377049,0.5077262693156733,0.6620278330019881
OS,M20,residual_to_disjoint_proliferation_and_weight,8,5,0.5892908348302592,0.577922077922078,0.5098039215686274,0.6750972762645915
OS,M20,residual_to_disjoint_proliferation_and_weight,9,5,0.578773859109668,0.605080831408776,0.4901531728665207,0.6606425702811245
OS,M20,residual_to_disjoint_proliferation_and_weight,10,5,0.5799759917786199,0.5788423153692615,0.534020618556701,0.6368821292775665
OS,M20,residual_to_disjoint_proliferation_and_weight,11,5,0.5834172681226278,0.5639412997903563,0.5414258188824663,0.6891385767790262
OS,M20,residual_to_disjoint_proliferation_and_weight,12,5,0.5868832883208155,0.5848214285714286,0.5430210325047801,0.6425531914893617
OS,M20,residual_to_disjoint_proliferation_and_weight,13,5,0.5885316285214715,0.6069364161849711,0.5021097046413502,0.668997668997669
OS,M20,residual_to_disjoint_proliferation_and_weight,14,5,0.5842612104176278,0.5495867768595041,0.5219123505976095,0.694331983805668
OS,M20,residual_to_disjoint_proliferation_and_weight,15,5,0.5866758097352818,0.5860655737704918,0.4978723404255319,0.6829745596868885
OS,M20,residual_to_disjoint_proliferation_and_weight,16,5,0.5770043170951482,0.563265306122449,0.55,0.6221374045801527
OS,M20,residual_to_disjoint_proliferation_and_weight,17,5,0.5742239720481725,0.562929061784897,0.5344827586206896,0.6341463414634146
OS,M20,residual_to_disjoint_proliferation_and_weight,18,5,0.5843518655217959,0.5685071574642127,0.5040816326530613,0.7272727272727273
OS,M20,residual_to_disjoint_proliferation_and_weight,19,5,0.5746181334016389,0.5866935483870968,0.486,0.6712328767123288
OS,M20,residual_to_disjoint_proliferation_and_weight,20,5,0.5958602362107672,0.5984251968503937,0.459958932238193,0.6633266533066132
OS,M20,residual_to_original_proliferation,1,5,0.5905847009230707,0.6122448979591837,0.5190156599552572,0.6583969465648855
OS,M20,residual_to_original_proliferation,2,5,0.5848501162864725,0.5899122807017544,0.5046728971962616,0.6379647749510763
OS,M20,residual_to_original_proliferation,3,5,0.595016011301051,0.6127744510978044,0.5185185185185185,0.6697892271662763
OS,M20,residual_to_original_proliferation,4,5,0.5878812205727695,0.5637065637065637,0.5459770114942529,0.6666666666666666
OS,M20,residual_to_original_proliferation,5,5,0.598150382838207,0.5729166666666666,0.5665399239543726,0.6652631578947369
OS,M20,residual_to_original_proliferation,6,5,0.5766015459974516,0.5869565217391305,0.4265010351966873,0.6871165644171779
OS,M20,residual_to_original_proliferation,7,5,0.6044144376890438,0.6129032258064516,0.5253863134657837,0.6660039761431411
OS,M20,residual_to_original_proliferation,8,5,0.5969803878286307,0.5995670995670995,0.5302013422818792,0.6770428015564203
OS,M20,residual_to_original_proliferation,9,5,0.5875679506278507,0.6096997690531177,0.4857768052516411,0.6546184738955824
OS,M20,residual_to_original_proliferation,10,5,0.5929667755501761,0.5888223552894212,0.5560640732265446,0.655893536121673
OS,M20,residual_to_original_proliferation,11,5,0.588049619792322,0.5634408602150538,0.5529865125240848,0.6797752808988764
OS,M20,residual_to_original_proliferation,12,5,0.6004489738388651,0.609375,0.5296367112810707,0.6553191489361702
OS,M20,residual_to_original_proliferation,13,5,0.5917783883852866,0.6088631984585742,0.5010060362173038,0.6571428571428571
OS,M20,residual_to_original_proliferation,14,5,0.5964651595046457,0.5577689243027888,0.5433884297520661,0.6882591093117408
OS,M20,residual_to_original_proliferation,15,5,0.5908531342054127,0.6147540983606558,0.4936170212765957,0.6536203522504892
OS,M20,residual_to_original_proliferation,16,5,0.5879137636423628,0.5795918367346938,0.5452586206896551,0.6297709923664122
OS,M20,residual_to_original_proliferation,17,5,0.5815343379628681,0.574757281553398,0.5517241379310345,0.6131528046421664
OS,M20,residual_to_original_proliferation,18,5,0.5876324645672395,0.5930470347648262,0.5145985401459854,0.718816067653277
OS,M20,residual_to_original_proliferation,19,5,0.5827517904306436,0.6068548387096774,0.484,0.6692759295499021
OS,M20,residual_to_original_proliferation,20,5,0.59965620264254,0.6003937007874016,0.4496919917864476,0.6993987975951904
OS,M23,disjoint_proliferation_only,1,5,0.6069384802989652,0.5938697318007663,0.5351473922902494,0.7175572519083969
OS,M23,disjoint_proliferation_only,2,5,0.6048351157236656,0.6102783725910065,0.5263157894736842,0.6579439252336449
OS,M23,disjoint_proliferation_only,3,5,0.6073557138923773,0.6142595978062158,0.5082304526748971,0.6666666666666666
OS,M23,disjoint_proliferation_only,4,5,0.5992070931319398,0.6149425287356322,0.5011441647597255,0.6583011583011583
OS,M23,disjoint_proliferation_only,5,5,0.6050898386575457,0.6,0.5843137254901961,0.6421052631578947
OS,M23,disjoint_proliferation_only,6,5,0.6037564997147828,0.5752577319587628,0.5398773006134969,0.7267080745341615
OS,M23,disjoint_proliferation_only,7,5,0.5868600708246123,0.6,0.4701986754966887,0.694672131147541
OS,M23,disjoint_proliferation_only,8,5,0.5886717262131905,0.555984555984556,0.5100671140939598,0.7274509803921568
OS,M23,disjoint_proliferation_only,9,5,0.6012476664374711,0.5983772819472617,0.5034642032332564,0.6994633273703041
OS,M23,disjoint_proliferation_only,10,5,0.5974998184590873,0.5700389105058365,0.4830339321357285,0.7281368821292775
OS,M23,disjoint_proliferation_only,11,5,0.6007606025523026,0.6064516129032258,0.4924731182795699,0.6685934489402697
OS,M23,disjoint_proliferation_only,12,5,0.6030954941346274,0.6215686274509804,0.5133928571428571,0.674468085106383
OS,M23,disjoint_proliferation_only,13,5,0.6000086000529137,0.5991561181434599,0.5412474849094567,0.653179190751445
OS,M23,disjoint_proliferation_only,14,5,0.5910953418762116,0.5752032520325203,0.5475206611570248,0.6476793248945147
OS,M23,disjoint_proliferation_only,15,5,0.5850654194736779,0.5772994129158513,0.522248243559719,0.6931407942238267
OS,M23,disjoint_proliferation_only,16,5,0.5883648120696583,0.6,0.4378947368421053,0.66
OS,M23,disjoint_proliferation_only,17,5,0.6056401205558386,0.6186252771618626,0.5670498084291188,0.6349514563106796
OS,M23,disjoint_proliferation_only,18,5,0.6051556470199055,0.6342494714587738,0.5460122699386503,0.6587591240875912
OS,M23,disjoint_proliferation_only,19,5,0.5928233469107154,0.5851272015655578,0.5146067415730337,0.7
OS,M23,disjoint_proliferation_only,20,5,0.6046114627724983,0.6436781609195402,0.4318618042226487,0.7314629258517034
OS,M23,module_only,1,5,0.5783965728158715,0.583969465648855,0.5463510848126233,0.6040268456375839
OS,M23,module_only,2,5,0.5720346857234494,0.5636007827788649,0.5564516129032258,0.5921052631578947
OS,M23,module_only,3,5,0.5795177728182953,0.5650406504065041,0.5356489945155393,0.6307385229540918
OS,M23,module_only,4,5,0.5842470912652178,0.5757575757575758,0.5212355212355212,0.6806387225548902
OS,M23,module_only,5,5,0.5799254591860646,0.6102661596958175,0.4764705882352941,0.6270833333333333
OS,M23,module_only,6,5,0.580785541535119,0.5787321063394683,0.4760869565217391,0.6804123711340206
OS,M23,module_only,7,5,0.5751013356659269,0.621505376344086,0.390728476821192,0.6779324055666004
OS,M23,module_only,8,5,0.572380349120807,0.603112840466926,0.474025974025974,0.6196078431372549
OS,M23,module_only,9,5,0.5731423290463201,0.5652951699463328,0.4899598393574297,0.6928406466512702
OS,M23,module_only,10,5,0.5808559542159312,0.5933852140077821,0.4830339321357285,0.6536082474226804
OS,M23,module_only,11,5,0.5831336153040205,0.5311827956989247,0.4860215053763441,0.7379454926624738
OS,M23,module_only,12,5,0.5767127812474557,0.597872340425532,0.5019607843137255,0.6485943775100401
OS,M23,module_only,13,5,0.5842685224345706,0.5533199195171026,0.5081585081585082,0.6723809523809524
OS,M23,module_only,14,5,0.580006051689032,0.6219512195121951,0.4814049586776859,0.6437246963562753
