gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
EYA1_3,EYA1,186,124,-0.04710203217911121,0.9539900549402582,0.09156040528919336,-0.5144366937907224,0.6069467102879815,0.7972737935925928,1.1415112753473706,0.5064363956184537,,0.7925655657978343
TPD52L1_3,TPD52L1,186,124,-0.04504971271244739,0.9559499577864695,0.08787931704292,-0.5126315750775037,0.6082090617892539,0.8046965661331478,1.1356334303541018,0.5180299032541776,,0.794006608079966
PLCL1_3,PLCL1,186,124,0.045222861178234694,1.04626100488856,0.08832116297174313,0.5120274649542714,0.608631787855674,0.8799559431907924,1.2439964737110418,0.494203246182138,,0.7943510674180031
COMP_3,COMP,186,124,-0.04850796008114101,0.9526497561062959,0.09478670665238371,-0.5117591041435463,0.6088196152942646,0.7911351300673943,1.1471384891378473,0.515471336051811,,0.7943888508536856
PLD1_3,PLD1,186,124,-0.04554712058099241,0.9554745789939085,0.0891199394333673,-0.5110766554666123,0.6092973816582529,0.8023430718676303,1.1378320610141706,0.5101143359718557,,0.7948048286697793
CEMIP_3,CEMIP,186,124,0.047974340891708885,1.0491437348863883,0.0939391824796964,0.5106957461768187,0.6095641198307827,0.8727177607665545,1.2612354485424413,0.507875589669785,,0.7949453831909008
ABCC9_3,ABCC9,186,124,0.045003658821540546,1.0460316871449844,0.08830307082284325,0.509649986146331,0.6102966976982196,0.8797942728303269,1.2436797150217431,0.5072359478691932,,0.7956932173379655
KLF4_3,KLF4,186,124,-0.04394923690450061,0.9570025366511827,0.08641113968888887,-0.5086061480352376,0.6110283186905192,0.8079040653134972,1.133617089550617,0.49620212680898695,,0.7963668873325743
SOHLH2_3,SOHLH2,186,124,0.04212534402170041,1.0430252075318034,0.08287131085803086,0.5083224047688409,0.6112272601329805,0.8866548964778403,1.226972960808491,0.5127528583992964,,0.7963668873325743
IBSP_3,IBSP,186,124,0.048534555434382176,1.0497316451265837,0.09549700369703794,0.508231185853296,0.6112912227164841,0.8705447338206469,1.2658011518190277,0.5375389781722235,,0.7963668873325743
LOC119877202,LOC119877202,186,124,0.04390442118085019,1.0448824814818982,0.08655578815217288,0.5072384194995978,0.6119875408504658,0.8818425036145009,1.2380662030155927,0.5253058287359079,,0.7968067358866789
CDH6_3,CDH6,186,124,-0.04566705285832727,0.9553599936230939,0.09005578869805615,-0.5070973617414223,0.6120865060680685,0.8007766935959082,1.1397843177939635,0.5333013512433038,,0.7968067358866789
DNM1_3,DNM1,186,124,-0.041318546734524855,0.9595234282054831,0.08148517892193105,-0.5070682457985536,0.6121069345081468,0.8178907058836955,1.125682444673879,0.4949228432078036,,0.7968067358866789
PPP1R16B_3,PPP1R16B,186,124,-0.041007494225152374,0.9598219367991448,0.08097504063680663,-0.5064214096425251,0.6125608479395754,0.8189635861113889,1.12490734140597,0.5084352762453026,,0.7971900675944501
DES_3,DES,186,124,0.048990026638661054,1.0502098765652161,0.09696504942736878,0.5052338644488271,0.6133945877680833,0.8684389598856428,1.2700268364058231,0.4952426641080995,,0.798067379349575
SERPINB11_3,SERPINB11,186,124,0.0443805558368175,1.045380104701174,0.08828647850093214,0.5026880286809596,0.615183627691213,0.8792748350141993,1.2428645968099261,0.5060765971056208,,0.7999627966569591
MBNL3_3,MBNL3,186,124,0.04373111464266866,1.044701412206924,0.0870280795869013,0.5024943081617842,0.6153198551803376,0.8808739080183519,1.2389980344887266,0.5083553210202286,,0.7999627966569591
SLC22A15_3,SLC22A15,186,124,0.04395914443272944,1.0449396624136658,0.08748472928410743,0.502477915773983,0.615331383188533,0.8802865723177656,1.2403902688305828,0.5182697689293996,,0.7999627966569591
