cohort,module_label,gene,frozen_risk_loading,frozen_risk_sign,cohort_pc1_loading_aligned,cohort_pc1_sign,loading_sign_concordant
GSE21257,M34,CAPG,-0.0365907499069343,-1.0,-0.06330575986480029,-1.0,True
GSE21257,M34,CARD9,-0.0730782009629116,-1.0,-0.09858130568817768,-1.0,True
GSE21257,M34,CASP8,-0.0516377190818151,-1.0,-0.012322382741625955,-1.0,True
GSE21257,M34,CBX7,-0.0557146467720475,-1.0,-0.08213326223077017,-1.0,True
GSE21257,M34,CCR2,-0.0731990664938683,-1.0,-0.0942483441886122,-1.0,True
GSE21257,M34,CD244,-0.0706410507238519,-1.0,-0.07737036030965802,-1.0,True
GSE21257,M34,CD74,-0.0766373117930356,-1.0,-0.12391641854580097,-1.0,True
GSE21257,M34,CD80,-0.0736771915361654,-1.0,-0.09604367854809423,-1.0,True
GSE21257,M34,CD86,-0.073437850320286,-1.0,-0.12848338822667243,-1.0,True
GSE21257,M34,CLEC12A,-0.0762652109091431,-1.0,-0.11859833199935634,-1.0,True
GSE21257,M34,CSF1R,-0.0690373992876355,-1.0,-0.10963225361954287,-1.0,True
GSE21257,M34,CSF2RB,-0.0726220012403615,-1.0,-0.05089019491418821,-1.0,True
GSE21257,M34,CTSH,-0.0650283581302952,-1.0,-0.09148378320281694,-1.0,True
GSE21257,M34,CYP4V2,-0.0783514014235392,-1.0,-0.062308212598632076,-1.0,True
GSE21257,M34,CYSLTR2,-0.0642747628123309,-1.0,-0.0019390381393677104,-1.0,True
GSE21257,M34,DAPP1,-0.0812124642632289,-1.0,-0.03628580674529803,-1.0,True
GSE21257,M34,DENND1C,-0.0846152869978331,-1.0,-0.06673428888818009,-1.0,True
GSE21257,M34,DNASE1L3,-0.0511520332778766,-1.0,-0.08293128825219902,-1.0,True
GSE21257,M34,DOCK2,-0.0820648276489865,-1.0,-0.13749660010185616,-1.0,True
GSE21257,M34,DOK2,-0.0679890944558014,-1.0,-0.10972466988793017,-1.0,True
GSE21257,M34,DTX3L,-0.0525969102372983,-1.0,-0.06166754017254528,-1.0,True
GSE21257,M34,EGR1,-0.0261710057302248,-1.0,-0.003892466556901085,-1.0,True
GSE21257,M34,EHD3,-0.0462295130805107,-1.0,0.048191655764432795,1.0,False
GSE21257,M34,ENPP5,-0.0663357583732156,-1.0,0.02587962543967378,1.0,False
GSE21257,M34,EPAS1,-0.0484018002955253,-1.0,-0.06169519033818317,-1.0,True
GSE21257,M34,EPHB3,0.0362068053439305,1.0,0.006409734391854022,1.0,True
GSE21257,M34,EVI2A,-0.0550671361239886,-1.0,-0.007027188525094675,-1.0,True
GSE21257,M34,F5,-0.0498093733086964,-1.0,-0.030199502592730045,-1.0,True
GSE21257,M34,FAM107A,-0.0167182415832317,-1.0,-0.055109087024832665,-1.0,True
GSE21257,M34,FCER1G,-0.0753330602634283,-1.0,-0.12502310901708938,-1.0,True
GSE21257,M34,FGR,-0.0766369603636574,-1.0,-0.09868422925467718,-1.0,True
GSE21257,M34,GAB2,-0.0652855394780276,-1.0,-0.08036908697699376,-1.0,True
GSE21257,M34,GBP1,-0.0721503036776635,-1.0,-0.10071036560244886,-1.0,True
GSE21257,M34,GIMAP6,-0.080834971073273,-1.0,-0.12041977593771569,-1.0,True
GSE21257,M34,GLUL,-0.0615425688812319,-1.0,0.005310102609107841,1.0,False
GSE21257,M34,GMFG,-0.0731014939242394,-1.0,-0.03124102324950929,-1.0,True
GSE21257,M34,GPSM3,-0.0749784554183961,-1.0,-0.12639576628938828,-1.0,True
GSE21257,M34,HCLS1,-0.0827925186446711,-1.0,-0.12607116061630486,-1.0,True
GSE21257,M34,HNMT,-0.0621685428304926,-1.0,-0.05354659641741491,-1.0,True
GSE21257,M34,IFI30,-0.0579779739923923,-1.0,-0.10496789245787132,-1.0,True
GSE21257,M34,IFI35,-0.06057165481638,-1.0,-0.10540073467108499,-1.0,True
GSE21257,M34,IL18,-0.077388291222115,-1.0,0.031009459879769097,1.0,False
GSE21257,M34,IL1RN,-0.0683757645236215,-1.0,-0.0887818950469907,-1.0,True
GSE21257,M34,INPP5D,-0.0774976740389577,-1.0,-0.09942632368717498,-1.0,True
GSE21257,M34,IRF5,-0.0794607074542069,-1.0,-0.09852409590920189,-1.0,True
GSE21257,M34,KCNQ1,-0.0760476523483408,-1.0,-0.047773830966829314,-1.0,True
GSE21257,M34,KIAA0040,-0.0452741957951717,-1.0,-0.04968274136401564,-1.0,True
GSE21257,M34,LAMA3,-0.0282191257459631,-1.0,-0.027615480568585864,-1.0,True
GSE21257,M34,LAPTM5,-0.0771987842497218,-1.0,-0.11475159684875091,-1.0,True
GSE21257,M34,LCP1,-0.0767748487395036,-1.0,-0.11612883957003646,-1.0,True
GSE21257,M34,LY96,-0.0612541816679478,-1.0,-0.09923472365065218,-1.0,True
GSE21257,M34,MCTP1,-0.0599621281460907,-1.0,-0.1016320880244892,-1.0,True
GSE21257,M34,MOSPD2,-0.0546431510383963,-1.0,-0.045928692308973916,-1.0,True
GSE21257,M34,MS4A7,-0.0668744323308811,-1.0,-0.09778094973871237,-1.0,True
GSE21257,M34,MYO1G,-0.07965617441524,-1.0,-0.12299422923098927,-1.0,True
GSE21257,M34,NCF4,-0.0736391294141049,-1.0,-0.12346195095215433,-1.0,True
GSE21257,M34,NFAM1,-0.0801343362400604,-1.0,-0.03909382497263817,-1.0,True
GSE21257,M34,OAS1,-0.0501462176992563,-1.0,-0.1101283095829444,-1.0,True
GSE21257,M34,OAS2,-0.0576348378012267,-1.0,-0.09955570053804859,-1.0,True
GSE21257,M34,OSBPL3,-0.0513227367327572,-1.0,-0.02214786604543131,-1.0,True
GSE21257,M34,PAG1,-0.048240223164409,-1.0,-0.08878590134412452,-1.0,True
GSE21257,M34,PAPPA,-0.0272872558002062,-1.0,-0.018720859926131077,-1.0,True
GSE21257,M34,PARP12,-0.0723426847606341,-1.0,-0.11444706598111029,-1.0,True
GSE21257,M34,PARP14,-0.0596084179076502,-1.0,-0.09321397560340736,-1.0,True
GSE21257,M34,PARP15,-0.073353478892924,-1.0,-0.08545135330801212,-1.0,True
GSE21257,M34,PARP9,-0.0575304459487458,-1.0,-0.11675185038288304,-1.0,True
GSE21257,M34,PARVG,-0.0835820736904279,-1.0,-0.12556318020368354,-1.0,True
GSE21257,M34,PIK3AP1,-0.0789578866168171,-1.0,-0.004781508102236152,-1.0,True
GSE21257,M34,PIK3CG,-0.0673864115594216,-1.0,-0.018206349672659,-1.0,True
GSE21257,M34,PRDM1,-0.0609033465587401,-1.0,-0.01809129891585758,-1.0,True
GSE21257,M34,PRKAR2B,-0.0582071961869443,-1.0,0.03161618847022364,1.0,False
GSE21257,M34,PTAFR,-0.0776773936324589,-1.0,-0.11774926069189492,-1.0,True
GSE21257,M34,PTK2B,-0.0746715198228609,-1.0,-0.10715558212747979,-1.0,True
GSE21257,M34,PTPN6,-0.0838995626139224,-1.0,-0.13559550024131006,-1.0,True
GSE21257,M34,PTPRC,-0.0840791735623078,-1.0,-0.09039499603752144,-1.0,True
GSE21257,M34,PTPRJ,-0.0733645623920716,-1.0,-0.048698024319149685,-1.0,True
GSE21257,M34,PTPRO,-0.0711420146491507,-1.0,-0.0953686801865161,-1.0,True
GSE21257,M34,PYCARD,-0.0821541154173578,-1.0,-0.13413328493030002,-1.0,True
GSE21257,M34,RASSF5,-0.0510319109699295,-1.0,-0.09508098266721876,-1.0,True
GSE21257,M34,RETSAT,-0.0456181341754507,-1.0,-0.05701895716527068,-1.0,True
GSE21257,M34,RGS18,-0.0767613703808162,-1.0,-0.1167221512070251,-1.0,True
GSE21257,M34,RNASEL,-0.05270917252062,-1.0,-0.07484098297380634,-1.0,True
GSE21257,M34,SAMD9L,-0.0726233770662706,-1.0,-0.044700764651515026,-1.0,True
GSE21257,M34,SAMSN1,-0.0749294360441245,-1.0,-0.12187443230019027,-1.0,True
GSE21257,M34,SCTR,-0.0516283072028297,-1.0,-0.001502704577617098,-1.0,True
GSE21257,M34,SERPINB8,-0.0433657798653345,-1.0,-0.06737434138144974,-1.0,True
GSE21257,M34,SERPINB9,-0.0556612443928295,-1.0,-0.06609661191378048,-1.0,True
GSE21257,M34,SERPING1,-0.05333564533607,-1.0,-0.09153680058792983,-1.0,True
GSE21257,M34,SH3TC1,-0.0724732901771042,-1.0,-0.11792145853733721,-1.0,True
GSE21257,M34,SIRPB2,-0.0761401507157501,-1.0,-0.07448633829551606,-1.0,True
GSE21257,M34,SLC43A2,-0.075843929132934,-1.0,-0.10838756661443821,-1.0,True
GSE21257,M34,SLC6A6,-0.0593747875535671,-1.0,-0.05304611114076294,-1.0,True
GSE21257,M34,SLC8A1,-0.0435954749062708,-1.0,-0.03872141874657769,-1.0,True
GSE21257,M34,SLCO2B1,-0.0774471410675742,-1.0,-0.13069987214057524,-1.0,True
GSE21257,M34,SLCO3A1,-0.0466026915248996,-1.0,-0.06729791935978878,-1.0,True
GSE21257,M34,SP100,-0.0652815611407066,-1.0,-0.042953022960473645,-1.0,True
GSE21257,M34,SRM,0.0362904911182836,1.0,0.034572684096409685,1.0,True
GSE21257,M34,SUSD1,-0.0475599886530273,-1.0,-0.03794888075995825,-1.0,True
GSE21257,M34,SYK,-0.0704306618827598,-1.0,-0.0595311196573245,-1.0,True
GSE21257,M34,SYTL1,-0.0534127627684756,-1.0,2.3951220120112823e-05,1.0,False
GSE21257,M34,TAGAP,-0.0807821565775036,-1.0,-0.09773837290184091,-1.0,True
GSE21257,M34,TAPBPL,-0.0648038541444955,-1.0,-0.07853942647952421,-1.0,True
GSE21257,M34,TBC1D9,-0.0630470967948235,-1.0,0.0593452374851627,1.0,False
GSE21257,M34,TLR1,-0.0744723565785727,-1.0,-0.008248284280445375,-1.0,True
GSE21257,M34,TLR3,-0.0621373845623098,-1.0,-0.08281681382921288,-1.0,True
GSE21257,M34,TLR7,-0.0780384374715623,-1.0,-0.12566965912365607,-1.0,True
GSE21257,M34,TLR8,-0.0724358482580339,-1.0,-0.1329015233523695,-1.0,True
GSE21257,M34,TMEM123,-0.0367638815766869,-1.0,-0.05576489315214918,-1.0,True
GSE21257,M34,TMEM86A,-0.073207126555748,-1.0,-0.11226460536324427,-1.0,True
GSE21257,M34,TNFAIP8,-0.0668094954601034,-1.0,-0.007944696573682701,-1.0,True
GSE21257,M34,TNFAIP8L2,-0.0768608462098133,-1.0,-0.12355488770900733,-1.0,True
GSE21257,M34,TNFSF8,-0.0720137561848778,-1.0,-0.10529108883068544,-1.0,True
GSE21257,M34,TRIM14,-0.0650251168776304,-1.0,-0.044551873476072146,-1.0,True
GSE21257,M34,TRIM22,-0.0722067296280384,-1.0,-0.12442090165457421,-1.0,True
GSE21257,M34,VAV1,-0.0828691717953871,-1.0,-0.13593023574630378,-1.0,True
GSE21257,M34,ZMAT1,-0.0540908834787659,-1.0,0.012148119876994282,1.0,False
GSE21257,M11,ADAMTS1,0.3586103080948711,1.0,0.45096718417979986,1.0,True
GSE21257,M11,ADAMTS4,0.355362764730042,1.0,0.5197198886290751,1.0,True
GSE21257,M11,ANGPT2,0.3223309477092098,1.0,0.0005756899637642532,1.0,True
GSE21257,M11,DRD1,0.2832379650829795,1.0,0.09553326251287536,1.0,True
GSE21257,M11,IGFBP3,0.4110996652244612,1.0,0.5596075350966112,1.0,True
GSE21257,M11,MCAM,0.3739169431489546,1.0,0.12582244089306388,1.0,True
GSE21257,M11,STC1,0.3730624327290713,1.0,0.4340518638617311,1.0,True
GSE21257,M24,CHST2,0.3259893162878125,1.0,0.5308131673062525,1.0,True
GSE21257,M24,GABRA2,0.3852805725917257,1.0,-0.0755537923767835,-1.0,False
GSE21257,M24,HHIP,0.3979603365268194,1.0,0.042234590576769426,1.0,True
GSE21257,M24,NETO1,0.4228145410292093,1.0,0.4715106433270962,1.0,True
GSE21257,M24,NR2F1,0.340405330369038,1.0,0.4264397916433374,1.0,True
GSE21257,M24,OSR2,0.3626675654866067,1.0,-0.07943034415385278,-1.0,False
GSE21257,M24,RYR2,0.4009260885695502,1.0,0.5479624831963019,1.0,True
GSE21257,M40,ARL4D,0.0707807010223402,1.0,0.08128951031472201,1.0,True
GSE21257,M40,ATAD2,0.0812929387945231,1.0,0.15798159019682134,1.0,True
GSE21257,M40,BARX1,0.0352349466365588,1.0,0.03989149305141709,1.0,True
GSE21257,M40,BUB1,0.1080697916378347,1.0,0.15462574188128878,1.0,True
GSE21257,M40,C1S,-0.0627826655048853,-1.0,-0.15090022124565988,-1.0,True
GSE21257,M40,CCNA2,0.1003485100041255,1.0,0.17571280726359476,1.0,True
GSE21257,M40,CCNB3,0.0982493126043871,1.0,0.08636476952308124,1.0,True
GSE21257,M40,CDC20,0.1048761597715563,1.0,0.17069338106457713,1.0,True
GSE21257,M40,CDC6,0.1033835455200157,1.0,0.08722222237464732,1.0,True
GSE21257,M40,CDCA2,0.0986817715782768,1.0,0.14472981602886836,1.0,True
GSE21257,M40,CDCA8,0.1090235308787705,1.0,0.17053536361864907,1.0,True
GSE21257,M40,CEP72,0.0758381836856351,1.0,0.10169375638846119,1.0,True
GSE21257,M40,CLSPN,0.1019028132144472,1.0,0.08685315712364881,1.0,True
GSE21257,M40,CLTCL1,0.0586817184886356,1.0,0.0058075287905932195,1.0,True
GSE21257,M40,CXCL14,-0.0644310171575864,-1.0,-0.11676283944346462,-1.0,True
GSE21257,M40,DEPDC1,0.1034864241656688,1.0,0.1643287289625257,1.0,True
GSE21257,M40,DNAJB1,0.0398023447798947,1.0,-0.032954170971643576,-1.0,False
GSE21257,M40,E2F1,0.0990184470275903,1.0,0.1534200874738183,1.0,True
GSE21257,M40,E2F7,0.0876617796025766,1.0,0.09104425872372592,1.0,True
GSE21257,M40,E2F8,0.0956343061760119,1.0,0.15490923001536488,1.0,True
GSE21257,M40,ECT2,0.0993500067392626,1.0,0.08922676909243207,1.0,True
GSE21257,M40,ELOVL4,0.0706171079865341,1.0,0.05078304443744191,1.0,True
GSE21257,M40,EPHA2,0.0596577584757255,1.0,0.05726607881131571,1.0,True
GSE21257,M40,ESPL1,0.0958233321628845,1.0,0.1422591317152596,1.0,True
GSE21257,M40,EXO1,0.0700468717236901,1.0,0.16168178393367666,1.0,True
GSE21257,M40,FANCA,0.0899611335993833,1.0,0.13878852891925733,1.0,True
GSE21257,M40,FANCD2,0.1005852223341002,1.0,0.13052013804568538,1.0,True
GSE21257,M40,FANCM,0.0993034472294151,1.0,-0.0054499443380653136,-1.0,False
GSE21257,M40,FN1,-0.0529939948407113,-1.0,-0.04423598239287031,-1.0,True
GSE21257,M40,GAS6,-0.0603217464757139,-1.0,-0.1603231192940867,-1.0,True
GSE21257,M40,GPRC5C,0.0331438260764811,1.0,0.03987785419915184,1.0,True
GSE21257,M40,GTSE1,0.1046948392623925,1.0,0.1508595463905068,1.0,True
GSE21257,M40,HELLS,0.0974530552804082,1.0,0.1283073572548452,1.0,True
GSE21257,M40,HSP90AA1,0.0685722304647132,1.0,0.07219175199188986,1.0,True
GSE21257,M40,HSPH1,0.0558958510966223,1.0,-0.0034126055608699087,-1.0,False
GSE21257,M40,IFITM5,0.0323007301226845,1.0,0.11723025443406625,1.0,True
GSE21257,M40,ITGBL1,-0.0691572518457842,-1.0,0.01602008244319539,1.0,False
GSE21257,M40,KIF15,0.0940305190143322,1.0,0.181413703555674,1.0,True
GSE21257,M40,KIF22,0.1077163625087104,1.0,0.10706018909409698,1.0,True
GSE21257,M40,KIF23,0.1025598231153888,1.0,0.16281368965793971,1.0,True
GSE21257,M40,KIF4A,0.1036849935749224,1.0,0.16202604021373995,1.0,True
GSE21257,M40,LGR4,0.0383649079877684,1.0,0.10019772279539826,1.0,True
GSE21257,M40,LHX2,0.0662395958747118,1.0,0.019917996307990883,1.0,True
GSE21257,M40,LIMS2,-0.0660354797522659,-1.0,-0.11656918981069198,-1.0,True
GSE21257,M40,MAP1LC3C,-0.0663473112250084,-1.0,0.043968641483168765,1.0,False
GSE21257,M40,MCM2,0.0995103824814667,1.0,0.13174201600793142,1.0,True
GSE21257,M40,MCM5,0.0992996621097692,1.0,0.11372443626691743,1.0,True
GSE21257,M40,MSI1,0.0396941646878837,1.0,0.015392743601932133,1.0,True
GSE21257,M40,MXRA5,-0.039513208716628,-1.0,-0.09862052726131025,-1.0,True
GSE21257,M40,MYBL2,0.1041204659402498,1.0,0.10024407549104998,1.0,True
GSE21257,M40,NDUFB9,0.0504737577972878,1.0,0.0673846247999421,1.0,True
GSE21257,M40,PLK4,0.0940995026305532,1.0,0.173409326188103,1.0,True
GSE21257,M40,POLE,0.1028356164526888,1.0,0.09245878153439153,1.0,True
GSE21257,M40,POLE2,0.094795966660785,1.0,0.12247527166399316,1.0,True
GSE21257,M40,POLQ,0.0887894189512986,1.0,0.15633926591249647,1.0,True
GSE21257,M40,RAB30,-0.058543598362329,-1.0,8.585316329727801e-05,1.0,False
GSE21257,M40,RCOR2,0.0669032695532991,1.0,0.13755133789241403,1.0,True
GSE21257,M40,RECQL4,0.0913209009568468,1.0,0.10473162264919639,1.0,True
GSE21257,M40,RELN,-0.0380354862506634,-1.0,-0.03226831380553357,-1.0,True
GSE21257,M40,RRM2,0.0877466283776931,1.0,0.11111846669651879,1.0,True
GSE21257,M40,SCML2,0.0777627800673374,1.0,-0.000291981320917367,-1.0,False
GSE21257,M40,SFRP4,-0.0610878357534643,-1.0,-0.10063130695981082,-1.0,True
GSE21257,M40,SH3D19,-0.0624090229162989,-1.0,0.0058756334300867985,1.0,False
GSE21257,M40,SIM2,0.0534732726760469,1.0,-0.03577727979466999,-1.0,False
GSE21257,M40,SLC13A5,0.0467200407567484,1.0,0.02657169050652953,1.0,True
GSE21257,M40,SMO,0.0566956508584914,1.0,0.0839811960994998,1.0,True
GSE21257,M40,SPAG5,0.1026921847744105,1.0,0.1680757827343547,1.0,True
GSE21257,M40,ST6GALNAC3,0.0593138806763532,1.0,0.047333853245466455,1.0,True
GSE21257,M40,ST8SIA5,0.0507884733156357,1.0,-0.01845214319236464,-1.0,False
GSE21257,M40,TK1,0.0983356829922825,1.0,0.1405170698654259,1.0,True
GSE21257,M40,TOP2A,0.104403188867331,1.0,0.15555945885788142,1.0,True
GSE21257,M40,TRIB3,0.0626032826294081,1.0,-0.02972738241627923,-1.0,False
GSE21257,M40,TRIP13,0.0921783881781257,1.0,0.12818938556157666,1.0,True
GSE21257,M40,TSPAN33,0.061818387852676,1.0,-0.10680170533884333,-1.0,False
GSE21257,M40,TYMS,0.0915970868902233,1.0,0.14086581736785406,1.0,True
GSE21257,M40,UBE2S,0.0938256212191065,1.0,0.14006386585601488,1.0,True
GSE21257,M40,UBE2T,0.1023272447107183,1.0,0.15875486211695594,1.0,True
GSE21257,M40,UHRF1,0.0975950046267864,1.0,0.09346229624707372,1.0,True
GSE39055,M34,ABCC3,-0.074553954480611,-1.0,-0.0819489195377068,-1.0,True
GSE39055,M34,ADCY7,-0.0562933877590652,-1.0,0.16244362763667827,1.0,False
GSE39055,M34,ALOX5,-0.0455899499967494,-1.0,-0.06314273459516469,-1.0,True
GSE39055,M34,ANKRD22,-0.0705661002310783,-1.0,0.135332495407565,1.0,False
GSE39055,M34,ANXA3,-0.0547995442070339,-1.0,0.03964467694618154,1.0,False
GSE39055,M34,ARHGAP30,-0.0810035690711722,-1.0,-0.03653741970082007,-1.0,True
GSE39055,M34,ARHGDIB,-0.0717694835312509,-1.0,-0.07334976121611211,-1.0,True
GSE39055,M34,ARRB1,-0.0575913601323136,-1.0,-0.12764921280160324,-1.0,True
GSE39055,M34,ATF7IP2,-0.0441874357636808,-1.0,0.0650952789335373,1.0,False
GSE39055,M34,ATP8A1,-0.0738598969197338,-1.0,-0.02856177091275402,-1.0,True
GSE39055,M34,B2M,-0.0773112032797366,-1.0,-0.02651423684592472,-1.0,True
GSE39055,M34,BATF2,-0.063170832261762,-1.0,0.026781219772698442,1.0,False
GSE39055,M34,BLNK,-0.0785045212037167,-1.0,0.02224534745322551,1.0,False
GSE39055,M34,BTK,-0.0717131368705875,-1.0,0.09256105494194432,1.0,False
GSE39055,M34,C3AR1,-0.0750105506389264,-1.0,0.07613340597867059,1.0,False
GSE39055,M34,CAPG,-0.0365907499069343,-1.0,0.13913509508956784,1.0,False
GSE39055,M34,CARD9,-0.0730782009629116,-1.0,-0.15643352813963515,-1.0,True
GSE39055,M34,CASP8,-0.0516377190818151,-1.0,0.038363075838161745,1.0,False
GSE39055,M34,CBLN3,-0.0471262279535087,-1.0,-0.028681402762371477,-1.0,True
GSE39055,M34,CBX7,-0.0557146467720475,-1.0,0.12105817286930856,1.0,False
GSE39055,M34,CCR2,-0.0731990664938683,-1.0,0.049002309104773,1.0,False
GSE39055,M34,CD244,-0.0706410507238519,-1.0,0.08121959300259936,1.0,False
GSE39055,M34,CD74,-0.0766373117930356,-1.0,0.012064970418759865,1.0,False
GSE39055,M34,CD80,-0.0736771915361654,-1.0,0.08659042539552567,1.0,False
GSE39055,M34,CD86,-0.073437850320286,-1.0,-0.07542954061362367,-1.0,True
GSE39055,M34,CLEC12A,-0.0762652109091431,-1.0,-0.025483602902214925,-1.0,True
GSE39055,M34,CSF1R,-0.0690373992876355,-1.0,-0.0553612074058522,-1.0,True
GSE39055,M34,CSF2RB,-0.0726220012403615,-1.0,-0.05643956622412412,-1.0,True
GSE39055,M34,CTSH,-0.0650283581302952,-1.0,-0.03288154783623773,-1.0,True
GSE39055,M34,CYP4V2,-0.0783514014235392,-1.0,-0.06043864281815901,-1.0,True
GSE39055,M34,CYSLTR2,-0.0642747628123309,-1.0,0.14583371400670903,1.0,False
GSE39055,M34,CYTH4,-0.0680534116302419,-1.0,0.03240619796954662,1.0,False
GSE39055,M34,DAPP1,-0.0812124642632289,-1.0,0.03435674574151778,1.0,False
GSE39055,M34,DENND1C,-0.0846152869978331,-1.0,-0.02419025761424566,-1.0,True
GSE39055,M34,DHX58,-0.0580673695888546,-1.0,-0.04327159244863019,-1.0,True
GSE39055,M34,DNASE1L3,-0.0511520332778766,-1.0,-0.03391047866122054,-1.0,True
GSE39055,M34,DOCK2,-0.0820648276489865,-1.0,0.030766571135266613,1.0,False
GSE39055,M34,DOK2,-0.0679890944558014,-1.0,0.0013063638375786846,1.0,False
GSE39055,M34,DRAM1,-0.0614431662159901,-1.0,0.06194942825785135,1.0,False
GSE39055,M34,DTX3L,-0.0525969102372983,-1.0,0.03676671344991404,1.0,False
GSE39055,M34,EGR1,-0.0261710057302248,-1.0,-0.03923894288967071,-1.0,True
GSE39055,M34,EHD3,-0.0462295130805107,-1.0,0.06466347033902242,1.0,False
GSE39055,M34,ENPP5,-0.0663357583732156,-1.0,-0.05438384569064599,-1.0,True
GSE39055,M34,EPAS1,-0.0484018002955253,-1.0,-0.04782451928834529,-1.0,True
GSE39055,M34,EPHB3,0.0362068053439305,1.0,0.12692296186487068,1.0,True
GSE39055,M34,EVI2A,-0.0550671361239886,-1.0,-0.14349714848450282,-1.0,True
GSE39055,M34,F5,-0.0498093733086964,-1.0,0.1551591660778835,1.0,False
GSE39055,M34,FAM107A,-0.0167182415832317,-1.0,0.016610048402114993,1.0,False
GSE39055,M34,FCER1G,-0.0753330602634283,-1.0,-0.036005713956086385,-1.0,True
GSE39055,M34,FERMT3,-0.0773587299216817,-1.0,-0.1372503006594941,-1.0,True
GSE39055,M34,FGR,-0.0766369603636574,-1.0,-0.13516989066041435,-1.0,True
GSE39055,M34,GAB2,-0.0652855394780276,-1.0,0.033379933195906104,1.0,False
GSE39055,M34,GBP1,-0.0721503036776635,-1.0,0.004652804387061818,1.0,False
GSE39055,M34,GIMAP6,-0.080834971073273,-1.0,0.028375713461456377,1.0,False
GSE39055,M34,GLUL,-0.0615425688812319,-1.0,0.05535254896846665,1.0,False
GSE39055,M34,GMFG,-0.0731014939242394,-1.0,0.08115659897841715,1.0,False
GSE39055,M34,GPR183,-0.0524661929332497,-1.0,0.0686789398033452,1.0,False
GSE39055,M34,GPSM3,-0.0749784554183961,-1.0,0.05854454867830905,1.0,False
GSE39055,M34,HCLS1,-0.0827925186446711,-1.0,-0.04976814457992062,-1.0,True
GSE39055,M34,HNMT,-0.0621685428304926,-1.0,-0.061767322485805604,-1.0,True
GSE39055,M34,IFI30,-0.0579779739923923,-1.0,-0.10432521105243062,-1.0,True
GSE39055,M34,IFI35,-0.06057165481638,-1.0,-0.09576233378672215,-1.0,True
GSE39055,M34,IL18,-0.077388291222115,-1.0,0.02575857202466477,1.0,False
GSE39055,M34,IL1RN,-0.0683757645236215,-1.0,0.15330555047280087,1.0,False
GSE39055,M34,IL34,-0.0468521286242338,-1.0,-0.0308221274860837,-1.0,True
GSE39055,M34,INPP5D,-0.0774976740389577,-1.0,-0.004472810666273215,-1.0,True
GSE39055,M34,IRF5,-0.0794607074542069,-1.0,-0.1514971216458775,-1.0,True
GSE39055,M34,KBTBD12,-0.0341395803619888,-1.0,-0.0014132780570325393,-1.0,True
GSE39055,M34,KCNQ1,-0.0760476523483408,-1.0,-0.089970126087261,-1.0,True
GSE39055,M34,KIAA0040,-0.0452741957951717,-1.0,0.035990986240838053,1.0,False
GSE39055,M34,LAMA3,-0.0282191257459631,-1.0,0.022855222647563213,1.0,False
GSE39055,M34,LAPTM5,-0.0771987842497218,-1.0,-0.07668564203598141,-1.0,True
GSE39055,M34,LCP1,-0.0767748487395036,-1.0,-0.1601990629159539,-1.0,True
GSE39055,M34,LPAR5,-0.0634392126082228,-1.0,-0.17278965504159888,-1.0,True
GSE39055,M34,LY96,-0.0612541816679478,-1.0,-0.08641154474400654,-1.0,True
GSE39055,M34,MCTP1,-0.0599621281460907,-1.0,-0.07247730514889998,-1.0,True
GSE39055,M34,MOSPD2,-0.0546431510383963,-1.0,-0.142760815315112,-1.0,True
GSE39055,M34,MS4A7,-0.0668744323308811,-1.0,0.04230918050709368,1.0,False
GSE39055,M34,MYO1G,-0.07965617441524,-1.0,0.03884743085898666,1.0,False
GSE39055,M34,NCF4,-0.0736391294141049,-1.0,-0.03840673816051427,-1.0,True
GSE39055,M34,NCKAP1L,-0.0783489270680713,-1.0,-0.09363759682905017,-1.0,True
GSE39055,M34,NFAM1,-0.0801343362400604,-1.0,0.05567179801336019,1.0,False
GSE39055,M34,OAS1,-0.0501462176992563,-1.0,-0.0169319838027524,-1.0,True
GSE39055,M34,OAS2,-0.0576348378012267,-1.0,0.031021963514773973,1.0,False
GSE39055,M34,OSBPL3,-0.0513227367327572,-1.0,-0.0077802238563554615,-1.0,True
GSE39055,M34,PAG1,-0.048240223164409,-1.0,0.0910308818581332,1.0,False
GSE39055,M34,PAPPA,-0.0272872558002062,-1.0,0.06537031756369732,1.0,False
GSE39055,M34,PARP12,-0.0723426847606341,-1.0,-0.018397641945005257,-1.0,True
GSE39055,M34,PARP14,-0.0596084179076502,-1.0,0.013373972253265937,1.0,False
GSE39055,M34,PARP15,-0.073353478892924,-1.0,0.0014440219639689593,1.0,False
GSE39055,M34,PARP9,-0.0575304459487458,-1.0,0.0821204306868111,1.0,False
GSE39055,M34,PARVG,-0.0835820736904279,-1.0,-0.1485225389314363,-1.0,True
GSE39055,M34,PID1,-0.0356422230606891,-1.0,-0.013451822801928932,-1.0,True
GSE39055,M34,PIK3AP1,-0.0789578866168171,-1.0,0.020657675043087895,1.0,False
GSE39055,M34,PIK3CG,-0.0673864115594216,-1.0,-0.01822640611747548,-1.0,True
GSE39055,M34,PIK3IP1,-0.0401798883740388,-1.0,0.08399310779670001,1.0,False
GSE39055,M34,PRDM1,-0.0609033465587401,-1.0,-0.02330904820626164,-1.0,True
GSE39055,M34,PRKAR2B,-0.0582071961869443,-1.0,0.03402907512366744,1.0,False
GSE39055,M34,PTAFR,-0.0776773936324589,-1.0,0.08629633216164907,1.0,False
