analysis_set,initial_factors,module_label,n_frozen_genes,n_naturally_selected_module_genes,natural_coverage_fraction,interpretable,factor,signed_cosine,absolute_cosine,squared_cosine,active_group_count,active_groups,activity_class
three_cohort_no_ffpe_variable_only_1500,12,M24,7,2,0.2857142857142857,False,Factor10,-0.03343670210547581,0.03343670210547581,0.0011180130476903304,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor1,-0.12290568067094322,0.12290568067094322,0.015105806341187866,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor2,-0.05935740338498631,0.05935740338498631,0.003523301336607984,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor3,-0.008265939836166861,0.008265939836166861,6.832576137513024e-05,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor4,-0.04062184747243414,0.04062184747243414,0.0016501344920737042,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor5,0.5633189566110827,0.5633189566110827,0.31732824687739886,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor6,-0.009657317399579058,0.009657317399579058,9.326377935621241e-05,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor7,0.08104052174917604,0.08104052174917604,0.0065675661653786755,1,GSE21257,group_specific
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor8,-0.061987940474410815,0.061987940474410815,0.0038425047642590983,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor9,0.04324151066793768,0.04324151066793768,0.0018698282448453682,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,12,M40,111,63,0.5675675675675675,True,Factor10,-0.06764241340644772,0.06764241340644772,0.004575496091448778,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor1,-0.501677370677194,0.501677370677194,0.2516801842495827,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor2,0.10416635008097892,0.10416635008097892,0.010850628489193057,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor3,-0.10482328944732251,0.10482328944732251,0.010987922010557155,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor4,0.024082410641150895,0.024082410641150895,0.0005799625022890178,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor5,0.02728938187195466,0.02728938187195466,0.0007447103629533675,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor6,-0.09560133116916433,0.09560133116916433,0.009139614521316232,1,GSE21257,group_specific
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor7,0.058874422999228924,0.058874422999228924,0.0034661976834921356,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor8,-0.04039236118542283,0.04039236118542283,0.0016315428421336529,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor9,0.13189861744494066,0.13189861744494066,0.017397245283886805,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor10,-0.05124025430823757,0.05124025430823757,0.002625563661572859,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor11,0.0012565812068997752,0.0012565812068997752,1.5789963295336957e-06,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor12,-0.04390821685484916,0.04390821685484916,0.0019279315073724595,1,DOG2,group_specific
three_cohort_no_ffpe_variable_only_1500,16,M34,162,92,0.5679012345679012,True,Factor13,-0.12147977433526448,0.12147977433526448,0.014757335572546782,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor1,0.008503375937518376,0.008503375937518376,7.230740233476652e-05,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor2,0.048575615502010144,0.048575615502010144,0.0023595904213991282,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor3,-0.016801102556426806,0.016801102556426806,0.00028227704711157137,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor4,-0.037839444194284366,0.037839444194284366,0.0014318235369323608,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor5,0.05140841077118503,0.05140841077118503,0.002642824698018893,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor6,0.052670806384186926,0.052670806384186926,0.002774213845160506,1,GSE21257,group_specific
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor7,0.15413602120340583,0.15413602120340583,0.023757913032416773,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor8,-0.01983944593551365,0.01983944593551365,0.0003936036150281691,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor9,0.05615719246449594,0.05615719246449594,0.00315363026549444,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor10,0.005852032759611555,0.005852032759611555,3.4246287419566836e-05,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor11,0.12494191330987217,0.12494191330987217,0.015610481701531613,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor12,-0.018145227334426486,0.018145227334426486,0.0003292492750180181,1,DOG2,group_specific
three_cohort_no_ffpe_variable_only_1500,16,M11,7,6,0.8571428571428571,True,Factor13,-0.03570503146491267,0.03570503146491267,0.0012748492719104037,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor1,-0.004171928024637239,0.004171928024637239,1.7404983442753578e-05,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor2,0.02166548328300489,0.02166548328300489,0.0004693931658861643,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor3,-0.005667254773164689,0.005667254773164689,3.211777666395796e-05,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor4,0.028115029948575468,0.028115029948575468,0.0007904549090092955,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor5,0.03726201571182286,0.03726201571182286,0.0013884578149081337,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor6,0.006773484299265411,0.006773484299265411,4.5880089552395035e-05,1,GSE21257,group_specific
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor7,0.05116386075775441,0.05116386075775441,0.002617740647638882,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor8,-0.02880939846263055,0.02880939846263055,0.0008299814397786194,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor9,0.007526641385935869,0.007526641385935869,5.665033055248262e-05,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor10,-0.02870711635157174,0.02870711635157174,0.0008240985292226775,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor11,0.01979840987667055,0.01979840987667055,0.00039197703364464605,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor12,0.011235891299224128,0.011235891299224128,0.00012624525328798047,1,DOG2,group_specific
three_cohort_no_ffpe_variable_only_1500,16,M24,7,2,0.2857142857142857,False,Factor13,-0.019459411800890017,0.019459411800890017,0.0003786687076366176,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor1,-0.1258126536693728,0.1258126536693728,0.015828823823329546,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor2,-0.06100153241531141,0.06100153241531141,0.0037211869570162883,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor3,-0.1331876923567469,0.1331876923567469,0.01773896139531546,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor4,0.036588936944161515,0.036588936944161515,0.0013387503067038274,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor5,0.5554830217597747,0.5554830217597747,0.30856138746337036,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor6,-0.04615013664491245,0.04615013664491245,0.002129835112344091,1,GSE21257,group_specific
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor7,0.008053175303540681,0.008053175303540681,6.485363246955755e-05,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor8,-0.03988010613930532,0.03988010613930532,0.001590422865682258,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor9,-0.03655339843288453,0.03655339843288453,0.001336150936993205,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor10,0.02432711507077024,0.02432711507077024,0.0005918085276664965,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor11,0.032578955946596176,0.032578955946596176,0.0010613883705702543,2,DOG2;TARGET_OS,partially_shared
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor12,-0.015222616368486257,0.015222616368486257,0.0002317280491021057,1,DOG2,group_specific
three_cohort_no_ffpe_variable_only_1500,16,M40,111,63,0.5675675675675675,True,Factor13,0.09713382273831761,0.09713382273831761,0.009434979519758907,2,DOG2;TARGET_OS,partially_shared
