endpoint,step,phase,gene,gene_symbol_clean,p,c_index,selected_before
DFI,4,forward,CLEC12A_3,CLEC12A,0.7112581507107771,0.6773139206655772,3
DFI,4,forward,DLA-DOA_3,DLA-DOA,0.9583107036179815,0.6782053186747883,3
DFI,4,forward,PLD4_3,PLD4,0.8052947147988823,0.6776853365027484,3
DFI,4,forward,GPSM2_3,GPSM2,0.7075878321526463,0.6765710889912346,3
DFI,4,forward,GIMAP6_3,GIMAP6,0.36066645444378564,0.6785767345119595,3
DFI,4,forward,CSF2RB_3,CSF2RB,0.8208800521996986,0.6770910711632744,3
DFI,4,forward,BIRC3_3,BIRC3,0.4981680919533733,0.6789481503491309,3
DFI,4,forward,C3AR1_3,C3AR1,0.7992651892813805,0.6783538850096568,3
DFI,4,forward,SLAMF7_3,SLAMF7,0.9857680346331458,0.6782796018422226,3
DFI,4,forward,MAD2L1_3,MAD2L1,0.7185803206427319,0.6789481503491309,3
DFI,4,forward,NFAM1_3,NFAM1,0.22384909848863946,0.6782796018422226,3
DFI,4,forward,LOC119869021_2,LOC119869021,0.7324789174738842,0.6770910711632744,3
DFI,4,forward,TMEM123_3,TMEM123,0.5430748001002523,0.6763482394889319,3
DFI,4,forward,LRFN4_3,LRFN4,0.8478208545483767,0.6773882038330115,3
DFI,4,forward,RNF213_3,RNF213,0.911942620928375,0.678131035507354,3
DFI,4,forward,GSC_3,GSC,0.9207696938454475,0.6784281681770911,3
DFI,4,forward,GLT1D1_3,GLT1D1,0.13460538240236974,0.6826623087208439,3
DFI,4,forward,MARCHF1_3,MARCHF1,0.3643233555141925,0.6800623978606448,3
DFI,4,forward,LOC606863_3,LOC606863,0.9416484957883675,0.6786510176793938,3
DFI,4,forward,RGS10_3,RGS10,0.5002153736298149,0.6787253008468281,3
DFI,4,forward,CDCA3_3,CDCA3,0.7007972092527013,0.6782053186747883,3
DFI,4,forward,LCP1_3,LCP1,0.6440514388194272,0.6784281681770911,3
DFI,4,forward,P3H2_3,P3H2,0.31661059591259544,0.6741940276333382,3
DFI,4,forward,ECRG4_3,ECRG4,0.025792099847436516,0.6847422374090031,3
DFI,4,forward,LOC119866360_3,LOC119866360,0.17418249719251938,0.6836279898974892,3
DFI,4,forward,CD200_3,CD200,0.1439977642202829,0.679542415688605,3
DFI,4,forward,ANGPT2_3,ANGPT2,0.06311991767727254,0.6834794235626207,3
DFI,4,forward,PHGDH_2,PHGDH,0.12451161940751589,0.6728569306195216,3
DFI,4,forward,LOC478384_3,LOC478384,0.9745911651732965,0.6780567523399198,3
DFI,4,forward,SFRP4_3,SFRP4,0.03294850859803599,0.6773139206655772,3
DFI,4,forward,APCDD1_3,APCDD1,0.43701509598717736,0.6770167879958402,3
DFI,4,forward,FKBP4_3,FKBP4,0.5261313308064068,0.6767196553261031,3
DFI,4,forward,LOC102152083_3,LOC102152083,0.3557275328574673,0.6776110533353142,3
DFI,4,forward,RAD51_3,RAD51,0.5582343754669035,0.6769425048284059,3
DFI,4,forward,LOC119864445_3,LOC119864445,0.08115780862781938,0.6756796909820235,3
DFI,4,forward,SP100_3,SP100,0.1704852634865955,0.6765710889912346,3
DFI,4,forward,C1QTNF1_3,C1QTNF1,0.5321307239140965,0.677833902837617,3
DFI,4,forward,LOC119875994_2,LOC119875994,0.2461413527707635,0.6804338136978161,3
DFI,4,forward,AMOTL2_3,AMOTL2,0.358051207860718,0.6774624870004456,3
DFI,4,forward,FKBP7_3,FKBP7,0.46674366401418255,0.6766453721586688,3
DFI,4,forward,CCNB1_3,CCNB1,0.7774993198930975,0.677833902837617,3
DFI,4,forward,CDK1_3,CDK1,0.5870621764002073,0.6780567523399198,3
DFI,4,forward,ANKH_3,ANKH,0.7163832998393658,0.6794681325211707,3
DFI,4,forward,PCLAF_3,PCLAF,0.5236054107716206,0.6751597088099837,3
DFI,4,forward,TNFSF10_3,TNFSF10,0.7593960736721836,0.6775367701678799,3
DFI,4,forward,SLC8A1_3,SLC8A1,0.9119937009652741,0.6766453721586688,3
DFI,4,forward,MCF2L_3,MCF2L,0.16252655960547618,0.6812509285395929,3
DFI,4,forward,P2RY14_3,P2RY14,0.8139404894368338,0.6789481503491309,3
DFI,4,forward,CIRBP_3,CIRBP,0.860810146451182,0.6779824691724855,3
DFI,4,forward,MYOF_3,MYOF,0.38783932979228186,0.671519833605705,3
DFI,4,forward,GABRA2_3,GABRA2,0.3365607061920665,0.6770910711632744,3
DFI,4,forward,DDIT4_3,DDIT4,0.10705526794727899,0.6851879364136086,3
DFI,4,forward,ADAMTSL3_3,ADAMTSL3,0.07828893628359421,0.6796909820234734,3
DFI,4,forward,RNLS_3,RNLS,0.5032328937499134,0.6762739563214976,3
DFI,4,forward,PTPRZ1_3,PTPRZ1,0.004009875700375187,0.6811023622047244,3
DFI,4,forward,LIPA_3,LIPA,0.1770381493321488,0.6765710889912346,3
DFI,4,forward,SDK2_3,SDK2,0.18346001652518765,0.6787253008468281,3
DFI,4,forward,MILR1_3,MILR1,0.29780839437230266,0.6809537958698559,3
DFI,4,forward,MSI1_3,MSI1,0.6523306376767208,0.6783538850096568,3
DFI,4,forward,IFI44_3,IFI44,0.8709532549343681,0.6771653543307087,3
DFI,4,forward,UPP1_3,UPP1,0.8338895977708088,0.6776853365027484,3
DFI,4,forward,GYPC_3,GYPC,0.469760765897437,0.6788738671816966,3
DFI,4,forward,BARX1_3,BARX1,0.4698855989027102,0.6759768236517605,3
DFI,4,forward,FAM131C_3,FAM131C,0.3707894015317986,0.6728569306195216,3
DFI,4,forward,PTGFR_3,PTGFR,0.058628562898228716,0.6739711781310355,3
DFI,4,forward,VGLL2_3,VGLL2,0.3686140312681302,0.6743425939682068,3
DFI,4,forward,CCL23_3,CCL23,0.9618840976759552,0.6779081860050512,3
DFI,4,forward,NPL_3,NPL,0.08401987279164518,0.6828108750557124,3
DFI,4,forward,LOC484897_3,LOC484897,0.8908829300456268,0.6787995840142623,3
DFI,4,forward,IFI44L_3,IFI44L,0.9548335182729693,0.6783538850096568,3
DFI,4,forward,LOC119877400,LOC119877400,0.7582067870784542,0.6771653543307087,3
DFI,4,forward,OAS1_3,OAS1,0.8732396731391157,0.6780567523399198,3
DFI,4,forward,SLC36A2_3,SLC36A2,0.41693171857060807,0.6766453721586688,3
DFI,4,forward,RYR2_3,RYR2,0.7624624401632092,0.6779081860050512,3
DFI,4,forward,OAS2_3,OAS2,0.6545566143029946,0.675828257316892,3
DFI,4,forward,MS4A7_3,MS4A7,0.4805311346304957,0.6773882038330115,3
DFI,4,forward,LOC102157159_3,LOC102157159,0.34432671885085564,0.6794681325211707,3
DFI,4,forward,IGSF6_3,IGSF6,0.9999869936845793,0.6784281681770911,3
DFI,4,forward,LOC610632_3,LOC610632,0.08279263310750024,0.6775367701678799,3
DFI,4,forward,KCNQ1_3,KCNQ1,0.15940075302435114,0.6850393700787402,3
DFI,4,forward,LOC102155122_3,LOC102155122,0.1236825355344521,0.6765710889912346,3
DFI,4,forward,TRIB3_3,TRIB3,0.3616913175251393,0.6787995840142623,3
DFI,4,forward,HCLS1_3,HCLS1,0.40514531712774937,0.6792452830188679,3
DFI,4,forward,IL18_3,IL18,0.811379963552683,0.6785767345119595,3
DFI,4,forward,GNG11_3,GNG11,0.3781051330444023,0.6782053186747883,3
DFI,4,forward,CALHM5_3,CALHM5,0.10888370329940011,0.6797652651909077,3
DFI,4,forward,SLC43A2_3,SLC43A2,0.8877622021643096,0.6782053186747883,3
DFI,4,forward,RBPMS2_3,RBPMS2,0.1403095787868855,0.6776853365027484,3
DFI,4,forward,DOCK8_3,DOCK8,0.22547509395738916,0.6829594413905808,3
DFI,4,forward,TASL_3,TASL,0.39989931758383046,0.6786510176793938,3
DFI,4,forward,ZBP1_3,ZBP1,0.8118235018938762,0.6769425048284059,3
DFI,4,forward,DOK2_3,DOK2,0.40777937391801644,0.6765710889912346,3
DFI,4,forward,GAREM2_3,GAREM2,0.6986311049818361,0.6782796018422226,3
DFI,4,forward,SIM2_3,SIM2,0.465257430431287,0.6782053186747883,3
DFI,4,forward,ESPL1_3,ESPL1,0.2903654361695791,0.6755311246471549,3
DFI,4,forward,FGR_3,FGR,0.49693352552327785,0.6756054078145892,3
DFI,4,forward,SERPINB8_3,SERPINB8,0.9971962764428617,0.6783538850096568,3
DFI,4,forward,LEPR_3,LEPR,0.3175528228193275,0.6760511068191948,3
DFI,4,forward,ARHGAP30_3,ARHGAP30,0.4722591123942932,0.6776853365027484,3
DFI,4,forward,TMEM144_3,TMEM144,0.7537066458448871,0.6779824691724855,3
DFI,4,forward,PSMB8_3,PSMB8,0.509695934588196,0.6746397266379438,3
DFI,4,forward,MXRA5_3,MXRA5,0.023263212933906235,0.6806566632001189,3
DFI,4,forward,CD80_3,CD80,0.7785759023884149,0.6784281681770911,3
DFI,4,forward,SASH3_3,SASH3,0.6260925562833556,0.6767939384935374,3
DFI,4,forward,DLA-DRA_3,DLA-DRA,0.8407936618620081,0.6770910711632744,3
DFI,4,forward,GAS6_3,GAS6,0.6208162850722042,0.6782796018422226,3
DFI,4,forward,GINS4_3,GINS4,0.13334356799048042,0.6806566632001189,3
DFI,4,forward,SIRPB2_3,SIRPB2,0.5463593844700829,0.676422522656366,3
DFI,4,forward,GASK1B_3,GASK1B,0.9933223712866895,0.6782796018422226,3
DFI,4,forward,TRIM22_3,TRIM22,0.5885851835860667,0.6760511068191948,3
DFI,4,forward,LOC119878294,LOC119878294,0.023770307012887164,0.6931362353290744,3
DFI,4,forward,TFEC_3,TFEC,0.4889349545906778,0.6780567523399198,3
DFI,4,forward,CYSLTR1_3,CYSLTR1,0.5950498470759387,0.6754568414797207,3
DFI,4,forward,IRX1_3,IRX1,0.4185869366053735,0.6728569306195216,3
DFI,4,forward,WAS_3,WAS,0.20770043464443136,0.6828851582231467,3
DFI,4,forward,SPI1_3,SPI1,0.7043091895497408,0.6782053186747883,3
DFI,4,forward,MYO1F_3,MYO1F,0.5938360769456854,0.6774624870004456,3
DFI,4,forward,SMPDL3A_3,SMPDL3A,0.7658810748930369,0.6771653543307087,3
DFI,4,forward,CENPA_3,CENPA,0.860792456764313,0.6776110533353142,3
DFI,4,forward,GSDMD_3,GSDMD,0.6463735137874147,0.6767939384935374,3
DFI,4,forward,RAI2_3,RAI2,0.5568010143503542,0.6751597088099837,3
DFI,4,forward,SLC31A2_3,SLC31A2,0.7755657503166884,0.6782053186747883,3
DFI,4,forward,C6H16orf54_3,C6H16orf54,0.48468943062364767,0.675828257316892,3
DFI,4,backward,TMEM178A_3,TMEM178A,0.0026740578043985236,0.6903877581340069,4
DFI,5,forward,FMO5_3,FMO5,0.03567496649444169,0.6992274550586837,4
DFI,5,forward,MEX3A_3,MEX3A,0.25354092238435544,0.6863764670925568,4
DFI,5,forward,TRIP13_3,TRIP13,0.5139107167505077,0.6894220769573615,4
DFI,5,forward,APOBEC3Z3_4,APOBEC3Z3,0.5373654144566906,0.6917991383152577,4
DFI,5,forward,GPR34_3,GPR34,0.35044899026992116,0.6915020056455208,4
DFI,5,forward,DNA2_3,DNA2,0.4616722405242014,0.6900163422968355,4
DFI,5,forward,CBX7_3,CBX7,0.908473695076245,0.6899420591294013,4
DFI,5,forward,LOC477699_3,LOC477699,0.2141041406118333,0.6935076511662457,4
DFI,5,forward,ZMAT1_3,ZMAT1,0.23999397779185364,0.6935076511662457,4
DFI,5,forward,STUM_3,STUM,0.2823463778716482,0.6865993165948596,4
DFI,5,forward,DSCC1_3,DSCC1,0.10631945904384056,0.691279156143218,4
DFI,5,forward,PTTG1_3,PTTG1,0.24780460009662497,0.6899420591294013,4
DFI,5,forward,ATAD1_3,ATAD1,0.8509144171395121,0.691279156143218,4
DFI,5,forward,TSPAN33_3,TSPAN33,0.07996036310196176,0.6865250334274253,4
DFI,5,forward,TLR3_3,TLR3,0.8974033654946402,0.6900906254642698,4
DFI,5,forward,LOC111097086_3,LOC111097086,0.26924229884622497,0.6911305898083494,4
DFI,5,forward,ADGRF1_3,ADGRF1,0.17775078864337335,0.6891992274550587,4
DFI,5,forward,LOC476816_3,LOC476816,0.2997422924184292,0.6896449264596642,4
DFI,5,forward,EVI2B_3,EVI2B,0.36930434779660004,0.6894220769573615,4
DFI,5,forward,RCOR2_3,RCOR2,0.4958740975149569,0.6874907146040707,4
DFI,5,forward,NIBAN1_3,NIBAN1,0.42040358761321195,0.6909820234734809,4
DFI,5,forward,ALOX5_3,ALOX5,0.4476961180136373,0.691576288812955,4
DFI,5,forward,POLE2_3,POLE2,0.6399682701846523,0.68957064329223,4
DFI,5,forward,CENPV_3,CENPV,0.21472268601117256,0.694993314514931,4
DFI,5,forward,ENPP5_3,ENPP5,0.8449895164703929,0.6908334571386124,4
DFI,5,forward,MCM10_3,MCM10,0.14210495933571934,0.6933590848313772,4
DFI,5,forward,KCTD12_3,KCTD12,0.12402553559256356,0.6927648194919032,4
DFI,5,forward,SUGCT_3,SUGCT,0.11738485512111739,0.6906106076363097,4
DFI,5,forward,LOC100855995_3,LOC100855995,0.28462269956796327,0.6868221660971624,4
DFI,5,forward,PRRT4_3,PRRT4,0.048817218070891524,0.6916505719803893,4
DFI,5,forward,HACD4_3,HACD4,0.707825064153519,0.6925419699896004,4
DFI,5,forward,HHIP_3,HHIP,0.1860921406082709,0.6924676868221661,4
DFI,5,forward,SCRN2_3,SCRN2,0.2633230226499482,0.692170554152429,4
DFI,5,forward,TLR7_3,TLR7,0.9686374170620617,0.6906848908037438,4
DFI,5,forward,FANCA_3,FANCA,0.4064117218979282,0.6894220769573615,4
DFI,5,forward,ST6GALNAC3_3,ST6GALNAC3,0.40908212188499726,0.6863764670925568,4
DFI,5,forward,CD8B_3,CD8B,0.11726321247183133,0.6939533501708512,4
DFI,5,forward,CENPW_3,CENPW,0.3398681303260137,0.6853365027484772,4
DFI,5,forward,DNPH1_3,DNPH1,0.27133591984977523,0.6880106967761105,4
DFI,5,forward,ACSS3_3,ACSS3,0.9940670406460891,0.6903134749665726,4
DFI,5,forward,RECQL4_3,RECQL4,0.3640752675035168,0.6904620413014411,4
DFI,5,forward,FANCM_3,FANCM,0.8971677244510111,0.6908334571386124,4
DFI,5,forward,E2F1_3,E2F1,0.5698717406229992,0.6883821126132819,4
DFI,5,forward,PTEN_3,PTEN,0.8441359413100865,0.6906848908037438,4
DFI,5,forward,TAPBPL_3,TAPBPL,0.6920210036323069,0.6909077403060466,4
DFI,5,forward,BLNK_3,BLNK,0.4461202462275936,0.689273510622493,4
DFI,5,forward,SPC24_3,SPC24,0.21956659157025746,0.6889020947853216,4
DFI,5,forward,MAB21L2_3,MAB21L2,0.09830317318577894,0.6979646412123013,4
DFI,5,forward,MINPP1_3,MINPP1,0.8525333544699323,0.6891249442876244,4
DFI,5,forward,MCM5_3,MCM5,0.12021332046510624,0.6891992274550587,4
DFI,5,forward,MOSPD2_3,MOSPD2,0.8665184370592282,0.6899420591294013,4
DFI,5,forward,SAMD9L_3,SAMD9L,0.9303838665401201,0.6901649086317041,4
DFI,5,forward,SERF1A_3,SERF1A,0.24581654206229675,0.6906106076363097,4
DFI,5,forward,UBE2S_3,UBE2S,0.873110282887791,0.6896449264596642,4
DFI,5,forward,LOC612325_3,LOC612325,0.9100346098703208,0.689867775961967,4
DFI,5,forward,TBC1D9_3,TBC1D9,0.32530475897312616,0.6875649977715049,4
DFI,5,forward,P2RX7_3,P2RX7,0.5626181631759437,0.6891992274550587,4
DFI,5,forward,ECT2_3,ECT2,0.8493374605166447,0.689273510622493,4
DFI,5,forward,TNFAIP8L2_3,TNFAIP8L2,0.9228764959147681,0.6900163422968355,4
DFI,5,forward,SQOR_3,SQOR,0.16988176876596914,0.6914277224780865,4
DFI,5,forward,MEST_3,MEST,0.3110916084633659,0.6890506611201902,4
DFI,5,forward,CSRP1_3,CSRP1,0.05409886382897852,0.6944733323428911,4
DFI,5,forward,BATF2_3,BATF2,0.4173225032765667,0.6938047838359828,4
DFI,5,forward,ACOD1_3,ACOD1,0.15040393402335486,0.6977417917099985,4
DFI,5,forward,LOC119877688,LOC119877688,0.2867396904157021,0.6914277224780865,4
DFI,5,forward,SHCBP1_3,SHCBP1,0.5797754753295756,0.689867775961967,4
DFI,5,forward,MCM4_3,MCM4,0.5100834818029358,0.6877878472738077,4
DFI,5,forward,KIAA0040_3,KIAA0040,0.2767170823628178,0.6934333679988115,4
DFI,5,forward,PIK3IP1_3,PIK3IP1,0.39768369099463496,0.689273510622493,4
DFI,5,forward,SCML2_3,SCML2,0.8101647351494219,0.6889020947853216,4
DFI,5,forward,SERPING1_3,SERPING1,0.8606522213106126,0.6900163422968355,4
DFI,5,forward,LOC487476_3,LOC487476,0.5106387307989644,0.6900906254642698,4
DFI,5,forward,LHX2_3,LHX2,0.6467376693056959,0.6900906254642698,4
DFI,5,forward,MYBL2_3,MYBL2,0.5237134773016698,0.6889020947853216,4
DFI,5,forward,EPAS1_3,EPAS1,0.35642582559162905,0.6901649086317041,4
DFI,5,forward,CA14_3,CA14,0.2347848394452552,0.689867775961967,4
DFI,5,forward,CSF1R_3,CSF1R,0.5984398277108458,0.689867775961967,4
DFI,5,forward,IFIT3_3,IFIT3,0.8409185509183816,0.6909820234734809,4
DFI,5,forward,CTSH_3,CTSH,0.9050860828849265,0.68957064329223,4
DFI,5,forward,DLGAP5_3,DLGAP5,0.9108230652762623,0.6901649086317041,4
DFI,5,forward,TTC39B_3,TTC39B,0.778121438988385,0.6912048729757837,4
DFI,5,forward,MIS18A_3,MIS18A,0.8520837902100109,0.6894963601247958,4
DFI,5,forward,CDCA5_3,CDCA5,0.9320593461664449,0.6905363244688754,4
DFI,5,forward,FANCD2_3,FANCD2,0.8957780869200871,0.689867775961967,4
DFI,5,forward,PYCARD_3,PYCARD,0.905566058189644,0.6900163422968355,4
DFI,5,forward,GPSM3_3,GPSM3,0.5680648228682481,0.6894963601247958,4
DFI,5,forward,PARP15_3,PARP15,0.5207318401320753,0.6913534393106522,4
DFI,5,forward,ADGRG6_3,ADGRG6,0.46550547298619316,0.6886792452830188,4
DFI,5,forward,CDCA8_3,CDCA8,0.49651310159196904,0.688456395780716,4
DFI,5,forward,ASAH1_3,ASAH1,0.9512931741223724,0.6899420591294013,4
DFI,5,forward,RGS18_3,RGS18,0.631729014569101,0.6886792452830188,4
DFI,5,forward,SPC25_3,SPC25,0.6387373158409351,0.6868964492645966,4
DFI,5,forward,CENPK_3,CENPK,0.3382194885400071,0.6897192096270985,4
DFI,5,forward,POLE_3,POLE,0.5595735271242448,0.6894220769573615,4
DFI,5,forward,SELENOP_3,SELENOP,0.9526464334583084,0.6896449264596642,4
DFI,5,forward,BUB1_3,BUB1,0.5538019845085922,0.6888278116178874,4
DFI,5,forward,CA5B_3,CA5B,0.21263189533918816,0.6877135641063735,4
DFI,5,forward,SELPLG_3,SELPLG,0.7671813987713253,0.6907591739711781,4
DFI,5,forward,IL34_3,IL34,0.01681051672624957,0.6983360570494725,4
DFI,5,forward,RBMS3_3,RBMS3,0.06490169740585794,0.6962561283613133,4
DFI,5,forward,LURAP1L_3,LURAP1L,0.1705244999324198,0.6973703758728272,4
DFI,5,forward,ADORA2B_3,ADORA2B,0.05758197212882034,0.6954390135195365,4
DFI,5,forward,PLK4_3,PLK4,0.8307320311253864,0.6909820234734809,4
DFI,5,forward,NETO1_3,NETO1,0.5196988613908928,0.689867775961967,4
DFI,5,forward,TAGAP_3,TAGAP,0.8824096768283777,0.691576288812955,4
DFI,5,forward,OLFML1_3,OLFML1,0.21688299112707743,0.6944733323428911,4
DFI,5,forward,NR2F1_3,NR2F1,0.6620188385401768,0.6877878472738077,4
DFI,5,forward,IFI30_3,IFI30,0.4861170648344991,0.6911305898083494,4
DFI,5,forward,FAM180A_3,FAM180A,0.42723125616053104,0.6885306789481503,4
DFI,5,forward,E2F7_3,E2F7,0.6658487241105748,0.6877878472738077,4
DFI,5,forward,SGMS1_3,SGMS1,0.4798012771092326,0.6923191204872976,4
DFI,5,forward,MPIG6B_3,MPIG6B,0.21543644564906536,0.6883078294458476,4
DFI,5,forward,SMO_3,SMO,0.1817219538481455,0.6831822908928836,4
DFI,5,forward,CARD9_3,CARD9,0.7810127097085584,0.6889763779527559,4
DFI,5,forward,GPR183_3,GPR183,0.12277493950048951,0.6916505719803893,4
DFI,5,forward,TMEM86A_3,TMEM86A,0.8982459841267256,0.6901649086317041,4
DFI,5,forward,ABCC3_3,ABCC3,0.5464695922887155,0.6902391917991383,4
DFI,5,forward,LOC102154334_3,LOC102154334,0.05895554684732064,0.6899420591294013,4
DFI,5,forward,DSN1_3,DSN1,0.8728501271452118,0.6902391917991383,4
DFI,5,forward,ORC6_3,ORC6,0.9630237670912835,0.6908334571386124,4
DFI,5,forward,GSAP_3,GSAP,0.1004169739549315,0.6920962709849948,4
DFI,5,forward,SCTR_3,SCTR,0.38779530845836485,0.6871192987668994,4
DFI,5,forward,PSAT1_3,PSAT1,0.2315094759144361,0.689273510622493,4
DFI,5,forward,SRM_3,SRM,0.5931788144810801,0.6888278116178874,4
DFI,5,forward,TMEM59L_3,TMEM59L,0.017605722390328385,0.7016787995840142,4
DFI,5,forward,SULT1C4_3,SULT1C4,0.2481288229884493,0.6925419699896004,4
DFI,5,forward,XG_3,XG,0.1958160855312627,0.6893477937899272,4
DFI,5,forward,LMO2_3,LMO2,0.5516641453772151,0.6907591739711781,4
DFI,5,forward,LOC119875957_1,LOC119875957,0.16872572126659213,0.692170554152429,4
DFI,5,forward,INPP5D_3,INPP5D,0.8071201018167964,0.6893477937899272,4
DFI,5,forward,NCKAP1L_3,NCKAP1L,0.9264009777933058,0.6907591739711781,4
DFI,5,forward,LOC119877532,LOC119877532,0.9289498006515993,0.6897192096270985,4
DFI,5,forward,UHRF1_3,UHRF1,0.7741992233278134,0.6900163422968355,4
DFI,5,forward,CDT1_3,CDT1,0.5079817384010183,0.6900906254642698,4
DFI,5,forward,DENND1C_3,DENND1C,0.9670179267666972,0.6901649086317041,4
DFI,5,forward,FAM107A_3,FAM107A,0.6137578058631676,0.6905363244688754,4
DFI,5,forward,SKA3_3,SKA3,0.8164139030293563,0.6913534393106522,4
DFI,5,forward,PTPN6_3,PTPN6,0.6509712484575207,0.6923191204872976,4
DFI,5,forward,STX3_3,STX3,0.42976893106667446,0.6911305898083494,4
DFI,5,forward,OSR2_3,OSR2,0.07407742699833668,0.6946961818451939,4
DFI,5,forward,MCM2_3,MCM2,0.6945486984398819,0.6882335462784133,4
DFI,5,forward,LOC119866898_3,LOC119866898,0.5799261374714897,0.6915020056455208,4
DFI,5,forward,JCHAIN_3,JCHAIN,0.43375662049763064,0.6909077403060466,4
DFI,5,forward,CCNA2_3,CCNA2,0.7172733584535351,0.6920219878175605,4
DFI,5,forward,GTSE1_3,GTSE1,0.41867808058766554,0.6906106076363097,4
DFI,5,forward,KLHL9_3,KLHL9,0.667912788640149,0.6936562175011143,4
DFI,5,forward,RBM44_3,RBM44,0.43084409443389515,0.6899420591294013,4
DFI,5,forward,SLC6A11_3,SLC6A11,0.9169004275567451,0.689867775961967,4
DFI,5,forward,FAM83D_3,FAM83D,0.6638615014196789,0.6890506611201902,4
DFI,5,forward,AURKA_3,AURKA,0.9100067841515964,0.6902391917991383,4
DFI,5,forward,TONSL_3,TONSL,0.3655731221664661,0.6897192096270985,4
DFI,5,forward,UBE2C_3,UBE2C,0.9979497625135989,0.6903134749665726,4
DFI,5,forward,STMN1_3,STMN1,0.04628495932699874,0.6882335462784133,4
DFI,5,forward,SUSD1_3,SUSD1,0.6460551748442087,0.692170554152429,4
DFI,5,forward,ELOVL4_3,ELOVL4,0.5065771800788332,0.6851879364136086,4
DFI,5,forward,CBLN3_3,CBLN3,0.5240222856493135,0.68957064329223,4
DFI,5,forward,TRANK1_3,TRANK1,0.7754024674471265,0.6886792452830188,4
DFI,5,forward,TMEM140_3,TMEM140,0.25991450970237157,0.6880106967761105,4
DFI,5,forward,PIK3AP1_3,PIK3AP1,0.8074322252959331,0.6912048729757837,4
DFI,5,forward,SPN_3,SPN,0.20696007963489937,0.6891992274550587,4
DFI,5,forward,PRDM1_3,PRDM1,0.059581238738714466,0.69358193433368,4
DFI,5,forward,ITGBL1_3,ITGBL1,0.26696492126070637,0.6851879364136086,4
DFI,5,forward,LDLRAD4_3,LDLRAD4,0.28317802227453226,0.695587579854405,4
DFI,5,forward,STC1_3,STC1,0.6015464068425243,0.6894963601247958,4
DFI,5,forward,RETSAT_3,RETSAT,0.7639095248757243,0.6913534393106522,4
DFI,5,forward,EPHA2_3,EPHA2,0.43976515142392525,0.6906106076363097,4
DFI,5,forward,HSP70_3,HSP70,0.10701186298911602,0.6851879364136086,4
DFI,5,forward,IFIT2_3,IFIT2,0.653443112611499,0.6900906254642698,4
DFI,5,forward,LOC119874749_2,LOC119874749,0.566237054585548,0.6914277224780865,4
DFI,5,forward,B2M_3,B2M,0.8188964476408083,0.6905363244688754,4
DFI,5,forward,SIVA1_3,SIVA1,0.5410229463954972,0.6880849799435448,4
DFI,5,forward,PRKAR2B_3,PRKAR2B,0.7098037349274606,0.6903134749665726,4
DFI,5,forward,RASSF5_3,RASSF5,0.6130651492176822,0.6886049621155846,4
DFI,5,forward,PARP4_3,PARP4,0.7536032857895653,0.6879364136086763,4
DFI,5,forward,HNMT_3,HNMT,0.6819488068022934,0.6904620413014411,4
DFI,5,forward,DEPDC1_3,DEPDC1,0.6174287197402262,0.6903877581340069,4
DFI,5,forward,RAB30_3,RAB30,0.7070012161072459,0.689273510622493,4
DFI,5,forward,VWA5A_3,VWA5A,0.7541445037283474,0.6900906254642698,4
DFI,5,forward,FCMR_3,FCMR,0.8018095060136946,0.6903134749665726,4
DFI,5,forward,TYMS_3,TYMS,0.909729681942693,0.6891992274550587,4
DFI,5,forward,PARP12_3,PARP12,0.26654883416170483,0.6876392809389392,4
DFI,5,forward,TDRD7_3,TDRD7,0.686210251361832,0.6911305898083494,4
DFI,5,forward,TMCC3_3,TMCC3,0.2954973831288957,0.6868964492645966,4
DFI,5,forward,CYTH4_3,CYTH4,0.7557539549379999,0.6900163422968355,4
DFI,5,forward,CDC6_3,CDC6,0.6488530221118758,0.6879364136086763,4
DFI,5,forward,LAG3_3,LAG3,0.005522293716884365,0.6974446590402614,4
DFI,5,forward,LOC111091730_3,LOC111091730,0.9456796706532116,0.6902391917991383,4
DFI,5,forward,REXO5_3,REXO5,0.7264669496129099,0.6917248551478236,4
DFI,5,forward,GMFG_3,GMFG,0.8552071424392008,0.6891249442876244,4
DFI,5,forward,GPRC5C_3,GPRC5C,0.49756221636544906,0.6871192987668994,4
DFI,5,forward,ARRB1_3,ARRB1,0.22809370033549886,0.6882335462784133,4
DFI,5,forward,SERTM1_3,SERTM1,0.19414946895767013,0.6909077403060466,4
DFI,5,forward,LAPTM5_3,LAPTM5,0.797443947708969,0.6893477937899272,4
DFI,5,forward,RNASEL_3,RNASEL,0.9463719122717222,0.689867775961967,4
DFI,5,forward,E2F8_3,E2F8,0.5891856628800751,0.6891249442876244,4
DFI,5,forward,LOC106559420_3,LOC106559420,0.257657902050508,0.691576288812955,4
DFI,5,forward,NCF4_3,NCF4,0.9284647749247856,0.6899420591294013,4
DFI,5,forward,ATP8B4_3,ATP8B4,0.6117613716977744,0.6889020947853216,4
DFI,5,forward,TROAP_3,TROAP,0.746681964302712,0.6883078294458476,4
DFI,5,forward,LOC106557828_3,LOC106557828,0.4936315798179143,0.6900163422968355,4
DFI,5,forward,HELLS_3,HELLS,0.9310629884608628,0.689867775961967,4
DFI,5,forward,TNFRSF14_3,TNFRSF14,0.904738088594318,0.689867775961967,4
DFI,5,forward,STING1_3,STING1,0.7576674688945687,0.6907591739711781,4
DFI,5,forward,RRM2_3,RRM2,0.5951231337782432,0.6903877581340069,4
