gene,gene_symbol_clean,coef_dfi,hr_per_sd_dfi,p_dfi,q_dfi,c_index_dfi,coef_os,hr_per_sd_os,p_os,q_os,c_index_os,same_direction,combined_rank_score
PTHLH_3,PTHLH,-0.1654285008938384,0.847530458708877,0.053842467601281,0.1833452706283715,0.5259619670182737,-0.0955771247154667,0.9088482642868008,0.2717193676037447,0.5430043317420957,0.5101143359718557,True,3970.0
ICOS_3,ICOS,-0.1617045507846126,0.8506925038481111,0.0538668405106155,0.1833452706283715,0.5626949933145149,-0.1022330550477325,0.9028191205955732,0.2294784872847983,0.5028012429552987,0.5481730231070601,True,3751.0
PIM2_3,PIM2,-0.1616722024062747,0.8507200228161694,0.0539343421524579,0.1834501433757073,0.5462041301441093,-0.0865260076123449,0.9171116965890558,0.3081893392956554,0.5751947355275391,0.5341009034940434,True,4149.0
UCP2_3,UCP2,-0.1550258962341306,0.8563929998428244,0.0541504103429385,0.1839370627855396,0.5599465161194473,-0.198471065362551,0.8199834963223379,0.0218553248247867,0.1595279184291001,0.5739985608059487,True,2156.0
NWD1_3,NWD1,-0.1583709430453241,0.8535331110671744,0.0541510712840628,0.1839370627855396,0.5434185113653246,-0.146344900158088,0.8638597064487161,0.1056249887167967,0.3506509017712525,0.5363396497961141,True,2978.0
SEMA6B_3,SEMA6B,-0.1594474911271709,0.8526147360597849,0.0542135001888127,0.1840241011161329,0.5427128212746991,-0.0880997045370645,0.915669575760686,0.3284686414538182,0.5880132424703713,0.5263452466618693,True,4264.0
SIX4_3,SIX4,0.1606166124362318,1.1742346955255878,0.0543695007365855,0.1844284285501545,0.5473183776556232,0.1385197180631815,1.1485723289686478,0.1217548991588221,0.3757867257988339,0.5420964260014391,True,3094.0
JUNB_3,JUNB,-0.1630139446343745,0.8495793412587023,0.0546086659122104,0.1851141217363066,0.553261031050364,-0.0945883068424484,0.9097473941589718,0.3057711924871978,0.5729093211433913,0.523067082433837,True,4143.0
CLEC7A_3,CLEC7A,-0.162569399512599,0.8499571015699509,0.0547828784317517,0.1855788564761236,0.5570494725895112,-0.2107919360597042,0.8099425691934006,0.0202984666863139,0.1544784374909733,0.5684016950507715,True,2133.0
VASH2_3,VASH2,0.1432784574783432,1.1540511110907017,0.0548248632801927,0.185595339472555,0.5710147080671519,0.0991584272958596,1.1042412276534974,0.2212315188688552,0.4940409085950319,0.5529703366114975,True,3716.0
SBSPON_3,SBSPON,-0.1620941179886554,0.8503611664911611,0.0549038127246598,0.1856794595439717,0.5554523844896746,-0.1739142360842657,0.840368967901223,0.0585975636469115,0.2600858427224486,0.5362996721835772,True,2602.0
LOC403631_3,LOC403631,-0.1719328162079321,0.8420357424224427,0.0549239841331068,0.1856794595439717,0.5685633635418215,-0.1403446828506975,0.8690586341606218,0.1417750378527115,0.4049910569407702,0.5616055009194851,True,3228.0
HYOU1_3,HYOU1,0.1754516247424454,1.191784334382628,0.0551031379357317,0.1859690872105157,0.5661120190164909,0.141516290973823,1.1520192716237363,0.1273031974665177,0.3847547313862178,0.555928679939234,True,3134.0
SLC13A2_3,SLC13A2,-0.1680050758928258,0.8453495437700841,0.0551102160648605,0.1859690872105157,0.5502897043529936,-0.1703470154872162,0.8433721026300824,0.0715201089314493,0.2907702411462065,0.5317822019668985,True,2709.0
LOC100683481_3,LOC100683481,-0.1598665187855973,0.852257541745769,0.0551673553342155,0.1859690872105157,0.547838359827663,-0.1525709826576093,0.8584979533272771,0.0906300665833139,0.3252139951158196,0.5397777244742944,True,2874.0
LOC487176_3,LOC487176,-0.167082994816774,0.846129384069781,0.0551958457186835,0.1859690872105157,0.5413014410934482,-0.1134653348928408,0.892735142634189,0.2152398921248122,0.4876080766678949,0.5378587990725194,True,3689.0
LOC119869016_1,LOC119869016,-0.160959699005918,0.8513263797152018,0.0552169348515595,0.1859690872105157,0.5280418957064329,-0.085468860581394,0.9180817311403888,0.3050866765102813,0.572343815430287,0.5276645078755897,True,4149.0
CHRNE_3,CHRNE,0.1680943100904748,1.183048178767504,0.0552328189015231,0.1859690872105157,0.5398900609121973,0.1033232354360403,1.1088497706944338,0.2714509474033788,0.5430043317420957,0.5277844407132006,True,3984.0
LOC102156447_3,LOC102156447,-0.1683787711773259,0.8450336996502276,0.0553335732631428,0.1861829517602382,0.5638092408260288,-0.1008743219305515,0.9040466445834476,0.2666411769704613,0.5386690443847704,0.5283441272887183,True,3961.0
LOC119869100_1,LOC119869100,-0.1710848268531427,0.8427500826019971,0.0553745688074397,0.1861955911480824,0.5291561432179468,-0.1084989871355222,0.8971798035380639,0.2175958901107674,0.4900808335828095,0.5378587990725194,True,3707.0
ABCA8_3,ABCA8,-0.170949881725794,0.8428638152928806,0.0556719601330045,0.1869486606162597,0.5722032387461001,-0.1770680797809502,0.8377227506002295,0.0703790737442893,0.2891498510447384,0.5822339489885664,True,2705.0
TNFRSF11A_3,TNFRSF11A,-0.1578694647422339,0.8539612467447478,0.0556733111315221,0.1869486606162597,0.5399643440796316,-0.1557060617518738,0.8558107089042519,0.082493228905838,0.3117047501768459,0.5321020228671943,True,2812.0
IRF7_3,IRF7,-0.1672016548564754,0.8460289882800768,0.0557495976604023,0.1870167654443852,0.5735403357599168,-0.2232497575101134,0.7999150395550197,0.0199092642164132,0.1533798721239762,0.5918685536099784,True,2138.0
NINJ2_3,NINJ2,-0.1561065764960332,0.8554680127291427,0.055789601898733,0.1870167654443852,0.5182736591888278,-0.1600593431204532,0.8520932215951269,0.0771083966335323,0.3033375162609456,0.5229071719836891,True,2762.0
CDON_3,CDON,-0.1662167004513995,0.8468626987749164,0.0558058028086045,0.1870167654443852,0.5347645223592334,-0.0941620269552669,0.9101352838444297,0.3044743127290206,0.57204420411755,0.5238666346845766,True,4153.0
LIMCH1_3,LIMCH1,-0.1445578258166339,0.8654048682129744,0.0558921702534259,0.1870493755722381,0.5560837914128658,-0.0723062123866838,0.9302459993463555,0.4025151576815955,0.650011507472083,0.5309826497161589,True,4587.0
SLITRK2_3,SLITRK2,-0.1623746038858503,0.8501226856232618,0.0559107554700425,0.1870493755722381,0.5684890803743872,-0.0691241033506858,0.933210858297004,0.4271140458450485,0.6694577521082266,0.5397377468617575,True,4684.0
FAM169A_3,FAM169A,-0.160993623586184,0.851297499314981,0.0559590504118582,0.1870493755722381,0.5525924825434556,-0.056781071254485,0.944800890799903,0.5017723021098743,0.7233622381570022,0.5032381866154954,True,4962.0
LOC119876002_2,LOC119876002,-0.1416625793235,0.8679140592332958,0.0559945560439763,0.1870493755722381,0.5687862130441242,-0.1351685764331278,0.8735686361900129,0.0930758486819516,0.3304885342393106,0.5647237546973695,True,2904.0
CRIP1_3,CRIP1,-0.1596731261880144,0.8524223779841171,0.0560025830463281,0.1870493755722381,0.5502897043529936,-0.1922484798840136,0.8251018218127665,0.0314030646967581,0.188583951649737,0.5546493963380507,True,2329.0
ADIPOQ_3,ADIPOQ,-0.1731005291230082,0.8410530602680435,0.0560780762224699,0.1871764893940918,0.5176793938493537,-0.1176008507231115,0.8890508458044042,0.2259458469435545,0.4985936987128938,0.5086751419205245,True,3763.0
RAPH1_3,RAPH1,-0.1509232694777521,0.8599136777534501,0.0561410883843917,0.1872618024829611,0.5497697221809538,-0.1048991637576956,0.9004153125053579,0.2293655894241879,0.5027883940993505,0.5215479331574319,True,3779.0
MSI1_3,MSI1,0.1582906993878713,1.1715067014937257,0.0563241545816165,0.1877471819387217,0.5464641212301292,0.2845356042855659,1.3291446357026897,0.001269671177406,0.0634546305609596,0.5856720236667466,True,1597.0
MGAT3_3,MGAT3,0.1613190088837563,1.1750597635327822,0.0563699443262982,0.1877746313334385,0.5292675679690982,0.1253588044966744,1.133555104777055,0.1507636065139075,0.4156114556666124,0.5311425601663069,True,3314.0
CFAP70_3,CFAP70,0.1486762607917491,1.1602972946713284,0.0564770295194498,0.1880060902777959,0.5640320903283316,0.1414532998461912,1.1519467069162537,0.0900791313122335,0.3242589320094799,0.550091948508835,True,2891.0
SPTLC3_3,SPTLC3,-0.1662611785043375,0.8468250328086296,0.0565714525397113,0.1881951182292461,0.5492868815926311,-0.1240533968648978,0.8833326724280688,0.1851378791472479,0.4584890518753045,0.54261613496442,True,3522.0
FBN1_3,FBN1,-0.17393104877109,0.8403548391597201,0.0567936107100864,0.1888085462436385,0.5599465161194473,-0.1964823966663614,0.821615794344905,0.0402821259584601,0.2131329415791542,0.5748780682817622,True,2449.0
LOC100686271_3,LOC100686271,-0.1571809569303385,0.8545494081878272,0.0568668090484694,0.1889262759085365,0.5461669885603923,-0.2451183259782436,0.7826119294408265,0.0081197781181735,0.1051784730333363,0.5929079715359399,True,1891.0
CIT_3,CIT,0.1583336000874883,1.171556961028903,0.0571368805988019,0.1896974787476825,0.5547466943990492,0.080980356050198,1.0843495954485212,0.3641132822738165,0.618398916905259,0.5378587990725194,True,4450.0
ADH4_3,ADH4,-0.15929947727815,0.8527409441886461,0.057288805517849,0.1899075434049231,0.5582380032684594,-0.1289483488893443,0.879019366699641,0.1652423635632257,0.4335582951493299,0.5494523067082434,True,3411.0
VGLL2_3,VGLL2,0.1560469499779631,1.1688810807425891,0.0573022734507083,0.1899075434049231,0.533798841182588,0.2468097369420231,1.279935565155307,0.0020387453722712,0.0749746753835187,0.5729991204925242,True,1643.0
LOC111096211_3,LOC111096211,-0.1753549214833306,0.8391591323048385,0.0573347741619494,0.1899075434049231,0.540670034170257,-0.1290642677005157,0.878917477725195,0.1788406034359491,0.4510343461303126,0.5390981050611657,True,3491.0
AEBP1_3,AEBP1,-0.1506126902178525,0.8601807905847698,0.0573520781082868,0.1899075434049231,0.5324617441687713,-0.1459170417665567,0.8642293951547938,0.0857508679426392,0.3169242360273272,0.5419365155512913,True,2862.0
NUDT19_3,NUDT19,0.1789582597020581,1.195970822947548,0.0577008524283932,0.1906936938585822,0.5667434259396821,0.2730921901381906,1.3140213790534832,0.0084400048061077,0.1062195405934212,0.6046214120092748,True,1905.0
EDNRA_3,EDNRA,0.1564828628882278,1.1693907221678173,0.0577138844371144,0.1906936938585822,0.5604664982914872,0.0526826519248941,1.0540950769912265,0.5355271346414481,0.7454442297347551,0.5281042616134964,True,5104.0
CYP26A1_3,CYP26A1,-0.1648154518870374,0.8480501957106708,0.0577313584897541,0.1906936938585822,0.5491383152577626,-0.1471434060938078,0.8631701846757391,0.1120168882915305,0.362045534232484,0.5303829855281043,True,3060.0
ALCAM_3,ALCAM,-0.1488511858737922,0.8616973380944343,0.0577420505003787,0.1906936938585822,0.5608379141286585,-0.1344854706308823,0.874165579858683,0.1110240640234892,0.3600688508420985,0.5609658591188934,True,3054.0
DYSF_3,DYSF,0.1497302290311965,1.1615208558522745,0.0578535651776714,0.1909358586721829,0.5427128212746991,0.1058335078616939,1.1116367823136872,0.2070502974531431,0.4818044022655856,0.5253857839609819,True,3663.0
EBI3_3,EBI3,-0.1527777391405022,0.8583204716582514,0.0580124776267893,0.191334029112102,0.5639578071608974,-0.1760850925299695,0.8385466262472145,0.0475590891437891,0.2324491160498001,0.5808747101623091,True,2539.0
GABRE_3,GABRE,0.1579290559456959,1.1710831103767576,0.058060229390422,0.1913652913329664,0.5420071311840737,0.1690403268148294,1.1841678916803993,0.0591427582599757,0.2616010417159609,0.5417366274886064,True,2647.0
GABBR2_3,GABBR2,0.1657217621999839,1.1802446673542415,0.0582891769967353,0.191993336616388,0.5361016193730501,0.0850127103833316,1.0887309047975997,0.3249687828484527,0.5851203394968579,0.5227472615335412,True,4293.0
ADAMTS7_3,ADAMTS7,0.1538324808390682,1.1662954935703618,0.0584047540569524,0.1922201432230862,0.5358787698707473,0.0727926546374402,1.075507512298869,0.4013146336186703,0.6497970103929248,0.5145118733509235,True,4607.0
LOC119866054_2,LOC119866054,-0.1767957230455873,0.8379509411069224,0.0584349235398182,0.1922201432230862,0.5742460258505423,-0.0883604788462258,0.9154308237911898,0.311079958380802,0.5763051612266249,0.5620452546573919,True,4216.0
CHAC1_3,CHAC1,0.1736227452862057,1.1896066964228516,0.0584901825056393,0.1922754191506882,0.5365473183776556,0.2658483211374667,1.3045371729652389,0.0082673294854054,0.1059914036590447,0.5584872471416007,True,1911.0
EDA_3,EDA,-0.162034020641211,0.8504122724772887,0.0585545403169157,0.1923605135246904,0.5525924825434556,-0.08828209352602,0.9155025829418342,0.3381178653349598,0.5961175340884342,0.5414567842008475,True,4358.0
CTNNAL1_3,CTNNAL1,-0.1520793158600524,0.8589201520487402,0.0586386978321417,0.1925104984640242,0.5576437379289853,-0.1540874139121017,0.8571970867855601,0.0874337755984156,0.3187349863329464,0.5396178140241464,True,2894.0
WFDC1_3,WFDC1,0.1493071958165852,1.1610295978673335,0.0589367119931022,0.1933619159878682,0.5667805675233992,0.1469499247236007,1.1582959595872695,0.0881457213294988,0.3198320802957141,0.5607259934436716,True,2902.0
NUP210_3,NUP210,-0.1458015149866022,0.8643292425613718,0.0590738994810579,0.1936849163313374,0.5485811915020057,-0.1183020243240757,0.8884276853187832,0.1650302596012454,0.4335582951493299,0.5470536499560247,True,3426.0
LOC119877838,LOC119877838,-0.1550991157106025,0.8563302974912663,0.059488025498504,0.1949148935075493,0.5363244688753529,-0.0774913920928151,0.9254349904208546,0.3916428584320761,0.6426696068790222,0.5057167985927881,True,4573.0
LOC119876868_1,LOC119876868,-0.1524896539517187,0.8585677766941143,0.0596080791402018,0.1951803508192596,0.5668548506908334,-0.1241131789821185,0.8832798665091414,0.1461629154287193,0.4083797829663818,0.5624050531702247,True,3314.0
LOC119878467,LOC119878467,-0.1815537173599737,0.8339734452484531,0.0598874494718566,0.1958644697848419,0.5739860347645224,-0.078783774726067,0.9242397468334218,0.4075581909495025,0.6546433594495096,0.5628847845206685,True,4640.0
PLXNA2_3,PLXNA2,-0.1458553035476816,0.8642827527854358,0.0599338070386815,0.1958644697848419,0.5463526964789779,-0.08654750170953,0.9170919843129692,0.3078340426924744,0.5751757150457294,0.5148316942512193,True,4205.0
CSDC2_3,CSDC2,0.154386935916182,1.1669423313328566,0.0599345277541616,0.1958644697848419,0.555266676571089,0.2078993345735628,1.2310892351881773,0.019365295105841,0.1521337305443345,0.5692012473015111,True,2166.0
CTNNA3_3,CTNNA3,0.150274892069819,1.162153665649456,0.0599912058391846,0.1959216389261419,0.5511811023622047,0.1308950437864756,1.1398481408887366,0.1340325179115006,0.3932879046698962,0.5380986647477413,True,3235.0
CIART_3,CIART,0.1450926468054003,1.1561466786026693,0.060172281108802,0.1963847294673696,0.5848313772099243,0.150034956491862,1.1618748570873976,0.0614608703734949,0.2676867176545948,0.5661629487487008,True,2680.0
TNFRSF6B_3,TNFRSF6B,0.1596385766335681,1.173086813379053,0.0602168851699197,0.1963946520398976,0.5201678799584014,0.2351552662759118,1.265105181654538,0.0075643806926471,0.1018740331307015,0.563644359158871,True,1904.0
LOC119869117_1,LOC119869117,-0.1932301658199722,0.8242922284068068,0.0602577534435481,0.1963946520398976,0.5512182439459219,-0.1072157067128765,0.8983318758733706,0.2403338018279313,0.5122238793495303,0.5390981050611657,True,3879.0
LOC102154711_3,LOC102154711,-0.1709713749721776,0.8428456996079139,0.0603079895340218,0.1963946520398976,0.5452755905511811,-0.0777448516336101,0.925200459816412,0.3913627633394454,0.6426317953028661,0.5218677540577277,True,4580.0
LURAP1_3,LURAP1,-0.1650628421883803,0.8478404222662277,0.0603519803663195,0.1963946520398976,0.5372901500519982,-0.1954361457981005,0.8224758604271025,0.0388859148609136,0.2104216172127361,0.5400175901495162,True,2460.0
MSR1_3,MSR1,-0.1585471531299219,0.8533827231757869,0.0603892238920118,0.1963946520398976,0.5594265339474075,-0.2253464986791295,0.7982395818742388,0.0132995727273089,0.1278805069933552,0.5806348444870872,True,2057.0
CXCL16_3,CXCL16,-0.1430140446887159,0.8667418956898827,0.0604109949674725,0.1963946520398976,0.587059872232952,-0.137796352903879,0.8712761065291967,0.0929930449028955,0.3304656890650161,0.592548173023107,True,2945.0
PXDNL_3,PXDNL,0.1637333790748013,1.1779002203759223,0.0605411499310573,0.1965902335383187,0.5391100876541376,0.0854250175452643,1.0891798889003852,0.3441405588106622,0.6001753728822152,0.5335012393059887,True,4406.0
PVRIG_3,PVRIG,-0.1607030094120692,0.8515449343869985,0.0605497919298021,0.1965902335383187,0.5807829445847571,-0.0737050216169866,0.9289456723227648,0.379804698986208,0.6314462371788481,0.5484928440073559,True,4546.0
ZNF804A_3,ZNF804A,0.1591176986823716,1.1724759374328415,0.0606990452319629,0.1969469345618525,0.5099910860199078,0.1576271691798568,1.17072962924236,0.0648800707186095,0.2753078785259142,0.5133125449748142,True,2719.0
CPXM1_3,CPXM1,0.159141199067334,1.1725034913924937,0.0607935586383218,0.1970462729906099,0.5696776110533354,0.087008650955815,1.0909061170580738,0.3319542896030547,0.590356026427538,0.5548093067881986,True,4351.0
MNDA_3,MNDA,-0.1513253823176472,0.859567964934864,0.0608084798449022,0.1970462729906099,0.5694547615510326,-0.1469045922949799,0.8633763462427102,0.0931316689486377,0.3304885342393106,0.5660030382985528,True,2952.0
KCNQ4_3,KCNQ4,0.1583617275442705,1.1715899144101372,0.0608941831093103,0.1971961888254869,0.5356930619521616,0.1533295337901582,1.1657090561795531,0.0791678727276957,0.3070902743510308,0.5254657391860558,True,2833.0
POSTN_3,POSTN,0.1511737859992502,1.1631987881813517,0.061321672439142,0.1984520143661554,0.543827068786213,0.0592698496084781,1.0610615291492265,0.4840182790023339,0.7101207144987294,0.5197889182058048,True,4953.0
HMGCLL1_3,HMGCLL1,0.1509065024376363,1.1628879258124327,0.061472999833648,0.1988130654387063,0.548692616253157,0.0651863213837754,1.0673578774550387,0.4557518785534418,0.6880312176229495,0.5189094107299912,True,4858.0
MDGA1_3,MDGA1,0.1394069739875271,1.1495918587971217,0.0615463116441993,0.198921498526824,0.5606893477937899,0.1320371924960642,1.1411507607231552,0.1060985845479312,0.3510873082327306,0.5586471575917487,True,3058.0
ZNF469_3,ZNF469,0.1510672357190067,1.1630748556271335,0.06160044865463,0.1989678574115956,0.5309760808200862,0.0901158962408616,1.094301101740264,0.2936852636280416,0.5658675599769587,0.5139521867754058,True,4143.0
HEYL_3,HEYL,0.1670682495818111,1.181834922295144,0.0616798231739848,0.1989866626913213,0.5464269796464121,0.177296026938016,1.193984492390028,0.0674965726509242,0.2824124378699759,0.5338610378188214,True,2744.0
NETO2_3,NETO2,0.1412412484171261,1.1517024608681223,0.0616858654343096,0.1989866626913213,0.549546872678651,0.1179897228740106,1.1252325471512643,0.157166230228043,0.4243148764256021,0.5265851123370913,True,3402.0
LOC102155629_3,LOC102155629,-0.1671131506105105,0.8461038687513198,0.0618709128331662,0.1993767479771759,0.5783316000594265,-0.1791725818992892,0.8359616151036975,0.0709261234923276,0.290667482820917,0.5863116654673383,True,2771.0
USP13_3,USP13,0.1363643737032251,1.146099426013446,0.0618865425721154,0.1993767479771759,0.5457584311395038,0.1883423122202727,1.2072466999247742,0.0150623661817948,0.1359149940119012,0.5783161429599424,True,2105.0
LOC119879508,LOC119879508,-0.177494987109238,0.8373651969454929,0.0620654823079492,0.1996958890217158,0.5383301143960778,-0.1283594549317618,0.8795371683434537,0.1941816926009671,0.4670976934682102,0.4994003358119453,True,3631.0
LOC119878344,LOC119878344,-0.177494987109238,0.8373651969454929,0.0620654823079492,0.1996958890217158,0.5383301143960778,-0.1283594549317618,0.8795371683434537,0.1941816926009671,0.4670976934682102,0.4994003358119453,True,3631.0
PDZRN4_3,PDZRN4,0.1490108133303801,1.160685540017439,0.0621157547807806,0.1997291150507416,0.5570866141732284,0.1111573087340011,1.117570696658908,0.1989267055753012,0.4720765333409111,0.5379787319101303,True,3661.0
H19_3,H19,0.1496679581548801,1.1614485291826666,0.0621702639514489,0.1997759124403886,0.5584608527707622,0.1434435883245551,1.15424169626256,0.0961922227190123,0.3352477461231317,0.5565683217398257,True,2990.0
FOXG1_3,FOXG1,0.1514355184141257,1.1635032748544405,0.0622703039005714,0.1998786335880377,0.5498068637646709,0.1701624727133113,1.185497446660981,0.0508316851933482,0.2411370265339102,0.5531702246741824,True,2611.0
CD5_3,CD5,-0.153528229616239,0.8576765519771591,0.0623858534393982,0.1998786335880377,0.5719803892437973,-0.1147266296499178,0.8916098502911747,0.1914733826071415,0.4651928634770204,0.5763572399456305,True,3616.0
DLK2_3,DLK2,0.1576232448781735,1.1707250349551197,0.0623891114167522,0.1998786335880377,0.5512925271133561,0.1958775965888495,1.2163780074043402,0.0244206513467694,0.1681773669773612,0.5659630606860159,True,2284.0
LOC479911_3,LOC479911,0.1591406616903326,1.1725028613162527,0.0624028766701574,0.1998786335880377,0.5722032387461001,0.0396315412307689,1.040427348978056,0.6492728407035457,0.8188131353355609,0.5266650675621651,True,5522.0
PAIP2B_3,PAIP2B,0.1548375845828347,1.1674683308501212,0.0624032740305089,0.1998786335880377,0.5628435596493835,0.187932422004953,1.2067519627158954,0.0327461851913815,0.1930165508158915,0.5685616055009195,True,2409.0
SLC35F1_3,SLC35F1,0.1550613114895401,1.1677295541487094,0.062457381767585,0.1998786335880377,0.5509211112761848,0.0863300549196629,1.090166083611504,0.3334956660029617,0.5919340894621259,0.5412568961381626,True,4379.0
BMP5_3,BMP5,0.1483526786712739,1.159921903950475,0.0624820608596206,0.1998786335880377,0.5549324023176349,0.1162857676500116,1.1233168338826651,0.178991567589802,0.4510343461303126,0.52686495562485,True,3547.0
PRRG1_3,PRRG1,0.1644856852735277,1.178786695421719,0.0626486431487676,0.2002833860254719,0.538924379735552,0.0991308303505408,1.1042107543892057,0.2967105375343857,0.5666351319089693,0.5212281122571361,True,4178.0
CALD1_3,CALD1,-0.1495645004150577,0.8610828960242868,0.0627594163315094,0.2005093173530654,0.549249740008914,-0.2485185647420927,0.7799553810302335,0.00441865832712,0.0849459791984949,0.5701607100023987,True,1825.0
NECTIN1_3,NECTIN1,0.1657412516745982,1.1802676699268777,0.0628680249951514,0.2006764941064192,0.5586094191056307,0.1657301617047268,1.180254580866557,0.0728907610956581,0.2944863568046242,0.5532901575117934,True,2802.0
PCOLCE2_3,PCOLCE2,0.1552110270177402,1.1679043944835337,0.0628985849682825,0.2006764941064192,0.5223592333977121,0.1740177757547781,1.1900767201442894,0.0495680995593152,0.2382175550223638,0.5026785000399776,True,2607.0
PMEPA1_3,PMEPA1,-0.1268279166545364,0.8808852452351892,0.062932148551773,0.2006764941064192,0.5307532313177834,-0.1110151359502198,0.8949252032831908,0.1408713653884389,0.4035679828690638,0.5119533061485568,True,3312.0
ELOVL7_3,ELOVL7,-0.1477066324235497,0.8626841613840871,0.0633354815410602,0.2018339118580632,0.5636606744911603,-0.1699319236989724,0.8437222521313819,0.0529070317469366,0.247909161604085,0.5712001279283602,True,2636.0
LOC100856382_3,LOC100856382,-0.1532819561342348,0.8578878009794938,0.0634423361471416,0.2020456565195595,0.5343188233546279,-0.1852136457027475,0.8309267409596589,0.03973868559711,0.2120991314181704,0.5475333813064683,True,2506.0
PTP4A3_3,PTP4A3,0.153273236356411,1.1656434315984594,0.0640996531677799,0.2038872032154857,0.5343188233546279,0.1280272694705133,1.136583996318242,0.1587768961997367,0.4268196134401526,0.523067082433837,True,3431.0
ENPP1_3,ENPP1,-0.1462810285182554,0.863914884346885,0.0641021366909487,0.2038872032154857,0.5618035953053038,-0.094131205040829,0.9101633363885894,0.2912798159928723,0.5623162470904871,0.5381786199728152,True,4162.0
LOC119878087,LOC119878087,-0.1522180354230192,0.858801011284393,0.0641486746955045,0.2039055139717245,0.5551552518199376,-0.1474124384938597,0.8629379951639539,0.1051119405819623,0.3501397088006741,0.5375789557847606,True,3074.0
APOB_3,APOB,0.1510268456561814,1.1630278799093263,0.0642154309054614,0.2039880270186195,0.5480240677462487,0.1738228911974609,1.189844815167594,0.040873834738093,0.2135519056326698,0.5477732469816903,True,2531.0
EPHA4_3,EPHA4,0.1572455538862476,1.170282946147131,0.0642846617840668,0.2040112847899125,0.5399643440796316,0.100866300302687,1.1061287427985191,0.2670992043963895,0.5389142949013055,0.5294635004397538,True,4053.0
FAM110B_3,FAM110B,0.1488549903026863,1.1605046925728573,0.0643043569657804,0.2040112847899125,0.5504382706878621,0.0533356942898625,1.0547836705491171,0.5419138226739582,0.7495594914544275,0.5239465899096506,True,5189.0
MIF_3,MIF,0.1539450365602001,1.1664267741887473,0.0643610408627829,0.204061638753275,0.5304560986480463,0.1300391780329806,1.138873001254599,0.1598425574799757,0.4273865173261383,0.5300231870152714,True,3447.0
SH2D1A_3,SH2D1A,-0.1560731180044147,0.8554966358773176,0.0645540709545067,0.2045439510599072,0.5769573614618927,-0.121946919948899,0.8851953534702303,0.1711796293295908,0.4420961501280754,0.5871911729431518,True,3514.0
SLC30A3_3,SLC30A3,0.1539417382243244,1.1664229269278164,0.0646082511107723,0.2045859756515907,0.55214678353885,0.1377079048381025,1.1476402811375972,0.1341402360820432,0.3933731263403027,0.540417366274886,True,3284.0
SPP1_3,SPP1,-0.1587023726201075,0.8532502718243439,0.0646714386131139,0.2046564513073226,0.538924379735552,-0.0942866024108006,0.9100219103887688,0.2883848225143588,0.5595359381341847,0.52514591828576,True,4157.0
PDPN_3,PDPN,-0.1464363942988754,0.863780671962765,0.0647360375693856,0.2047313016109603,0.5543752785618778,-0.1186595930646915,0.8881100681385872,0.1855366095976502,0.4587810359726423,0.5221875749580235,True,3603.0
LOC119878465,LOC119878465,-0.1732187256909129,0.8409536565575986,0.0648792875996737,0.2050546384313329,0.5751002822760363,-0.0813247423902991,0.9218942646818424,0.3741508116346402,0.6271704961597557,0.5651235308227393,True,4564.0
STMN3_3,STMN3,0.149217262848373,1.1609251877244426,0.0650736902754176,0.2051889436796012,0.5485811915020057,0.140577524627117,1.150938302169039,0.0965783664936442,0.3356606717099068,0.5568881426401215,True,3021.0
MATN3_3,MATN3,0.144527149708826,1.155493065838184,0.065074993254137,0.2051889436796012,0.5479869261625315,0.0902861966272128,1.0944874775101574,0.3197791558429186,0.58120529960545,0.5214679779323579,True,4335.0
CD7_3,CD7,-0.1572435751391039,0.8544958995099112,0.0651104833480059,0.2051889436796012,0.5561209329965829,-0.1182566133956175,0.8884680305608921,0.1867918331761968,0.4588586117396605,0.5703206204525466,True,3618.0
LOC480788_2,LOC480788,-0.1514039893082733,0.8595003995394928,0.0651384186570204,0.2051889436796012,0.5774402020502154,-0.1052767302907049,0.900075409989492,0.2268267536022723,0.4994314819463122,0.5777564563844247,True,3856.0
ITGA8_3,ITGA8,-0.1541726607469225,0.857124016561641,0.0651569132252286,0.2051889436796012,0.5690833457138612,-0.1972021896481037,0.8210246138517562,0.0342660115700824,0.1976125234722168,0.5894299192452227,True,2454.0
GLIS3_3,GLIS3,-0.1511902694316652,0.8596841114895754,0.0651680085126413,0.2051889436796012,0.5512553855296389,-0.1415280765128676,0.8680308039647213,0.102604337844611,0.3444576679205331,0.5634444710961861,True,3077.0
KCNJ8_3,KCNJ8,0.1486205492730615,1.1602326545475294,0.0652835272793763,0.2053674123471204,0.5404843262516714,0.0742634680605305,1.0770905470736103,0.3934335337711921,0.6436865128796286,0.5181898137043256,True,4645.0
PPEF1_3,PPEF1,-0.1753007345376425,0.8392046050071666,0.0653068371263843,0.2053674123471204,0.5614693210518497,-0.0521789394053958,0.9491590096974531,0.5811923133872601,0.7761412360236601,0.5322219557048053,True,5331.0
NIPAL2_3,NIPAL2,-0.1508049484663473,0.8600154296290964,0.0653661921689174,0.2054248653957177,0.5417471400980538,-0.1368035448606847,0.8721415459921454,0.1324385012050613,0.3914962947986116,0.527064843687535,True,3282.0
PHETA1_3,PHETA1,-0.1479460902442515,0.8624776096460496,0.0654885186410551,0.2054900962824493,0.5491754568414797,-0.0952755816858981,0.9091223624699531,0.2634878350085716,0.5353267675915718,0.52514591828576,True,4053.0
