endpoint,repeat,fold,module_label,model,c_index,error,n_train,n_test,train_events,test_events,n_module_genes_used,n_original_proliferation_genes_used,n_disjoint_proliferation_genes_used,module_pc1_explained_variance,original_proliferation_pc1_explained_variance,disjoint_proliferation_pc1_explained_variance,train_module_original_proliferation_correlation,train_module_disjoint_proliferation_correlation,residual_sd_before_standardization
DFI,20,1,M17,original_proliferation_only,0.5923217550274223,,148,38,114,29,5,251,251,0.5324137939232059,0.6460185822023284,0.6460185822023284,0.20985252143071217,0.20985252143071217,
DFI,20,1,M17,module_plus_original_proliferation,0.6617915904936015,,148,38,114,29,5,251,251,0.5324137939232059,0.6460185822023284,0.6460185822023284,0.20985252143071217,0.20985252143071217,
DFI,20,1,M17,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,5,251,251,0.5324137939232059,0.6460185822023284,0.6460185822023284,0.20985252143071217,0.20985252143071217,
DFI,20,1,M17,module_plus_disjoint_proliferation,0.6617915904936015,,148,38,114,29,5,251,251,0.5324137939232059,0.6460185822023284,0.6460185822023284,0.20985252143071217,0.20985252143071217,
DFI,20,1,M17,residual_to_original_proliferation,0.6307129798903108,,148,38,114,29,5,251,251,0.5324137939232059,0.6460185822023284,0.6460185822023284,0.20985252143071217,0.20985252143071217,0.9777330511183367
DFI,20,1,M17,residual_to_disjoint_proliferation,0.6307129798903108,,148,38,114,29,5,251,251,0.5324137939232059,0.6460185822023284,0.6460185822023284,0.20985252143071217,0.20985252143071217,0.9777330511183367
DFI,20,1,M17,residual_to_disjoint_proliferation_and_weight,0.6307129798903108,,148,38,114,29,5,251,251,0.5324137939232059,0.6460185822023284,0.6460185822023284,0.20985252143071217,0.20985252143071217,0.9775208592952646
DFI,20,1,M20,module_only,0.6197440585009141,,148,38,114,29,4,251,251,0.5946491852423705,0.6460185822023284,0.6460185822023284,0.14005051398182441,0.14005051398182441,
DFI,20,1,M20,original_proliferation_only,0.5923217550274223,,148,38,114,29,4,251,251,0.5946491852423705,0.6460185822023284,0.6460185822023284,0.14005051398182441,0.14005051398182441,
DFI,20,1,M20,module_plus_original_proliferation,0.6709323583180987,,148,38,114,29,4,251,251,0.5946491852423705,0.6460185822023284,0.6460185822023284,0.14005051398182441,0.14005051398182441,
DFI,20,1,M20,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,4,251,251,0.5946491852423705,0.6460185822023284,0.6460185822023284,0.14005051398182441,0.14005051398182441,
DFI,20,1,M20,module_plus_disjoint_proliferation,0.6709323583180987,,148,38,114,29,4,251,251,0.5946491852423705,0.6460185822023284,0.6460185822023284,0.14005051398182441,0.14005051398182441,
DFI,20,1,M20,residual_to_original_proliferation,0.5959780621572212,,148,38,114,29,4,251,251,0.5946491852423705,0.6460185822023284,0.6460185822023284,0.14005051398182441,0.14005051398182441,0.9901443599462791
DFI,20,1,M20,residual_to_disjoint_proliferation,0.5959780621572212,,148,38,114,29,4,251,251,0.5946491852423705,0.6460185822023284,0.6460185822023284,0.14005051398182441,0.14005051398182441,0.9901443599462791
DFI,20,1,M20,residual_to_disjoint_proliferation_and_weight,0.5868372943327239,,148,38,114,29,4,251,251,0.5946491852423705,0.6460185822023284,0.6460185822023284,0.14005051398182441,0.14005051398182441,0.9766847455163745
DFI,20,1,M23,module_only,0.6307129798903108,,148,38,114,29,4,251,251,0.5620510191041583,0.6460185822023284,0.6460185822023284,0.4305097094476161,0.4305097094476161,
DFI,20,1,M23,original_proliferation_only,0.5923217550274223,,148,38,114,29,4,251,251,0.5620510191041583,0.6460185822023284,0.6460185822023284,0.4305097094476161,0.4305097094476161,
DFI,20,1,M23,module_plus_original_proliferation,0.6563071297989032,,148,38,114,29,4,251,251,0.5620510191041583,0.6460185822023284,0.6460185822023284,0.4305097094476161,0.4305097094476161,
DFI,20,1,M23,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,4,251,251,0.5620510191041583,0.6460185822023284,0.6460185822023284,0.4305097094476161,0.4305097094476161,
DFI,20,1,M23,module_plus_disjoint_proliferation,0.6563071297989032,,148,38,114,29,4,251,251,0.5620510191041583,0.6460185822023284,0.6460185822023284,0.4305097094476161,0.4305097094476161,
DFI,20,1,M23,residual_to_original_proliferation,0.5959780621572212,,148,38,114,29,4,251,251,0.5620510191041583,0.6460185822023284,0.6460185822023284,0.4305097094476161,0.4305097094476161,0.9025859460856507
DFI,20,1,M23,residual_to_disjoint_proliferation,0.5959780621572212,,148,38,114,29,4,251,251,0.5620510191041583,0.6460185822023284,0.6460185822023284,0.4305097094476161,0.4305097094476161,0.9025859460856507
DFI,20,1,M23,residual_to_disjoint_proliferation_and_weight,0.5630712979890311,,148,38,114,29,4,251,251,0.5620510191041583,0.6460185822023284,0.6460185822023284,0.4305097094476161,0.4305097094476161,0.88310652483098
DFI,20,1,M24,module_only,0.6325411334552102,,148,38,114,29,7,251,251,0.4385434463963859,0.6460185822023284,0.6460185822023284,0.42012131863306407,0.42012131863306407,
DFI,20,1,M24,original_proliferation_only,0.5923217550274223,,148,38,114,29,7,251,251,0.4385434463963859,0.6460185822023284,0.6460185822023284,0.42012131863306407,0.42012131863306407,
DFI,20,1,M24,module_plus_original_proliferation,0.6471663619744058,,148,38,114,29,7,251,251,0.4385434463963859,0.6460185822023284,0.6460185822023284,0.42012131863306407,0.42012131863306407,
DFI,20,1,M24,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,7,251,251,0.4385434463963859,0.6460185822023284,0.6460185822023284,0.42012131863306407,0.42012131863306407,
DFI,20,1,M24,module_plus_disjoint_proliferation,0.6471663619744058,,148,38,114,29,7,251,251,0.4385434463963859,0.6460185822023284,0.6460185822023284,0.42012131863306407,0.42012131863306407,
DFI,20,1,M24,residual_to_original_proliferation,0.6179159049360147,,148,38,114,29,7,251,251,0.4385434463963859,0.6460185822023284,0.6460185822023284,0.42012131863306407,0.42012131863306407,0.9074679485414433
DFI,20,1,M24,residual_to_disjoint_proliferation,0.6179159049360147,,148,38,114,29,7,251,251,0.4385434463963859,0.6460185822023284,0.6460185822023284,0.42012131863306407,0.42012131863306407,0.9074679485414433
DFI,20,1,M24,residual_to_disjoint_proliferation_and_weight,0.6179159049360147,,148,38,114,29,7,251,251,0.4385434463963859,0.6460185822023284,0.6460185822023284,0.42012131863306407,0.42012131863306407,0.897750958296407
DFI,20,1,M25,module_only,0.6489945155393053,,148,38,114,29,6,251,251,0.4918907349728987,0.6460185822023284,0.6460185822023284,-0.2779286438817027,-0.2779286438817027,
DFI,20,1,M25,original_proliferation_only,0.5923217550274223,,148,38,114,29,6,251,251,0.4918907349728987,0.6460185822023284,0.6460185822023284,-0.2779286438817027,-0.2779286438817027,
DFI,20,1,M25,module_plus_original_proliferation,0.6873857404021938,,148,38,114,29,6,251,251,0.4918907349728987,0.6460185822023284,0.6460185822023284,-0.2779286438817027,-0.2779286438817027,
DFI,20,1,M25,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,6,251,251,0.4918907349728987,0.6460185822023284,0.6460185822023284,-0.2779286438817027,-0.2779286438817027,
DFI,20,1,M25,module_plus_disjoint_proliferation,0.6873857404021938,,148,38,114,29,6,251,251,0.4918907349728987,0.6460185822023284,0.6460185822023284,-0.2779286438817027,-0.2779286438817027,
DFI,20,1,M25,residual_to_original_proliferation,0.6361974405850092,,148,38,114,29,6,251,251,0.4918907349728987,0.6460185822023284,0.6460185822023284,-0.2779286438817027,-0.2779286438817027,0.960601722312675
DFI,20,1,M25,residual_to_disjoint_proliferation,0.6361974405850092,,148,38,114,29,6,251,251,0.4918907349728987,0.6460185822023284,0.6460185822023284,-0.2779286438817027,-0.2779286438817027,0.960601722312675
DFI,20,1,M25,residual_to_disjoint_proliferation_and_weight,0.6270566727605119,,148,38,114,29,6,251,251,0.4918907349728987,0.6460185822023284,0.6460185822023284,-0.2779286438817027,-0.2779286438817027,0.9569379908017077
DFI,20,1,M27,module_only,0.6380255941499086,,148,38,114,29,8,251,251,0.43726810567244856,0.6460185822023284,0.6460185822023284,0.3045192332689569,0.3045192332689569,
DFI,20,1,M27,original_proliferation_only,0.5923217550274223,,148,38,114,29,8,251,251,0.43726810567244856,0.6460185822023284,0.6460185822023284,0.3045192332689569,0.3045192332689569,
DFI,20,1,M27,module_plus_original_proliferation,0.6544789762340036,,148,38,114,29,8,251,251,0.43726810567244856,0.6460185822023284,0.6460185822023284,0.3045192332689569,0.3045192332689569,
DFI,20,1,M27,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,8,251,251,0.43726810567244856,0.6460185822023284,0.6460185822023284,0.3045192332689569,0.3045192332689569,
DFI,20,1,M27,module_plus_disjoint_proliferation,0.6544789762340036,,148,38,114,29,8,251,251,0.43726810567244856,0.6460185822023284,0.6460185822023284,0.3045192332689569,0.3045192332689569,
DFI,20,1,M27,residual_to_original_proliferation,0.6361974405850092,,148,38,114,29,8,251,251,0.43726810567244856,0.6460185822023284,0.6460185822023284,0.3045192332689569,0.3045192332689569,0.9525061871553836
DFI,20,1,M27,residual_to_disjoint_proliferation,0.6361974405850092,,148,38,114,29,8,251,251,0.43726810567244856,0.6460185822023284,0.6460185822023284,0.3045192332689569,0.3045192332689569,0.9525061871553836
DFI,20,1,M27,residual_to_disjoint_proliferation_and_weight,0.6307129798903108,,148,38,114,29,8,251,251,0.43726810567244856,0.6460185822023284,0.6460185822023284,0.3045192332689569,0.3045192332689569,0.9285280760652905
DFI,20,1,M28,module_only,0.680073126142596,,148,38,114,29,13,251,251,0.4319844233114947,0.6460185822023284,0.6460185822023284,-0.41332373878518314,-0.41332373878518314,
DFI,20,1,M28,original_proliferation_only,0.5923217550274223,,148,38,114,29,13,251,251,0.4319844233114947,0.6460185822023284,0.6460185822023284,-0.41332373878518314,-0.41332373878518314,
DFI,20,1,M28,module_plus_original_proliferation,0.6892138939670932,,148,38,114,29,13,251,251,0.4319844233114947,0.6460185822023284,0.6460185822023284,-0.41332373878518314,-0.41332373878518314,
DFI,20,1,M28,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,13,251,251,0.4319844233114947,0.6460185822023284,0.6460185822023284,-0.41332373878518314,-0.41332373878518314,
DFI,20,1,M28,module_plus_disjoint_proliferation,0.6892138939670932,,148,38,114,29,13,251,251,0.4319844233114947,0.6460185822023284,0.6460185822023284,-0.41332373878518314,-0.41332373878518314,
DFI,20,1,M28,residual_to_original_proliferation,0.6380255941499086,,148,38,114,29,13,251,251,0.4319844233114947,0.6460185822023284,0.6460185822023284,-0.41332373878518314,-0.41332373878518314,0.9105841460055397
DFI,20,1,M28,residual_to_disjoint_proliferation,0.6380255941499086,,148,38,114,29,13,251,251,0.4319844233114947,0.6460185822023284,0.6460185822023284,-0.41332373878518314,-0.41332373878518314,0.9105841460055397
DFI,20,1,M28,residual_to_disjoint_proliferation_and_weight,0.6380255941499086,,148,38,114,29,13,251,251,0.4319844233114947,0.6460185822023284,0.6460185822023284,-0.41332373878518314,-0.41332373878518314,0.8996633862193315
DFI,20,1,M30,module_only,0.623400365630713,,148,38,114,29,7,251,251,0.7504823500848212,0.6460185822023284,0.6460185822023284,-0.3174633489939485,-0.3174633489939485,
DFI,20,1,M30,original_proliferation_only,0.5923217550274223,,148,38,114,29,7,251,251,0.7504823500848212,0.6460185822023284,0.6460185822023284,-0.3174633489939485,-0.3174633489939485,
DFI,20,1,M30,module_plus_original_proliferation,0.6270566727605119,,148,38,114,29,7,251,251,0.7504823500848212,0.6460185822023284,0.6460185822023284,-0.3174633489939485,-0.3174633489939485,
DFI,20,1,M30,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,7,251,251,0.7504823500848212,0.6460185822023284,0.6460185822023284,-0.3174633489939485,-0.3174633489939485,
DFI,20,1,M30,module_plus_disjoint_proliferation,0.6270566727605119,,148,38,114,29,7,251,251,0.7504823500848212,0.6460185822023284,0.6460185822023284,-0.3174633489939485,-0.3174633489939485,
DFI,20,1,M30,residual_to_original_proliferation,0.5868372943327239,,148,38,114,29,7,251,251,0.7504823500848212,0.6460185822023284,0.6460185822023284,-0.3174633489939485,-0.3174633489939485,0.9482705426435785
DFI,20,1,M30,residual_to_disjoint_proliferation,0.5868372943327239,,148,38,114,29,7,251,251,0.7504823500848212,0.6460185822023284,0.6460185822023284,-0.3174633489939485,-0.3174633489939485,0.9482705426435785
DFI,20,1,M30,residual_to_disjoint_proliferation_and_weight,0.5886654478976234,,148,38,114,29,7,251,251,0.7504823500848212,0.6460185822023284,0.6460185822023284,-0.3174633489939485,-0.3174633489939485,0.9481661387900377
DFI,20,1,M34,module_only,0.6526508226691042,,148,38,114,29,238,251,251,0.5203637436387091,0.6460185822023284,0.6460185822023284,-0.3507803867493322,-0.3507803867493322,
DFI,20,1,M34,original_proliferation_only,0.5923217550274223,,148,38,114,29,238,251,251,0.5203637436387091,0.6460185822023284,0.6460185822023284,-0.3507803867493322,-0.3507803867493322,
DFI,20,1,M34,module_plus_original_proliferation,0.6691042047531993,,148,38,114,29,238,251,251,0.5203637436387091,0.6460185822023284,0.6460185822023284,-0.3507803867493322,-0.3507803867493322,
DFI,20,1,M34,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,238,251,251,0.5203637436387091,0.6460185822023284,0.6460185822023284,-0.3507803867493322,-0.3507803867493322,
DFI,20,1,M34,module_plus_disjoint_proliferation,0.6691042047531993,,148,38,114,29,238,251,251,0.5203637436387091,0.6460185822023284,0.6460185822023284,-0.3507803867493322,-0.3507803867493322,
DFI,20,1,M34,residual_to_original_proliferation,0.6069469835466179,,148,38,114,29,238,251,251,0.5203637436387091,0.6460185822023284,0.6460185822023284,-0.3507803867493322,-0.3507803867493322,0.9364577514613187
DFI,20,1,M34,residual_to_disjoint_proliferation,0.6069469835466179,,148,38,114,29,238,251,251,0.5203637436387091,0.6460185822023284,0.6460185822023284,-0.3507803867493322,-0.3507803867493322,0.9364577514613187
DFI,20,1,M34,residual_to_disjoint_proliferation_and_weight,0.6124314442413162,,148,38,114,29,238,251,251,0.5203637436387091,0.6460185822023284,0.6460185822023284,-0.3507803867493322,-0.3507803867493322,0.9329845082677841
DFI,20,1,M38,module_only,0.6288848263254113,,148,38,114,29,8,251,251,0.4516472644935894,0.6460185822023284,0.6460185822023284,-0.4909330588319751,-0.4909330588319751,
DFI,20,1,M38,original_proliferation_only,0.5923217550274223,,148,38,114,29,8,251,251,0.4516472644935894,0.6460185822023284,0.6460185822023284,-0.4909330588319751,-0.4909330588319751,
DFI,20,1,M38,module_plus_original_proliferation,0.6307129798903108,,148,38,114,29,8,251,251,0.4516472644935894,0.6460185822023284,0.6460185822023284,-0.4909330588319751,-0.4909330588319751,
DFI,20,1,M38,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,8,251,251,0.4516472644935894,0.6460185822023284,0.6460185822023284,-0.4909330588319751,-0.4909330588319751,
DFI,20,1,M38,module_plus_disjoint_proliferation,0.6307129798903108,,148,38,114,29,8,251,251,0.4516472644935894,0.6460185822023284,0.6460185822023284,-0.4909330588319751,-0.4909330588319751,
DFI,20,1,M38,residual_to_original_proliferation,0.6288848263254113,,148,38,114,29,8,251,251,0.4516472644935894,0.6460185822023284,0.6460185822023284,-0.4909330588319751,-0.4909330588319751,0.8711972978297631
DFI,20,1,M38,residual_to_disjoint_proliferation,0.6288848263254113,,148,38,114,29,8,251,251,0.4516472644935894,0.6460185822023284,0.6460185822023284,-0.4909330588319751,-0.4909330588319751,0.8711972978297631
DFI,20,1,M38,residual_to_disjoint_proliferation_and_weight,0.6051188299817185,,148,38,114,29,8,251,251,0.4516472644935894,0.6460185822023284,0.6460185822023284,-0.4909330588319751,-0.4909330588319751,0.8586222597065649
DFI,20,1,M39,module_only,0.5868372943327239,,148,38,114,29,5,251,251,0.49829177322115115,0.6460185822023284,0.6460185822023284,0.5935989020401277,0.5935989020401277,
DFI,20,1,M39,original_proliferation_only,0.5923217550274223,,148,38,114,29,5,251,251,0.49829177322115115,0.6460185822023284,0.6460185822023284,0.5935989020401277,0.5935989020401277,
DFI,20,1,M39,module_plus_original_proliferation,0.6106032906764168,,148,38,114,29,5,251,251,0.49829177322115115,0.6460185822023284,0.6460185822023284,0.5935989020401277,0.5935989020401277,
DFI,20,1,M39,disjoint_proliferation_only,0.5923217550274223,,148,38,114,29,5,251,251,0.49829177322115115,0.6460185822023284,0.6460185822023284,0.5935989020401277,0.5935989020401277,
DFI,20,1,M39,module_plus_disjoint_proliferation,0.6106032906764168,,148,38,114,29,5,251,251,0.49829177322115115,0.6460185822023284,0.6460185822023284,0.5935989020401277,0.5935989020401277,
DFI,20,1,M39,residual_to_original_proliferation,0.5338208409506399,,148,38,114,29,5,251,251,0.49829177322115115,0.6460185822023284,0.6460185822023284,0.5935989020401277,0.5935989020401277,0.8047610474524441
DFI,20,1,M39,residual_to_disjoint_proliferation,0.5338208409506399,,148,38,114,29,5,251,251,0.49829177322115115,0.6460185822023284,0.6460185822023284,0.5935989020401277,0.5935989020401277,0.8047610474524441
DFI,20,1,M39,residual_to_disjoint_proliferation_and_weight,0.5374771480804388,,148,38,114,29,5,251,251,0.49829177322115115,0.6460185822023284,0.6460185822023284,0.5935989020401277,0.5935989020401277,0.8047399323604204
DFI,20,1,M40,module_only,0.6270566727605119,,148,38,114,29,144,251,171,0.5034685303649888,0.6460185822023284,0.621473350795996,0.9802185619358914,0.9703466417188378,
DFI,20,1,M40,original_proliferation_only,0.5923217550274223,,148,38,114,29,144,251,171,0.5034685303649888,0.6460185822023284,0.621473350795996,0.9802185619358914,0.9703466417188378,
DFI,20,1,M40,module_plus_original_proliferation,0.6526508226691042,,148,38,114,29,144,251,171,0.5034685303649888,0.6460185822023284,0.621473350795996,0.9802185619358914,0.9703466417188378,
DFI,20,1,M40,disjoint_proliferation_only,0.5758683729433273,,148,38,114,29,144,251,171,0.5034685303649888,0.6460185822023284,0.621473350795996,0.9802185619358914,0.9703466417188378,
DFI,20,1,M40,module_plus_disjoint_proliferation,0.680073126142596,,148,38,114,29,144,251,171,0.5034685303649888,0.6460185822023284,0.621473350795996,0.9802185619358914,0.9703466417188378,
DFI,20,1,M40,residual_to_original_proliferation,0.6709323583180987,,148,38,114,29,144,251,171,0.5034685303649888,0.6460185822023284,0.621473350795996,0.9802185619358914,0.9703466417188378,0.19791809123052242
DFI,20,1,M40,residual_to_disjoint_proliferation,0.6819012797074955,,148,38,114,29,144,251,171,0.5034685303649888,0.6460185822023284,0.621473350795996,0.9802185619358914,0.9703466417188378,0.24171759328806464
DFI,20,1,M40,residual_to_disjoint_proliferation_and_weight,0.6837294332723949,,148,38,114,29,144,251,171,0.5034685303649888,0.6460185822023284,0.621473350795996,0.9802185619358914,0.9703466417188378,0.2411767359649432
DFI,20,2,M11,module_only,0.6837121212121212,,149,37,115,28,8,251,251,0.5077190520826571,0.6374797414859723,0.6374797414859723,0.07288317476873675,0.07288317476873675,
DFI,20,2,M11,original_proliferation_only,0.6837121212121212,,149,37,115,28,8,251,251,0.5077190520826571,0.6374797414859723,0.6374797414859723,0.07288317476873675,0.07288317476873675,
DFI,20,2,M11,module_plus_original_proliferation,0.7196969696969697,,149,37,115,28,8,251,251,0.5077190520826571,0.6374797414859723,0.6374797414859723,0.07288317476873675,0.07288317476873675,
DFI,20,2,M11,disjoint_proliferation_only,0.6837121212121212,,149,37,115,28,8,251,251,0.5077190520826571,0.6374797414859723,0.6374797414859723,0.07288317476873675,0.07288317476873675,
DFI,20,2,M11,module_plus_disjoint_proliferation,0.7196969696969697,,149,37,115,28,8,251,251,0.5077190520826571,0.6374797414859723,0.6374797414859723,0.07288317476873675,0.07288317476873675,
DFI,20,2,M11,residual_to_original_proliferation,0.6893939393939394,,149,37,115,28,8,251,251,0.5077190520826571,0.6374797414859723,0.6374797414859723,0.07288317476873675,0.07288317476873675,0.9973404849075512
DFI,20,2,M11,residual_to_disjoint_proliferation,0.6893939393939394,,149,37,115,28,8,251,251,0.5077190520826571,0.6374797414859723,0.6374797414859723,0.07288317476873675,0.07288317476873675,0.9973404849075512
DFI,20,2,M11,residual_to_disjoint_proliferation_and_weight,0.6761363636363636,,149,37,115,28,8,251,251,0.5077190520826571,0.6374797414859723,0.6374797414859723,0.07288317476873675,0.07288317476873675,0.9747103889569462
DFI,20,2,M17,module_only,0.509469696969697,,149,37,115,28,5,251,251,0.5077583130623375,0.6374797414859723,0.6374797414859723,0.2824343820100837,0.2824343820100837,
DFI,20,2,M17,original_proliferation_only,0.6837121212121212,,149,37,115,28,5,251,251,0.5077583130623375,0.6374797414859723,0.6374797414859723,0.2824343820100837,0.2824343820100837,
DFI,20,2,M17,module_plus_original_proliferation,0.6117424242424242,,149,37,115,28,5,251,251,0.5077583130623375,0.6374797414859723,0.6374797414859723,0.2824343820100837,0.2824343820100837,
DFI,20,2,M17,disjoint_proliferation_only,0.6837121212121212,,149,37,115,28,5,251,251,0.5077583130623375,0.6374797414859723,0.6374797414859723,0.2824343820100837,0.2824343820100837,
DFI,20,2,M17,module_plus_disjoint_proliferation,0.6117424242424242,,149,37,115,28,5,251,251,0.5077583130623375,0.6374797414859723,0.6374797414859723,0.2824343820100837,0.2824343820100837,
DFI,20,2,M17,residual_to_original_proliferation,0.4640151515151515,,149,37,115,28,5,251,251,0.5077583130623375,0.6374797414859723,0.6374797414859723,0.2824343820100837,0.2824343820100837,0.9592866202853984
DFI,20,2,M17,residual_to_disjoint_proliferation,0.4640151515151515,,149,37,115,28,5,251,251,0.5077583130623375,0.6374797414859723,0.6374797414859723,0.2824343820100837,0.2824343820100837,0.9592866202853984
DFI,20,2,M17,residual_to_disjoint_proliferation_and_weight,0.4640151515151515,,149,37,115,28,5,251,251,0.5077583130623375,0.6374797414859723,0.6374797414859723,0.2824343820100837,0.2824343820100837,0.9592855008000827
DFI,20,2,M20,module_only,0.5606060606060606,,149,37,115,28,4,251,251,0.6236866291436385,0.6374797414859723,0.6374797414859723,0.06284407304369583,0.06284407304369583,
DFI,20,2,M20,original_proliferation_only,0.6837121212121212,,149,37,115,28,4,251,251,0.6236866291436385,0.6374797414859723,0.6374797414859723,0.06284407304369583,0.06284407304369583,
DFI,20,2,M20,module_plus_original_proliferation,0.6628787878787878,,149,37,115,28,4,251,251,0.6236866291436385,0.6374797414859723,0.6374797414859723,0.06284407304369583,0.06284407304369583,
DFI,20,2,M20,disjoint_proliferation_only,0.6837121212121212,,149,37,115,28,4,251,251,0.6236866291436385,0.6374797414859723,0.6374797414859723,0.06284407304369583,0.06284407304369583,
DFI,20,2,M20,module_plus_disjoint_proliferation,0.6628787878787878,,149,37,115,28,4,251,251,0.6236866291436385,0.6374797414859723,0.6374797414859723,0.06284407304369583,0.06284407304369583,
DFI,20,2,M20,residual_to_original_proliferation,0.5549242424242424,,149,37,115,28,4,251,251,0.6236866291436385,0.6374797414859723,0.6374797414859723,0.06284407304369583,0.06284407304369583,0.9980233576842172
DFI,20,2,M20,residual_to_disjoint_proliferation,0.5549242424242424,,149,37,115,28,4,251,251,0.6236866291436385,0.6374797414859723,0.6374797414859723,0.06284407304369583,0.06284407304369583,0.9980233576842172
DFI,20,2,M20,residual_to_disjoint_proliferation_and_weight,0.5492424242424242,,149,37,115,28,4,251,251,0.6236866291436385,0.6374797414859723,0.6374797414859723,0.06284407304369583,0.06284407304369583,0.9837731779639782
DFI,20,2,M23,module_only,0.6685606060606061,,149,37,115,28,4,251,251,0.5799403646398569,0.6374797414859723,0.6374797414859723,0.3814943305025747,0.3814943305025747,
DFI,20,2,M23,original_proliferation_only,0.6837121212121212,,149,37,115,28,4,251,251,0.5799403646398569,0.6374797414859723,0.6374797414859723,0.3814943305025747,0.3814943305025747,
DFI,20,2,M23,module_plus_original_proliferation,0.696969696969697,,149,37,115,28,4,251,251,0.5799403646398569,0.6374797414859723,0.6374797414859723,0.3814943305025747,0.3814943305025747,
DFI,20,2,M23,disjoint_proliferation_only,0.6837121212121212,,149,37,115,28,4,251,251,0.5799403646398569,0.6374797414859723,0.6374797414859723,0.3814943305025747,0.3814943305025747,
DFI,20,2,M23,module_plus_disjoint_proliferation,0.696969696969697,,149,37,115,28,4,251,251,0.5799403646398569,0.6374797414859723,0.6374797414859723,0.3814943305025747,0.3814943305025747,
DFI,20,2,M23,residual_to_original_proliferation,0.6041666666666666,,149,37,115,28,4,251,251,0.5799403646398569,0.6374797414859723,0.6374797414859723,0.3814943305025747,0.3814943305025747,0.9243711785827121
DFI,20,2,M23,residual_to_disjoint_proliferation,0.6041666666666666,,149,37,115,28,4,251,251,0.5799403646398569,0.6374797414859723,0.6374797414859723,0.3814943305025747,0.3814943305025747,0.9243711785827121
DFI,20,2,M23,residual_to_disjoint_proliferation_and_weight,0.6098484848484849,,149,37,115,28,4,251,251,0.5799403646398569,0.6374797414859723,0.6374797414859723,0.3814943305025747,0.3814943305025747,0.8900666043640727
DFI,20,2,M24,module_only,0.7007575757575758,,149,37,115,28,7,251,251,0.4595566940337164,0.6374797414859723,0.6374797414859723,0.35012619667283734,0.35012619667283734,
DFI,20,2,M24,original_proliferation_only,0.6837121212121212,,149,37,115,28,7,251,251,0.4595566940337164,0.6374797414859723,0.6374797414859723,0.35012619667283734,0.35012619667283734,
DFI,20,2,M24,module_plus_original_proliferation,0.7026515151515151,,149,37,115,28,7,251,251,0.4595566940337164,0.6374797414859723,0.6374797414859723,0.35012619667283734,0.35012619667283734,
DFI,20,2,M24,disjoint_proliferation_only,0.6837121212121212,,149,37,115,28,7,251,251,0.4595566940337164,0.6374797414859723,0.6374797414859723,0.35012619667283734,0.35012619667283734,
DFI,20,2,M24,module_plus_disjoint_proliferation,0.7026515151515151,,149,37,115,28,7,251,251,0.4595566940337164,0.6374797414859723,0.6374797414859723,0.35012619667283734,0.35012619667283734,
DFI,20,2,M24,residual_to_original_proliferation,0.6931818181818182,,149,37,115,28,7,251,251,0.4595566940337164,0.6374797414859723,0.6374797414859723,0.35012619667283734,0.35012619667283734,0.9367025389115873
DFI,20,2,M24,residual_to_disjoint_proliferation,0.6931818181818182,,149,37,115,28,7,251,251,0.4595566940337164,0.6374797414859723,0.6374797414859723,0.35012619667283734,0.35012619667283734,0.9367025389115873
