cohort,module_label,iteration,method,n_genes_total,n_genes_subset,score_correlation_with_full,genes
TARGET_OS,M40,145,random_gene_subsets,111,89,0.9963423713634327,SH3D19;LGR4;SFRP4;FANCA;ELOVL4;CALHM5;ECT2;MEX3A;KIF4A;POLE;NIBAN1;SPC25;HSPH1;RAB30;DEPDC1;CLSPN;TYMS;MIS18A;MYOF;KIF22;KIF15;TOP2A;CDCA8;RELN;DNPH1;BARX1;ST8SIA5;MSI1;ARL4D;POLE2;GAS6;E2F8;GPRC5C;KIF23;MTFR2;NCAPG;RRM2;SPAG5;ESPL1;CDCA2;FAM131C;LHX2;MXRA5;FN1;LIMS2;CXCL14;DSN1;UBE2T;GTSE1;E2F7;PLK4;EPHA2;POLQ;SIVA1;TK1;MACROH2A2;RECQL4;MCM2;FANCM;RCOR2;HELLS;TRIP13;STUM;CDC20;CCNA2;IFITM5;E2F1;CLTCL1;NDUFB9;TSPAN33;C1S;FAM180A;DLGAP5;TONSL;ITGBL1;SIM2;CENPK;KIF18B;ORC6;CENPI;SLC13A5;DNA2;MYBL2;CRYBG1;CEP72;SKA3;GAREM2;CENPT;TRIB3
TARGET_OS,M40,146,random_gene_subsets,111,89,0.9946331774494528,UHRF1;DNPH1;ORC6;NDUFB9;ST8SIA5;MXRA5;FN1;SCML2;TYMS;REXO5;TSPAN33;MSI1;FANCA;CALHM5;RCOR2;KIF4A;GTSE1;CLSPN;EPHA2;EXO1;ST6GALNAC3;FAM83D;SIM2;DLGAP5;ARL4D;GAS6;CLTCL1;DSCC1;SLC13A5;HSP90AA1;STUM;RELN;CDC20;SPC25;SFRP4;ORC1;DSN1;SIVA1;TK1;ECT2;POLE2;TRIB3;FAM180A;ESPL1;FANCD2;DNAJB1;CXCL14;KIF18B;CCNA2;KIF15;POLE;SPAG5;LHX2;MCM5;SULT1C4;CENPK;MYBL2;POLQ;IFITM5;GAREM2;LGR4;HSPH1;CRYBG1;ITGBL1;MAP1LC3C;UBE2T;SKA3;MCM2;E2F1;RAB30;CENPI;MTFR2;GPRC5C;RECQL4;C1S;LIMS2;FAM131C;TRIP13;DEPDC1;TOP2A;NCAPG;NSMCE2;E2F8;RRM2;CDC6;KIF23;SH3D19;KIF22;PLK4
TARGET_OS,M40,147,random_gene_subsets,111,89,0.996556931565821,DNA2;SULT1C4;NDUFB9;DNPH1;SKA3;SIM2;CENPT;SH3D19;NSMCE2;TRIB3;CENPI;ELOVL4;KIF23;CDC6;DEPDC1;POLQ;DNAJB1;FN1;TONSL;FAM83D;CEP72;TSPAN33;STUM;CCNA2;ARL4D;CLSPN;E2F1;TYMS;FANCM;GAREM2;KIF15;RELN;NIBAN1;EPHA2;CXCL14;BARX1;IFITM5;DSCC1;MIS18A;UBE2S;POLE;FAM131C;C1S;SFRP4;MAP1LC3C;UHRF1;CDCA8;MEX3A;MYOF;GAS6;LGR4;MCM2;TRIP13;BUB1;TOP2A;FAM180A;ORC1;SMO;MYBL2;FANCA;CDC20;GTSE1;ECT2;TK1;RECQL4;CCNB3;E2F7;ST8SIA5;ORC6;MTFR2;NCAPG;CLTCL1;HSP90AA1;EXO1;ESPL1;SIVA1;MSI1;LIMS2;DLGAP5;SPC25;RAB30;HELLS;SPAG5;DSN1;ATAD2;MACROH2A2;RRM2;ST6GALNAC3;PLK4
TARGET_OS,M40,148,random_gene_subsets,111,89,0.9949118451325991,RECQL4;TRIB3;POLE;SIVA1;UBE2T;NSMCE2;IFITM5;ATAD2;MACROH2A2;EPHA2;TRIP13;CLTCL1;MEX3A;DNAJB1;GAS6;MYOF;SCML2;KIF23;SMO;GAREM2;CRYBG1;CENPK;MSI1;NCAPG;REXO5;E2F7;MAP1LC3C;CCNA2;ECT2;DLGAP5;MCM2;HELLS;LGR4;FAM180A;BARX1;STUM;RAB30;MIS18A;FANCM;DEPDC1;CDCA2;HSP90AA1;KIF4A;DSCC1;UBE2S;NIBAN1;HSPH1;SKA3;TSPAN33;FN1;MXRA5;CDCA8;CDC6;EXO1;RELN;UHRF1;FANCD2;TOP2A;SFRP4;KIF15;ARL4D;NDUFB9;SULT1C4;CENPI;CLSPN;BUB1;GTSE1;DNPH1;TONSL;FANCA;ORC1;LIMS2;MCM5;ELOVL4;ORC6;DSN1;CCNB3;KIF18B;ST6GALNAC3;ESPL1;E2F1;RRM2;SPAG5;NMRAL1;CDC20;SH3D19;LHX2;MYBL2;ST8SIA5
TARGET_OS,M40,149,random_gene_subsets,111,89,0.9961366302588047,SMO;EXO1;ST6GALNAC3;CLSPN;RELN;MCM5;MCM2;CDCA2;CALHM5;FANCM;NSMCE2;FANCA;KIF22;CENPK;HSP90AA1;MAP1LC3C;PLK4;HELLS;ORC1;POLE;SH3D19;FAM83D;REXO5;C1S;RAB30;TOP2A;TONSL;CCNA2;SIM2;MEX3A;SCML2;ELOVL4;DLGAP5;SKA3;UHRF1;SPAG5;FN1;STUM;TYMS;CDC6;KIF4A;LHX2;NCAPG;LGR4;CRYBG1;SFRP4;POLQ;ESPL1;KIF18B;UBE2T;BUB1;SIVA1;FAM180A;KIF15;MIS18A;ECT2;ST8SIA5;DNAJB1;CEP72;MSI1;MACROH2A2;LIMS2;FAM131C;GAS6;GAREM2;NDUFB9;CENPI;NIBAN1;E2F1;ITGBL1;MTFR2;TSPAN33;DEPDC1;KIF23;MYBL2;ORC6;E2F7;IFITM5;CLTCL1;HSPH1;GPRC5C;DSCC1;POLE2;RECQL4;MXRA5;UBE2S;CXCL14;CENPT;TRIB3
TARGET_OS,M40,150,random_gene_subsets,111,89,0.9938154485389147,KIF18B;CDCA8;NDUFB9;TOP2A;MIS18A;ST8SIA5;UBE2T;EXO1;NMRAL1;E2F1;CENPI;POLE;NCAPG;TRIP13;NIBAN1;MSI1;DSCC1;GTSE1;SLC13A5;UBE2S;IFITM5;LIMS2;DEPDC1;BARX1;SULT1C4;MCM5;CLTCL1;DLGAP5;GAS6;KIF15;SIM2;ESPL1;BUB1;REXO5;RRM2;CRYBG1;MXRA5;ARL4D;LHX2;KIF23;ST6GALNAC3;SIVA1;FAM83D;PLK4;MAP1LC3C;MCM2;CCNB3;ORC6;E2F7;GAREM2;FANCM;FAM180A;CLSPN;ELOVL4;CXCL14;NSMCE2;TSPAN33;MEX3A;TRIB3;TYMS;SKA3;POLE2;FANCA;CDC20;MTFR2;STUM;LGR4;EPHA2;E2F8;DNAJB1;HSPH1;POLQ;CDCA2;CALHM5;CEP72;MACROH2A2;SMO;RELN;KIF4A;C1S;SPAG5;SPC25;CENPT;CENPK;TK1;HELLS;ATAD2;ORC1;ECT2
TARGET_OS,M40,151,random_gene_subsets,111,89,0.9972126895181014,MAP1LC3C;POLE;PLK4;LIMS2;CENPK;GPRC5C;HSPH1;ELOVL4;SIVA1;CXCL14;GAREM2;EPHA2;ATAD2;POLE2;E2F7;EXO1;ARL4D;BARX1;RCOR2;ST8SIA5;TSPAN33;FAM83D;TYMS;ORC6;FANCM;FAM131C;SULT1C4;CEP72;KIF23;DNA2;FANCA;DSCC1;DNPH1;CCNB3;CENPT;CENPI;DNAJB1;SCML2;CALHM5;CCNA2;ST6GALNAC3;KIF22;C1S;BUB1;SFRP4;NIBAN1;UHRF1;REXO5;POLQ;GTSE1;LHX2;CDC6;TONSL;MTFR2;DSN1;HSP90AA1;SIM2;TK1;NCAPG;MIS18A;MCM2;MYBL2;RRM2;RECQL4;KIF4A;SLC13A5;NDUFB9;KIF15;TOP2A;DEPDC1;MSI1;SH3D19;DLGAP5;RELN;MCM5;CLSPN;FANCD2;CRYBG1;CLTCL1;E2F1;CDC20;NSMCE2;FN1;ORC1;UBE2S;MYOF;ESPL1;ITGBL1;TRIP13
TARGET_OS,M40,152,random_gene_subsets,111,89,0.9965643875197175,DEPDC1;POLE;KIF22;MTFR2;FANCM;MYBL2;GTSE1;ITGBL1;TK1;SPC25;POLE2;UBE2S;NMRAL1;KIF18B;NSMCE2;REXO5;SIVA1;C1S;E2F8;HELLS;CCNB3;RCOR2;CCNA2;CEP72;TONSL;SFRP4;SLC13A5;SMO;CLTCL1;DNAJB1;BUB1;ATAD2;SPAG5;TRIP13;CDC6;ESPL1;GPRC5C;ARL4D;PLK4;STUM;KIF15;SKA3;ORC6;DNPH1;POLQ;NIBAN1;DSN1;EXO1;TRIB3;LGR4;LHX2;KIF23;FN1;NCAPG;TSPAN33;NDUFB9;FANCA;CENPK;RECQL4;ST8SIA5;TYMS;ELOVL4;UBE2T;UHRF1;FANCD2;MIS18A;RELN;CDCA2;SCML2;DNA2;SULT1C4;TOP2A;IFITM5;RAB30;CENPI;CXCL14;ORC1;GAREM2;BARX1;SH3D19;DLGAP5;MAP1LC3C;CDCA8;MCM5;MEX3A;MXRA5;MSI1;FAM83D;MYOF
TARGET_OS,M40,153,random_gene_subsets,111,89,0.9974648137246009,UBE2T;HSPH1;CENPK;KIF4A;GTSE1;EPHA2;HELLS;KIF15;KIF18B;GAREM2;KIF23;ARL4D;CLTCL1;CALHM5;ST6GALNAC3;CXCL14;FAM131C;FANCM;LIMS2;CCNB3;CRYBG1;RAB30;NMRAL1;SLC13A5;LHX2;SKA3;SIM2;CDCA8;POLQ;ITGBL1;ECT2;ESPL1;MSI1;ST8SIA5;BUB1;SH3D19;TONSL;ORC1;C1S;ELOVL4;CDC6;SULT1C4;SIVA1;LGR4;DLGAP5;SPC25;CENPI;UHRF1;DEPDC1;NCAPG;FAM83D;REXO5;E2F8;TK1;IFITM5;MIS18A;RELN;ORC6;CEP72;MACROH2A2;STUM;DSN1;CCNA2;POLE;SCML2;CENPT;DNA2;FANCD2;MAP1LC3C;MYOF;CDC20;KIF22;TRIB3;MYBL2;FAM180A;DNPH1;TRIP13;TSPAN33;DNAJB1;NDUFB9;E2F7;ATAD2;RCOR2;RECQL4;GAS6;MXRA5;TOP2A;SFRP4;MCM2
TARGET_OS,M40,154,random_gene_subsets,111,89,0.9968116077540667,CRYBG1;ST6GALNAC3;IFITM5;ARL4D;SCML2;GTSE1;CLSPN;MSI1;TK1;MCM2;GAREM2;CLTCL1;E2F7;SPC25;CEP72;MCM5;TYMS;HELLS;NCAPG;SLC13A5;FANCA;SIM2;NIBAN1;DLGAP5;KIF4A;MYBL2;KIF18B;MACROH2A2;BUB1;CCNB3;DNA2;ELOVL4;HSP90AA1;FANCD2;KIF15;TSPAN33;DSN1;GPRC5C;REXO5;DNAJB1;SH3D19;RCOR2;FAM83D;CDC6;DSCC1;CENPK;SULT1C4;DEPDC1;CXCL14;TRIB3;C1S;MYOF;MTFR2;RAB30;SMO;POLE2;EXO1;BARX1;SIVA1;LGR4;ORC6;HSPH1;KIF22;RELN;MIS18A;ESPL1;ITGBL1;GAS6;NMRAL1;CDCA8;FAM131C;LIMS2;POLE;SPAG5;CENPI;STUM;SKA3;NSMCE2;EPHA2;E2F1;POLQ;CDCA2;ECT2;ATAD2;KIF23;UBE2T;MAP1LC3C;FN1;NDUFB9
TARGET_OS,M40,155,random_gene_subsets,111,89,0.9959019288748444,DLGAP5;CCNB3;CRYBG1;ORC6;GAREM2;ESPL1;LIMS2;FANCM;TK1;POLQ;HELLS;POLE;HSP90AA1;RCOR2;SPAG5;TONSL;STUM;SPC25;TOP2A;MYBL2;UHRF1;SMO;CLSPN;SIM2;EXO1;SULT1C4;SIVA1;FAM180A;CALHM5;UBE2S;CXCL14;DSN1;MYOF;DNAJB1;SKA3;DNPH1;KIF22;DNA2;SH3D19;E2F8;KIF15;CENPT;NCAPG;ELOVL4;FN1;CCNA2;ARL4D;C1S;ECT2;CENPI;PLK4;TRIB3;CDCA8;LGR4;BARX1;RRM2;MXRA5;MCM5;TSPAN33;MIS18A;KIF18B;SCML2;ATAD2;HSPH1;KIF4A;MAP1LC3C;UBE2T;FANCD2;CEP72;CLTCL1;MACROH2A2;NIBAN1;ST6GALNAC3;FANCA;CDC20;TRIP13;CENPK;MSI1;BUB1;E2F1;GTSE1;LHX2;FAM131C;DEPDC1;CDC6;CDCA2;NSMCE2;SLC13A5;MTFR2
TARGET_OS,M40,156,random_gene_subsets,111,89,0.995716760408395,MYOF;E2F1;C1S;SULT1C4;ST8SIA5;UBE2S;KIF15;CDCA8;SMO;GAS6;CENPK;FN1;GPRC5C;TONSL;DSN1;RRM2;ST6GALNAC3;REXO5;LIMS2;E2F7;MACROH2A2;HELLS;UBE2T;IFITM5;MYBL2;FAM180A;ATAD2;RECQL4;MCM5;SIM2;ARL4D;FANCM;CDC20;TOP2A;SH3D19;NSMCE2;SPC25;KIF4A;TK1;SPAG5;ITGBL1;TRIB3;ORC1;GAREM2;RAB30;DNPH1;CCNB3;SKA3;CRYBG1;LHX2;FANCD2;SFRP4;NDUFB9;E2F8;DNA2;PLK4;HSP90AA1;CLSPN;ECT2;ELOVL4;CLTCL1;POLQ;DNAJB1;POLE2;HSPH1;CENPI;DSCC1;MAP1LC3C;SCML2;NCAPG;CCNA2;EPHA2;TYMS;DLGAP5;UHRF1;FAM83D;BARX1;RELN;SLC13A5;KIF23;NMRAL1;MCM2;ESPL1;MTFR2;LGR4;MXRA5;CALHM5;POLE;DEPDC1
TARGET_OS,M40,157,random_gene_subsets,111,89,0.9962118711513931,UBE2S;NDUFB9;SPC25;GTSE1;CENPK;KIF22;EPHA2;MYOF;MCM5;FANCM;ORC1;PLK4;DNAJB1;TYMS;MAP1LC3C;CRYBG1;SULT1C4;DSCC1;TONSL;ESPL1;SPAG5;POLE;CEP72;HELLS;POLE2;MCM2;DNA2;FANCA;CXCL14;RECQL4;POLQ;CDCA8;SIM2;LIMS2;NMRAL1;CALHM5;ECT2;SLC13A5;CLTCL1;KIF18B;CDCA2;TK1;FAM131C;BARX1;SFRP4;RCOR2;CDC6;TOP2A;CENPT;MXRA5;CLSPN;RELN;STUM;GAS6;SKA3;E2F8;MIS18A;LGR4;ARL4D;HSP90AA1;EXO1;REXO5;KIF15;ATAD2;C1S;DSN1;TRIB3;ST6GALNAC3;NCAPG;SH3D19;DEPDC1;KIF4A;FANCD2;MACROH2A2;E2F1;MYBL2;ST8SIA5;ELOVL4;DLGAP5;LHX2;IFITM5;UHRF1;CENPI;ORC6;TSPAN33;FAM83D;MEX3A;SIVA1;MTFR2
TARGET_OS,M40,158,random_gene_subsets,111,89,0.9957702015944749,CDC6;RRM2;FANCM;DEPDC1;PLK4;POLE2;CENPK;CDC20;TOP2A;MCM2;NDUFB9;SPAG5;BUB1;ITGBL1;RAB30;HSPH1;LIMS2;STUM;SFRP4;CEP72;TRIP13;CXCL14;KIF18B;MEX3A;ST6GALNAC3;DNAJB1;LGR4;CCNB3;NSMCE2;TK1;CALHM5;SCML2;CLTCL1;CENPT;MSI1;LHX2;E2F1;EPHA2;CRYBG1;DNA2;FANCD2;MAP1LC3C;TYMS;ECT2;E2F8;FAM180A;TSPAN33;UHRF1;REXO5;GAS6;TRIB3;NCAPG;ST8SIA5;C1S;SMO;DLGAP5;TONSL;CCNA2;CENPI;KIF15;SIVA1;POLQ;EXO1;KIF4A;ATAD2;CDCA2;HELLS;HSP90AA1;UBE2S;DSN1;RECQL4;ARL4D;KIF23;MYOF;SULT1C4;NIBAN1;IFITM5;GTSE1;ORC1;MIS18A;MXRA5;FANCA;RCOR2;KIF22;SH3D19;NMRAL1;POLE;CLSPN;DSCC1
TARGET_OS,M40,159,random_gene_subsets,111,89,0.9962671660961494,HSPH1;MYOF;MCM2;TYMS;SULT1C4;DNPH1;MCM5;C1S;TSPAN33;CDCA8;UHRF1;MYBL2;CENPT;UBE2T;FANCA;DSCC1;KIF23;NDUFB9;FN1;CENPK;MIS18A;MXRA5;GAREM2;TOP2A;SPC25;CDC20;ARL4D;SMO;FANCM;GTSE1;ORC1;ELOVL4;POLQ;TONSL;SH3D19;BUB1;NSMCE2;CDC6;DEPDC1;SFRP4;ATAD2;SIVA1;CLSPN;CENPI;CRYBG1;CEP72;KIF4A;TK1;RELN;E2F7;LIMS2;E2F1;CCNB3;REXO5;HSP90AA1;POLE2;FAM131C;ST8SIA5;SLC13A5;ITGBL1;IFITM5;ST6GALNAC3;NCAPG;RAB30;HELLS;KIF15;RECQL4;TRIP13;CDCA2;CLTCL1;MEX3A;MSI1;SCML2;DSN1;MTFR2;KIF18B;SIM2;UBE2S;ORC6;DLGAP5;SPAG5;FANCD2;DNAJB1;E2F8;MACROH2A2;BARX1;GPRC5C;ECT2;EXO1
TARGET_OS,M40,160,random_gene_subsets,111,89,0.9936897366774354,SMO;MCM2;CRYBG1;TRIB3;DSCC1;CXCL14;POLQ;SCML2;NCAPG;IFITM5;SIVA1;EPHA2;DSN1;FANCM;ORC1;SKA3;E2F7;TYMS;HSPH1;BUB1;TONSL;MXRA5;FAM83D;FAM180A;ESPL1;SPC25;POLE;NSMCE2;TSPAN33;UBE2S;CDC20;MCM5;SPAG5;FANCD2;CALHM5;KIF4A;SLC13A5;MYBL2;UBE2T;ST6GALNAC3;CCNB3;LIMS2;DNAJB1;CDC6;C1S;CDCA8;KIF22;ATAD2;HSP90AA1;HELLS;ELOVL4;LHX2;NIBAN1;RRM2;KIF23;ARL4D;CENPT;MYOF;RAB30;MSI1;DLGAP5;MEX3A;CENPI;TRIP13;UHRF1;E2F1;ORC6;GPRC5C;RCOR2;SFRP4;POLE2;FN1;REXO5;FANCA;GAS6;TOP2A;STUM;TK1;NDUFB9;GAREM2;MACROH2A2;CEP72;CCNA2;MIS18A;EXO1;CENPK;E2F8;MAP1LC3C;NMRAL1
TARGET_OS,M40,161,random_gene_subsets,111,89,0.9960000172982899,BUB1;KIF23;MCM5;RAB30;FAM83D;DEPDC1;ST8SIA5;ECT2;C1S;KIF15;FANCA;CLSPN;UBE2S;LHX2;ST6GALNAC3;ATAD2;CDC6;UBE2T;RCOR2;ESPL1;NIBAN1;TONSL;MYBL2;MACROH2A2;GTSE1;CCNB3;STUM;POLQ;ELOVL4;CRYBG1;MEX3A;NMRAL1;CLTCL1;KIF4A;IFITM5;MYOF;E2F7;CENPI;EXO1;MXRA5;ORC1;CDCA8;NDUFB9;DNA2;ITGBL1;FANCM;GAS6;KIF22;MAP1LC3C;TYMS;SKA3;NSMCE2;CEP72;SIM2;POLE;CENPT;KIF18B;NCAPG;DNAJB1;POLE2;SULT1C4;CALHM5;ARL4D;GPRC5C;HELLS;REXO5;FN1;HSP90AA1;CENPK;EPHA2;SLC13A5;SIVA1;SH3D19;HSPH1;MSI1;MCM2;TOP2A;TRIB3;TK1;CCNA2;PLK4;SPAG5;FAM131C;SPC25;GAREM2;RELN;SCML2;DLGAP5;MTFR2
TARGET_OS,M40,162,random_gene_subsets,111,89,0.9971492785747571,ITGBL1;EPHA2;DLGAP5;TOP2A;GAREM2;E2F1;HSP90AA1;CCNB3;CXCL14;RAB30;E2F8;GTSE1;DSN1;DNPH1;ORC6;BUB1;FANCM;LGR4;MIS18A;MAP1LC3C;PLK4;SKA3;SPC25;CDCA8;IFITM5;RELN;SIVA1;CALHM5;TRIP13;SCML2;FANCA;FN1;MEX3A;HELLS;ORC1;UBE2T;CENPK;SPAG5;BARX1;POLE2;ARL4D;EXO1;CCNA2;KIF15;SH3D19;ELOVL4;RRM2;UBE2S;KIF23;ST6GALNAC3;NMRAL1;DEPDC1;POLE;ECT2;LIMS2;SMO;NDUFB9;FAM131C;DSCC1;MYOF;MACROH2A2;FAM180A;DNAJB1;MCM5;FANCD2;MYBL2;MSI1;E2F7;UHRF1;NSMCE2;ESPL1;DNA2;KIF18B;FAM83D;ATAD2;MCM2;KIF22;CRYBG1;MXRA5;SULT1C4;TONSL;ST8SIA5;CENPI;CENPT;CLSPN;C1S;GPRC5C;STUM;CDCA2
TARGET_OS,M40,163,random_gene_subsets,111,89,0.9963659589984597,DNPH1;KIF4A;BUB1;CENPI;MTFR2;SIVA1;SCML2;FN1;STUM;REXO5;ST6GALNAC3;HELLS;EXO1;MYOF;FANCD2;C1S;UBE2T;MXRA5;KIF23;ECT2;MEX3A;KIF18B;CENPK;SFRP4;GPRC5C;EPHA2;LHX2;TK1;CXCL14;ST8SIA5;FAM83D;LIMS2;DNA2;CLSPN;UHRF1;NIBAN1;SULT1C4;SPC25;DSCC1;CALHM5;POLE2;POLE;E2F8;CDC6;GTSE1;CDC20;DLGAP5;PLK4;IFITM5;RAB30;POLQ;ELOVL4;MACROH2A2;ARL4D;ITGBL1;RECQL4;TRIB3;NMRAL1;CDCA2;CCNA2;NSMCE2;SLC13A5;TYMS;KIF15;TRIP13;MSI1;DSN1;HSPH1;CRYBG1;CENPT;ORC1;NCAPG;KIF22;GAS6;LGR4;SPAG5;ORC6;FANCM;MYBL2;SH3D19;HSP90AA1;FAM131C;E2F1;SMO;TONSL;MCM2;MIS18A;ATAD2;TSPAN33
TARGET_OS,M40,164,random_gene_subsets,111,89,0.9945764714763574,DSCC1;NSMCE2;NCAPG;ESPL1;CDCA2;TRIP13;RRM2;CENPI;ST6GALNAC3;REXO5;CDCA8;SULT1C4;EXO1;MAP1LC3C;TSPAN33;RELN;MTFR2;MYOF;FAM180A;LGR4;STUM;ORC6;TRIB3;DEPDC1;MXRA5;CLSPN;ITGBL1;ATAD2;ST8SIA5;MACROH2A2;LIMS2;FANCM;E2F7;SPAG5;NIBAN1;FAM83D;MSI1;MCM5;SIM2;SLC13A5;KIF18B;ELOVL4;MCM2;LHX2;MIS18A;CXCL14;CCNA2;CENPT;CALHM5;SMO;DSN1;MYBL2;CEP72;POLE;DNA2;GTSE1;GPRC5C;BUB1;CDC6;SCML2;SIVA1;GAS6;TOP2A;SH3D19;POLE2;KIF23;UBE2T;TYMS;FN1;KIF4A;GAREM2;ECT2;RCOR2;PLK4;SPC25;DNPH1;BARX1;E2F1;FANCA;DLGAP5;CCNB3;UHRF1;TK1;ARL4D;NMRAL1;CDC20;SKA3;KIF22;CENPK
TARGET_OS,M40,165,random_gene_subsets,111,89,0.9973365727655339,CXCL14;HELLS;GAS6;DNA2;POLQ;ORC1;MYOF;BARX1;CDC20;HSP90AA1;KIF18B;SMO;UBE2T;GPRC5C;TONSL;NCAPG;ST8SIA5;FAM131C;LHX2;RCOR2;DLGAP5;STUM;CDCA2;DNPH1;SPC25;SH3D19;BUB1;CENPK;SCML2;ORC6;ATAD2;MACROH2A2;KIF23;CCNB3;RECQL4;RELN;ELOVL4;SKA3;DEPDC1;ECT2;CLTCL1;SIVA1;MAP1LC3C;TRIB3;TYMS;DSN1;RAB30;MTFR2;MEX3A;TOP2A;MYBL2;E2F8;MXRA5;CDC6;KIF15;MSI1;ARL4D;KIF4A;NDUFB9;E2F7;TRIP13;NMRAL1;CALHM5;DNAJB1;REXO5;CEP72;POLE2;EXO1;TK1;FANCA;MIS18A;TSPAN33;GTSE1;CENPI;E2F1;SPAG5;ST6GALNAC3;SULT1C4;SFRP4;FAM180A;FAM83D;C1S;ITGBL1;CRYBG1;HSPH1;CDCA8;CLSPN;NSMCE2;MCM5
TARGET_OS,M40,166,random_gene_subsets,111,89,0.9968168383593958,MACROH2A2;CENPT;ATAD2;ESPL1;CDCA8;ORC6;SIM2;HSPH1;BUB1;ST6GALNAC3;SKA3;EXO1;UHRF1;PLK4;LIMS2;CCNA2;MIS18A;SIVA1;MXRA5;SFRP4;DNA2;FAM180A;RRM2;SMO;CALHM5;E2F1;ORC1;ST8SIA5;ELOVL4;GTSE1;CDC6;TOP2A;NSMCE2;TK1;GAREM2;E2F7;RELN;ITGBL1;DSCC1;TRIP13;HELLS;KIF22;LGR4;RECQL4;MAP1LC3C;UBE2S;BARX1;POLE;DNPH1;CENPK;TYMS;SH3D19;KIF15;SPC25;FANCM;TSPAN33;CLTCL1;CRYBG1;MCM5;MYOF;MCM2;NDUFB9;UBE2T;CCNB3;POLE2;DLGAP5;TRIB3;FN1;SPAG5;DNAJB1;MYBL2;EPHA2;KIF18B;DEPDC1;IFITM5;RAB30;FAM131C;HSP90AA1;DSN1;ECT2;NCAPG;NIBAN1;MSI1;FAM83D;ARL4D;POLQ;RCOR2;GPRC5C;KIF4A
TARGET_OS,M40,167,random_gene_subsets,111,89,0.9948743756768795,GAREM2;MCM2;IFITM5;ARL4D;CALHM5;CDC20;BARX1;DSCC1;C1S;RRM2;RELN;GAS6;MSI1;SIVA1;FANCD2;LHX2;NSMCE2;DNPH1;SMO;E2F8;CENPI;FAM83D;MAP1LC3C;TRIB3;UBE2S;CLSPN;UBE2T;HELLS;GTSE1;TRIP13;FN1;SPAG5;FAM180A;DSN1;KIF4A;DEPDC1;CRYBG1;RECQL4;CXCL14;SFRP4;NDUFB9;ECT2;BUB1;ESPL1;FAM131C;RCOR2;NCAPG;CLTCL1;SH3D19;LIMS2;POLE2;ORC1;CENPK;TYMS;HSPH1;TOP2A;MXRA5;MCM5;ITGBL1;MTFR2;FANCA;TONSL;SPC25;CENPT;STUM;DNAJB1;SCML2;E2F1;ST6GALNAC3;REXO5;CCNB3;HSP90AA1;UHRF1;CEP72;ST8SIA5;RAB30;SULT1C4;NMRAL1;ORC6;EXO1;CDC6;MACROH2A2;LGR4;KIF18B;E2F7;EPHA2;GPRC5C;SKA3;POLE
TARGET_OS,M40,168,random_gene_subsets,111,89,0.9960000208047128,TOP2A;E2F8;ITGBL1;CLTCL1;EXO1;RRM2;SLC13A5;CCNA2;ORC1;MTFR2;LHX2;FANCD2;TK1;MSI1;NIBAN1;SIM2;RAB30;SFRP4;UBE2T;NCAPG;DEPDC1;FANCM;KIF4A;PLK4;ST8SIA5;KIF15;MXRA5;CALHM5;CDC20;SPC25;SPAG5;POLE2;ST6GALNAC3;E2F1;CENPK;GTSE1;REXO5;CEP72;DSCC1;FAM131C;SKA3;MIS18A;SH3D19;TRIP13;DNPH1;TRIB3;ORC6;C1S;EPHA2;NMRAL1;CDC6;LGR4;DLGAP5;LIMS2;SMO;CXCL14;MCM2;CDCA8;SCML2;DNA2;TYMS;FANCA;GAREM2;MYBL2;GPRC5C;SIVA1;DSN1;TONSL;TSPAN33;FN1;CENPI;DNAJB1;POLQ;ARL4D;ATAD2;UBE2S;POLE;FAM83D;MAP1LC3C;KIF23;KIF18B;NDUFB9;UHRF1;CLSPN;IFITM5;SULT1C4;GAS6;BUB1;MEX3A
TARGET_OS,M40,169,random_gene_subsets,111,89,0.9971560022968694,HSPH1;FN1;CALHM5;STUM;MYBL2;BUB1;ATAD2;E2F1;CCNA2;GAREM2;CENPI;MAP1LC3C;MSI1;SIVA1;RECQL4;TONSL;MCM2;TSPAN33;ST8SIA5;SPAG5;FANCA;RAB30;CEP72;ORC1;CRYBG1;TOP2A;CXCL14;DNAJB1;C1S;RCOR2;MTFR2;SIM2;PLK4;LIMS2;KIF22;RELN;MCM5;UBE2T;ST6GALNAC3;CDC6;GPRC5C;FANCD2;GTSE1;TRIB3;DNPH1;REXO5;MEX3A;KIF15;NIBAN1;UBE2S;TRIP13;GAS6;MYOF;POLE;KIF23;BARX1;SLC13A5;LGR4;CENPK;ITGBL1;SMO;LHX2;SPC25;ECT2;MACROH2A2;SULT1C4;TK1;NCAPG;FAM83D;FAM180A;KIF18B;ESPL1;E2F7;IFITM5;DEPDC1;CLTCL1;SFRP4;CLSPN;DLGAP5;EPHA2;FANCM;KIF4A;DNA2;HSP90AA1;EXO1;CDC20;RRM2;POLE2;CCNB3
