endpoint,module_label,model,n_valid_folds,mean_c_index,std_c_index,median_c_index,q25_c_index,q75_c_index,min_c_index,max_c_index,fraction_above_0_50,fraction_above_0_55,mean_train_module_original_proliferation_correlation,mean_train_module_disjoint_proliferation_correlation,mean_n_module_genes_used,mean_n_disjoint_proliferation_genes_used,mean_c_index__disjoint_proliferation_only,mean_c_index__module_only,mean_c_index__module_plus_disjoint_proliferation,mean_c_index__module_plus_original_proliferation,mean_c_index__original_proliferation_only,mean_c_index__residual_to_disjoint_proliferation,mean_c_index__residual_to_disjoint_proliferation_and_weight,mean_c_index__residual_to_original_proliferation,delta_disjoint_residual_vs_original_residual,delta_joint_module_vs_disjoint_proliferation_only
DFI,M28,residual_to_original_proliferation,100,0.6085714110998218,0.05827252482317071,0.6177982875091433,0.5754992909982404,0.6428967609023332,0.4669260700389105,0.7495361781076066,0.94,0.83,-0.4060167361516362,-0.4060167361516362,13.0,251.0,0.607753071873709,0.6348602013448912,0.6445324445280588,0.6445324445280588,0.607753071873709,0.6085714110998218,0.5982287474207981,0.6085714110998218,0.0,0.03677937265434983
DFI,M30,disjoint_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,-0.3292670556169919,-0.3292670556169919,7.0,251.0,0.607753071873709,0.5787378118495411,0.6205184463820942,0.6205184463820942,0.607753071873709,0.5463071513416636,0.5441819817664088,0.5463071513416636,0.0,0.012765374508385219
DFI,M30,module_only,100,0.5787378118495411,0.06005507456710364,0.5696171297982976,0.5398161154979084,0.6210120388519937,0.41284403669724773,0.7625,0.93,0.68,-0.3292670556169919,-0.3292670556169919,7.0,251.0,0.607753071873709,0.5787378118495411,0.6205184463820942,0.6205184463820942,0.607753071873709,0.5463071513416636,0.5441819817664088,0.5463071513416636,0.0,0.012765374508385219
DFI,M30,module_plus_disjoint_proliferation,100,0.6205184463820942,0.05950326288094341,0.6256106682873238,0.5786097723443439,0.6533760136866795,0.46788990825688076,0.7732142857142857,0.98,0.87,-0.3292670556169919,-0.3292670556169919,7.0,251.0,0.607753071873709,0.5787378118495411,0.6205184463820942,0.6205184463820942,0.607753071873709,0.5463071513416636,0.5441819817664088,0.5463071513416636,0.0,0.012765374508385219
DFI,M30,module_plus_original_proliferation,100,0.6205184463820942,0.05950326288094341,0.6256106682873238,0.5786097723443439,0.6533760136866795,0.46788990825688076,0.7732142857142857,0.98,0.87,-0.3292670556169919,-0.3292670556169919,7.0,251.0,0.607753071873709,0.5787378118495411,0.6205184463820942,0.6205184463820942,0.607753071873709,0.5463071513416636,0.5441819817664088,0.5463071513416636,0.0,0.012765374508385219
DFI,M30,original_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,-0.3292670556169919,-0.3292670556169919,7.0,251.0,0.607753071873709,0.5787378118495411,0.6205184463820942,0.6205184463820942,0.607753071873709,0.5463071513416636,0.5441819817664088,0.5463071513416636,0.0,0.012765374508385219
DFI,M30,residual_to_disjoint_proliferation,100,0.5463071513416636,0.057357389847081615,0.542434423321717,0.5036169524425752,0.5904577297150242,0.40594059405940597,0.6785714285714286,0.77,0.45,-0.3292670556169919,-0.3292670556169919,7.0,251.0,0.607753071873709,0.5787378118495411,0.6205184463820942,0.6205184463820942,0.607753071873709,0.5463071513416636,0.5441819817664088,0.5463071513416636,0.0,0.012765374508385219
DFI,M30,residual_to_disjoint_proliferation_and_weight,100,0.5441819817664088,0.057604694295384146,0.5394540660311588,0.5016868306719682,0.5894074524570821,0.40594059405940597,0.6857142857142857,0.76,0.43,-0.3292670556169919,-0.3292670556169919,7.0,251.0,0.607753071873709,0.5787378118495411,0.6205184463820942,0.6205184463820942,0.607753071873709,0.5463071513416636,0.5441819817664088,0.5463071513416636,0.0,0.012765374508385219
DFI,M30,residual_to_original_proliferation,100,0.5463071513416636,0.057357389847081615,0.542434423321717,0.5036169524425752,0.5904577297150242,0.40594059405940597,0.6785714285714286,0.77,0.45,-0.3292670556169919,-0.3292670556169919,7.0,251.0,0.607753071873709,0.5787378118495411,0.6205184463820942,0.6205184463820942,0.607753071873709,0.5463071513416636,0.5441819817664088,0.5463071513416636,0.0,0.012765374508385219
DFI,M34,disjoint_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,-0.3588599854364973,-0.3588599854364973,238.0,251.0,0.607753071873709,0.6344928447664215,0.6418075134740231,0.6418075134740231,0.607753071873709,0.6030591807528749,0.5922327056539443,0.6030591807528749,0.0,0.03405444160031412
DFI,M34,module_only,100,0.6344928447664215,0.04937431936459926,0.6421799030674752,0.596619749883909,0.6684069148556671,0.5099206349206349,0.7676419965576592,1.0,0.95,-0.3588599854364973,-0.3588599854364973,238.0,251.0,0.607753071873709,0.6344928447664215,0.6418075134740231,0.6418075134740231,0.607753071873709,0.6030591807528749,0.5922327056539443,0.6030591807528749,0.0,0.03405444160031412
DFI,M34,module_plus_disjoint_proliferation,100,0.6418075134740231,0.05668732131971983,0.6377458180334558,0.6022673972369095,0.6723454445082044,0.4880952380952381,0.7941712204007286,0.99,0.96,-0.3588599854364973,-0.3588599854364973,238.0,251.0,0.607753071873709,0.6344928447664215,0.6418075134740231,0.6418075134740231,0.607753071873709,0.6030591807528749,0.5922327056539443,0.6030591807528749,0.0,0.03405444160031412
DFI,M34,module_plus_original_proliferation,100,0.6418075134740231,0.05668732131971983,0.6377458180334558,0.6022673972369095,0.6723454445082044,0.4880952380952381,0.7941712204007286,0.99,0.96,-0.3588599854364973,-0.3588599854364973,238.0,251.0,0.607753071873709,0.6344928447664215,0.6418075134740231,0.6418075134740231,0.607753071873709,0.6030591807528749,0.5922327056539443,0.6030591807528749,0.0,0.03405444160031412
DFI,M34,original_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,-0.3588599854364973,-0.3588599854364973,238.0,251.0,0.607753071873709,0.6344928447664215,0.6418075134740231,0.6418075134740231,0.607753071873709,0.6030591807528749,0.5922327056539443,0.6030591807528749,0.0,0.03405444160031412
DFI,M34,residual_to_disjoint_proliferation,100,0.6030591807528749,0.04840163974332518,0.6027280653623264,0.5697217742951447,0.6369326856092609,0.4849624060150376,0.6994535519125683,0.99,0.85,-0.3588599854364973,-0.3588599854364973,238.0,251.0,0.607753071873709,0.6344928447664215,0.6418075134740231,0.6418075134740231,0.607753071873709,0.6030591807528749,0.5922327056539443,0.6030591807528749,0.0,0.03405444160031412
DFI,M34,residual_to_disjoint_proliferation_and_weight,100,0.5922327056539443,0.048722710554740735,0.5939729344113451,0.5588988884849516,0.6276646719932248,0.4642857142857143,0.7030965391621129,0.97,0.79,-0.3588599854364973,-0.3588599854364973,238.0,251.0,0.607753071873709,0.6344928447664215,0.6418075134740231,0.6418075134740231,0.607753071873709,0.6030591807528749,0.5922327056539443,0.6030591807528749,0.0,0.03405444160031412
DFI,M34,residual_to_original_proliferation,100,0.6030591807528749,0.04840163974332518,0.6027280653623264,0.5697217742951447,0.6369326856092609,0.4849624060150376,0.6994535519125683,0.99,0.85,-0.3588599854364973,-0.3588599854364973,238.0,251.0,0.607753071873709,0.6344928447664215,0.6418075134740231,0.6418075134740231,0.607753071873709,0.6030591807528749,0.5922327056539443,0.6030591807528749,0.0,0.03405444160031412
DFI,M38,disjoint_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,-0.5309779190400525,-0.5309779190400525,8.0,251.0,0.607753071873709,0.6076913480980592,0.6165466164814686,0.6165466164814686,0.607753071873709,0.572284741556489,0.5627349138987349,0.572284741556489,0.0,0.008793544607759607
DFI,M38,module_only,100,0.6076913480980592,0.05310045219628141,0.6057045056519663,0.5701970544339298,0.6443077205208142,0.49404761904761907,0.7642857142857142,0.98,0.87,-0.5309779190400525,-0.5309779190400525,8.0,251.0,0.607753071873709,0.6076913480980592,0.6165466164814686,0.6165466164814686,0.607753071873709,0.572284741556489,0.5627349138987349,0.572284741556489,0.0,0.008793544607759607
DFI,M38,module_plus_disjoint_proliferation,100,0.6165466164814686,0.055310255904431255,0.6189005235602094,0.5753556475937514,0.653697987250916,0.4801587301587302,0.7767857142857143,0.98,0.89,-0.5309779190400525,-0.5309779190400525,8.0,251.0,0.607753071873709,0.6076913480980592,0.6165466164814686,0.6165466164814686,0.607753071873709,0.572284741556489,0.5627349138987349,0.572284741556489,0.0,0.008793544607759607
DFI,M38,module_plus_original_proliferation,100,0.6165466164814686,0.055310255904431255,0.6189005235602094,0.5753556475937514,0.653697987250916,0.4801587301587302,0.7767857142857143,0.98,0.89,-0.5309779190400525,-0.5309779190400525,8.0,251.0,0.607753071873709,0.6076913480980592,0.6165466164814686,0.6165466164814686,0.607753071873709,0.572284741556489,0.5627349138987349,0.572284741556489,0.0,0.008793544607759607
DFI,M38,original_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,-0.5309779190400525,-0.5309779190400525,8.0,251.0,0.607753071873709,0.6076913480980592,0.6165466164814686,0.6165466164814686,0.607753071873709,0.572284741556489,0.5627349138987349,0.572284741556489,0.0,0.008793544607759607
DFI,M38,residual_to_disjoint_proliferation,100,0.572284741556489,0.054858286469031126,0.5682939583013891,0.5359432111115386,0.6095436662764989,0.4622467771639042,0.703971119133574,0.9,0.66,-0.5309779190400525,-0.5309779190400525,8.0,251.0,0.607753071873709,0.6076913480980592,0.6165466164814686,0.6165466164814686,0.607753071873709,0.572284741556489,0.5627349138987349,0.572284741556489,0.0,0.008793544607759607
DFI,M38,residual_to_disjoint_proliferation_and_weight,100,0.5627349138987349,0.05344208924553896,0.5574360933465083,0.526674472122411,0.599387585309554,0.447265625,0.6985559566787004,0.88,0.57,-0.5309779190400525,-0.5309779190400525,8.0,251.0,0.607753071873709,0.6076913480980592,0.6165466164814686,0.6165466164814686,0.607753071873709,0.572284741556489,0.5627349138987349,0.572284741556489,0.0,0.008793544607759607
DFI,M38,residual_to_original_proliferation,100,0.572284741556489,0.054858286469031126,0.5682939583013891,0.5359432111115386,0.6095436662764989,0.4622467771639042,0.703971119133574,0.9,0.66,-0.5309779190400525,-0.5309779190400525,8.0,251.0,0.607753071873709,0.6076913480980592,0.6165466164814686,0.6165466164814686,0.607753071873709,0.572284741556489,0.5627349138987349,0.572284741556489,0.0,0.008793544607759607
DFI,M39,disjoint_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,0.5934063346811719,0.5934063346811719,5.0,251.0,0.607753071873709,0.6140105937479866,0.6215162696799114,0.6215162696799114,0.607753071873709,0.5749840293618759,0.574684595105531,0.5749840293618759,0.0,0.013763197806202387
DFI,M39,module_only,100,0.6140105937479866,0.04954826082244713,0.6163891301561988,0.5818129256070923,0.6442290552584671,0.4839357429718876,0.7723132969034608,0.99,0.92,0.5934063346811719,0.5934063346811719,5.0,251.0,0.607753071873709,0.6140105937479866,0.6215162696799114,0.6215162696799114,0.607753071873709,0.5749840293618759,0.574684595105531,0.5749840293618759,0.0,0.013763197806202387
DFI,M39,module_plus_disjoint_proliferation,100,0.6215162696799114,0.05505156064213298,0.6220833009255659,0.5851412027053683,0.6549383425245098,0.4799196787148594,0.7777777777777778,0.97,0.93,0.5934063346811719,0.5934063346811719,5.0,251.0,0.607753071873709,0.6140105937479866,0.6215162696799114,0.6215162696799114,0.607753071873709,0.5749840293618759,0.574684595105531,0.5749840293618759,0.0,0.013763197806202387
DFI,M39,module_plus_original_proliferation,100,0.6215162696799114,0.05505156064213298,0.6220833009255659,0.5851412027053683,0.6549383425245098,0.4799196787148594,0.7777777777777778,0.97,0.93,0.5934063346811719,0.5934063346811719,5.0,251.0,0.607753071873709,0.6140105937479866,0.6215162696799114,0.6215162696799114,0.607753071873709,0.5749840293618759,0.574684595105531,0.5749840293618759,0.0,0.013763197806202387
DFI,M39,original_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,0.5934063346811719,0.5934063346811719,5.0,251.0,0.607753071873709,0.6140105937479866,0.6215162696799114,0.6215162696799114,0.607753071873709,0.5749840293618759,0.574684595105531,0.5749840293618759,0.0,0.013763197806202387
DFI,M39,residual_to_disjoint_proliferation,100,0.5749840293618759,0.04882901450134486,0.5747316661218262,0.5419936687990503,0.610487079196336,0.4540229885057471,0.6830601092896175,0.9,0.7,0.5934063346811719,0.5934063346811719,5.0,251.0,0.607753071873709,0.6140105937479866,0.6215162696799114,0.6215162696799114,0.607753071873709,0.5749840293618759,0.574684595105531,0.5749840293618759,0.0,0.013763197806202387
DFI,M39,residual_to_disjoint_proliferation_and_weight,100,0.574684595105531,0.05096157705984104,0.5719461697722568,0.5395681128126648,0.610487079196336,0.4501915708812261,0.6867030965391621,0.89,0.7,0.5934063346811719,0.5934063346811719,5.0,251.0,0.607753071873709,0.6140105937479866,0.6215162696799114,0.6215162696799114,0.607753071873709,0.5749840293618759,0.574684595105531,0.5749840293618759,0.0,0.013763197806202387
DFI,M39,residual_to_original_proliferation,100,0.5749840293618759,0.04882901450134486,0.5747316661218262,0.5419936687990503,0.610487079196336,0.4540229885057471,0.6830601092896175,0.9,0.7,0.5934063346811719,0.5934063346811719,5.0,251.0,0.607753071873709,0.6140105937479866,0.6215162696799114,0.6215162696799114,0.607753071873709,0.5749840293618759,0.574684595105531,0.5749840293618759,0.0,0.013763197806202387
DFI,M40,disjoint_proliferation_only,100,0.5990777535687319,0.060450753732564026,0.5981572547237887,0.5597477217502168,0.6329353875937727,0.45180722891566266,0.7377049180327869,0.94,0.8,0.9806415983408084,0.9707673033133725,144.0,171.0,0.5990777535687319,0.6359537020119749,0.657594347119177,0.6495220421115135,0.607753071873709,0.6613479688119485,0.6541901448073086,0.6527272572844105,0.008620711527537961,0.05851659355044503
DFI,M40,module_only,100,0.6359537020119749,0.058983374414125836,0.6372766114785753,0.5950144793737966,0.6757095676789749,0.4742063492063492,0.7795992714025501,0.99,0.94,0.9806415983408084,0.9707673033133725,144.0,171.0,0.5990777535687319,0.6359537020119749,0.657594347119177,0.6495220421115135,0.607753071873709,0.6613479688119485,0.6541901448073086,0.6527272572844105,0.008620711527537961,0.05851659355044503
DFI,M40,module_plus_disjoint_proliferation,100,0.657594347119177,0.061035658004194596,0.6611906721172223,0.6192212971563456,0.7018567305307306,0.4801587301587302,0.7941712204007286,0.99,0.95,0.9806415983408084,0.9707673033133725,144.0,171.0,0.5990777535687319,0.6359537020119749,0.657594347119177,0.6495220421115135,0.607753071873709,0.6613479688119485,0.6541901448073086,0.6527272572844105,0.008620711527537961,0.05851659355044503
DFI,M40,module_plus_original_proliferation,100,0.6495220421115135,0.060874561158685815,0.6524532308834243,0.608384370469633,0.68970014547948,0.47619047619047616,0.8014571948998178,0.99,0.95,0.9806415983408084,0.9707673033133725,144.0,171.0,0.5990777535687319,0.6359537020119749,0.657594347119177,0.6495220421115135,0.607753071873709,0.6613479688119485,0.6541901448073086,0.6527272572844105,0.008620711527537961,0.05851659355044503
DFI,M40,original_proliferation_only,100,0.607753071873709,0.06119928484101079,0.6066388391969787,0.5688897411711049,0.6422630635832045,0.46184738955823296,0.7449908925318761,0.94,0.84,0.9806415983408084,0.9707673033133725,144.0,171.0,0.5990777535687319,0.6359537020119749,0.657594347119177,0.6495220421115135,0.607753071873709,0.6613479688119485,0.6541901448073086,0.6527272572844105,0.008620711527537961,0.05851659355044503
DFI,M40,residual_to_disjoint_proliferation,100,0.6613479688119485,0.05004297668077398,0.6653510926086177,0.630195351445663,0.6931841528557732,0.5341365461847389,0.7741347905282332,1.0,0.99,0.9806415983408084,0.9707673033133725,144.0,171.0,0.5990777535687319,0.6359537020119749,0.657594347119177,0.6495220421115135,0.607753071873709,0.6613479688119485,0.6541901448073086,0.6527272572844105,0.008620711527537961,0.05851659355044503
DFI,M40,residual_to_disjoint_proliferation_and_weight,100,0.6541901448073086,0.050297970905007795,0.6568396997664765,0.621047410192147,0.6849591072330397,0.5357142857142857,0.7759562841530054,1.0,0.97,0.9806415983408084,0.9707673033133725,144.0,171.0,0.5990777535687319,0.6359537020119749,0.657594347119177,0.6495220421115135,0.607753071873709,0.6613479688119485,0.6541901448073086,0.6527272572844105,0.008620711527537961,0.05851659355044503
DFI,M40,residual_to_original_proliferation,100,0.6527272572844105,0.04650462224162463,0.6568427338363825,0.6256579151457495,0.6846235700984304,0.541015625,0.7540983606557377,1.0,0.97,0.9806415983408084,0.9707673033133725,144.0,171.0,0.5990777535687319,0.6359537020119749,0.657594347119177,0.6495220421115135,0.607753071873709,0.6613479688119485,0.6541901448073086,0.6527272572844105,0.008620711527537961,0.05851659355044503
OS,M11,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.10093527074857414,0.10093527074857414,8.0,251.0,0.5989041435385993,0.5772785666310719,0.5991606686198604,0.5991606686198604,0.5989041435385993,0.5718880223636669,0.5633437425125161,0.5718880223636669,0.0,0.0002565250812610609
OS,M11,module_only,100,0.5772785666310719,0.056118009702911795,0.5787186866065952,0.5441665056982808,0.6127551020408164,0.384297520661157,0.7054409005628518,0.89,0.7,0.10093527074857414,0.10093527074857414,8.0,251.0,0.5989041435385993,0.5772785666310719,0.5991606686198604,0.5991606686198604,0.5989041435385993,0.5718880223636669,0.5633437425125161,0.5718880223636669,0.0,0.0002565250812610609
OS,M11,module_plus_disjoint_proliferation,100,0.5991606686198604,0.05971941017272451,0.6013529032429042,0.5548996735640624,0.6422244759972955,0.4318181818181818,0.7116704805491991,0.94,0.79,0.10093527074857414,0.10093527074857414,8.0,251.0,0.5989041435385993,0.5772785666310719,0.5991606686198604,0.5991606686198604,0.5989041435385993,0.5718880223636669,0.5633437425125161,0.5718880223636669,0.0,0.0002565250812610609
OS,M11,module_plus_original_proliferation,100,0.5991606686198604,0.05971941017272451,0.6013529032429042,0.5548996735640624,0.6422244759972955,0.4318181818181818,0.7116704805491991,0.94,0.79,0.10093527074857414,0.10093527074857414,8.0,251.0,0.5989041435385993,0.5772785666310719,0.5991606686198604,0.5991606686198604,0.5989041435385993,0.5718880223636669,0.5633437425125161,0.5718880223636669,0.0,0.0002565250812610609
OS,M11,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.10093527074857414,0.10093527074857414,8.0,251.0,0.5989041435385993,0.5772785666310719,0.5991606686198604,0.5991606686198604,0.5989041435385993,0.5718880223636669,0.5633437425125161,0.5718880223636669,0.0,0.0002565250812610609
OS,M11,residual_to_disjoint_proliferation,100,0.5718880223636669,0.05901628179673747,0.5716920257793718,0.5390880858272162,0.6113590263691684,0.38636363636363635,0.7073170731707317,0.88,0.71,0.10093527074857414,0.10093527074857414,8.0,251.0,0.5989041435385993,0.5772785666310719,0.5991606686198604,0.5991606686198604,0.5989041435385993,0.5718880223636669,0.5633437425125161,0.5718880223636669,0.0,0.0002565250812610609
OS,M11,residual_to_disjoint_proliferation_and_weight,100,0.5633437425125161,0.05768860701061187,0.5673967527514439,0.5278565976370636,0.605735797924017,0.384297520661157,0.6971544715447154,0.87,0.59,0.10093527074857414,0.10093527074857414,8.0,251.0,0.5989041435385993,0.5772785666310719,0.5991606686198604,0.5991606686198604,0.5989041435385993,0.5718880223636669,0.5633437425125161,0.5718880223636669,0.0,0.0002565250812610609
OS,M11,residual_to_original_proliferation,100,0.5718880223636669,0.05901628179673747,0.5716920257793718,0.5390880858272162,0.6113590263691684,0.38636363636363635,0.7073170731707317,0.88,0.71,0.10093527074857414,0.10093527074857414,8.0,251.0,0.5989041435385993,0.5772785666310719,0.5991606686198604,0.5991606686198604,0.5989041435385993,0.5718880223636669,0.5633437425125161,0.5718880223636669,0.0,0.0002565250812610609
OS,M17,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.259654419625056,0.259654419625056,5.0,251.0,0.5989041435385993,0.6141197601491409,0.6309047016547884,0.6309047016547884,0.5989041435385993,0.5969913576445616,0.5957103539352291,0.5969913576445616,0.0,0.03200055811618907
OS,M17,module_only,100,0.6141197601491409,0.057009567267055646,0.620127688172043,0.5738331311271947,0.6560614675131874,0.4688715953307393,0.7175572519083969,0.97,0.85,0.259654419625056,0.259654419625056,5.0,251.0,0.5989041435385993,0.6141197601491409,0.6309047016547884,0.6309047016547884,0.5989041435385993,0.5969913576445616,0.5957103539352291,0.5969913576445616,0.0,0.03200055811618907
OS,M17,module_plus_disjoint_proliferation,100,0.6309047016547884,0.06171294147592374,0.6348170648927505,0.594450438123306,0.6717851321010058,0.46449136276391556,0.7855711422845691,0.98,0.89,0.259654419625056,0.259654419625056,5.0,251.0,0.5989041435385993,0.6141197601491409,0.6309047016547884,0.6309047016547884,0.5989041435385993,0.5969913576445616,0.5957103539352291,0.5969913576445616,0.0,0.03200055811618907
OS,M17,module_plus_original_proliferation,100,0.6309047016547884,0.06171294147592374,0.6348170648927505,0.594450438123306,0.6717851321010058,0.46449136276391556,0.7855711422845691,0.98,0.89,0.259654419625056,0.259654419625056,5.0,251.0,0.5989041435385993,0.6141197601491409,0.6309047016547884,0.6309047016547884,0.5989041435385993,0.5969913576445616,0.5957103539352291,0.5969913576445616,0.0,0.03200055811618907
OS,M17,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.259654419625056,0.259654419625056,5.0,251.0,0.5989041435385993,0.6141197601491409,0.6309047016547884,0.6309047016547884,0.5989041435385993,0.5969913576445616,0.5957103539352291,0.5969913576445616,0.0,0.03200055811618907
OS,M17,residual_to_disjoint_proliferation,100,0.5969913576445616,0.05511038888122078,0.605887037754531,0.5569584812892653,0.62743498089486,0.4669260700389105,0.7280163599182005,0.93,0.79,0.259654419625056,0.259654419625056,5.0,251.0,0.5989041435385993,0.6141197601491409,0.6309047016547884,0.6309047016547884,0.5989041435385993,0.5969913576445616,0.5957103539352291,0.5969913576445616,0.0,0.03200055811618907
OS,M17,residual_to_disjoint_proliferation_and_weight,100,0.5957103539352291,0.0552695301809796,0.6059741926285022,0.5547174102155358,0.6294430944846293,0.46303501945525294,0.7300613496932515,0.95,0.75,0.259654419625056,0.259654419625056,5.0,251.0,0.5989041435385993,0.6141197601491409,0.6309047016547884,0.6309047016547884,0.5989041435385993,0.5969913576445616,0.5957103539352291,0.5969913576445616,0.0,0.03200055811618907
OS,M17,residual_to_original_proliferation,100,0.5969913576445616,0.05511038888122078,0.605887037754531,0.5569584812892653,0.62743498089486,0.4669260700389105,0.7280163599182005,0.93,0.79,0.259654419625056,0.259654419625056,5.0,251.0,0.5989041435385993,0.6141197601491409,0.6309047016547884,0.6309047016547884,0.5989041435385993,0.5969913576445616,0.5957103539352291,0.5969913576445616,0.0,0.03200055811618907
OS,M20,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.10244013655130986,0.10244013655130986,4.0,251.0,0.5989041435385993,0.5994373991059276,0.6155615607126029,0.6155615607126029,0.5989041435385993,0.5911048682293455,0.5835138065647534,0.5911048682293455,0.0,0.016657417174003597
OS,M20,module_only,100,0.5994373991059276,0.05537742418260876,0.5999257628507065,0.5610462590157287,0.6399512863958622,0.4681724845995893,0.718816067653277,0.98,0.8,0.10244013655130986,0.10244013655130986,4.0,251.0,0.5989041435385993,0.5994373991059276,0.6155615607126029,0.6155615607126029,0.5989041435385993,0.5911048682293455,0.5835138065647534,0.5911048682293455,0.0,0.016657417174003597
OS,M20,module_plus_disjoint_proliferation,100,0.6155615607126029,0.057686491542150525,0.6131931859369337,0.5753803773617189,0.6606216427971455,0.4897119341563786,0.7555110220440882,0.99,0.84,0.10244013655130986,0.10244013655130986,4.0,251.0,0.5989041435385993,0.5994373991059276,0.6155615607126029,0.6155615607126029,0.5989041435385993,0.5911048682293455,0.5835138065647534,0.5911048682293455,0.0,0.016657417174003597
OS,M20,module_plus_original_proliferation,100,0.6155615607126029,0.057686491542150525,0.6131931859369337,0.5753803773617189,0.6606216427971455,0.4897119341563786,0.7555110220440882,0.99,0.84,0.10244013655130986,0.10244013655130986,4.0,251.0,0.5989041435385993,0.5994373991059276,0.6155615607126029,0.6155615607126029,0.5989041435385993,0.5911048682293455,0.5835138065647534,0.5911048682293455,0.0,0.016657417174003597
OS,M20,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.10244013655130986,0.10244013655130986,4.0,251.0,0.5989041435385993,0.5994373991059276,0.6155615607126029,0.6155615607126029,0.5989041435385993,0.5911048682293455,0.5835138065647534,0.5911048682293455,0.0,0.016657417174003597
OS,M20,residual_to_disjoint_proliferation,100,0.5911048682293455,0.05769298334616857,0.5931901840490799,0.5514513312963771,0.6345550924247916,0.42650103519668736,0.718816067653277,0.95,0.76,0.10244013655130986,0.10244013655130986,4.0,251.0,0.5989041435385993,0.5994373991059276,0.6155615607126029,0.6155615607126029,0.5989041435385993,0.5911048682293455,0.5835138065647534,0.5911048682293455,0.0,0.016657417174003597
OS,M20,residual_to_disjoint_proliferation_and_weight,100,0.5835138065647534,0.06112699056558049,0.5835871848739496,0.5345353238015138,0.6268397813288478,0.43685300207039335,0.7272727272727273,0.94,0.68,0.10244013655130986,0.10244013655130986,4.0,251.0,0.5989041435385993,0.5994373991059276,0.6155615607126029,0.6155615607126029,0.5989041435385993,0.5911048682293455,0.5835138065647534,0.5911048682293455,0.0,0.016657417174003597
OS,M20,residual_to_original_proliferation,100,0.5911048682293455,0.05769298334616857,0.5931901840490799,0.5514513312963771,0.6345550924247916,0.42650103519668736,0.718816067653277,0.95,0.76,0.10244013655130986,0.10244013655130986,4.0,251.0,0.5989041435385993,0.5994373991059276,0.6155615607126029,0.6155615607126029,0.5989041435385993,0.5911048682293455,0.5835138065647534,0.5911048682293455,0.0,0.016657417174003597
OS,M23,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.4032757417657094,0.4032757417657094,4.0,251.0,0.5989041435385993,0.5793879835831612,0.5891478719170452,0.5891478719170452,0.5989041435385993,0.550634422744627,0.5419264164410108,0.550634422744627,0.0,-0.009756271621554125
OS,M23,module_only,100,0.5793879835831612,0.06119988013400221,0.5849236641221374,0.5387420541987287,0.6225916375023025,0.38645418326693226,0.7379454926624738,0.91,0.69,0.4032757417657094,0.4032757417657094,4.0,251.0,0.5989041435385993,0.5793879835831612,0.5891478719170452,0.5891478719170452,0.5989041435385993,0.550634422744627,0.5419264164410108,0.550634422744627,0.0,-0.009756271621554125
