gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
SHANK3_3,SHANK3,186,143,0.025781818020225115,1.0261170438002507,0.08187648417816072,0.31488672576761684,0.7528476606080764,0.8739840594139519,1.2047315694560794,0.4937602139355222,,0.8709022441906749
IGSF11_3,IGSF11,186,143,0.025842718019847728,1.0261795362307062,0.08211605233782002,0.3147096978497273,0.7529820803272576,0.8736269831921184,1.2053707827693017,0.503454167285693,,0.8709022441906749
PAPPA2_3,PAPPA2,186,143,-0.027244076753257802,0.9731236956636491,0.0866517421897813,-0.31440887470662593,0.753210516627813,0.8211262785965922,1.153257119819096,0.5233991977417917,,0.8709649822245756
SLC40A1_3,SLC40A1,186,143,-0.022838386602186907,0.9774204352470284,0.07295676922209186,-0.31303999403623906,0.754250277175025,0.8471893744749587,1.1276707853312775,0.5176793938493537,,0.8716201972868772
TRIB1_3,TRIB1,186,143,-0.024454886326888938,0.9758417117293756,0.07812585262490865,-0.31301912881898014,0.7542661292185457,0.8372950650006271,1.1373135781592176,0.493685930768088,,0.8716201972868772
LOC106559988_3,LOC106559988,186,143,-0.026420897831320914,0.9739250803746048,0.08441872121204773,-0.3129743906562551,0.7543001187320636,0.825407107249383,1.149166337255802,0.4863690387758134,,0.8716201972868772
RGS11_3,RGS11,186,143,0.02777354618145395,1.0281628266584715,0.08934010517633931,0.31087433943170967,0.7558961527507932,0.8630092734676879,1.2249217136157666,0.49996285841628285,,0.8731052920237575
C6_3,C6,186,143,0.027358715722556885,1.0277364018543815,0.08802001051347906,0.31082381793589164,0.7559345618341693,0.8648862057048479,1.2212498068873643,0.48265488040410043,,0.8731052920237575
GNMT_3,GNMT,186,143,0.02642616894548412,1.0267784363284078,0.0852661960238498,0.309925505977685,0.7566176061911292,0.8687564094379976,1.2135438033671886,0.5018570791858565,,0.8736923859019967
ACADL_3,ACADL,186,143,0.024714080390641494,1.0250220047314724,0.08005060462549793,0.30873071485545656,0.7575263773477523,0.8761813213555355,1.1991468941134702,0.4904174714009805,,0.8745347826545329
SCNN1B_3,SCNN1B,186,143,-0.026008971191559146,0.9743263487012259,0.08430606502897224,-0.30850652539198714,0.7576969356918873,0.8259295312752437,1.1493859921774627,0.5233620561580746,,0.8745347826545329
RIMS4_3,RIMS4,186,143,-0.026213341003892256,0.9741272461541587,0.08530505719348369,-0.3072894136210092,0.7586230928540802,0.8241455051002363,1.151403345437736,0.4910117367404546,,0.8754016764990541
S100A16_3,S100A16,186,143,-0.026890587287900638,0.9734677454439594,0.08763901476297961,-0.3068335188457611,0.758970093726576,0.8198286697664412,1.1558993804031223,0.5298618333085723,,0.8756000158359205
KCNE4_3,KCNE4,186,143,-0.026244375723360497,0.9740970148574603,0.08562435267146105,-0.3065059752808835,0.7592194310133382,0.823604349170902,1.152088372662686,0.5247362947556083,,0.8756856182391444
PTPRR_3,PTPRR,186,143,-0.028825419297870112,0.9715860698395137,0.09446959154042871,-0.3051290772812767,0.7602678460540392,0.8073625812778565,1.1692138241186567,0.5593151091962562,,0.876692626907333
GABRG1_3,GABRG1,186,143,-0.027340043350174027,0.9730303127750883,0.08977134624741732,-0.3045520034290517,0.7607073800251407,0.8160426576612212,1.1602187467658631,0.4888575248848611,,0.876997210082016
HNF4G_3,HNF4G,186,143,-0.02734697830041008,0.9730235648816893,0.08999469115578995,-0.30387323906773217,0.7612244664362289,0.8156798580952025,1.1607186917990167,0.5384786807309464,,0.8772793359492924
SYNC_3,SYNC,186,143,0.024266063636297637,1.024562880555123,0.07988297547386183,0.3037701524305092,0.7613030077367959,0.876076650528519,1.198216041459536,0.5021913534393107,,0.8772793359492924
LOC119876162,LOC119876162,186,143,0.025847828318815196,1.0261847803283302,0.08549257107220593,0.3023400512423992,0.7623928495664207,0.8678689700083168,1.2133804062235476,0.4887089585499926,,0.8781742361911692
ABI3BP_3,ABI3BP,186,143,-0.02658214976520905,0.9737680457333423,0.08796411869435274,-0.30219310054788984,0.762504863494801,0.8195591917217991,1.156992949953039,0.5157108899123458,,0.8781742361911692
LOC119868878_3,LOC119868878,186,143,-0.026958361736450755,0.9734017714400318,0.08926377189058249,-0.30200787133996204,0.7626460625048742,0.8171667212474917,1.1595075815081113,0.5031198930322389,,0.8781742361911692
ADAMTSL4_3,ADAMTSL4,186,143,0.02537596592841033,1.0257006765490528,0.08410929825016779,0.30170226664992666,0.7628790402202037,0.8698145687603426,1.2095243235263125,0.5155994651611945,,0.8781742361911692
CSF3R_3,CSF3R,186,143,-0.02348155489300365,0.9767919915354788,0.07785687454510089,-0.30159899212755154,0.7629577764028878,0.8385523850527894,1.1378210970895777,0.4793492794532759,,0.8781742361911692
CTXN3_3,CTXN3,186,143,0.029297079534489644,1.0297304608855256,0.09744863971087123,0.30064123646480523,0.7636880831497751,0.8506974431050955,1.246441764542275,0.47804932402317635,,0.8788125237626871
THBS4_3,THBS4,186,143,0.023260904497815364,1.023533549220347,0.0774610364618572,0.30029167643876453,0.7639546816793489,0.8793608544355654,1.19134360040627,0.5089882632595454,,0.8789170290834663
LOC102153988_3,LOC102153988,186,143,-0.024593430528074136,0.9757065238839031,0.08197028628650575,-0.30002860356146877,0.7641553376160628,0.8308946730001342,1.1457567988878608,0.4935002228495023,,0.878945637929679
BMP4_3,BMP4,186,143,-0.023548870415905827,0.97672624048486,0.07878190553365784,-0.2989121709660233,0.7650070603479556,0.8369771004932416,1.1398091396879164,0.5035655920368445,,0.8797229304829297
