gene,gene_symbol_clean,univariate_candidate_rank,univariate_candidate_source,in_univariate_candidate_set,dfi_univ_rank,dfi_univ_coef,dfi_univ_hr_per_sd,dfi_univ_p,dfi_univ_q,dfi_univ_c_index,os_univ_rank,os_univ_coef,os_univ_hr_per_sd,os_univ_p,os_univ_q,os_univ_c_index,dfi_full_conditional_selected,dfi_full_conditional_rank,dfi_full_conditional_coef,dfi_full_conditional_hr_per_sd,dfi_full_conditional_p,dfi_full_conditional_c_index,os_full_conditional_selected,os_full_conditional_rank,os_full_conditional_coef,os_full_conditional_hr_per_sd,os_full_conditional_p,os_full_conditional_c_index,dfi_true_mb_n_configs,dfi_true_mb_algorithms,dfi_true_mb_alphas,dfi_true_mb_mean_rank,os_true_mb_n_configs,os_true_mb_algorithms,os_true_mb_alphas,os_true_mb_mean_rank,nested_dfi_conditional_selected_folds,nested_dfi_conditional_selection_frequency,nested_dfi_conditional_mean_rank,nested_dfi_conditional_plus_clinical_selected_folds,nested_dfi_conditional_plus_clinical_selection_frequency,nested_dfi_conditional_plus_clinical_mean_rank,nested_dfi_elasticnet_selected_folds,nested_dfi_elasticnet_selection_frequency,nested_dfi_elasticnet_mean_rank,nested_dfi_gsmb_selected_folds,nested_dfi_gsmb_selection_frequency,nested_dfi_gsmb_mean_rank,nested_dfi_iamb_selected_folds,nested_dfi_iamb_selection_frequency,nested_dfi_iamb_mean_rank,nested_dfi_univtop10_selected_folds,nested_dfi_univtop10_selection_frequency,nested_dfi_univtop10_mean_rank,nested_os_conditional_selected_folds,nested_os_conditional_selection_frequency,nested_os_conditional_mean_rank,nested_os_conditional_plus_clinical_selected_folds,nested_os_conditional_plus_clinical_selection_frequency,nested_os_conditional_plus_clinical_mean_rank,nested_os_elasticnet_selected_folds,nested_os_elasticnet_selection_frequency,nested_os_elasticnet_mean_rank,nested_os_gsmb_selected_folds,nested_os_gsmb_selection_frequency,nested_os_gsmb_mean_rank,nested_os_iamb_selected_folds,nested_os_iamb_selection_frequency,nested_os_iamb_mean_rank,nested_os_univtop10_selected_folds,nested_os_univtop10_selection_frequency,nested_os_univtop10_mean_rank,nested_any_max_selection_frequency,nested_any_total_selected_folds,dfi_os_both_univariate_available,dfi_os_same_direction,dfi_os_both_nominal_p05,dfi_os_both_fdr_q10,combined_univ_rank_score,rna_evidence_priority_score,rna_evidence_tier,gene_symbol_clean_upper,external_gene_name_upper,dog_ensembl_gene_id,dog_external_gene_name,dog_gene_biotype,human_ensembl_gene_id,human_gene_symbol,dog_human_orthology_type,dog_human_orthology_confidence,dog_human_orthology_confidence_numeric,dog_human_perc_id,human_dog_perc_id,has_human_homolog,is_one_to_one_ortholog,ortholog_mapping_status
LOC106558650_3,LOC106558650,,,False,4888.0,0.0046418483832869,1.0046526384503187,0.9549591053305428,0.9767407545786552,0.5179022433516565,4695.0,0.0108191220578451,1.0108778604002038,0.8978307715876506,0.956030011194144,0.5172303510034381,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9583.0,1.0,low_rna_evidence,LOC106558650,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
METTL7A_3,METTL7A,,,False,4890.0,-0.0045004871051323,0.9955096249116048,0.9559326790413348,0.9772458960093688,0.5115138909523103,4915.0,-0.0030142919264288,0.9969902464902972,0.9727120287705908,0.9894302750580882,0.5155512912768849,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9805.0,1.0,low_rna_evidence,METTL7A,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878767,LOC119878767,,,False,4903.0,-0.004059393889852,0.9959488343119216,0.9617900772324088,0.980743046981206,0.5099168028524736,4274.0,-0.0307199059585977,0.969747155439855,0.736879545067737,0.861391676305221,0.5032381866154954,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9177.0,1.0,low_rna_evidence,LOC119878767,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC106559235_3,LOC106559235,,,False,4906.0,-0.0036835986632272,0.996323177463598,0.9623481257079928,0.980786919800237,0.5028227603625018,3048.0,-0.0756503744799628,0.9271403018102634,0.3917786353170333,0.6426814883809601,0.5379387542975933,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7954.0,1.0,low_rna_evidence,LOC106559235,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
TUBB3_3,TUBB3,,,False,4908.0,-0.0038021008111432,0.9962051180223368,0.9636323362925198,0.9816955341203338,0.4928688159263111,4998.0,-0.000139754147151,0.9998602556180048,0.998786197850861,0.999042951448714,0.4919245222675302,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9906.0,1.0,low_rna_evidence,TUBB3,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC111093792_3,LOC111093792,,,False,4911.0,-0.0035569544973542,0.9964493639715716,0.96457710379688,0.9820577314160864,0.4721438122121527,4009.0,-0.0386049869939515,0.9621306882284548,0.6609752589047938,0.8243642540593588,0.5027584552650516,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8920.0,1.0,low_rna_evidence,LOC111093792,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119879150,LOC119879150,,,False,4921.0,-0.0032919892707601,0.9967134233848222,0.9698762407517112,0.9854462921679652,0.5019313623532907,3357.0,-0.0667286664382579,0.9354489856102176,0.4706578954954368,0.7009033605611349,0.5181098584792516,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8278.0,1.0,low_rna_evidence,LOC119879150,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102156972_2,LOC102156972,,,False,4928.0,0.003066694519156,1.0030714016373274,0.9715704116243964,0.9857654338721554,0.5132966869707324,4906.0,0.0033683548616986,1.003374034143758,0.9698197037258316,0.9884016548367628,0.5041976493163828,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9834.0,1.0,low_rna_evidence,LOC102156972,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
C12H6orf226_3,C12H6orf226,,,False,4930.0,-0.0032597924964774,0.9967455148585576,0.9722880252930636,0.985964359518707,0.5334274253454168,3966.0,-0.0461428515305468,0.9549055427287756,0.6494825789481669,0.8188131353355609,0.540417366274886,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8896.0,1.0,low_rna_evidence,C12H6ORF226,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
TRIM2_3,TRIM2,,,False,4942.0,-0.0020245863613214,0.9979774617312324,0.978321331294975,0.9895695305198272,0.5136681028079038,4360.0,-0.023152682427536,0.9771132843552692,0.7674602149359793,0.8801149253852973,0.5279443511633485,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9302.0,1.0,low_rna_evidence,TRIM2,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119877008,LOC119877008,,,False,4960.0,0.0014516359539764,1.001452690087459,0.9861718101515992,0.9940939071636816,0.4895260733917694,4555.0,0.0183156057466855,1.0184843651896132,0.837010762557872,0.9185950487877655,0.4973614775725594,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9515.0,1.0,low_rna_evidence,LOC119877008,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
MYLPF_3,MYLPF,,,False,4963.0,0.001433131297899,1.0014341587213098,0.987218931913926,0.994526642691939,0.4722923785470212,3159.0,0.0757465817246474,1.0786891799655765,0.4208075697637748,0.6659278280929322,0.5048372911169745,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8122.0,1.0,low_rna_evidence,MYLPF,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC106558052_3,LOC106558052,,,False,4964.0,0.0013201022814383,1.0013209739999989,0.9873660508645572,0.994526642691939,0.4865547466943991,4767.0,0.0082871411292567,1.0083215745357468,0.9255066939161822,0.9707433332454188,0.4947629327576557,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9731.0,1.0,low_rna_evidence,LOC106558052,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC480601_3,LOC480601,,,False,4965.0,-0.0012439788888513,0.9987567945321468,0.98800590320283,0.9947971429621644,0.5111053335314217,2481.0,-0.1019394695941618,0.9030842140684752,0.2678134019512715,0.5393577993898923,0.5469337171184137,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7446.0,1.0,low_rna_evidence,LOC480601,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
CH25H_3,CH25H,,,False,4974.0,-0.0008363901774737,0.9991639594992952,0.9920577385569592,0.9972434042591064,0.5012628138463824,3456.0,-0.0608949348517713,0.9409220927020616,0.4987599834309817,0.7213242850148507,0.5213880227072839,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8430.0,1.0,low_rna_evidence,CH25H,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC100687152_3,LOC100687152,,,False,4983.0,-0.0005226492511643,0.999477487306164,0.995113837342464,0.9984185639192164,0.4591442579111573,3607.0,-0.0573278753690492,0.9442844110048768,0.5409025540023323,0.7495594914544275,0.4600623650755577,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8590.0,1.0,low_rna_evidence,LOC100687152,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
HOXC9_3,HOXC9,,,False,4990.0,0.0002816808641987,1.0002817205399783,0.9971254519946838,0.9990106836208884,0.5045684147972069,4144.0,0.032247306701197,1.032772885380584,0.701280805804134,0.8457877112993736,0.5311025825537699,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,9134.0,1.0,low_rna_evidence,HOXC9,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC480441_3,LOC480441,,,False,1674.0,0.162048556703183,1.175917338603939,0.0746957673677111,0.2231056372990178,0.5534095973852325,4953.0,-0.001863156802204,0.9981385777969868,0.9844810519330488,0.9936900848200042,0.502038858239386,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,6627.0,0.0,low_rna_evidence,LOC480441,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119872510_3,LOC119872510,,,False,1686.0,0.1434021317476317,1.1541938463447448,0.0756064114889505,0.2240877398854621,0.5421928391026594,4809.0,-0.0064898904509119,0.9935311234043396,0.9406424966123712,0.977928909262688,0.4794914847685296,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,6495.0,0.0,low_rna_evidence,LOC119872510,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
FAM124B_3,FAM124B,,,False,2327.0,0.1140650637308431,1.1208250475710335,0.1705746512233859,0.3665119278542886,0.526073391769425,4495.0,-0.020618181048016,0.9795929203154268,0.8149654161762441,0.9063950263368122,0.5163508435276245,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,6822.0,0.0,low_rna_evidence,FAM124B,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878284,LOC119878284,,,False,2331.0,-0.1151582813491262,0.8912250684361107,0.1717446457745272,0.3683926335789945,0.5274104887832417,4746.0,0.0093112924107465,1.0093547773561484,0.917064520665126,0.9660294155408194,0.5214679779323579,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7077.0,0.0,low_rna_evidence,LOC119878284,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119874618_3,LOC119874618,,,False,2389.0,-0.1193112299474332,0.8875315313806706,0.1829634021417991,0.3829110612138039,0.5515153766156589,3364.0,0.0623888212571392,1.064376116340846,0.4725578746198644,0.7021081089347022,0.4954825297833213,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,5753.0,0.0,low_rna_evidence,LOC119874618,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC490770_3,LOC490770,,,False,2715.0,0.0916755707860462,1.0960091869957076,0.2519035906264394,0.4638861258910087,0.5511068191947704,4665.0,-0.0125050742655325,0.9875727892746018,0.8862159228670448,0.94946657154267,0.4970816342848005,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7380.0,0.0,low_rna_evidence,LOC490770,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119864752_3,LOC119864752,,,False,2812.0,-0.0957395257888804,0.908700678337493,0.2749109117840785,0.4888174107113772,0.5431585202793047,4826.0,0.0060434403284174,1.006061738757168,0.9474505340986066,0.9816105823649054,0.492364276005437,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7638.0,0.0,low_rna_evidence,LOC119864752,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
ZC3H12B_3,ZC3H12B,,,False,2904.0,-0.0858321631233274,0.9177482502946503,0.2998795399152446,0.5163215218926388,0.5132595453870153,3821.0,0.044651132741405,1.045662998684585,0.6043624227536188,0.7908432645297289,0.5380187095226673,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,6725.0,0.0,low_rna_evidence,ZC3H12B,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC111094485_3,LOC111094485,,,False,2906.0,-0.080446552716504,0.9227042182998144,0.3005054102530801,0.5170430320940815,0.5453127321348983,4512.0,0.0193763187599008,1.0195652579666996,0.8204867782292271,0.909227369491608,0.4953226193331734,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7418.0,0.0,low_rna_evidence,LOC111094485,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119868248_3,LOC119868248,,,False,3079.0,0.082384809224736,1.085873583614663,0.348629023640704,0.5661400189033843,0.5477269350765117,4151.0,-0.035297857353126,0.9653178464136382,0.7028298974742309,0.8457877112993736,0.4625409770528504,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7230.0,0.0,low_rna_evidence,LOC119868248,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119868247_3,LOC119868247,,,False,3088.0,0.0843668407884606,1.0880279536410202,0.3511609882768101,0.5684707933770149,0.5531496062992126,4884.0,-0.0041783236990698,0.9958303933502864,0.9630626196989628,0.985648468299229,0.4590629247621332,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7972.0,0.0,low_rna_evidence,LOC119868247,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878037,LOC119878037,,,False,3087.0,0.0843668407884606,1.0880279536410202,0.3511609882768101,0.5684707933770149,0.5531496062992126,4885.0,-0.0041783236990698,0.9958303933502864,0.9630626196989628,0.985648468299229,0.4590629247621332,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7972.0,0.0,low_rna_evidence,LOC119878037,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119863920_3,LOC119863920,,,False,3132.0,-0.0763959455061313,0.926449310487604,0.3645192337021262,0.5818722911826122,0.4932402317634824,4539.0,0.0187641822366185,1.0189413358166788,0.8315799033971748,0.9159530459443131,0.5372991124970017,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7671.0,0.0,low_rna_evidence,LOC119863920,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102155597_3,LOC102155597,,,False,3146.0,-0.0717376041648756,0.9307750952797818,0.3686217018254535,0.5858577587817125,0.5112910414500075,4472.0,0.0199467128223538,1.020146977825132,0.8087988288496015,0.9042920716118084,0.5138722315503318,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7618.0,0.0,low_rna_evidence,LOC102155597,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102153760_3,LOC102153760,,,False,3247.0,0.0788248102160568,1.0820147475351949,0.3947188140112087,0.607562914707187,0.5082082900014857,4428.0,-0.0247198495477638,0.9755831838180784,0.7916125804053085,0.893871477422435,0.5005596865755177,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7675.0,0.0,low_rna_evidence,LOC102153760,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119869333_3,LOC119869333,,,False,3271.0,0.0717843796059027,1.0744236514347334,0.402579934334232,0.6153774600034118,0.5118110236220472,4724.0,-0.0106259307141982,0.9894303250546238,0.9076494886819442,0.9606789676989248,0.5206684256816183,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7995.0,0.0,low_rna_evidence,LOC119869333,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
FAM126A_3,FAM126A,,,False,3316.0,0.0678228140746546,1.070175671612122,0.4144857516987114,0.6249785158303851,0.5198336057049473,4807.0,-0.0066158448928164,0.9934059916267934,0.9403639134546102,0.977928909262688,0.5023586791396818,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,8123.0,0.0,low_rna_evidence,FAM126A,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC106557704_3,LOC106557704,,,False,3334.0,-0.0724041574164415,0.9301548908361534,0.417931661594806,0.6264386716920343,0.5363616104590699,4943.0,0.0021401580786682,1.0021424498515965,0.9818310294284278,0.992720054103398,0.488246581914128,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,8277.0,0.0,low_rna_evidence,LOC106557704,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
FBXO44_3,FBXO44,,,False,3437.0,-0.0648569809601966,0.9372014914503014,0.4455680948949181,0.6481933297860315,0.531496062992126,3426.0,0.0627704036545721,1.0647823410302562,0.4897082449272257,0.7146938775937329,0.503797873191013,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,6863.0,0.0,low_rna_evidence,FBXO44,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
RARRES1_3,RARRES1,,,False,3439.0,-0.059365180796033,0.9423625735993424,0.4460441897426184,0.6485085631617016,0.5245134452533056,4644.0,0.0138983112496515,1.013995341776489,0.8764822043641384,0.943671623992397,0.5097945150715599,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,8083.0,0.0,low_rna_evidence,RARRES1,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102157022_3,LOC102157022,,,False,3597.0,0.0549267930816363,1.056463271424033,0.5000189755879789,0.6949959392420678,0.5306789481503491,4567.0,-0.0175366373061897,0.9826162345937324,0.8437834821003679,0.923614558529616,0.5139921643879427,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,8164.0,0.0,low_rna_evidence,LOC102157022,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
COL7A1_3,COL7A1,,,False,3678.0,-0.0556020022735482,0.9459155332144228,0.523272178708375,0.7111969986544764,0.5064626355667806,4763.0,0.0087709204372499,1.0088094976633506,0.9242321304379992,0.9702205862250676,0.507635723994563,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,8441.0,0.0,low_rna_evidence,COL7A1,COL7A1,ENSCAFG00845005927,COL7A1,,,,,,,,,False,False,dog_symbol_found_no_human_homolog
LOC102151536_3,LOC102151536,,,False,3794.0,-0.0461317315736907,0.9549161612962516,0.5602515233076462,0.7383388551761283,0.5037512999554301,4751.0,0.0084883558817276,1.008524484125295,0.9196311350114396,0.9677143604500028,0.5063564403933797,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,8545.0,0.0,low_rna_evidence,LOC102151536,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102155709_3,LOC102155709,,,False,3798.0,0.0464509128960071,1.04754665677478,0.5621806210355873,0.7401008702416895,0.5257019759322538,3691.0,-0.0521216054131686,0.9492134303327988,0.5653544469243981,0.7657170687388523,0.5178699928040298,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,False,False,False,7489.0,0.0,low_rna_evidence,LOC102155709,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
