gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
SCTR_3,SCTR,186,143,-0.33111705621846904,0.718121103579686,0.09221517825752905,-3.590700169702643,0.0003297908416347739,0.5993824016755909,0.860382149967796,0.5780716089734066,,0.013195680549621756
PSAT1_3,PSAT1,186,143,0.31325982088330484,1.3678768878422969,0.08724393025856633,3.5906202294519667,0.0003298920137405439,1.1528819600807683,1.6229650953702524,0.6074134601099391,,0.013195680549621756
SRM_3,SRM,186,143,0.30025810653,1.3502072599157942,0.08377446153444526,3.584124577232214,0.0003382106428999768,1.145754279030381,1.591143649292866,0.6057049472589511,,0.0133296450157523
TMEM59L_3,TMEM59L,186,143,-0.2904203997762004,0.7479490638554956,0.08103598107467419,-3.583845051602197,0.0003385729834001084,0.6381078256894164,0.876697917813345,0.5995394443619075,,0.0133296450157523
SULT1C4_3,SULT1C4,186,143,-0.2860424035479509,0.7512307604219254,0.07992250203493097,-3.5789971067589086,0.00034491528611054595,0.6423078140301679,0.8786249257394182,0.5987223295201307,,0.01339724071226279
XG_3,XG,186,143,-0.2723406468664563,0.761594782020976,0.07611006466957751,-3.5782474768454047,0.0003459058507121054,0.6560530447026864,0.8841154182348736,0.6025850542267123,,0.01339724071226279
LMO2_3,LMO2,186,143,-0.2765438683503671,0.7584003486297026,0.07732415651503922,-3.5764226965292596,0.00034832825851883255,0.6517485634883656,0.8825045746524639,0.6092705392957956,,0.01339724071226279
LOC119875957_1,LOC119875957,186,143,-0.2830414173595448,0.7534885797060235,0.0792659973201389,-3.570779740730433,0.00035592010404778473,0.6450677575067782,0.8801324095654164,0.6065963452681622,,0.013513602374052247
INPP5D_3,INPP5D,186,143,-0.27838869229295415,0.7570025232757681,0.07800702234124607,-3.568764502702427,0.0003586686354389675,0.6496772053327606,0.8820577596721525,0.6012479572128956,,0.013513602374052247
NCKAP1L_3,NCKAP1L,186,143,-0.2820858039875419,0.7542089676197824,0.07905580991834502,-3.5681856182221403,0.0003594618231497898,0.6459505383218314,0.8806110268379245,0.5964938344971029,,0.013513602374052247
LOC119877532,LOC119877532,186,143,-0.288065907795731,0.7497121787335586,0.08079366408345959,-3.565451710398477,0.0003632300400085735,0.6399158602833893,0.8783472731751094,0.5895854999257168,,0.013553359701812444
UHRF1_3,UHRF1,186,143,0.31269968088768907,1.3671108998386243,0.08777354947324259,3.56257303896562,0.00036723768884030285,1.1510409249758473,1.6237408869687155,0.589065517753677,,0.013555158836449891
