,module_M11_score,module_M17_score,module_M20_score,module_M23_score,module_M24_score,module_M25_score,module_M27_score,module_M28_score,module_M30_score,module_M34_score,module_M38_score,module_M39_score,module_M40_score
43_1401_tumor,-0.42821703024025737,-0.2641277332793194,-0.6095276971666251,0.3736503805507826,-0.8441409440805814,0.21224943246893688,-1.0923349237118747,0.6504452711136044,0.68926506848131,1.0272651299040463,1.0496178453223461,1.5531154272722125,0.33601223485007053
43_1410__Tumor,-1.0233495785882305,-0.3147206011723124,1.2010321627319913,1.7802179062811025,0.4253342388905526,-0.5749538674903221,0.7560662873179949,-0.056780185601378895,0.5541987088652774,-1.9214817674687383,-0.9939561385465928,-1.5584598829916094,-0.3930592025139664
44_0713_tumor,1.0642942323222595,-0.3929850151467761,-0.1642103248045139,-0.786192347783843,-0.411198255741174,0.8670597256903907,-1.0400728449351178,1.9099720660847965,0.7833076035885327,1.326446399684413,1.1546526287866852,-0.4895945374711669,-1.0369971492559116
44_1412__Tumor,0.645268352692581,1.4047067371835114,-0.19904421425319496,-0.05880232524522419,2.135707062327298,-1.4151544373974152,1.2943227945980256,-0.8295684110704193,-2.2308673767764504,-1.443077796896568,-0.4561586705981405,2.5513594357704905,1.5844053193013243
45_1024_tumor,1.5748510073529807,0.5549328750638022,2.405057542617524,-1.0079188670883148,-0.8650222457726013,-0.19645229843579132,-0.3748114930652269,0.5075898518575006,0.960569262770501,-0.8786106386952534,-0.21592102818501221,-0.6471985813600328,-0.5658450816047207
46_1405_tumor,0.6295863933095187,0.6152103026366393,-0.32761716202113056,1.0285142369192017,1.0967822243070666,0.23140797678242822,0.36511953938612085,-0.8014037996059622,0.2933897255104719,1.4095762368375206,0.0055238169444908015,-0.925997130298965,0.284557629936668
46_1703__Tumor,0.25604249818140434,1.0839130088304385,0.9798850057953579,0.6453541050513918,0.5983782072056998,-1.445604026280538,1.3020597948456716,-1.21312215279227,-2.402362325129755,-0.4353342251321051,-0.8788189094450789,0.5916418657961308,1.379525240727982
47_1709__Tumor,-0.6517504266768841,-1.893899071489381,-1.0394655290609267,-1.104964333421934,-1.2580156427440836,-2.1975837173658967,0.9403545089731524,-1.2888881544424713,0.3934714451999105,3.3069797875758407,-0.7431022217596431,-2.446887487531981,-2.376501785330347
47_2321_tumor,-1.1065338389408819,-1.0854911216760386,-0.8761228643301504,-0.7736247546234887,1.5056766253441738,-1.2255934688962407,-0.5075812457566012,0.6440632705335574,-0.1506919095558746,0.6093366216954427,0.2848108360936933,1.2850086532020841,0.6571285227702994
48_0705_tumor,0.12185022154923592,-0.3986667753928073,0.19800557252047973,-0.27526769209076635,1.48120327563158,0.16676807511291555,0.07502820186134852,-0.1609859503217935,0.3314204681472047,-0.008054385568419016,0.25540773092573615,0.5559832439563869,-0.5803517912436359
48_1712__Tumor,-0.5310800328438818,-0.8111673760812406,-0.9408878232419325,-0.5477001269496948,-1.0215279953919167,1.2574089258004513,-1.851387649807998,1.4455159313227433,0.8879981299080126,1.0708676750477248,2.5010216329732713,-0.8601262092493068,-0.5122293071325954
49_1803__Tumor,2.237061283162885,-0.25906078983822217,-0.5253784960969797,-0.8910181350747693,-0.13423493423905825,-0.5218821357892575,0.518118123515457,0.1788207501415839,0.7151626369571756,0.8767907816162304,0.7442859912926503,-0.4083007078828678,-0.717502454216295
49_1903_tumor,0.7228757384548914,0.49355177256133836,-0.8490844893101915,-0.9347058874815737,-0.12322091458359294,-0.4554482624136107,-0.08539422599429113,-0.8789485196148131,0.2668614746825811,-1.156275940565285,0.40331113541927405,0.4274759169086084,-1.7996210372331027
4_0214__Tumor,0.41768745483915287,0.6981402909981512,-0.012950088901223802,1.88275337318919,0.07753205555739341,-0.43863330576833903,0.08445585993786014,0.1265352985818672,-1.0334076954664266,-0.6242235646098394,-0.972857567701631,0.05990243808173119,1.0171781963177622
4_0215_Tumor,-0.49965641250004883,2.2529668107495158,0.6234416405260004,2.3573432482475964,1.6331361403753444,-1.5025040591930885,1.904330464449927,-1.4129394764005379,-3.5568991861693666,-1.8546847751491182,-1.3690010116989602,2.421091085541174,1.5829805604326783
50_0703_tumor,-0.3260287178220265,-1.4673786915983382,-0.003789912489442336,0.4110554404847909,1.204295916424278,0.9579896273648962,-0.8742879945008791,-0.1180715591089241,0.5703167218612313,-0.2520584078680951,-0.09451390790619119,0.3391797514385977,0.16645600559652582
50_1805__Tumor,0.3184228762058335,-0.6905787267742658,0.7202020775699541,1.3032603982575157,0.9181989350306655,-0.8265247032331017,-0.13993797796220744,-0.3867337037868897,0.41984073399614424,-0.4703034781187276,0.49383269493858695,0.8522380697602826,0.9630616478298807
51_0803_tumor,0.30954045227284405,-0.33542266715131236,1.3425545754879773,-0.9667572175106792,-0.6538489890542086,0.6698936862185594,-0.4492618247217797,0.2742383676949428,0.5697309285457105,0.8578677671470927,0.01085208771368624,-0.46445444030824296,-1.113511619500374
51_1902__Tumor,-1.9367135839095895,-1.4317577002099473,5.122384925759973,0.30871141846102806,-0.6966594157632623,0.20074713050154772,0.22624122131787716,-0.8699156170132112,0.06999036081414789,0.1785395146533954,0.7614904954527311,-1.9085046315895169,-1.9561713381689472
52_2006__Tumor,1.2111022506770142,-0.29239984689409765,2.0317486986257762,-0.7632119963282787,0.0005537629660250492,-0.3226008384684368,0.20232217129097047,0.01597932896480293,0.6625930937565316,0.5027015282727493,0.5750067211377742,-0.08597035771858336,-0.3589540688081205
52_2317_tumor,-0.3970663001281088,-0.02829080092993146,-0.8318534325263498,-0.43371127485024424,-1.7494397624732012,0.8470186147069655,-1.6411450137948667,2.1843900846963478,0.24447633329436289,0.24324885292022255,0.17863254108947219,0.8126229552838369,-1.4978537449812608
53_0717_tumor,0.638405267906662,0.8641536689748659,0.0006294457179876474,-0.9381628622740815,-1.215374423246772,0.09377359222435896,-0.7724363282267619,1.406929622586723,0.6858353140767541,-0.09231530968933646,-1.5350364151597016,-0.17672534718008434,0.03169990265593799
53_2011__Tumor,-0.19160726671777245,1.2981474459053848,-0.4794834680398924,-0.7617580112733431,0.5490855692723331,-0.8451738669203246,-0.13683259638229117,-0.6349164615854798,-1.806853330344272,-0.8387729528863952,-0.06861676404765894,0.08179637573836344,0.66379887715696
54_1013_tumor,-1.4167139527791262,-0.4954999560444053,-0.6906506211614241,-0.9231885951870674,-0.9612549009410445,0.9748841602544278,-1.1133790446495142,0.6240600551491103,0.3729353483014974,0.06654116696488303,0.24481792753728673,-1.0198692316439122,-1.1574562309545782
54_2303__Tumor,0.03975478918268472,-0.4424715460013215,-0.6956931563460994,-0.984283190597507,0.3575441372559415,-0.7904696922792105,0.13169579127072822,0.09081057945243863,0.5041841397175153,-0.05597902063083824,1.406386417294123,0.5783232681105466,-1.7813386767793133
55_2307_tumor,-0.46229951254681245,-0.36592152352507906,0.45552218974221315,1.0239630359358176,1.2656224408890695,-0.682761992677033,0.4372799136863542,-0.10751542492914641,0.8042780934851043,0.6171920971608158,-0.21380062298069918,-0.5145540369455273,-0.13161590448644897
55_2308__Tumor,1.0920061934517638,-1.2830975506788056,2.4243201259662985,-0.5564918051589969,0.35562520060945263,-1.0123576514296933,1.1134783611464794,-0.37581448693980785,0.41046509219197297,-0.08646900451301542,0.8103210744394931,-1.855955030577812,-1.8491895345176386
56_1001_tumor,0.43460526476410977,0.4314000706916716,0.4860640734658576,1.9033023955131732,0.39952607709326293,-0.58865056857319,1.0687541372090659,-1.0290922101515625,0.8491800016629165,0.15395701169554613,-1.1268669000782123,0.4706216158149411,1.5546600832591067
57_0709_tumor,-0.327018311912772,-1.1292907499866034,-0.2033303645876946,-0.9391952246762473,1.3770585921082823,-1.7584614200976225,-0.352467715376897,-1.9398125822708,0.5310128321326817,-0.5104970878855537,-0.2843130978989229,-0.707067546892602,0.779407919843479
58_1104_tumor,0.5492660291336435,1.3583369080937877,1.4880899815421433,1.6027496900068214,2.385222960173074,0.11066772352884338,1.3598468352029145,-1.917397099701455,0.9110780123019961,-1.6724129477341156,-0.569551113081091,1.498549213146406,1.90710974001821
59_1003_tumor,0.021436928602044394,-0.9783073568002011,-0.8448462838918502,-0.1629457988482737,-1.0383947691312845,-0.057094023444171235,-0.06601607450977708,0.2286894617497001,-0.2112206797167867,-0.9837946395753704,-1.4423355528362254,0.9978674386079812,0.40098930096606966
5_0220__Tumor,-1.1689550085048692,-0.5619354971658371,-0.34331940792013094,1.114952933491415,-0.36958283110928436,1.4391163230476527,0.00015427199957639048,-0.8436166742508684,-1.2356340505944994,0.11947600403514104,-1.1746298512871816,-0.2136659792367903,0.4312350141486635
5_0817_Tumor,1.4357052793655192,0.7153649864131458,-0.23120002902598266,-0.8726438414568954,0.17046134857400289,-1.763845044246472,0.47811019936636157,-0.7685214387081615,-1.0651895072858986,-0.9142366126097722,-1.0951166857536907,0.20555103439858,0.4902412669435406
60_1415_tumor,0.8788821759583976,0.22445544240720045,0.015239224005734704,-1.2039819125658804,-1.0409038804801427,-0.5610527244851647,0.04607501738282147,-1.227738266868881,-0.7341133676577353,-0.33309646102906415,-1.1689040257170307,1.1426688367250613,1.4233171637088895
61_1005_tumor,-0.38967927403328356,0.5833437059396092,-0.10494126268001022,0.3708321302895408,-0.8380684937970553,-0.7196896605811742,-0.18538454887042125,1.131215226039391,1.0122529206828472,-0.6116282341401683,1.5265082349305257,-0.40712099716265543,0.02200749347697228
62_2003_tumor,0.12273506717273373,1.5103227064859446,0.12374044564697889,1.01057902190597,2.572167660162324,-0.3365565715154206,-0.050356646024802436,-1.7108201989306875,-1.5799955905900078,-0.3568757928551248,-0.6163199222220955,0.6763252910584161,0.9137345205383693
63_1411_tumor,-1.6327573897460264,1.407471236641194,0.06193475172188206,-0.3015221570085123,0.5144786906670621,-2.1452329427680126,0.7193124393899678,-0.6227613446449409,0.6390781354442192,-2.218287900779826,-0.49902868876112894,1.5761706318199638,1.255844998411873
64_1009_tumor,-0.663203681030092,2.9345499541408326,-1.185374196739331,-1.6195852426732298,0.17390368850660107,-1.9397853570873387,0.19567231375314778,0.05236877906682495,-0.6606451947971357,-2.0044900427916548,-1.085897988659659,1.9204561563409086,1.173364533166587
65_2009_tumor,0.7051922085533553,0.8887471960314686,0.15305723334304408,1.3289223535039991,1.2350959567768633,-1.3090664876667633,0.6945949568739258,-0.8506518702340898,1.316819744874511,-1.238445801834258,-1.2857085551222052,0.5868996662702222,1.2380098495429406
66_0206_tumor,-1.6862638504196497,-0.9048991566252068,-0.5264022275613941,-0.3397584340527745,-1.3410652604821427,1.0961737822210234,-1.499234044954406,1.2296536238455305,0.21464633555241006,1.7301909503069846,1.1971845875363314,-1.0844056035739458,-1.912069812725899
67_1909_tumor,2.227427234998302,0.4808105725989985,-0.28934842273282413,0.41206302552935475,0.2880430332700061,-0.5648855463332201,0.7909934007905847,-0.2105254088059142,0.6137869849228663,1.7737687876288757,-0.575700126315032,-1.543471972933714,-0.2710912164272363
68_0210_tumor,1.5604122126914421,-0.21933464577576514,-0.9888927020605044,-0.6893547457600031,-0.1869258728989711,-0.49444969082341444,1.6570232709267199,0.03368408490079338,0.8538372039689385,0.8682734356349032,0.9372590866572668,-0.4365345628882795,-1.1449320574993147
69_0222_tumor,0.012577017936930692,0.41085125078766127,-0.3300390249438251,-0.04397160816995427,-0.16555624567308158,1.4122900488531127,-0.2574202529316218,0.04779703358412702,0.2794583936555723,-0.28835240348340574,0.48341029345910685,-0.6552347818889331,-0.4588747302084466
6_0305__Tumor,0.5524592884108627,1.4124784636167858,0.3482420178750274,0.6552001874191997,-0.2382845373271052,-1.1689588208423918,1.949344163242258,-1.3119492710056304,-1.9067382356753344,-1.6753208834499405,-1.6384769070475105,2.1637665945081954,0.6392467653400995
6_1012_Tumor,0.2912624228620906,0.4659047792780985,-0.7522543419477649,0.36035112502078126,-0.41673275185747316,0.6802821819872942,-1.466901320363474,1.4120069210053694,1.6139379882755427,-0.9100996475062048,2.2954930343350273,-0.06419681519809597,-2.2602372024155692
70_0225_tumor,-0.3563097957942684,-0.8811817986239404,2.3213344282850645,-0.34764940343426504,-0.030860011338066633,0.37766765344009273,0.04186259074215968,-0.7745385770538717,0.5933556232512593,0.7564116866296322,-0.7865686298020322,0.4871775278369331,0.4358989310234393
71_0643_tumor,-0.08625123710568153,-0.1416694171271722,0.5047544298492149,1.2310847071424553,0.4467186649524085,0.7510583449321583,-0.22853405437422078,0.0788247151761273,0.6328814424914806,0.07404204480876236,0.41311819696827484,-0.36164556603131887,0.3103733856248006
72_0732_tumor,-2.5460411177947244,-1.4378978696371094,-0.40500026458472677,-1.1783296496007103,-1.8650093237625462,1.843625496698674,-2.2459981511127216,2.1124829475891125,0.70183808212811,1.9831526340740377,2.812690090161195,-0.9345836049581259,-1.7289608374869911
73_0813_tumor,0.8324239358415926,0.6453897545996502,-0.8051614786699167,0.41278784054621565,0.8534112532847011,-0.056264500939199324,-0.4804758254196725,-0.26562800970922495,-1.302329838889224,-0.2075402628848208,-0.039422645626352226,0.1321846949661548,0.4148251542246533
74_0815_tumor,1.472054412504378,-0.5929576390339518,2.5192859969240775,0.6386527673448806,0.7099980026758117,-0.3639513535952484,0.6305558293137022,-1.134752156421368,0.8490038569195464,0.19125260414575762,0.035194595642559084,-0.8936268506962566,0.1908522744713973
75_0819_tumor,-0.586207903640664,-0.6388144020625078,-0.7404978335351132,-1.1956182485472953,-1.5137570350933556,2.2307839291922353,-0.5797014398284086,1.804301512373069,0.7770391143756833,0.5493550808769139,0.9964442740149372,-1.8654814289285389,-1.2325063267548688
76_1106_tumor,1.8113379287861444,-0.15747542923145097,-0.2972663404942282,0.33265276469278954,2.03307738063224,-0.6948878161362616,1.3369080325860931,-0.29851821499932296,0.9409328282792966,1.0076257007264113,-0.016747494527547552,-0.06293694804646852,-0.2546874963963077
77_1417_tumor,-0.5784242565771954,-0.11359189044665396,-1.2418872084181802,-1.0450086295270486,-1.8332132343825929,1.324889429024174,-1.353941655136842,1.2595858385543977,0.8632103992384142,1.418811548945901,0.8382758341603985,-0.013008231199474632,0.05834697960901489
78_1419_tumor,-0.6238892761442273,-0.8726132784344467,-0.4110074183433072,-1.1700229271768436,-1.663609632818359,2.3137863752572723,-1.7516103572112987,2.647781215366762,0.6804645336332514,0.9240283309895779,2.079007005129063,-1.0101913389469015,-1.344789730036836
79_1713_tumor,-1.8067360415262,-1.1471053556312658,-0.7995724279543217,-0.9899510539344293,-1.7291370249866134,1.7764048855643306,-1.109649303345028,1.97493467668656,0.5791751126527178,1.2483743855417155,0.531637891856536,-1.399511198620853,-1.5574585955998566
7_0309__Tumor,-0.2397667834299326,-0.38818353776714265,0.3099272137478927,0.14985986660760053,0.05325896066794073,0.40784505548531125,0.9636408243408557,-0.9608204684524405,-0.7471523757088845,-0.3074697414300959,-1.2806006011816728,1.3670151696969481,1.0292147412675938
7_1022_Tumor,-0.8598339819815244,1.2293016531743497,0.4371348261270599,1.0889002673103112,-0.19022935887251735,-1.4809173865485636,1.3734757899106151,-1.2874669866063362,1.119182095848841,-2.4110948067543947,0.312823944992294,1.0130664328325971,1.2503728932324214
80_1806_tumor,0.13209004507209285,0.22318328090035705,0.1491849637633072,-0.1702225187082772,-0.23290516014526733,0.6422492764812924,0.1725532157728002,-0.24481061489011413,-0.06980155798260455,0.7078950837217673,-0.27191428132727535,-0.7696067914082139,0.11328472198240407
81_1904_tumor,0.5729535609617693,0.8549784673593432,2.1877980941147084,-1.0624600525062176,0.07342676195169391,-1.3244780500424147,1.9861268854592218,0.21639583097399717,0.5153516456089301,-0.09080002522961135,1.000303545278798,-0.3532679876516183,-1.2552956071697108
82_1905_tumor,-1.2596979335355527,-1.0881830008424311,0.5384295329711152,0.9237789570387435,1.370078585019899,-0.12205695481336731,-0.5113768777645096,-0.23758035476036876,0.4641610800828123,-0.8145202577065539,0.2234040406660388,-0.6435923376805166,-0.6642836785553274
83_1907_tumor,0.14280580045434121,-0.2111444206614607,-0.5953169290064165,0.4366628606790183,0.6202748421605457,-1.1437967377062679,1.228008433109537,-1.5117855552524497,-1.3502811278862938,-0.2513499381215939,0.13123486728955133,1.2382063973513324,0.9432632841696791
84_1908_tumor,0.4344384903106948,-0.6017607828905523,-0.44939029262062,-0.7316919911049974,0.4013041090036621,0.5928200904498995,0.6277698426453793,-0.15126351928696644,-0.2849879744635369,0.9062546239117736,-0.26697460248311305,-0.30569368940860014,0.17033048352200542
85_2205_tumor,-0.6613192234086089,-0.8604740710604852,-0.8126608243762942,-0.7404394690018289,0.17631442051961518,0.5833808861264526,-1.8518016196410967,1.6156587642719666,0.36553734060320875,0.32394950491390395,0.7891129567915433,0.5892845917526708,-0.09645889556482679
86_2215_tumor,0.9505626241104672,-0.053493029934655704,-0.21822237289585275,-0.4488162125634339,-0.1668351998544281,0.06297739109051675,-0.17354102422332077,-1.0750097296272318,-1.2130396332886486,0.19670655069425555,-1.3484787015246396,0.17230547692332088,0.8165873045493963
87_0204_tumor,1.0588106130607364,-0.41590482059527095,-0.882503595310264,-0.8164894425434163,-1.0086520156149674,0.5108235788525052,-1.3108813719426997,1.7465120323191181,0.6280837000224039,1.0700316437429718,-0.5322292017365715,0.5871333611906475,-0.08354684169290341
88_0712_tumor,0.2466417827752602,0.9937943468438208,1.6746970192294743,-0.528949254737331,-0.94388306886764,-0.5718044218284853,2.474923069072789,-0.16737470593273268,0.46800943400512895,-1.6514396586214377,-1.3778467976841893,1.177876610631685,1.4055192470021245
89_0216_tumor,-0.527711379815512,0.5356981351256245,0.37139115985636606,0.11019072526963648,-0.8656408854402989,1.2197155731651197,1.0126884772804503,0.5571101953146246,-1.5496583525950471,0.45444160391223126,-0.8502853508771313,-0.03009271727289519,-0.09101207628292514
8_0335__Tumor,1.7252864750551506,-1.2081529045764334,-1.0341812892886852,-1.12444102611472,0.015398577182545318,-0.7918122043580273,1.4930347352952715,0.19037785433417379,0.6921087215046317,1.0596718899157296,0.31107369025564535,-1.146164577500319,-2.192039249553452
8_2202_Tumor,0.577497078352918,0.016882994170761743,-0.23051251624247202,0.5766225940920434,0.3915866739031343,-0.7866490200913546,-0.10958681102851764,-0.20400106787845207,0.04705276508614982,-1.291989915248987,-0.0288180174621825,0.6935790361452594,0.6451729326062353
90_0224_tumor,0.7504593630804847,0.07276611545004347,-0.7319134749877338,-1.106168037857159,-0.29734219564619535,-0.17238768719059708,-0.6241064562861863,-0.09283344875570419,-0.33507339709991313,0.29756473699848696,0.06520419058724554,-0.4365890586353327,0.10882213944628877
91_0402_tumor,0.5863803179658924,-0.48661463713965336,1.5324598418831241,1.3850471187239326,2.470889665386668,0.19059676488005506,0.2750483301140193,-0.797178384809988,0.5598707255897704,-1.1642352055660563,-1.0444711185040867,1.7091470106561353,1.2436483330562584
92_0404_tumor,-0.36879816708272656,-0.4499945842188991,2.866096604288294,0.2250293629485324,-0.08036414980091075,-0.8022132674384281,0.8949761141686382,-0.5588292782537837,-1.034276699412599,-0.18528413633749172,-0.6229404679867542,0.8321969765064173,0.49673659638455187
93_0406_tumor,1.2543441379124198,2.6378855341250365,-0.8425255659251759,-0.32340255833067905,-0.5210011002541427,-0.08201730745779472,0.9282889009010716,-1.1326056037958672,-2.01065810324147,-0.5875341635250588,-0.9208895446302349,1.5639315895106285,0.1541742818279747
94_0410_tumor,-0.7649379815873566,1.363572073275126,-0.38102662533478493,1.6428251747449232,0.12457450594124357,0.2754196827402661,-0.9586306652360473,0.8361462561532932,0.9432519732580575,0.0195775799798853,1.6137075639276535,1.29059197214346,0.4647951651431761
95_0411_tumor,-2.4885411953754795,-0.9730042642518139,-0.7994238709355113,-0.7964070767381359,-1.1743012503933332,2.1389714714445627,-1.7798900677483254,2.131944857360933,0.7322725408395225,1.377569155079679,2.4500085916322907,-0.6355310334448554,-1.778795121641765
96_0606_tumor,-0.9369310612329638,-0.19582662845673066,-0.14980308015979577,0.04531562666197005,0.2054706527793059,-0.016928480611275325,0.3200706915121294,-0.20587205072876522,-0.21688739820871963,-0.3231327286477255,-1.338637331561335,-0.7586990243253736,0.6320807250980971
97_0618_tumor,-1.2190053951284017,0.7921820163162397,-0.6955458949039901,-1.310494275354542,-0.32243446013967997,0.2478255298369465,-0.9003279189582235,0.8489589633349589,-0.8567769435976248,-0.5661718595955298,-0.051122474763724245,0.006167028893374613,0.8849477521355557
98_0306_tumor,0.07695266152157076,0.9382101097545155,-0.32800823278777835,2.351576767463643,0.4258561618686587,0.4788197169146296,-0.3729991163690978,-0.2136642398134946,0.8876226957189642,-0.16372703378477568,-0.14863690768169763,-0.1628019097043986,1.4385541696377946
99_0318_tumor,0.805620469646669,0.16110969072575435,-0.6751956380315416,-1.4294421804591901,-0.18944679326368116,-1.2471326134010339,0.10296101815323917,-0.9138861749316113,0.05479209830392378,-0.1998158853144564,-0.8402605917413835,-1.6367512677339957,-0.47022944169383074
9_0510__Tumor,0.018687419978266367,-1.142621040587224,0.7424213363027695,0.20176413347162708,0.04519304515179999,-1.012826602786596,0.264599841701924,-0.8697062948037569,-0.7704425475074923,1.8188821429383881,-1.230073829000334,-1.8034486051243783,-0.24925954176558404
9_2312_Tumor,-0.4648545162358519,-1.463568351267407,0.35058860856639923,-0.4607657206127248,-1.1174917971038136,0.8866354631794703,-2.071684263253577,0.8895100574788954,0.47908519367144203,-0.27509701507794937,1.4747861976959344,-0.8672359852362418,-0.8725407157332468
