analysis,module_label,gene,gene_symbol_clean,endpoint,fold
nested_cv,M14,KCNQ1_3,KCNQ1,OS,1.0
nested_cv,M14,CTSH_3,CTSH,OS,1.0
nested_cv,M14,JAML_3,JAML,OS,1.0
nested_cv,M14,SELPLG_3,SELPLG,OS,1.0
nested_cv,M14,TNFRSF21_3,TNFRSF21,OS,1.0
nested_cv,M14,FGR_3,FGR,OS,1.0
nested_cv,M14,MILR1_3,MILR1,OS,1.0
nested_cv,M14,OSBPL3_3,OSBPL3,OS,1.0
nested_cv,M14,TLR8_3,TLR8,OS,1.0
nested_cv,M14,UCP2_3,UCP2,OS,1.0
nested_cv,M19,CCNB3_3,CCNB3,OS,1.0
nested_cv,M14,HAVCR1_3,HAVCR1,OS,1.0
nested_cv,M14,PTK2B_3,PTK2B,OS,1.0
nested_cv,M27,H2AX_3,H2AX,OS,1.0
nested_cv,M14,LAPTM5_3,LAPTM5,OS,1.0
nested_cv,M19,ST8SIA5_3,ST8SIA5,OS,1.0
nested_cv,M19,ITGBL1_3,ITGBL1,OS,1.0
nested_cv,M14,MPEG1_3,MPEG1,OS,1.0
nested_cv,M14,TAGAP_3,TAGAP,OS,1.0
nested_cv,M14,CD244_3,CD244,OS,1.0
nested_cv,M14,ADA2_3,ADA2,OS,1.0
nested_cv,M14,LOC611538_3,LOC611538,OS,1.0
nested_cv,M17,CASP8_3,CASP8,OS,1.0
nested_cv,M14,CD80_3,CD80,OS,1.0
nested_cv,M14,TLR1_3,TLR1,OS,1.0
nested_cv,M19,MAP1LC3C_3,MAP1LC3C,OS,1.0
nested_cv,M17,RCOR2_3,RCOR2,OS,1.0
nested_cv,M14,ATF7IP2_3,ATF7IP2,OS,1.0
nested_cv,M14,RGS18_3,RGS18,OS,1.0
nested_cv,M14,TNFRSF14_3,TNFRSF14,OS,1.0
nested_cv,M14,HCLS1_3,HCLS1,OS,1.0
nested_cv,M14,TMEM106A_3,TMEM106A,OS,1.0
nested_cv,M14,HACD4_3,HACD4,OS,1.0
nested_cv,M19,XG_3,XG,OS,1.0
nested_cv,M14,P2RX7_3,P2RX7,OS,1.0
nested_cv,M19,PTTG1_3,PTTG1,OS,1.0
nested_cv,M14,PIK3CD_3,PIK3CD,OS,1.0
nested_cv,M14,MEX3A_3,MEX3A,OS,1.0
nested_cv,M14,BTK_3,BTK,OS,1.0
nested_cv,M17,MSI1_3,MSI1,OS,1.0
nested_cv,M19,PHGDH_2,PHGDH,OS,1.0
nested_cv,M14,LOC119876150,LOC119876150,OS,1.0
nested_cv,M14,HLA-DRB1_3,HLA-DRB1,OS,1.0
nested_cv,M14,PIK3AP1_3,PIK3AP1,OS,1.0
nested_cv,M14,IGSF6_3,IGSF6,OS,1.0
nested_cv,M14,DLA-DMB_3,DLA-DMB,OS,1.0
nested_cv,M14,SMPDL3A_3,SMPDL3A,OS,1.0
nested_cv,M14,VAV1_3,VAV1,OS,1.0
nested_cv,M14,TYROBP_3,TYROBP,OS,1.0
nested_cv,M17,MBOAT2_3,MBOAT2,OS,1.0
nested_cv,M14,DAPP1_3,DAPP1,OS,1.0
nested_cv,M19,PTGFR_3,PTGFR,OS,1.0
nested_cv,M11,FAS_3,FAS,OS,1.0
nested_cv,M17,SMO_3,SMO,OS,1.0
nested_cv,M11,ATAD1_3,ATAD1,OS,1.0
nested_cv,M14,LOC607405_3,LOC607405,OS,1.0
nested_cv,M17,CD44_3,CD44,OS,1.0
nested_cv,M14,LOC484897_3,LOC484897,OS,1.0
nested_cv,M14,C6H16orf54_3,C6H16orf54,OS,1.0
nested_cv,M14,IL1RN_3,IL1RN,OS,1.0
nested_cv,M14,ZBP1_3,ZBP1,OS,1.0
nested_cv,M14,CD2_3,CD2,OS,1.0
nested_cv,M14,GBP6_3,GBP6,OS,1.0
nested_cv,M14,FYB1_3,FYB1,OS,1.0
nested_cv,M14,MYO1F_3,MYO1F,OS,1.0
nested_cv,M19,ADAMTSL3_3,ADAMTSL3,OS,1.0
nested_cv,M14,LOC100688849_3,LOC100688849,OS,1.0
nested_cv,M14,CYTIP_3,CYTIP,OS,1.0
nested_cv,M14,LCP1_3,LCP1,OS,1.0
nested_cv,M19,ELOVL4_3,ELOVL4,OS,1.0
nested_cv,M14,DOCK8_3,DOCK8,OS,1.0
nested_cv,M14,SASH3_3,SASH3,OS,1.0
nested_cv,M14,PARVG_3,PARVG,OS,1.0
nested_cv,M14,ASAH1_3,ASAH1,OS,1.0
nested_cv,M14,DLA-DRA_3,DLA-DRA,OS,1.0
nested_cv,M14,CYTH4_3,CYTH4,OS,1.0
nested_cv,M17,SLC6A6_3,SLC6A6,OS,1.0
nested_cv,M14,CSF1R_3,CSF1R,OS,1.0
nested_cv,M14,TMEM86A_3,TMEM86A,OS,1.0
nested_cv,M14,CD74_3,CD74,OS,1.0
nested_cv,M17,MYOF_3,MYOF,OS,1.0
nested_cv,M27,TNFRSF6B_3,TNFRSF6B,OS,1.0
nested_cv,M11,PTEN_3,PTEN,OS,1.0
nested_cv,M19,EPAS1_3,EPAS1,OS,1.0
nested_cv,M14,TLR3_3,TLR3,OS,1.0
nested_cv,M14,ALDH3B1_3,ALDH3B1,OS,1.0
nested_cv,M17,SCML2_3,SCML2,OS,1.0
nested_cv,M19,CXCL14_3,CXCL14,OS,1.0
nested_cv,M14,CD53_3,CD53,OS,1.0
nested_cv,M14,CYSLTR1_3,CYSLTR1,OS,1.0
nested_cv,M14,CD48_3,CD48,OS,1.0
nested_cv,M19,SCTR_3,SCTR,OS,1.0
nested_cv,M14,LOC612422_3,LOC612422,OS,1.0
nested_cv,M14,ARHGAP30_3,ARHGAP30,OS,1.0
nested_cv,M19,CENPW_3,CENPW,OS,1.0
nested_cv,M14,C3AR1_3,C3AR1,OS,1.0
nested_cv,M17,SLC36A2_3,SLC36A2,OS,1.0
nested_cv,M17,SLIT1_3,SLIT1,OS,1.0
nested_cv,M14,PTPRO_3,PTPRO,OS,1.0
nested_cv,M14,DLA-DQA1_3,DLA-DQA1,OS,1.0
nested_cv,M14,MS4A7_3,MS4A7,OS,1.0
nested_cv,M14,SLC43A2_3,SLC43A2,OS,1.0
nested_cv,M14,GLRX_3,GLRX,OS,1.0
nested_cv,M14,AKNA_3,AKNA,OS,1.0
nested_cv,M2,CASQ1_3,CASQ1,OS,1.0
nested_cv,M14,CSF2RB_3,CSF2RB,OS,1.0
nested_cv,M14,MOSPD2_3,MOSPD2,OS,1.0
nested_cv,M14,CARD9_3,CARD9,OS,1.0
nested_cv,M14,XAF1_3,XAF1,OS,1.0
nested_cv,M14,SPN_3,SPN,OS,1.0
nested_cv,M14,FMNL1_3,FMNL1,OS,1.0
nested_cv,M19,TONSL_3,TONSL,OS,1.0
nested_cv,M19,RAB30_3,RAB30,OS,1.0
nested_cv,M14,CTSS_3,CTSS,OS,1.0
nested_cv,M14,NFAM1_3,NFAM1,OS,1.0
nested_cv,M14,PARP9_3,PARP9,OS,1.0
nested_cv,M14,IFIT3_3,IFIT3,OS,1.0
nested_cv,M14,TASL_3,TASL,OS,1.0
nested_cv,M14,CHPT1_3,CHPT1,OS,1.0
nested_cv,M19,NOD2_3,NOD2,OS,1.0
nested_cv,M14,DTX3L_3,DTX3L,OS,1.0
nested_cv,M14,SIRPB2_3,SIRPB2,OS,1.0
nested_cv,M17,PAQR9_3,PAQR9,OS,1.0
nested_cv,M2,MLIP_3,MLIP,OS,1.0
nested_cv,M19,DNA2_3,DNA2,OS,1.0
nested_cv,M14,SLC7A7_3,SLC7A7,OS,1.0
nested_cv,M19,UBE2S_3,UBE2S,OS,1.0
nested_cv,M14,ANKRD22_3,ANKRD22,OS,1.0
nested_cv,M14,TREM1_3,TREM1,OS,1.0
nested_cv,M19,EPHA2_3,EPHA2,OS,1.0
nested_cv,M14,ZMAT1_3,ZMAT1,OS,1.0
nested_cv,M14,DENND2D_3,DENND2D,OS,1.0
nested_cv,M14,LOC478984_3,LOC478984,OS,1.0
nested_cv,M14,SAMSN1_3,SAMSN1,OS,1.0
nested_cv,M19,MXRA5_3,MXRA5,OS,1.0
nested_cv,M14,FOLH1B_3,FOLH1B,OS,1.0
nested_cv,M19,RECQL4_3,RECQL4,OS,1.0
nested_cv,M14,C20H19orf38_3,C20H19orf38,OS,1.0
nested_cv,M19,ECT2_3,ECT2,OS,1.0
nested_cv,M14,ABCC3_3,ABCC3,OS,1.0
nested_cv,M14,OAS2_3,OAS2,OS,1.0
nested_cv,M14,SQOR_3,SQOR,OS,1.0
nested_cv,M14,CD72_3,CD72,OS,1.0
nested_cv,M14,TRIM22_3,TRIM22,OS,1.0
nested_cv,M14,TNFSF8_3,TNFSF8,OS,1.0
nested_cv,M14,LOC100687459_3,LOC100687459,OS,1.0
nested_cv,M27,LOC119879511,LOC119879511,OS,1.0
nested_cv,M14,MFNG_3,MFNG,OS,1.0
nested_cv,M14,PSMB8_3,PSMB8,OS,1.0
nested_cv,M17,SLC25A10_3,SLC25A10,OS,1.0
nested_cv,M14,LGR4_3,LGR4,OS,1.0
nested_cv,M14,MCTP1_3,MCTP1,OS,1.0
nested_cv,M14,TNFSF13_3,TNFSF13,OS,1.0
nested_cv,M14,CCR5_3,CCR5,OS,1.0
nested_cv,M17,IFITM5_3,IFITM5,OS,1.0
nested_cv,M14,CASP4_3,CASP4,OS,1.0
nested_cv,M19,DNPH1_3,DNPH1,OS,1.0
nested_cv,M14,WAS_3,WAS,OS,1.0
nested_cv,M14,LGALS9_3,LGALS9,OS,1.0
nested_cv,M14,GAS7_3,GAS7,OS,1.0
nested_cv,M14,CDA_3,CDA,OS,1.0
nested_cv,M17,SDK2_3,SDK2,OS,1.0
nested_cv,M14,RGS1_3,RGS1,OS,1.0
nested_cv,M14,LOC606863_3,LOC606863,OS,1.0
nested_cv,M14,NPL_3,NPL,OS,1.0
nested_cv,M14,PIM1_3,PIM1,OS,1.0
nested_cv,M19,FANCA_3,FANCA,OS,1.0
nested_cv,M14,ADGRE3_3,ADGRE3,OS,1.0
nested_cv,M14,SIT1_3,SIT1,OS,1.0
nested_cv,M2,PGAM2_3,PGAM2,OS,1.0
nested_cv,M14,SLAMF8_3,SLAMF8,OS,1.0
nested_cv,M14,CST7_3,CST7,OS,1.0
nested_cv,M14,SLCO2B1_3,SLCO2B1,OS,1.0
nested_cv,M14,GNA15_3,GNA15,OS,1.0
nested_cv,M14,ENPP5_3,ENPP5,OS,1.0
nested_cv,M19,ATAD2_3,ATAD2,OS,1.0
nested_cv,M14,GBP1_3,GBP1,OS,1.0
nested_cv,M17,GRID2IP_3,GRID2IP,OS,1.0
nested_cv,M17,SLC12A8_3,SLC12A8,OS,1.0
nested_cv,M17,ST6GALNAC3_3,ST6GALNAC3,OS,1.0
nested_cv,M19,LOC119866898_3,LOC119866898,OS,1.0
nested_cv,M14,FAM241A_3,FAM241A,OS,1.0
nested_cv,M14,RASAL3_3,RASAL3,OS,1.0
nested_cv,M14,TMEM144_3,TMEM144,OS,1.0
nested_cv,M14,DLA-79_3,DLA-79,OS,1.0
nested_cv,M14,BPI_3,BPI,OS,1.0
nested_cv,M14,LOC481472_3,LOC481472,OS,1.0
nested_cv,M14,MRC1_3,MRC1,OS,1.0
nested_cv,M14,GIMAP8_3,GIMAP8,OS,1.0
nested_cv,M14,MYO1G_3,MYO1G,OS,1.0
nested_cv,M14,IRF5_3,IRF5,OS,1.0
nested_cv,M19,CRYBG1_3,CRYBG1,OS,1.0
nested_cv,M14,RAB29_3,RAB29,OS,1.0
nested_cv,M14,PTAFR_3,PTAFR,OS,1.0
nested_cv,M14,LOC119878872,LOC119878872,OS,1.0
nested_cv,M17,FAM131C_3,FAM131C,OS,1.0
nested_cv,M19,DSN1_3,DSN1,OS,1.0
nested_cv,M14,IL18_3,IL18,OS,1.0
nested_cv,M14,CCL5_3,CCL5,OS,1.0
nested_cv,M14,HNMT_3,HNMT,OS,1.0
nested_cv,M13,NIBAN1_3,NIBAN1,OS,2.0
nested_cv,M7,KCTD12_3,KCTD12,OS,2.0
nested_cv,M8,PTEN_3,PTEN,OS,2.0
nested_cv,M16,TNFRSF6B_3,TNFRSF6B,OS,2.0
nested_cv,M10,CYP4V2_3,CYP4V2,OS,2.0
nested_cv,M10,GPRC5C_3,GPRC5C,OS,2.0
nested_cv,M13,TONSL_3,TONSL,OS,2.0
nested_cv,M13,CSRP1_3,CSRP1,OS,2.0
nested_cv,M8,ATAD1_3,ATAD1,OS,2.0
nested_cv,M22,ADAMTS4_3,ADAMTS4,OS,2.0
nested_cv,M16,H2AX_3,H2AX,OS,2.0
nested_cv,M13,RECQL4_3,RECQL4,OS,2.0
nested_cv,M8,SGMS1_3,SGMS1,OS,2.0
nested_cv,M13,ACSS3_3,ACSS3,OS,2.0
nested_cv,M13,ALOX5_3,ALOX5,OS,2.0
nested_cv,M13,CCNB3_3,CCNB3,OS,2.0
nested_cv,M10,GPR34_3,GPR34,OS,2.0
nested_cv,M10,ZMAT1_3,ZMAT1,OS,2.0
nested_cv,M10,SELENOP_3,SELENOP,OS,2.0
nested_cv,M10,RCOR2_3,RCOR2,OS,2.0
nested_cv,M10,TDRD7_3,TDRD7,OS,2.0
nested_cv,M10,GABRA2_3,GABRA2,OS,2.0
nested_cv,M13,SULT1C4_3,SULT1C4,OS,2.0
nested_cv,M10,TLR7_3,TLR7,OS,2.0
nested_cv,M10,MYOF_3,MYOF,OS,2.0
nested_cv,M13,PTTG1_3,PTTG1,OS,2.0
nested_cv,M9,TSPAN33_3,TSPAN33,OS,2.0
nested_cv,M10,LRFN4_3,LRFN4,OS,2.0
nested_cv,M13,STON1_3,STON1,OS,2.0
nested_cv,M10,FMO5_3,FMO5,OS,2.0
nested_cv,M10,ELOVL4_3,ELOVL4,OS,2.0
nested_cv,M8,FAS_3,FAS,OS,2.0
nested_cv,M15,LOC119877181,LOC119877181,OS,2.0
nested_cv,M3,CA14_3,CA14,OS,2.0
nested_cv,M13,TRIP13_3,TRIP13,OS,2.0
nested_cv,M8,MINPP1_3,MINPP1,OS,2.0
nested_cv,M13,MAP1LC3C_3,MAP1LC3C,OS,2.0
nested_cv,M10,LOC476816_3,LOC476816,OS,2.0
nested_cv,M13,RAB30_3,RAB30,OS,2.0
nested_cv,M10,PAG1_3,PAG1,OS,2.0
nested_cv,M12,CIRBP_3,CIRBP,OS,2.0
nested_cv,M10,FGL2_3,FGL2,OS,2.0
nested_cv,M10,BLNK_3,BLNK,OS,2.0
nested_cv,M4,LOC119877191,LOC119877191,OS,2.0
nested_cv,M13,SH3D19_3,SH3D19,OS,2.0
nested_cv,M13,UBE2S_3,UBE2S,OS,2.0
nested_cv,M10,DENND2B_3,DENND2B,OS,2.0
nested_cv,M10,SAMD9L_3,SAMD9L,OS,2.0
nested_cv,M10,ARRB1_3,ARRB1,OS,2.0
nested_cv,M13,JAZF1_3,JAZF1,OS,2.0
nested_cv,M7,SERTM1_3,SERTM1,OS,2.0
nested_cv,M12,PHLDB2_3,PHLDB2,OS,2.0
nested_cv,M4,FAM107A_3,FAM107A,OS,2.0
nested_cv,M10,CSF1R_3,CSF1R,OS,2.0
nested_cv,M10,TBC1D9_3,TBC1D9,OS,2.0
nested_cv,M10,EVI2B_3,EVI2B,OS,2.0
nested_cv,M4,LEPR_3,LEPR,OS,2.0
nested_cv,M8,STAMBPL1_3,STAMBPL1,OS,2.0
nested_cv,M13,SLC8A1_3,SLC8A1,OS,2.0
nested_cv,M16,AFAP1_3,AFAP1,OS,2.0
nested_cv,M13,MTURN_3,MTURN,OS,2.0
nested_cv,M13,FAM180A_3,FAM180A,OS,2.0
nested_cv,M10,SMTNL2_3,SMTNL2,OS,2.0
nested_cv,M10,TMEM86A_3,TMEM86A,OS,2.0
nested_cv,M10,CARD6_3,CARD6,OS,2.0
nested_cv,M10,TNFAIP8L2_3,TNFAIP8L2,OS,2.0
nested_cv,M10,MEX3A_3,MEX3A,OS,2.0
nested_cv,M10,HACD4_3,HACD4,OS,2.0
nested_cv,M10,CBX7_3,CBX7,OS,2.0
nested_cv,M10,GPR183_3,GPR183,OS,2.0
nested_cv,M1,VGLL2_3,VGLL2,OS,2.0
nested_cv,M13,ADAMTSL3_3,ADAMTSL3,OS,2.0
nested_cv,M13,LOC100855995_3,LOC100855995,OS,2.0
nested_cv,M10,LOC119874749_2,LOC119874749,OS,2.0
nested_cv,M13,SIVA1_3,SIVA1,OS,2.0
nested_cv,M13,DNPH1_3,DNPH1,OS,2.0
nested_cv,M10,ADGRF1_3,ADGRF1,OS,2.0
nested_cv,M10,BARX1_3,BARX1,OS,2.0
nested_cv,M10,POFUT2_3,POFUT2,OS,2.0
nested_cv,M10,PIK3AP1_3,PIK3AP1,OS,2.0
nested_cv,M10,IRX1_3,IRX1,OS,2.0
nested_cv,M4,SCUBE3_3,SCUBE3,OS,2.0
nested_cv,M10,CASP8_3,CASP8,OS,2.0
nested_cv,M10,PRKAR2B_3,PRKAR2B,OS,2.0
nested_cv,M9,SLC12A8_3,SLC12A8,OS,2.0
nested_cv,M10,ENPP5_3,ENPP5,OS,2.0
nested_cv,M9,MGST2_3,MGST2,OS,2.0
nested_cv,M13,TRIB3_3,TRIB3,OS,2.0
nested_cv,M12,HSP70_3,HSP70,OS,2.0
nested_cv,M13,EPHA2_3,EPHA2,OS,2.0
nested_cv,M10,SLC6A6_3,SLC6A6,OS,2.0
nested_cv,M13,ECT2_3,ECT2,OS,2.0
nested_cv,M10,NETO1_3,NETO1,OS,2.0
nested_cv,M10,INPP5D_3,INPP5D,OS,2.0
nested_cv,M10,P2RX7_3,P2RX7,OS,2.0
nested_cv,M10,CYTH4_3,CYTH4,OS,2.0
nested_cv,M13,CDCA5_3,CDCA5,OS,2.0
nested_cv,M13,POLE2_3,POLE2,OS,2.0
nested_cv,M22,STC1_3,STC1,OS,2.0
nested_cv,M13,CDCA8_3,CDCA8,OS,2.0
nested_cv,M10,EPAS1_3,EPAS1,OS,2.0
nested_cv,M13,TROAP_3,TROAP,OS,2.0
nested_cv,M10,ADGRG6_3,ADGRG6,OS,2.0
nested_cv,M10,ADGRE3_3,ADGRE3,OS,2.0
nested_cv,M10,LOC111091730_3,LOC111091730,OS,2.0
nested_cv,M10,GSAP_3,GSAP,OS,2.0
nested_cv,M10,EFNA3_3,EFNA3,OS,2.0
nested_cv,M16,ABHD2_3,ABHD2,OS,2.0
nested_cv,M10,SIM2_3,SIM2,OS,2.0
nested_cv,M10,CARD9_3,CARD9,OS,2.0
nested_cv,M10,STING1_3,STING1,OS,2.0
nested_cv,M10,SERPINB8_3,SERPINB8,OS,2.0
nested_cv,M13,MIS18A_3,MIS18A,OS,2.0
nested_cv,M13,PLK4_3,PLK4,OS,2.0
nested_cv,M10,NCKAP1L_3,NCKAP1L,OS,2.0
nested_cv,M10,OSBPL3_3,OSBPL3,OS,2.0
nested_cv,M13,DLGAP5_3,DLGAP5,OS,2.0
nested_cv,M10,LMO2_3,LMO2,OS,2.0
nested_cv,M13,LOC119873395_3,LOC119873395,OS,2.0
nested_cv,M13,CDT1_3,CDT1,OS,2.0
nested_cv,M10,LOC119875957_1,LOC119875957,OS,2.0
nested_cv,M10,LAPTM5_3,LAPTM5,OS,2.0
nested_cv,M4,LOC106559420_3,LOC106559420,OS,2.0
nested_cv,M10,LOC111097086_3,LOC111097086,OS,2.0
nested_cv,M10,PARP15_3,PARP15,OS,2.0
nested_cv,M10,PRDM1_3,PRDM1,OS,2.0
nested_cv,M8,RNLS_3,RNLS,OS,2.0
nested_cv,M10,VSIR_3,VSIR,OS,2.0
nested_cv,M10,MEST_3,MEST,OS,2.0
nested_cv,M10,LOC477699_3,LOC477699,OS,2.0
nested_cv,M13,CENPV_3,CENPV,OS,2.0
nested_cv,M10,SCML2_3,SCML2,OS,2.0
nested_cv,M13,SPC25_3,SPC25,OS,2.0
nested_cv,M10,BTK_3,BTK,OS,2.0
nested_cv,M13,MYBL2_3,MYBL2,OS,2.0
nested_cv,M13,AURKA_3,AURKA,OS,2.0
nested_cv,M8,PAPSS2_3,PAPSS2,OS,2.0
nested_cv,M13,KIF18B_3,KIF18B,OS,2.0
nested_cv,M10,RGS18_3,RGS18,OS,2.0
nested_cv,M10,LIPA_3,LIPA,OS,2.0
nested_cv,M13,ESPL1_3,ESPL1,OS,2.0
nested_cv,M10,TENT5A_3,TENT5A,OS,2.0
nested_cv,M7,STUM_3,STUM,OS,2.0
nested_cv,M10,KIAA0040_3,KIAA0040,OS,2.0
nested_cv,M13,NCAPH_3,NCAPH,OS,2.0
nested_cv,M9,SDK2_3,SDK2,OS,2.0
nested_cv,M10,RETSAT_3,RETSAT,OS,2.0
nested_cv,M13,UBE2C_3,UBE2C,OS,2.0
nested_cv,M13,GALNT15_3,GALNT15,OS,2.0
nested_cv,M4,PPA1_3,PPA1,OS,2.0
nested_cv,M4,LURAP1L_3,LURAP1L,OS,2.0
nested_cv,M10,TYROBP_3,TYROBP,OS,2.0
nested_cv,M10,CTSH_3,CTSH,OS,2.0
nested_cv,M10,NPL_3,NPL,OS,2.0
nested_cv,M7,MAB21L2_3,MAB21L2,OS,2.0
nested_cv,M10,PYCARD_3,PYCARD,OS,2.0
nested_cv,M10,ATP8B4_3,ATP8B4,OS,2.0
nested_cv,M13,DSN1_3,DSN1,OS,2.0
nested_cv,M10,LOC119876150,LOC119876150,OS,2.0
nested_cv,M10,HNMT_3,HNMT,OS,2.0
nested_cv,M13,PID1_3,PID1,OS,2.0
nested_cv,M13,LOC119877688,LOC119877688,OS,2.0
nested_cv,M10,PTPN6_3,PTPN6,OS,2.0
nested_cv,M16,DPM3_3,DPM3,OS,2.0
nested_cv,M10,PIK3CG_3,PIK3CG,OS,2.0
nested_cv,M10,DNAH10_3,DNAH10,OS,2.0
nested_cv,M15,H2BC19_3,H2BC19,OS,2.0
nested_cv,M13,TMCC3_3,TMCC3,OS,2.0
nested_cv,M10,PTPRC_4,PTPRC,OS,2.0
nested_cv,M3,HK2_3,HK2,OS,2.0
nested_cv,M4,LTBP1_3,LTBP1,OS,2.0
nested_cv,M13,MXRA5_3,MXRA5,OS,2.0
nested_cv,M10,RENBP_3,RENBP,OS,2.0
nested_cv,M13,DBF4B_3,DBF4B,OS,2.0
nested_cv,M10,ABCC3_3,ABCC3,OS,2.0
nested_cv,M10,STK39_3,STK39,OS,2.0
nested_cv,M10,LOC102157159_3,LOC102157159,OS,2.0
nested_cv,M13,CEP72_3,CEP72,OS,2.0
nested_cv,M13,ORC6_3,ORC6,OS,2.0
nested_cv,M10,APOBEC3Z3_4,APOBEC3Z3,OS,2.0
nested_cv,M13,RBM44_3,RBM44,OS,2.0
nested_cv,M13,FANCA_3,FANCA,OS,2.0
nested_cv,M1,PGAM2_3,PGAM2,OS,2.0
nested_cv,M10,LOC119877532,LOC119877532,OS,2.0
nested_cv,M10,ASAH1_3,ASAH1,OS,2.0
nested_cv,M3,FGF23_3,FGF23,OS,2.0
nested_cv,M16,GADD45GIP1_3,GADD45GIP1,OS,2.0
nested_cv,M10,GAB2_3,GAB2,OS,2.0
nested_cv,M13,CALD1_3,CALD1,OS,2.0
nested_cv,M10,TLR3_3,TLR3,OS,2.0
nested_cv,M13,DNA2_3,DNA2,OS,2.0
nested_cv,M16,SELENOH_3,SELENOH,OS,2.0
nested_cv,M13,PTGFR_3,PTGFR,OS,2.0
nested_cv,M10,GLRX_3,GLRX,OS,2.0
nested_cv,M13,SPAG5_3,SPAG5,OS,2.0
nested_cv,M22,ADAMTS1_3,ADAMTS1,OS,2.0
nested_cv,M13,LOC102156473_3,LOC102156473,OS,2.0
nested_cv,M10,FRRS1_3,FRRS1,OS,2.0
nested_cv,M1,KLHL30_3,KLHL30,OS,2.0
nested_cv,M10,SQOR_3,SQOR,OS,2.0
nested_cv,M8,CSTF2T_3,CSTF2T,OS,2.0
nested_cv,M9,SLC36A2_3,SLC36A2,OS,2.0
nested_cv,M10,CD86_3,CD86,OS,2.0
nested_cv,M12,SCTR_3,SCTR,OS,2.0
nested_cv,M10,RASSF5_3,RASSF5,OS,2.0
nested_cv,M13,ATAD2_3,ATAD2,OS,2.0
nested_cv,M4,MAL_3,MAL,OS,2.0
nested_cv,M13,NDUFB9_3,NDUFB9,OS,2.0
nested_cv,M10,PIM1_3,PIM1,OS,2.0
nested_cv,M13,NSMCE2_3,NSMCE2,OS,2.0
nested_cv,M13,GTSE1_3,GTSE1,OS,2.0
nested_cv,M4,LOC102152083_3,LOC102152083,OS,2.0
nested_cv,M13,CCNA2_3,CCNA2,OS,2.0
nested_cv,M10,MILR1_3,MILR1,OS,2.0
nested_cv,M10,GYPC_3,GYPC,OS,2.0
nested_cv,M10,LDLRAD3_3,LDLRAD3,OS,2.0
nested_cv,M1,RRAD_3,RRAD,OS,2.0
nested_cv,M1,CHRNG_3,CHRNG,OS,2.0
nested_cv,M13,FN1_3,FN1,OS,2.0
nested_cv,M13,LOC487476_3,LOC487476,OS,2.0
nested_cv,M10,C6H16orf54_3,C6H16orf54,OS,2.0
nested_cv,M1,MYF6_3,MYF6,OS,2.0
nested_cv,M1,C32H4orf54_3,C32H4orf54,OS,2.0
nested_cv,M10,LHX2_3,LHX2,OS,2.0
nested_cv,M10,DUSP10_3,DUSP10,OS,2.0
nested_cv,M10,LCP1_3,LCP1,OS,2.0
nested_cv,M10,MARCHF1_3,MARCHF1,OS,2.0
nested_cv,M10,PARP4_3,PARP4,OS,2.0
nested_cv,M13,KIF4A_3,KIF4A,OS,2.0
nested_cv,M13,LAMA3_3,LAMA3,OS,2.0
nested_cv,M10,TAGAP_3,TAGAP,OS,2.0
nested_cv,M10,SELPLG_3,SELPLG,OS,2.0
nested_cv,M4,LOC119878234,LOC119878234,OS,2.0
nested_cv,M10,IL34_3,IL34,OS,2.0
nested_cv,M13,FANCD2_3,FANCD2,OS,2.0
nested_cv,M10,C3AR1_3,C3AR1,OS,2.0
nested_cv,M10,TRIM14_3,TRIM14,OS,2.0
nested_cv,M15,H2AC6_3,H2AC6,OS,2.0
nested_cv,M10,ANXA3_3,ANXA3,OS,2.0
nested_cv,M10,SLC13A5_3,SLC13A5,OS,2.0
nested_cv,M10,MOSPD2_3,MOSPD2,OS,2.0
nested_cv,M10,LGR4_3,LGR4,OS,2.0
nested_cv,M13,PSAT1_3,PSAT1,OS,2.0
nested_cv,M13,CXCL14_3,CXCL14,OS,2.0
nested_cv,M13,UHRF1_3,UHRF1,OS,2.0
nested_cv,M10,TRANK1_3,TRANK1,OS,2.0
nested_cv,M10,RYR2_3,RYR2,OS,2.0
nested_cv,M10,DENND1C_3,DENND1C,OS,2.0
nested_cv,M1,KLHL40_3,KLHL40,OS,2.0
nested_cv,M13,XG_3,XG,OS,2.0
nested_cv,M13,PAPPA_3,PAPPA,OS,2.0
nested_cv,M10,GMFG_3,GMFG,OS,2.0
nested_cv,M4,PIK3IP1_3,PIK3IP1,OS,2.0
nested_cv,M13,UBE2T_3,UBE2T,OS,2.0
nested_cv,M3,LOC119878351,LOC119878351,OS,2.0
nested_cv,M10,DUSP9_3,DUSP9,OS,2.0
nested_cv,M10,MS4A7_3,MS4A7,OS,2.0
nested_cv,M22,IGFBP5_3,IGFBP5,OS,2.0
nested_cv,M13,GASK1A_3,GASK1A,OS,2.0
nested_cv,M13,ITGBL1_3,ITGBL1,OS,2.0
nested_cv,M13,CDCA3_3,CDCA3,OS,2.0
nested_cv,M15,H2BC8_3,H2BC8,OS,2.0
nested_cv,M10,OSR2_3,OSR2,OS,2.0
nested_cv,M4,CABCOCO1_3,CABCOCO1,OS,2.0
nested_cv,M10,IGSF6_3,IGSF6,OS,2.0
nested_cv,M13,E2F8_3,E2F8,OS,2.0
nested_cv,M22,HIC1_3,HIC1,OS,2.0
nested_cv,M10,LOC478384_3,LOC478384,OS,2.0
