endpoint,module_label,model,n_module_genes_used,n_disjoint_proliferation_genes_used,disjoint_proliferation_pc1_explained_variance,module_original_proliferation_correlation,module_disjoint_proliferation_correlation,residual_disjoint_post_correlation,residual_disjoint_sd_before_standardization,n,events,coef,hr,p,se,c_index,error,q,module_transfer_qc_tier,transfer_priority_score,fraction_strict_symbol_concordant,fraction_broad_transferable,strict_human_symbols
DFI,M28,residual_to_disjoint_proliferation_and_weight,13,251,0.6484792338948262,-0.40618162148164316,-0.40618162148164316,-1.3442700406272161e-16,0.9137923672096101,185,142,-0.2812856419709193,0.754812698497314,0.0002905313741881699,0.07762602976832447,0.5982848115549537,,0.0013101546690010202,medium_sensitivity_transfer_readiness,3.0,0.4615384615384615,0.6153846153846154,SUGCT;TTC39B;MPIG6B;ATP8B4;ZBED2;SCRN2
OS,M28,module_only,13,251,0.6484792338948262,-0.40618162148164316,-0.40618162148164316,-1.3442700406272161e-16,0.9137923672096101,186,124,-0.3795580222563975,0.6841637275390009,3.88777909356504e-05,0.09225898150323528,0.6192532181978092,,0.0003380676664643606,medium_sensitivity_transfer_readiness,3.0,0.4615384615384615,0.6153846153846154,SUGCT;TTC39B;MPIG6B;ATP8B4;ZBED2;SCRN2
OS,M28,module_plus_original_proliferation,13,251,0.6484792338948262,-0.40618162148164316,-0.40618162148164316,-1.3442700406272161e-16,0.9137923672096101,186,124,-0.33890298915616807,0.7125515709655249,0.0007370479412028159,0.10040339215619844,0.6316462780842728,,0.003193874411878869,medium_sensitivity_transfer_readiness,3.0,0.4615384615384615,0.6153846153846154,SUGCT;TTC39B;MPIG6B;ATP8B4;ZBED2;SCRN2
OS,M28,module_plus_disjoint_proliferation,13,251,0.6484792338948262,-0.40618162148164316,-0.40618162148164316,-1.3442700406272161e-16,0.9137923672096101,186,124,-0.338902989156168,0.7125515709655249,0.0007370479412028182,0.10040339215619844,0.6316462780842728,,0.002395405808909159,medium_sensitivity_transfer_readiness,3.0,0.4615384615384615,0.6153846153846154,SUGCT;TTC39B;MPIG6B;ATP8B4;ZBED2;SCRN2
OS,M28,residual_to_disjoint_proliferation,13,251,0.6484792338948262,-0.40618162148164316,-0.40618162148164316,-1.3442700406272161e-16,0.9137923672096101,186,124,-0.2962452532435301,0.7436050341082242,0.0007497740769549594,0.08788834266079962,0.5937475013992164,,0.003636219947815298,medium_sensitivity_transfer_readiness,3.0,0.4615384615384615,0.6153846153846154,SUGCT;TTC39B;MPIG6B;ATP8B4;ZBED2;SCRN2
OS,M28,residual_to_disjoint_proliferation_and_weight,13,251,0.6484792338948262,-0.40618162148164316,-0.40618162148164316,-1.3442700406272161e-16,0.9137923672096101,185,123,-0.28225514849784467,0.754081257285322,0.001288795194443761,0.0876987348766924,0.5933371159925428,,0.005267764581092692,medium_sensitivity_transfer_readiness,3.0,0.4615384615384615,0.6153846153846154,SUGCT;TTC39B;MPIG6B;ATP8B4;ZBED2;SCRN2
DFI,M30,module_only,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,186,143,-0.3258383346097162,0.7219218877820005,3.407811829624706e-05,0.07862233009170909,0.5768087951270242,,4.733101935561936e-05,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
DFI,M30,module_plus_original_proliferation,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,186,143,-0.25035541706028536,0.7785240331702691,0.0023334907127339965,0.08224184411195638,0.620264448076066,,0.0032120696060035725,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
DFI,M30,module_plus_disjoint_proliferation,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,186,143,-0.2503554170602853,0.7785240331702692,0.0023334907127340026,0.08224184411195638,0.620264448076066,,0.0032120696060035847,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
DFI,M30,residual_to_disjoint_proliferation,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,186,143,-0.2407161594375544,0.786064711776416,0.0046673597582715595,0.08508463580687813,0.5470212449858862,,0.00644400443862807,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
DFI,M30,residual_to_disjoint_proliferation_and_weight,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,185,142,-0.23673756553285621,0.7891983736978833,0.0057298649979514735,0.08568592200671585,0.5430677800346047,,0.009311030621671145,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
OS,M30,module_only,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,186,124,-0.3287911401948563,0.7197933369447034,5.698782529143251e-05,0.08168828832895332,0.5980650835532102,,0.0003380676664643606,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
OS,M30,module_plus_original_proliferation,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,186,124,-0.27661862693651906,0.7583436538111406,0.0015872197137697115,0.08758617708875674,0.6214120092748061,,0.005068470322835755,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
OS,M30,module_plus_disjoint_proliferation,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,186,124,-0.2766186269365191,0.7583436538111404,0.0015872197137697065,0.08758617708875674,0.6214120092748061,,0.004126771255801237,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
OS,M30,residual_to_disjoint_proliferation,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,186,124,-0.2758440517419555,0.7589312755435668,0.0016782553605301377,0.08779384603548797,0.5744782921563925,,0.003636219947815298,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
OS,M30,residual_to_disjoint_proliferation_and_weight,7,251,0.6484792338948262,-0.32935558900500533,-0.3293555890050054,-5.2810608738926343e-17,0.9442059605780752,185,123,-0.2738113462341734,0.7604755283012115,0.0019290282033472886,0.08829926697264537,0.5716138445327065,,0.005267764581092692,high_sensitivity_transfer_readiness,5.0,0.4285714285714285,1.0,PTEN;RNLS;ATAD1
DFI,M34,module_only,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,186,143,-0.3358056476024469,0.7147620080275712,1.8230817809718274e-05,0.0783581126795268,0.6348239488931808,,2.9625078940792195e-05,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
DFI,M34,module_plus_original_proliferation,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,186,143,-0.26173407686899347,0.769715681698785,0.0019117763851206884,0.08433224576756174,0.6461892735106225,,0.0031066366258211187,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
DFI,M34,module_plus_disjoint_proliferation,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,186,143,-0.26173407686899347,0.769715681698785,0.0019117763851206884,0.08433224576756174,0.6461892735106225,,0.0031066366258211187,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
DFI,M34,residual_to_disjoint_proliferation,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,186,143,-0.25959221962305895,0.7713660696256742,0.0011523196116572133,0.07986404307289392,0.6037735849056604,,0.0021400221359348247,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
DFI,M34,residual_to_disjoint_proliferation_and_weight,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,185,142,-0.24305940128742706,0.7842249284175747,0.00240857842893251,0.08009612375675634,0.5961784397803355,,0.005218586596020439,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
OS,M34,module_only,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,186,124,-0.33412667968984067,0.7159630785014479,0.0001040208204505725,0.08609257067119223,0.6349244423123052,,0.0003380676664643606,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
OS,M34,module_plus_original_proliferation,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,186,124,-0.28582329086751096,0.7513953826422197,0.002175166249944576,0.09324751517575648,0.6416406812185176,,0.005068470322835755,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
OS,M34,module_plus_disjoint_proliferation,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,186,124,-0.285823290867511,0.7513953826422197,0.002175166249944575,0.09324751517575648,0.6416406812185176,,0.004712860208213246,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
OS,M34,residual_to_disjoint_proliferation,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,186,124,-0.2761160413471001,0.7587248821952948,0.0016470113393037887,0.0877268963473297,0.6123770688414488,,0.003636219947815298,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
