probe_id,gene_symbol,probe_variance
ILMN_1669842,CHAF1A,2.638445648420321
ILMN_1674231,CHAF1B,3.0900913314183516
ILMN_1775997,CHAT,1.529679132700367
ILMN_1672149,CHCHD1,0.5394585286627358
ILMN_1740170,CHCHD10,0.95430525416637
ILMN_2191681,CHCHD2,0.920947300590713
ILMN_1673026,CHCHD3,0.7740823975763661
ILMN_1813938,CHCHD4,2.2818589341799096
ILMN_1797530,CHCHD5,2.9972419564718606
ILMN_1785161,CHCHD6,0.049610743770034396
ILMN_1744138,CHCHD7,1.1175550113242525
ILMN_1732750,CHCHD8,1.3861268977152423
ILMN_1654583,CHD1,1.5254880916410474
ILMN_1786016,CHD1L,1.427838675162069
ILMN_2339284,CHD2,0.6820138932069825
ILMN_1740764,CHD3,0.5024544255079058
ILMN_1658411,CHD4,2.5461813712846038
ILMN_1698148,CHD5,0.9691065343077206
ILMN_1781816,CHD6,0.8391029075399454
ILMN_1677376,CHD7,1.919277633655724
ILMN_1806122,CHD8,1.5831966960111454
ILMN_1762972,CHD9,0.9217574789257217
ILMN_2135321,CHDH,2.0003917321975546
ILMN_1664630,CHEK1,1.1259485845850399
ILMN_2395236,CHEK2,1.5531279318519084
ILMN_1798083,CHERP,1.9544231402591292
ILMN_2106902,CHES1,4.383294089732365
ILMN_1653828,CHFR,0.708722745927861
ILMN_1669410,CHGA,0.23763013158160717
ILMN_1765966,CHGB,0.5757974478951139
ILMN_3307868,CHI3L1,1.0648905170484195
ILMN_1685045,CHI3L2,1.0640665415551696
ILMN_1798138,CHIA,1.9945404818459385
ILMN_1763437,CHIC1,0.36571730760297083
ILMN_1679428,CHIC2,1.8040189987721778
ILMN_2069615,CHID1,0.2840102962526853
ILMN_3249477,CHIT1,0.8894993341665143
ILMN_1658504,CHKA,1.9130225083921806
ILMN_2331205,CHKB,1.5034120854568696
ILMN_1713347,CHL1,1.1499166736212851
ILMN_1709112,CHM,2.327043147603247
ILMN_1747697,CHML,1.3356718183269887
ILMN_1709439,CHMP1A,0.7418756352101942
ILMN_1763265,CHMP1B,1.0534817203398135
ILMN_1656621,CHMP2A,1.6618355186061722
ILMN_1741176,CHMP2B,0.8895630137903441
ILMN_1715607,CHMP4A,0.8478712612536037
ILMN_1771233,CHMP4B,1.0839173838219602
ILMN_1711542,CHMP4C,0.03286890651086796
ILMN_3251545,CHMP5,3.543463187664867
ILMN_1731609,CHMP6,1.061976039175897
ILMN_1795933,CHMP7,1.0923091792015756
ILMN_1678493,CHN1,0.9376231254080596
ILMN_1774110,CHN2,2.3183473451863157
ILMN_1726575,CHODL,0.36126515298937867
ILMN_2223836,CHORDC1,0.5154307378409981
ILMN_1779401,CHP,0.5717787297391136
ILMN_1695631,CHP2,0.41158105660032007
ILMN_1731353,CHPF,1.5944560844603626
ILMN_1772991,CHPF2,0.10976464105945172
ILMN_1729112,CHPT1,1.8890853808368802
ILMN_2088673,CHR415SYT,0.002670531087501294
ILMN_1722390,CHRAC1,0.8014918293194769
ILMN_1795582,CHRD,0.43301310827375833
ILMN_2184231,CHRDL1,0.7548521280253266
ILMN_1682737,CHRDL2,1.9476322018995127
ILMN_1791501,CHRFAM7A,0.12684507219526356
ILMN_1751689,CHRM1,0.0960975410046795
ILMN_1761574,CHRM2,1.6827175799561795
ILMN_3248627,CHRM3,0.24601862979609507
ILMN_1660882,CHRM4,0.013673622552428778
ILMN_1746646,CHRM5,0.3406348155232529
ILMN_2361768,CHRNA1,1.8444415256721152
ILMN_1776314,CHRNA10,0.5965246509841123
ILMN_1698849,CHRNA2,1.296041833996072
ILMN_2154157,CHRNA3,0.4560546359603397
ILMN_1729857,CHRNA4,3.7800922312344016
ILMN_2110751,CHRNA5,1.8825347446685994
ILMN_1756578,CHRNA6,0.6268312185008824
ILMN_1788789,CHRNA7,0.23036030932341087
ILMN_1728501,CHRNA9,0.6293387866832008
ILMN_1741131,CHRNB1,0.6060399069782026
ILMN_1676624,CHRNB2,0.6392101984398391
ILMN_1736218,CHRNB3,0.488352590865992
ILMN_3249574,CHRNB4,0.5649503846786966
ILMN_1661355,CHRND,0.012918577765183636
ILMN_1703346,CHRNE,0.5368170380398841
ILMN_1784633,CHRNG,0.0026515349370430613
ILMN_1677719,CHST1,0.11137188739537812
ILMN_1736828,CHST10,1.8799857699635585
ILMN_1655880,CHST11,0.2435376520069074
ILMN_1735058,CHST12,2.1259675581765762
ILMN_1734707,CHST13,2.827360567861911
ILMN_1743340,CHST14,1.8319567100774903
ILMN_1670926,CHST15,0.7483197302217195
ILMN_1794011,CHST2,0.7165400531199035
ILMN_1723481,CHST3,1.241263873812339
ILMN_1696590,CHST4,0.04454838520401797
ILMN_1678478,CHST5,0.10839464608402143
ILMN_1670881,CHST6,2.1138438015523446
ILMN_1732831,CHST7,2.8716492334270347
ILMN_1795845,CHST8,0.05962216232237786
ILMN_1700547,CHST9,0.04168162079820376
ILMN_1791576,CHSY1,1.1331510324751572
ILMN_1740407,CHSY3,2.9849644567288984
ILMN_1756705,CHTF18,0.5937415172365493
ILMN_2366998,CHTF8,0.6382567744790363
ILMN_1677041,CHUK,1.0178625331585702
ILMN_1798177,CHURC1,0.8972919520234888
ILMN_1721449,CHX10,0.029850966474210778
ILMN_2048793,CIAO1,0.6370847297743005
ILMN_1735199,CIAPIN1,0.500345068566465
ILMN_1684205,CIB1,0.574721637038137
ILMN_1714489,CIB2,1.338150580451291
ILMN_1736013,CIB3,0.14966838574673746
ILMN_1707713,CIB4,0.41957540314421643
ILMN_1784780,CIC,0.21059192446081887
ILMN_2188533,CICK0721Q.1,1.104243757929482
ILMN_1788184,CIDEA,3.1504750679155977
ILMN_1668910,CIDEB,1.4638908319566575
ILMN_2174437,CIDEC,5.681130676620352
ILMN_2170080,CIDECP,1.3824699946441072
ILMN_1773363,CIITA,0.568653371385772
ILMN_2167758,CILP,2.608447278150698
ILMN_1684468,CILP2,1.0277935522503006
ILMN_1765257,CINP,0.04303464195851454
ILMN_1680967,CIP29,1.2417827548796307
ILMN_1671516,CIR1,1.4043585112003554
ILMN_1674661,CIRBP,1.9177758994003744
ILMN_1796235,CIRH1A,1.982748932366515
ILMN_2122952,CISD1,2.4960237311026914
ILMN_1796397,CISD2,2.5233608904414178
ILMN_3246724,CISD3,0.28663458893547267
ILMN_1738207,CISH,0.18004287438651342
ILMN_1695579,CIT,1.6898743123246416
ILMN_1691641,CITED1,2.879040791042944
ILMN_1663092,CITED2,2.786991330641704
ILMN_1787691,CITED4,2.1496437495705942
ILMN_1724659,CIZ1,2.6159869266350584
ILMN_2181060,CKAP2,1.5096753737072985
ILMN_1751776,CKAP2L,3.412053782994315
ILMN_1790891,CKAP4,0.11519950949794872
ILMN_1748770,CKAP5,4.258738192202047
ILMN_1671478,CKB,2.570504814090795
ILMN_1712389,CKLF,1.1279749056456998
ILMN_1757521,CKM,2.447979676351322
ILMN_1732066,CKMT1A,0.030382532927759314
ILMN_1763491,CKMT1B,1.6623336174905843
ILMN_1764266,CKMT2,1.229630588442744
ILMN_2041046,CKS1B,2.755058214997616
ILMN_2072296,CKS2,2.004782554622423
ILMN_1700507,CLASP1,0.4042051832923106
ILMN_1770548,CLASP2,0.1259446345832281
ILMN_1654875,CLC,0.8190237404430163
ILMN_1797219,CLCA1,0.7078105853453568
ILMN_1803236,CLCA2,1.0340086836723716
ILMN_1773681,CLCA3,0.002263389690618319
ILMN_1679176,CLCA4,0.29259746959305954
ILMN_1809267,CLCC1,4.090873325462653
ILMN_1661197,CLCF1,0.19839871473275345
ILMN_1686865,CLCN1,0.00311733986884356
ILMN_1688633,CLCN2,0.6332077033497892
ILMN_1707467,CLCN3,1.483471663668456
ILMN_1728369,CLCN4,0.5207829350288347
ILMN_1690327,CLCN5,0.306419541682283
ILMN_1808748,CLCN6,0.5138741211644424
ILMN_1694731,CLCN7,0.6965268236776274
ILMN_2364072,CLCNKA,1.4816295784978384
ILMN_1798742,CLCNKB,0.004353896298338307
ILMN_1724686,CLDN1,0.5376256482946279
ILMN_1737096,CLDN10,0.9083165040460133
ILMN_1754103,CLDN11,1.3838633670119376
ILMN_1787657,CLDN12,0.5183094021177256
ILMN_1751174,CLDN14,2.3300113544820804
ILMN_1682226,CLDN15,2.750656656460141
ILMN_1707670,CLDN16,1.2868938200293458
ILMN_1815388,CLDN17,0.2785467140713624
ILMN_2284157,CLDN18,1.9831825091534745
ILMN_1750097,CLDN19,0.8438121301919134
ILMN_1795190,CLDN2,0.7705850612394892
ILMN_1729639,CLDN20,0.6661600623359704
ILMN_1725338,CLDN23,2.923051275985559
ILMN_1723042,CLDN3,0.11828036878419959
ILMN_2132458,CLDN4,0.4607186211354057
ILMN_1728197,CLDN5,5.56222629277701
ILMN_1804531,CLDN6,1.3258912519433241
ILMN_2143685,CLDN7,1.247781595791662
ILMN_1746676,CLDN8,0.2608500662705285
ILMN_1683757,CLDN9,3.111828554907296
ILMN_1710326,CLDND1,2.5361828586859705
ILMN_2077680,CLDND2,1.8780344424784547
ILMN_2415303,CLEC10A,1.2685416669594671
ILMN_1807359,CLEC11A,0.17620042910738054
ILMN_2292178,CLEC12A,1.4769835595830842
ILMN_1657527,CLEC12B,0.07803110678647357
ILMN_2142185,CLEC14A,0.5843800496927897
ILMN_1781752,CLEC16A,2.440841442871419
ILMN_1763398,CLEC17A,0.8058792659547858
ILMN_1730964,CLEC18C,0.4664542565728715
ILMN_1691339,CLEC1A,0.025460911679663155
ILMN_1745103,CLEC1B,0.5473198726701077
ILMN_1784608,CLEC2B,0.9692174932604788
ILMN_3250023,CLEC2D,0.554163807666487
ILMN_2220729,CLEC3A,0.22225970025656328
ILMN_1682176,CLEC3B,2.2791604764022044
ILMN_2399363,CLEC4A,3.6731850650324613
ILMN_1682259,CLEC4C,0.17839221257894877
ILMN_1808979,CLEC4D,0.362468051962407
ILMN_1771664,CLEC4E,0.2104404986437366
ILMN_1723115,CLEC4F,0.49875159684873555
ILMN_2193817,CLEC4G,1.8838137835373705
ILMN_2077736,CLEC4GP1,0.32318754986937076
ILMN_2322131,CLEC4M,0.18490898379789905
ILMN_1780465,CLEC5A,1.9848933408453153
ILMN_1742962,CLEC6A,0.27541378308221387
ILMN_1654504,CLEC7A,1.6485554172055839
ILMN_1673238,CLEC9A,1.2163860712427936
ILMN_1782729,CLECL1,0.6201886387515825
ILMN_2050813,CLGN,0.25068647951011086
ILMN_1756982,CLIC1,0.9125763122418937
ILMN_1795754,CLIC2,1.8118000557749836
ILMN_1796423,CLIC3,1.9479194248046399
ILMN_2063586,CLIC4,1.4215373581691069
ILMN_1778964,CLIC5,0.2202099735660834
ILMN_1699665,CLIC6,1.481186438988372
ILMN_1745076,CLINT1,0.7763545534937579
ILMN_2404085,CLIP1,0.9451878172586449
ILMN_2352190,CLIP2,0.9650269442270678
ILMN_1789733,CLIP3,1.1195193878805656
ILMN_1759792,CLIP4,0.06793677687239139
ILMN_1652790,CLK1,1.1448277277763663
ILMN_2362911,CLK2,4.0326172269465665
ILMN_1676061,CLK2P,2.6473208342578634
ILMN_2320336,CLK3,1.9958262312747297
ILMN_1695853,CLK4,0.07910052840158759
ILMN_2108865,CLLU1,0.712957400614081
ILMN_2124221,CLLU1OS,0.5230507045238544
ILMN_1714522,CLMN,1.7088905480827177
ILMN_2394381,CLN3,0.44436368776659846
ILMN_1778203,CLN5,4.21181616231414
ILMN_1776267,CLN6,1.2759423955390465
ILMN_1701094,CLN8,1.2970924660479373
ILMN_3235979,CLNK,0.3450225520710848
ILMN_1736814,CLNS1A,3.725110419930228
ILMN_1682399,CLOCK,0.5068090746800564
ILMN_1659976,CLP1,1.023575691621387
ILMN_1681235,CLPB,0.3278081890771784
ILMN_1725705,CLPP,1.1610988660779247
ILMN_2131811,CLPS,2.2442399563169686
ILMN_1665831,CLPTM1,3.0254805034180627
ILMN_1752802,CLPTM1L,0.39367500992288035
ILMN_1709894,CLPX,1.1546969051424514
ILMN_1698745,CLRN1,0.6422084643171995
ILMN_3246345,CLRN1OS,0.1042244827620932
ILMN_3236671,CLRN2,0.49831578456683584
ILMN_2067408,CLRN3,0.2753067349165625
ILMN_1691165,CLSPN,0.4217390953626374
ILMN_2415179,CLSTN1,4.455946133120026
ILMN_1731237,CLSTN2,0.28001204740892094
ILMN_1734021,CLSTN3,0.4781154799212315
ILMN_2345837,CLTA,3.9097023989088147
ILMN_1709346,CLTB,1.2073725231174854
ILMN_1756779,CLTC,0.6733632513864626
ILMN_1739734,CLTCL1,1.3338997755489042
ILMN_1798298,CLU,1.0354901237372305
ILMN_1800993,CLUAP1,1.158587459742222
ILMN_1727800,CLUL1,1.4917908796803598
ILMN_1804788,CLVS2,0.15874909129771156
ILMN_1663538,CLYBL,2.9553414757092806
ILMN_1770772,CMA1,0.7534939611465076
ILMN_1704084,CMAH,0.8318979827671033
ILMN_2125374,CMAS,2.259731238051154
ILMN_1709634,CMBL,2.9187353992485887
ILMN_1707634,CMC1,0.46081768859330297
ILMN_1738075,CMIP,0.6358622807972272
ILMN_1673030,CMKLR1,1.6172896875508822
ILMN_1738642,CMPK1,1.9996723104922465
ILMN_1783621,CMPK2,0.3705027641268386
ILMN_1693494,CMTM1,2.5683531953307743
ILMN_1799030,CMTM2,1.3969131746712788
ILMN_1705442,CMTM3,1.0199800101302448
ILMN_1815319,CMTM4,2.280738944151617
ILMN_1775373,CMTM5,0.09687093081230902
ILMN_1696494,CMTM6,0.6040506316423089
ILMN_1698934,CMTM7,1.9186466566006368
ILMN_1710124,CMTM8,4.9600694262667835
ILMN_2343361,CMYA3,1.5873632004086173
ILMN_1805765,CMYA5,1.8791440947487585
ILMN_3307813,CNBD1,0.7378183508457575
ILMN_2169839,CNBP,1.3583536108098668
ILMN_1694653,CNDP1,0.4770917360633238
ILMN_1726769,CNDP2,2.192238008213376
ILMN_1803838,CNFN,0.6667194013131899
ILMN_1786353,CNGA1,0.29836924135514076
ILMN_1659772,CNGA2,0.013510658273521338
ILMN_2281486,CNGA3,0.8170602175547221
ILMN_2087931,CNGA4,0.05547831880994279
ILMN_1702383,CNGB1,1.6391262892033833
ILMN_1750859,CNGB3,2.3188420315620424
ILMN_1786532,CNIH,2.679744457517953
ILMN_2349696,CNIH2,1.3191346422783423
ILMN_1749071,CNIH3,0.14317713758530626
ILMN_1714759,CNIH4,0.5417964932807746
ILMN_1718813,CNKSR1,0.2636211733667787
ILMN_1795756,CNKSR2,0.2858712203607498
ILMN_1748844,CNKSR3,1.2548329502560185
ILMN_1810054,CNN1,1.5675838088978307
ILMN_1770290,CNN2,2.837005439570778
ILMN_1782439,CNN3,2.1688094259941595
ILMN_1657750,CNNM1,0.3759344814982598
ILMN_1663975,CNNM2,1.0344339993545288
ILMN_3250893,CNNM3,1.1849373399821956
ILMN_1655720,CNNM4,0.17824900172964284
ILMN_1685095,CNO,0.47264347028527354
ILMN_1669206,CNOT1,4.546528124485026
ILMN_2078334,CNOT10,0.6314785888840658
ILMN_1772651,CNOT2,0.356001395139371
ILMN_2207393,CNOT3,3.0521334410624785
ILMN_1735959,CNOT4,1.7608366499274029
ILMN_2136177,CNOT6,1.20015430833694
ILMN_2083833,CNOT6L,1.7372742852832843
ILMN_1656134,CNOT7,2.7421384801492494
ILMN_1736068,CNOT8,0.44696784747560425
ILMN_1811758,CNP,0.2687613785451869
ILMN_3246547,CNPY1,0.27431710880347815
ILMN_3243471,CNPY2,1.5476018306252863
ILMN_1812967,CNPY3,0.43097976077779493
ILMN_1777314,CNPY4,1.687937824522256
ILMN_1813581,CNR1,0.8109916305712404
ILMN_1741577,CNR2,0.018031943375288746
ILMN_3187324,CNRIP1,2.8757333848132896
ILMN_1761637,CNTD1,0.07519865166717335
ILMN_1807525,CNTD2,0.1928205962292452
ILMN_1773113,CNTF,1.1996717534063066
ILMN_1809456,CNTFR,3.6072342571452833
ILMN_1684754,CNTLN,0.3503616045926012
ILMN_2400407,CNTN1,3.006198347153712
ILMN_1718896,CNTN2,0.9535200352944373
ILMN_1717599,CNTN3,0.044295322277964594
ILMN_1771148,CNTN4,1.5306479247304972
ILMN_1710289,CNTN5,0.053878663430055644
ILMN_1699317,CNTN6,0.06634950803356131
ILMN_1692398,CNTNAP1,1.8645068589418758
ILMN_1690223,CNTNAP2,1.0804983976360671
ILMN_1717541,CNTNAP3,0.18845263936340217
ILMN_1795021,CNTNAP4,2.385301999338107
ILMN_1710394,CNTNAP5,1.182146915704335
ILMN_1702044,CNTROB,0.6807051413923246
ILMN_2352326,COASY,1.1527243506498135
ILMN_1711888,COBL,0.059850335116037705
ILMN_1761260,COBLL1,1.9070007350243001
ILMN_1742432,COBRA1,1.8301430130280083
ILMN_2180848,COCH,1.2643317838155228
ILMN_1791873,COG1,1.973871137728709
ILMN_1776993,COG2,1.2473268353274127
ILMN_2129715,COG3,0.44429757724335217
ILMN_1703683,COG4,0.7307247130073482
ILMN_2399877,COG5,0.7485914301962011
ILMN_1779530,COG6,0.8801526599609285
ILMN_1783815,COG7,0.29196041507822384
ILMN_1725246,COG8,0.4779568606255491
ILMN_1688034,COIL,1.8945426877862062
ILMN_1672776,COL10A1,0.4515155294983533
ILMN_1789507,COL11A1,2.1057182514200568
ILMN_2311456,COL11A2,2.5619490083356116
ILMN_1741695,COL12A1,1.166723331406419
ILMN_2370624,COL13A1,1.0163702600397313
ILMN_1786598,COL14A1,1.0447359312664477
ILMN_1768940,COL15A1,2.429240727852504
ILMN_1684554,COL16A1,1.7795541249781885
ILMN_1651282,COL17A1,1.0948257414872393
ILMN_1806733,COL18A1,2.709202017084674
ILMN_1795843,COL19A1,0.7021972412192267
ILMN_1701308,COL1A1,0.9479830659253393
ILMN_2104356,COL1A2,1.7134384344660742
ILMN_1753182,COL20A1,0.3419992640328619
ILMN_1792736,COL21A1,0.1869773562986208
ILMN_1784532,COL22A1,2.9534138620462524
ILMN_1666665,COL23A1,0.35462859787185985
ILMN_1810996,COL24A1,1.766926554942481
ILMN_1791112,COL25A1,1.0242203960710965
ILMN_1788377,COL27A1,0.6253539193837176
ILMN_3240788,COL28A1,0.493865649974926
ILMN_3258955,COL29A1,0.008078110822942505
ILMN_1674785,COL2A1,5.630068026194449
ILMN_1773079,COL3A1,1.6663573517876802
ILMN_1653028,COL4A1,2.397074010981312
ILMN_1724994,COL4A2,1.6584792784286553
ILMN_2272270,COL4A3,1.1998693786100898
ILMN_1680109,COL4A3BP,2.0855788766413106
ILMN_1778308,COL4A4,0.7137693983012191
ILMN_2375360,COL4A5,1.169279482971817
ILMN_1675857,COL4A6,2.9214952488218584
ILMN_1706505,COL5A1,1.0120546105507184
ILMN_1729117,COL5A2,2.094239838565193
ILMN_1796288,COL5A3,2.9750801397894673
ILMN_1732151,COL6A1,2.4748943174735323
ILMN_1765017,COL6A2,1.622562791652792
ILMN_2307861,COL6A3,2.0114268327465195
ILMN_3237932,COL6A6,1.2182792002085074
ILMN_1751161,COL7A1,1.452070973430765
ILMN_1685433,COL8A1,3.9647904295579326
ILMN_1674050,COL8A2,0.606222427197186
ILMN_1814701,COL9A1,2.757499668203639
ILMN_1685122,COL9A2,1.757968516610687
ILMN_1740155,COL9A3,1.2882361380961582
ILMN_1662962,COLEC10,1.4213173749436654
ILMN_2414268,COLEC11,0.4264355935435485
ILMN_1689088,COLEC12,0.145209328144336
ILMN_1695991,COLQ,0.5419119774668543
ILMN_1761242,COMMD1,1.368592218254799
ILMN_1766505,COMMD10,0.7251308276113541
ILMN_1683305,COMMD2,0.09603028845356994
ILMN_1690392,COMMD3,4.034988362494392
ILMN_2096654,COMMD4,1.3957453206767472
ILMN_2300396,COMMD5,1.761440325237941
ILMN_1777378,COMMD6,1.8307636041958615
ILMN_1810334,COMMD7,2.3863258435412957
ILMN_1765644,COMMD8,1.2524907340512585
ILMN_1808821,COMMD9,0.8697055932231103
ILMN_1677636,COMP,4.92666007198827
ILMN_1730084,COMT,1.7261726787332607
ILMN_1736752,COMTD1,0.43858927363021627
ILMN_1811615,COPA,0.9151436327211255
ILMN_1699112,COPB1,2.5464415837978795
ILMN_1684385,COPB2,3.694388282869586
ILMN_1738103,COPE,1.1084476363757612
ILMN_1708204,COPG,1.6112981327507496
ILMN_1809496,COPG2,0.38542216581053124
ILMN_3242623,COPG2IT1,0.8111839353865807
ILMN_2139061,COPS2,0.9200631829805699
ILMN_1770732,COPS3,1.6780102650408726
ILMN_1726755,COPS4,2.2661249115998734
ILMN_1736002,COPS5,2.8836426395486834
ILMN_1764431,COPS6,1.3098297977524664
ILMN_1758412,COPS7A,1.338286169873465
ILMN_1784785,COPS7B,1.7230717016363912
ILMN_1705711,COPS8,1.6389496459635255
ILMN_1728535,COPZ1,0.40781816655918385
ILMN_1667361,COPZ2,1.984009203535841
ILMN_1666364,COQ10A,0.7292078314325355
ILMN_1751615,COQ10B,1.131253207414787
ILMN_1756572,COQ2,1.3630411302771273
ILMN_1801378,COQ3,0.41987119547123997
ILMN_3234979,COQ4,1.6607118524744025
ILMN_1770936,COQ5,2.415803994546256
ILMN_1783985,COQ6,0.6930131161665875
ILMN_1689070,COQ7,0.1414984727091112
ILMN_1756898,COQ9,1.702718675309761
ILMN_1712998,CORIN,0.004029529206959901
ILMN_1713749,CORO1A,0.04571958761717082
ILMN_1653708,CORO1B,3.411708000075208
ILMN_1745954,CORO1C,0.7048268864719179
ILMN_1813746,CORO2A,0.7862921195724021
ILMN_1676880,CORO2B,0.2758300722464606
ILMN_1813386,CORO6,0.14853215887607138
ILMN_1795949,CORO7,0.2959956422898655
ILMN_2071186,CORT,0.43829769401957824
ILMN_1788283,COTL1,0.6182400050309117
ILMN_1670901,COX10,1.4706034440887332
ILMN_1666280,COX11,0.1397195838344166
ILMN_2154555,COX11P,0.17079360804853566
ILMN_1718309,COX15,2.8142723914271484
ILMN_3244700,COX16,1.568688960350164
ILMN_2187718,COX17,2.5376717423283965
ILMN_1752006,COX18,0.4281139962645939
ILMN_1656656,COX19,0.9052570844251454
ILMN_1652207,COX4I1,0.37694728387239995
ILMN_1815634,COX4I2,0.8388346988919325
ILMN_1722583,COX4NB,0.32788262711190297
ILMN_1704477,COX5A,0.9382939531961514
ILMN_1663512,COX5B,1.8403204533151032
ILMN_1783636,COX6A1,3.8673227888698745
ILMN_1752481,COX6A2,0.13141315829854905
ILMN_2154671,COX6B1,2.0884659349925925
ILMN_2176467,COX6B2,1.0200262585952733
ILMN_1654151,COX6C,0.5592395356838051
ILMN_1662419,COX7A1,2.710740605681842
ILMN_1701293,COX7A2,4.372741883875448
ILMN_3237665,COX7A2L,1.0021602088448358
ILMN_2184049,COX7B,0.6968437157047862
ILMN_1674658,COX7B2,0.26660632272356166
ILMN_1798189,COX7C,3.074844772211673
ILMN_1809495,COX8A,1.2410847972730314
ILMN_1744432,COX8C,0.1881094818459702
ILMN_1813206,CP,2.3355572516425376
ILMN_1773200,CP110,1.8034791455685688
ILMN_1754364,CPA1,0.003198754088365399
ILMN_1807503,CPA2,0.02200133288475555
ILMN_1766551,CPA3,0.047692171348733804
ILMN_1784294,CPA4,1.6146021136064035
ILMN_1791530,CPA5,0.1989215967289586
ILMN_1657295,CPA6,0.5312798098303548
ILMN_1726250,CPAMD8,0.25099944890256926
ILMN_1685174,CPB1,0.5299296649298575
ILMN_2391436,CPB2,0.3369815402472778
ILMN_1703074,CPD,1.205353149367065
ILMN_1731374,CPE,3.312804132751449
ILMN_2369603,CPEB1,1.2809593989727845
ILMN_1774948,CPEB2,0.8496323186066586
ILMN_1755954,CPEB3,1.6619325870429185
ILMN_1722025,CPEB4,0.6591091160686599
ILMN_1801703,CPLX1,0.32793955527197566
ILMN_1722695,CPLX2,1.2076375973468108
ILMN_1689515,CPLX3,1.8040794250534609
ILMN_1707426,CPLX4,0.039557613228537965
ILMN_2352953,CPM,1.6070650276767977
ILMN_1808674,CPN1,0.2504185468200044
ILMN_1781013,CPN2,1.0883292607541253
ILMN_1670841,CPNE1,1.614116743296559
ILMN_1674665,CPNE2,0.3163415132106427
ILMN_1773576,CPNE3,0.5957499444689085
ILMN_1814770,CPNE4,0.24361833274525674
ILMN_1806500,CPNE5,0.24863477983653912
ILMN_1738058,CPNE6,0.2534950280331309
ILMN_2313946,CPNE7,1.1520618376611111
ILMN_2169761,CPNE8,1.3386184126370466
ILMN_1678547,CPNE9,0.6167451107379438
ILMN_1746086,CPO,0.026867344437569055
ILMN_3240389,CPOX,0.8985964862829741
ILMN_1662865,CPPED1,0.4644538864038476
ILMN_1792748,CPS1,2.742501865456359
ILMN_1654545,CPSF1,0.9214090985679104
ILMN_2144116,CPSF2,1.3454794595972819
ILMN_2087528,CPSF3,1.5318286208983687
ILMN_1718013,CPSF3L,1.2460419803013922
ILMN_1660426,CPSF4,2.540249994890086
ILMN_3246304,CPSF4L,0.6398209313567133
ILMN_1795454,CPSF6,1.6988828225474975
ILMN_1696316,CPT1A,0.8577961739812712
ILMN_1791754,CPT1B,0.40684259038555465
ILMN_1773855,CPT1C,1.9707907533641749
ILMN_1678579,CPT2,0.38946404875805596
ILMN_2400759,CPVL,2.3877819897689623
ILMN_2176529,CPXCR1,0.5355803070930061
ILMN_1712046,CPXM1,0.7704662399111266
ILMN_1741688,CPXM2,0.41295078516843575
ILMN_1705258,CPZ,1.3519379381481773
ILMN_2388112,CR1,0.15439311926007024
ILMN_3235652,CR1L,0.027442461250619436
ILMN_1684724,CR2,0.2747886942759855
ILMN_1658040,CRABP1,0.52680776734559
ILMN_1690170,CRABP2,2.4379577463180757
ILMN_1690282,CRADD,0.3848079921789584
ILMN_1660551,CRAMP1L,0.2109426417620822
ILMN_1737992,CRAT,2.5996220194494866
ILMN_1762139,CRB1,0.7186921483571077
ILMN_1681826,CRB2,0.0741800647691982
ILMN_1793932,CRB3,0.016157962063692535
ILMN_2225735,CRBN,1.235940682562855
ILMN_3273946,CRCP,1.7239961305076426
ILMN_1803452,CRCT1,0.30082936340749544
ILMN_2334242,CREB1,2.819534751333519
ILMN_1703072,CREB3,0.1320910896794822
ILMN_1749032,CREB3L1,1.9198416066267656
ILMN_1751097,CREB3L2,0.740383820397738
ILMN_1779524,CREB3L3,0.1123264336287403
ILMN_1711171,CREB3L4,1.649696582452341
ILMN_1731714,CREB5,0.8031845576725919
ILMN_2293692,CREBBP,1.0284477764536293
ILMN_1814313,CREBL1,0.6785631803610594
ILMN_1660223,CREBL2,0.965223021239454
ILMN_1784847,CREBZF,0.3948362729174627
ILMN_1680624,CREG1,3.0851152002452817
ILMN_1683998,CREG2,0.35705620042421105
ILMN_1739558,CRELD1,4.861150602048872
ILMN_1748707,CRELD2,1.071026180393665
ILMN_1745318,CREM,0.3588038077903901
ILMN_1668035,CRH,0.08617992878666264
ILMN_2223561,CRHBP,0.7502206800340643
ILMN_1732426,CRHR1,0.820100965713163
ILMN_3307673,CRHR2,0.9962402036419
ILMN_2146418,CRIM1,0.538994161233485
ILMN_1656920,CRIP1,1.1000371458512235
ILMN_1694432,CRIP2,1.893216073689473
ILMN_1719455,CRIP3,0.6874647734947518
ILMN_2140700,CRIPAK,2.5033950648674907
ILMN_1813256,CRIPT,0.8903971077314233
ILMN_1732630,CRISP1,1.9511739603208187
ILMN_1775569,CRISP2,1.38606637158908
ILMN_1814583,CRISP3,1.8163595693549057
ILMN_1753910,CRISPLD1,0.9039719504763285
ILMN_1790689,CRISPLD2,1.408446157659437
ILMN_1686805,CRK,1.3615182325821538
ILMN_1690122,CRKL,2.802628272660768
ILMN_1707448,CRKRS,0.4385191078733172
ILMN_1681515,CRLF1,0.42529338524744364
ILMN_1788655,CRLF2,0.0020805612411979816
ILMN_1660579,CRLF3,1.2512555162051902
ILMN_1737685,CRLS1,1.6257591346736002
ILMN_1664502,CRMP1,1.5998784085169233
ILMN_1768640,CRNKL1,0.5587450035696276
