gene,gene_symbol_clean,candidate_source,coef_dfi,hr_per_sd_dfi,p_dfi,q_dfi,c_index_dfi,coef_os,hr_per_sd_os,p_os,q_os,c_index_os,same_direction,combined_rank_score,candidate_rank
CBLN3_3,CBLN3,dfi_top400,-0.3418435219005921,0.7104593673431999,0.0004487112025882,0.0141997216008938,0.6021393552221067,-0.2975334912176638,0.7426477106281537,0.0034664948544677,0.0831254648485066,0.6014232030063165,True,364.0,158
TRANK1_3,TRANK1,dfi_top400,-0.2956931101016243,0.7440157238974353,0.0004571822699807,0.0143768009427896,0.5990937453573021,-0.2360312120677821,0.7897560236295704,0.0100490008658241,0.1126569603791939,0.5827936355640841,True,605.0,159
TMEM140_3,TMEM140,dfi_top400,-0.2703262267152357,0.7631305001684204,0.000463867244992,0.014495851406,0.6016936562175011,-0.2462555146600465,0.7817224578567867,0.0034939492730474,0.0831254648485066,0.5959862477012873,True,367.0,160
PIK3AP1_3,PIK3AP1,dfi_top400,-0.2761028704846939,0.7587348753221312,0.0004736087773418,0.0147083471224176,0.5970138166691428,-0.2802936345067304,0.7555618498487189,0.0013507524593713,0.0647683611431376,0.604141680658831,True,265.0,161
SPN_3,SPN,dfi_top400,-0.2903784595737101,0.7479804336485093,0.0004780211337891,0.0147537386971969,0.5806715198336057,-0.2388729500386996,0.7875149297583943,0.0073735490805378,0.1004570719419328,0.5814343967378268,True,529.0,162
PRDM1_3,PRDM1,dfi_top400,-0.2684016329933991,0.764600630586085,0.0004825685754337,0.0148027170378465,0.5981280641806567,-0.2502128475214337,0.7786350348952075,0.0027300651700455,0.0789676472281004,0.5941472775245862,True,333.0,163
ITGBL1_3,ITGBL1,dfi_top400,-0.2814373126667144,0.7546982242115547,0.0004996795655728,0.0152024574832549,0.5911825880255535,-0.2761583739999739,0.7586927640380583,0.0016194975146077,0.0687746935736468,0.5842328296154153,True,279.0,164
LDLRAD4_3,LDLRAD4,dfi_top400,-0.3102789060060052,0.7332424219873515,0.0005017996374826,0.0152024574832549,0.5840885455355816,-0.1926386995492987,0.8247799136675616,0.0368134198261679,0.2044615125842778,0.5484928440073559,True,1064.0,165
STC1_3,STC1,dfi_top400,0.2817781682975481,1.325484652854175,0.000504721588444,0.0152024574832549,0.6013965235477641,0.2292321454555532,1.2576339591329253,0.0085646099892316,0.1062195405934212,0.5819141280882706,True,568.0,166
RETSAT_3,RETSAT,dfi_top400,-0.2849594365528936,0.7520447592284989,0.0005184994889707,0.0153909321517959,0.598796612687565,-0.2536550928075224,0.7759593898719779,0.004976748498262,0.0879284186972097,0.5833533221396018,True,450.0,167
EPHA2_3,EPHA2,dfi_top400,0.3038152533775357,1.3550186978361618,0.000519780703901,0.0153909321517959,0.6097162383004011,0.3051665299035885,1.3568509404493287,0.0010302026562788,0.0633337040934449,0.6150955464939634,True,248.0,168
HSP70_3,HSP70,dfi_top400,0.299434272469368,1.349095371254925,0.0005225341255817,0.0153909321517959,0.5957510028227604,0.2584824417856536,1.294963412408091,0.0041717666618501,0.0842142486875269,0.5847125609658591,True,414.0,169
IFIT2_3,IFIT2,dfi_top400,-0.3026540895074064,0.7388546297410262,0.0005233194208295,0.0153909321517959,0.5970880998365771,-0.267832022734896,0.765036279012052,0.0050745108009569,0.0893399788900878,0.5878308147437435,True,454.0,170
LOC119874749_2,LOC119874749,dfi_top400,-0.3081613754764936,0.7347967302682765,0.0005263698795914,0.0153909321517959,0.5855742088842668,-0.2611096228403702,0.7701964838609161,0.0057926267426802,0.0943424550925119,0.5698408891021028,True,478.0,171
B2M_3,B2M,dfi_top400,-0.2993862862568016,0.7412730105460825,0.000543009359216,0.0157145349783096,0.6057049472589511,-0.3189042717565489,0.7269451351564933,0.0010657197304563,0.0633337040934449,0.6058207403853841,True,253.0,172
SIVA1_3,SIVA1,dfi_top400,0.2738482326191516,1.315015210679063,0.0005437229102495,0.0157145349783096,0.5669291338582677,0.2120982599006018,1.236269354814525,0.0123713568410826,0.1235586083768811,0.5623250979451507,True,673.0,173
PRKAR2B_3,PRKAR2B,dfi_top400,-0.2909789671224555,0.7475314005891542,0.0005544117940827,0.0159313733931829,0.6079334422819789,-0.3458119501163124,0.7076455472579904,0.0002057472727844,0.0447276679966136,0.6247701287279124,True,197.0,174
RASSF5_3,RASSF5,dfi_top400,-0.2885310765374824,0.7493635171622206,0.0005580460221587,0.0159441720616783,0.588471252414203,-0.2787654133114265,0.7567173982238855,0.0019100935086827,0.0718080266422069,0.5894299192452227,True,308.0,175
PARP4_3,PARP4,dfi_top400,-0.2944750339237632,0.7449225439024703,0.0005655698758647,0.0160673260188841,0.5647006388352399,-0.2494816807364012,0.7792045551521607,0.0069387785278136,0.0982775333921948,0.5516910530103142,True,527.0,176
HNMT_3,HNMT,dfi_top400,-0.2864241806087128,0.7509440124906317,0.0005713303701806,0.0161392759938023,0.602807903729015,-0.2708543732098495,0.7627275618844109,0.0021401563203513,0.0756453002193586,0.6003038298552811,True,315.0,177
DEPDC1_3,DEPDC1,dfi_top400,0.2909049941361375,1.337637494507309,0.0005824836054855,0.0163339933752615,0.5913682959441391,0.2400491564236678,1.2713116419191444,0.006650561004766,0.0979778914473647,0.5850323818661549,True,516.0,178
RAB30_3,RAB30,dfi_top400,-0.2839071696725573,0.7528365275238845,0.0005847569628343,0.0163339933752615,0.5986480463526965,-0.3127930986976696,0.7314012247809285,0.0006548476568836,0.0561880353626495,0.5947869193251779,True,237.0,179
VWA5A_3,VWA5A,dfi_top400,-0.2888774077621356,0.749104034113746,0.0005891893186212,0.0163663699617012,0.603922151240529,-0.2768120791096689,0.7581969647724305,0.0030570112898545,0.081716802379977,0.6061405612856801,True,366.0,180
FCMR_3,FCMR,dfi_top400,-0.2957411098264189,0.7439800122045279,0.0005953582516786,0.0164463605436095,0.606522062100728,-0.2091981879756097,0.8112344427983704,0.0230670426253578,0.1635960469883538,0.5860717997921164,True,886.0,181
TYMS_3,TYMS,dfi_top400,0.2823313441072713,1.3262180817391491,0.0006107985903798,0.0167014943653824,0.5878769870747289,0.1914258240958186,1.2109750046425685,0.0261262204943215,0.1735962901816147,0.5704805309026945,True,934.0,182
PARP12_3,PARP12,dfi_top400,-0.2786036148321125,0.7568398438536798,0.0006112746937729,0.0167014943653824,0.5935967909671669,-0.2495470474272079,0.7791536227935869,0.0042104025881801,0.0842142486875269,0.5969457104021748,True,432.0,183
TDRD7_3,TDRD7,dfi_top400,-0.3002633381395028,0.7406231606742707,0.0006280292091417,0.0169033240095661,0.5863913237260436,-0.3905917805737645,0.6766563239232171,5.939864379415826e-05,0.0293538156944,0.6142160390181498,True,192.0,184
TMCC3_3,TMCC3,dfi_top400,-0.3007581206518208,0.7402568039270813,0.0006281977661319,0.0169033240095661,0.5658891695141881,-0.2311263046973499,0.7936392193431578,0.0105884099641777,0.1161009864493175,0.5546493963380507,True,641.0,185
CYTH4_3,CYTH4,dfi_top400,-0.2796906310187884,0.7560175936732819,0.0006293570426459,0.0169033240095661,0.5824543158520279,-0.3027317306573955,0.7387972664448034,0.0008600815253979,0.0604990368742339,0.5850323818661549,True,257.0,186
CDC6_3,CDC6,dfi_top400,0.3040865983709994,1.3553864252641112,0.0006321843179577,0.0169033240095661,0.59679096716684,0.2478405294164707,1.2812555933243173,0.0072183241539047,0.0997748047203236,0.5968657551771008,True,548.0,187
PAPSS2_3,PAPSS2,dfi_top400,-0.2870689336700879,0.7504599950922741,0.000638733994077,0.0169876062254531,0.5620264448076066,-0.2497334128858288,0.779008429001313,0.0043755701291274,0.0847978707195249,0.5609658591188934,True,446.0,188
LAG3_3,LAG3,dfi_top400,-0.3048226970704869,0.7372540801122311,0.0006428349853068,0.0170062165425093,0.581042935670777,-0.2787309062700546,0.7567435107529833,0.0036406229747196,0.083500526943112,0.5814343967378268,True,407.0,189
LOC111091730_3,LOC111091730,dfi_top400,-0.2899373926497141,0.7483104158443544,0.0006473655129372,0.0170359345509792,0.594488188976378,-0.3451623383950057,0.7081053914439354,0.0002924198522582,0.0452767743391759,0.6069001359238826,True,221.0,190
REXO5_3,REXO5,dfi_top400,0.297493580582882,1.3464797317099932,0.0006541347816055,0.0170586815717539,0.5874312880701233,0.2059035511257012,1.2286346978469798,0.0200464232936532,0.1534948184812653,0.575277844407132,True,844.0,191
GMFG_3,GMFG,dfi_top400,-0.295919939107916,0.7438469786889959,0.0006550533723553,0.0170586815717539,0.5862427573911752,-0.2997257984359346,0.7410213820488263,0.0013959497974224,0.0647683611431376,0.5943871431998081,True,297.0,192
GPRC5C_3,GPRC5C,dfi_top400,0.2921588396685874,1.339315737212526,0.0006607451370492,0.0170873551972836,0.5895854999257168,0.3864692237140926,1.4717751005980737,6.457839452768006e-05,0.0293538156944,0.6238906212520988,True,204.0,193
ARRB1_3,ARRB1,dfi_top400,-0.2853780407154463,0.7517300160428597,0.0006629893816546,0.0170873551972836,0.5800772544941316,-0.2962428162457918,0.7436068462742186,0.0014768628715678,0.0653479146711457,0.5700807547773247,True,307.0,194
SERTM1_3,SERTM1,dfi_top400,-0.2876456653669376,0.7500273058106919,0.0006734526029914,0.017268015461318,0.5997622938642103,-0.2903823253256722,0.7479775421472693,0.0016925855804179,0.0687746935736468,0.5921483968977372,True,315.0,195
LAPTM5_3,LAPTM5,dfi_top400,-0.2629966935492377,0.7687444391225948,0.0006784099235263,0.0173063756001617,0.5969395335017085,-0.2733981560541838,0.7607898142470898,0.0010896599639597,0.0633337040934449,0.6117374270408571,True,280.0,196
RNASEL_3,RNASEL,dfi_top400,-0.2763084231016584,0.7585789314108151,0.0006829135446632,0.0173328310828232,0.599390878027039,-0.2404046877263989,0.7863095868311184,0.0061104857660484,0.0963913992999387,0.5899896058207403,True,513.0,197
E2F8_3,E2F8,dfi_top400,0.3016549334425936,1.3520945835793998,0.0006992783957425,0.0175939177443026,0.5958252859901946,0.2377165947299821,1.2683496848991709,0.0076104705656935,0.1020170317117101,0.5944670984248821,True,571.0,198
LOC106559420_3,LOC106559420,dfi_top400,-0.3006491766180028,0.7403374548825027,0.0007039351235723,0.0175939177443026,0.5915911454464419,-0.2859260812259188,0.7513181504109643,0.0027412681384639,0.0789676472281004,0.5994243223794675,True,371.0,199
NCF4_3,NCF4,dfi_top400,-0.2657709439955634,0.7666147050929916,0.0007056347992329,0.0175939177443026,0.6077105927796761,-0.2352715167801427,0.7903562255155122,0.0061112147156161,0.0963913992999387,0.5999040537299113,True,517.0,200
ATP8B4_3,ATP8B4,dfi_top400,-0.2768761892487009,0.7581483582177084,0.0007072754933209,0.0175939177443026,0.5843856782053187,-0.2702553869222545,0.7631845620899151,0.0023687815077819,0.0756453002193586,0.5778364116094987,True,356.0,201
TROAP_3,TROAP,dfi_top400,0.2895205372917292,1.3357868744700834,0.0007139064472339,0.0176709516642058,0.593076808795127,0.294172333997455,1.3420151585767803,0.0016999523062493,0.0687746935736468,0.5930279043735508,True,324.0,202
LOC106557828_3,LOC106557828,dfi_top400,-0.2800995327285859,0.755708519981279,0.0007242843476115,0.0178280985125363,0.5875055712375575,-0.2170928308398006,0.804855250448131,0.0164800634645545,0.1408552432867907,0.5780762772847206,True,788.0,203
HELLS_3,HELLS,dfi_top400,0.2869669132555857,1.3323801286255892,0.0007273864193114,0.0178280985125363,0.5933739414648641,0.2044358956128651,1.2268328079596773,0.0214354626028202,0.1589845176915065,0.5795154713360519,True,877.0,204
TNFRSF14_3,TNFRSF14,dfi_top400,-0.2785367836248584,0.7568904260643587,0.0007371099993924,0.0179782926681076,0.6143960778487595,-0.2750636678526577,0.7595237644384104,0.0024926950902094,0.0776628196892635,0.6153354121691853,True,365.0,205
STING1_3,STING1,dfi_top400,-0.2563399363489618,0.773878854521385,0.0007428905530224,0.0180131981376837,0.6020650720546724,-0.2864370766574949,0.7509343283424577,0.0005196765592667,0.0514285554615664,0.6221316063004717,True,255.0,206
RRM2_3,RRM2,dfi_top400,0.3052024448890584,1.3568996726062417,0.0007457464029001,0.0180131981376837,0.5909225969395335,0.1989790817393415,1.220156442082417,0.0333586942098002,0.1953085141089007,0.575197889182058,True,1061.0,207
UBE2T_3,UBE2T,dfi_top400,0.2913782236189066,1.3382706538099758,0.0007700201564992,0.0185100999158481,0.5851285098796613,0.2551180707816413,1.290613995680474,0.0067271290865406,0.0980061567041511,0.5783960981850164,True,550.0,208
PBK_3,PBK,dfi_top400,0.3047964203152843,1.356348849826377,0.0007879754868795,0.0188510882028605,0.5826771653543307,0.276915024599516,1.319054279106871,0.0048102757712501,0.087459559477275,0.5832733669145279,True,484.0,209
TAF9B_3,TAF9B,dfi_top400,-0.2488996584936345,0.7796582015382619,0.0008018132345697,0.0190907912992795,0.6059277967612539,-0.1960721609994298,0.8219529195939322,0.026900491536647,0.1755250153984681,0.575277844407132,True,976.0,210
LOC106559497_3,LOC106559497,dfi_top400,-0.2716923081928316,0.7620887134719201,0.0008120592251851,0.0191221881650585,0.5837171296984104,-0.2160475786000391,0.8056969670277808,0.0130731363697128,0.1266776780010932,0.5712001279283602,True,727.0,211
FAXDC2_3,FAXDC2,dfi_top400,-0.270264001363675,0.7631779877095293,0.0008139757805427,0.0191221881650585,0.5941167731392066,-0.1784498624285604,0.8365659992134897,0.0385703822660461,0.2096216427502506,0.5803949788118653,True,1132.0,212
LOC119878234,LOC119878234,dfi_top400,-0.2990876713839566,0.7414943987451295,0.0008226230019562,0.0191221881650585,0.5672634081117219,-0.2587866878824032,0.7719876798081761,0.0060742513674037,0.0963913992999387,0.567562165187495,True,527.0,213
PTK2B_3,PTK2B,dfi_top400,-0.2683174534653302,0.7646649970154588,0.0008226613799888,0.0191221881650585,0.5817114841776854,-0.2367074912944168,0.7892221085948525,0.0058709055660768,0.0949480379627718,0.5855121132165987,True,522.0,214
ANXA3_3,ANXA3,dfi_top400,-0.2708278165351402,0.7627478176611256,0.000825364840958,0.0191221881650585,0.5973109493388798,-0.2618312192643984,0.7696409133053332,0.0023937898009246,0.0756453002193586,0.6014232030063165,True,372.0,215
ADA2_3,ADA2,dfi_top400,-0.2703811505500568,0.7630885872659015,0.0008282495374199,0.0191221881650585,0.6038478680730947,-0.2708190583386732,0.7627544979856212,0.0022781681694502,0.0756453002193586,0.6106180538898217,True,364.0,216
PARP9_3,PARP9,dfi_top400,-0.2737436287995037,0.7605270274967941,0.0008299029663635,0.0191221881650585,0.5976080820086168,-0.2896525632553125,0.7485235870041888,0.0014265182489986,0.0647683611431376,0.6019828895818342,True,326.0,217
SLC13A5_3,SLC13A5,dfi_top400,0.2598314673811629,1.2967115300592933,0.0008414007630579,0.0192761189786294,0.5873941464864062,0.2508221732458162,1.28508154213184,0.00370183288035,0.0836126227361331,0.5670424562245143,True,439.0,218
SLC6A6_3,SLC6A6,dfi_top400,-0.2425953575183062,0.7845889275584309,0.0008442940112639,0.0192761189786294,0.5802258208290001,-0.2288219869155933,0.7954701249926547,0.0041559887429254,0.0842142486875269,0.5782361877348685,True,461.0,219
ORC1_3,ORC1,dfi_top400,0.2791246711520843,1.3219721453867168,0.0008571005428375,0.0194590366530008,0.6030307532313178,0.1930486177498699,1.2129417625848564,0.0183348468778948,0.1482131313981611,0.5876709042935956,True,838.0,220
SYTL1_3,SYTL1,dfi_top400,-0.2968692222273242,0.7431411923572298,0.0008635328245601,0.0194590366530008,0.6060020799286882,-0.2324459943898949,0.7925925526353287,0.0123158357193806,0.1235586083768811,0.588790277444631,True,718.0,221
BIRC5_3,BIRC5,dfi_top400,0.2857843125657313,1.3308053862955402,0.0008639812273932,0.0194590366530008,0.5724260882484029,0.2175324979186756,1.24300582395354,0.0184885885711196,0.1486235901456842,0.5644039337970737,True,843.0,222
KIF22_3,KIF22,dfi_top400,0.290417990010561,1.336986218128972,0.0008762279351197,0.0196451558649854,0.5979794978457882,0.2293562245980239,1.2577900149575527,0.0102804827913594,0.1140293042049309,0.5843927400655633,True,673.0,223
NCAPG_3,NCAPG,dfi_top400,0.3069344771820465,1.3592519031391177,0.0008801029827513,0.0196451558649854,0.5893626504234141,0.2234733795528333,1.250412353297422,0.01878663846211,0.1500530228603038,0.5840729191652675,True,850.0,224
DBF4B_3,DBF4B,dfi_top400,0.3043567632772944,1.3557526525793429,0.0008967588612396,0.0199279746942151,0.5947110384786807,0.2802429518193821,1.323451308185042,0.0028523696047907,0.080575412564711,0.5910290237467019,True,402.0,225
GBP6_3,GBP6,dfi_top400,-0.2879270056679438,0.7498163225831463,0.0009409778419382,0.0206914080183735,0.6090476897934928,-0.2592876980748179,0.7716010029847769,0.0064245273371961,0.0976073458336615,0.6074998001119373,True,555.0,226
FN1_3,FN1,dfi_top400,-0.2756607961052328,0.7590703667219272,0.0009465443435391,0.0206914080183735,0.5735403357599168,-0.2234543643748739,0.799751388189369,0.0126976011491185,0.1249763892629775,0.5614455904693372,True,735.0,227
RENBP_3,RENBP,dfi_top400,-0.2435019556066181,0.7838779430738807,0.0009534865712468,0.0206914080183735,0.5915168622790076,-0.2295826673137383,0.7948652565462146,0.0037754844700186,0.0837291957547359,0.5889501878947789,True,453.0,228
PIANP_3,PIANP,dfi_top400,-0.2806606543434672,0.7552845945441534,0.0009544366570192,0.0206914080183735,0.5791858564849205,-0.1996864014720995,0.8189875460997462,0.024999301844677,0.1696665932085001,0.5468137842808027,True,965.0,229
ANKRD22_3,ANKRD22,dfi_top400,-0.2753271479771137,0.7593236713838579,0.0009582631297913,0.0206914080183735,0.5940424899717724,-0.2410249775168326,0.7858219982610266,0.0066428668039134,0.0979778914473647,0.5915087550971456,True,566.0,230
PTPRJ_3,PTPRJ,dfi_top400,-0.2492825476121696,0.7793597360399583,0.0009598375780444,0.0206914080183735,0.5992423116921706,-0.2284507023029772,0.7957655256453252,0.0068716489445591,0.0982775333921948,0.5901495162708883,True,579.0,231
CCNB3_3,CCNB3,dfi_top400,0.2721907003488008,1.3128373359787853,0.0009652219681288,0.0206914080183735,0.5949338879809835,0.3290168368149558,1.3896012518497909,0.0002595914810014,0.0452767743391759,0.6136563524426322,True,260.0,232
IGFBP5_3,IGFBP5,dfi_top400,0.2868795427878812,1.3322637230358705,0.0009697170839543,0.0206914080183735,0.5866141732283464,0.24160930080625,1.2732966196591031,0.0070366713908811,0.0982775333921948,0.5819940833133446,True,591.0,233
CSRP2_3,CSRP2,dfi_top400,0.2699691491358353,1.309924037821307,0.0009709524928271,0.0206914080183735,0.5809686525033427,0.136349595391797,1.1460824887243537,0.1012403509503928,0.3436536013251623,0.5464939633805069,True,1707.0,234
