,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
SERPING1,0.05468722413203903,-0.00775656491084767,0.06351715127790464,-0.004066583585645084,-0.015891187934007768,0.03772289904694221,0.010164473349815961,0.0014833182463880393,-0.012125828352987221,0.06160572227391105,0.0001904647613389307,0.010414817086045738
SFRP4,0.04423859221927999,0.03671111832170049,0.05701364621684844,-0.002083769447521736,0.0535382086512537,0.014553416168500224,-0.01398640027398082,0.009033111959723575,0.01330766991001877,0.021832407676060803,-0.023036756302678724,-0.03479179457184709
SH3D19,0.011161926026570552,0.04104001268031042,0.05800723494552418,-0.0035237434798313597,0.010033287039860738,0.014960809001730127,0.08659857264785537,0.053170573252887716,-0.06947277457984033,-0.05104873444790013,-0.03271728055707534,-0.004717528471361171
SH3TC1,0.07498194448099248,-0.007145884559459449,0.010068642759412274,0.03214461598730396,-0.012948740906572807,-0.027702089237010046,0.0029277725518021547,-0.03531116657426538,0.05416283008070708,0.014987994242772952,-0.00043118438507638857,0.009134577364484288
SIM2,-0.033110914872764206,0.03898736952028169,-0.021378312867284206,0.05884459933912309,-0.007695447226955585,0.030498693182413508,-0.06744177551470265,-0.04727752093038242,-0.04084246045882927,-0.026944284413680308,0.041705350635627456,0.001723612537930047
SIRPB2,0.0718894977280428,-0.0009911953184583672,-0.027140415165704694,0.027664420462660554,-0.042100214996072444,0.014640043956016835,-0.029413718653334007,0.02294780651850866,0.020516315475282286,-0.017180616648550605,0.01594846401237329,-0.01909585910607166
SLC13A5,-0.035681808510272583,-0.010631466808408624,0.0027093714316565065,0.05788441179873931,-0.05097210222839227,-0.08035742067000053,-0.040856284138632605,0.053263420945838164,0.029261864759227374,-0.022871967484688664,-0.014201833539722852,-0.006730426798188333
SLC43A2,0.07539205903878189,-0.0029336058735028358,-0.023570698545414822,0.021320021519352382,0.015469796766951253,-0.02299495918513058,-0.019967397935187352,-0.021958658725080543,1.5807232834242832e-05,0.03071838995197039,-0.026639579895203835,0.013958864745868788
SLC6A6,0.05123747897558584,-0.008688174656542825,0.022468907613474632,0.013947545624536595,0.05781313624555985,0.030467922672309914,0.04256497705369264,-0.013633589909599663,-0.03954594764172902,0.03621135890633496,0.0021887483291250596,-0.019233119576056338
SLC8A1,0.03669850203671836,-0.0039877392099906105,0.01640123392975102,0.011417706756110663,-0.026060680902495068,0.01796999616742622,0.04864174024894729,0.00986990077926354,-0.06072550135588225,-0.014926622236792707,0.017065574833654062,-0.01937553369141815
SLCO2B1,0.07639749468415281,0.001323925227786018,-0.02172982534856979,0.04929881776142942,-0.0429023905601001,0.01872565260443757,-0.025834976875523875,0.01945947190388425,0.017177366440164762,-0.038132330460559784,-0.016617127696315414,-0.014582722918404727
SLCO3A1,0.045180273596020275,-0.0012380115464507347,0.055256749177365644,0.01196195009201983,0.027079960520091446,0.021664669006261333,0.06153767092497227,-0.045832478901643346,0.011661641829068956,0.021910765519758058,0.009771607183897293,-0.018295888464609486
SMO,-0.04835345803139449,-0.0015268263287006312,0.02429947134879825,0.07204974742432393,-0.013042394486877041,0.03149082314531361,-0.040909430607443974,-0.006484484715247952,0.013276244195863734,-0.022112847809421073,-0.02946812572390969,0.017925904412662206
SP100,0.04848913610274679,-0.01308430139579249,0.01109118679475628,0.004381629745612068,-0.02420986912856187,0.11028542450375822,0.02924828033498548,0.024883260050223836,-0.01042155258132492,-0.01240844256669416,0.03401070421792164,0.06473393875243129
SPAG5,-0.04477520038649156,-0.015454591647464317,-0.07384115058544327,0.06796777571350668,0.0324328543957906,0.03471532643013326,0.026206713492647162,0.026601777867856474,0.014881250511055724,0.020199299904734867,-0.04153867763853804,0.04321015410894672
SRM,-0.032942566336513594,0.013176554396432335,-0.05533081933278653,0.021108289422307514,-0.004490803413046893,-0.03724720291108806,-0.01988176479070424,0.04869675554225868,0.07549473904597183,0.05299440369723607,-0.0031200471342113876,0.01272405804854938
ST6GALNAC3,-0.019944155952339712,-0.02114554103152658,-0.004525642835831365,0.08089434362257844,-0.010660486260816105,-0.02459467708422266,-0.007337962717181826,-0.05497712363175891,0.006421224159047462,-0.049099154960796726,0.009392513593228503,-0.04342389183456178
ST8SIA5,-0.03160907306502155,-0.004805154616563611,0.005884119518274939,0.043870283124904666,0.032013171446530826,-0.033257478931409346,-0.029375816216737745,-0.02075400718368784,0.015275178489324045,-0.017221459499078526,-0.012366500892153826,-0.018741016845957255
STC1,-0.0047690299337580155,0.012391274228928066,-0.021922795813577714,0.034684398030786726,0.02409626971622184,-0.03018383851127726,0.05680997761049272,-0.05514048272703585,0.03879241072102067,0.016036058941279567,0.13687656867909043,-0.005021531926102226
SUSD1,0.03327883501945039,-0.05734703675190585,0.028900240538973797,0.012346778642689103,-0.013684095945260225,0.0029451287170861435,0.04084058943895084,-0.002152130826704379,-0.024868740461888465,0.01346276041483168,-0.045816354474855776,-0.016358373611497997
SYK,0.05301721059618959,-0.033082622687459685,0.008271413191735948,0.026361611268961894,0.02368775888908,-0.02435728304617622,-0.027573794814136094,0.023495771293375774,-0.027122057327678032,0.033592656169004954,-0.04429010784163173,0.09648418755815873
SYTL1,0.03541336970729726,-0.008954153970579234,-0.004811208883602622,0.017936381770605365,0.013474952690573612,-0.016291836988483716,-0.05709329586353283,-0.05329109149312699,-0.08151346518914379,0.04691514013509151,-0.023346311879338135,0.09720124717768334
TAGAP,0.07277197560843922,-0.0047732399443914005,-0.026457642329538917,0.019414916991113952,-0.020802330252696337,0.023312014137117098,-0.022985442376397915,-0.004527978064114517,-0.011752173699366243,0.019562096619320516,-0.021789527424274605,0.0077681465362164775
TAPBPL,0.05553387357529035,-0.02747785813746691,0.013867515039536147,0.006005948217462567,-0.0025224680291910818,0.0499986415558022,-0.003271588803307311,-0.009478985163945193,0.024640843216087217,0.01390289502374729,-0.019061962985877482,0.003133433161281244
TBC1D9,0.03892527969765991,-0.0458071788395189,0.020926470095999135,0.03955095294713848,0.03886488637197567,-0.03304704967137605,0.03853748503081514,0.019380461764869534,-0.08734530407699762,-0.06766177495893645,0.00481819000380589,0.10267459226952212
TK1,-0.02936682063437898,-0.03431361916438384,-0.06784458781302571,0.044338336423115736,0.037174975512193315,0.019565935792757266,-0.003837262137342148,0.02656169853708918,0.07235371290267407,0.06025490163941781,0.008173078889164919,0.041390294674278974
TLR1,0.06200667528923651,-0.0011886632862935485,-0.026387198292406516,0.037071471357112154,-0.03309436175484048,0.005979140400653737,0.022392773609751407,0.04621811143704561,-0.03556935394690983,-0.08889532271275055,0.017961436356748454,0.024054073470296075
TLR3,0.048204869952198866,-0.024312355285947843,0.03366757251625589,0.014428506538292602,-0.02233448090573836,0.08787762363806488,0.021886894688028506,0.04218994229560585,-0.007561946676458273,0.025122384297489104,-0.030094517226503695,0.036569419061665234
TLR7,0.0745936540809788,-0.0069125554453425735,-0.0012219066432929034,0.03556379658948729,-0.028150173823771732,0.03817536633397364,-0.02951754432430613,0.0290281742455112,-0.007122251525357999,-0.05100673151323565,-0.005377813165612987,0.005863503531272449
TLR8,0.0744175096962217,0.00026543938035619285,-0.043473400283964105,0.030753181174450177,-0.02978537126718464,-0.005651226325141545,-0.027685364949677212,0.03378572024540642,0.0026390411967504735,-0.01862543477401957,0.0035747341280926107,-0.02540422916968784
TMEM123,0.023257270824038688,-0.029526119917210165,0.03002876451795899,0.027197066246507754,-0.009006447085740037,0.06621347363246717,0.06216641266159335,-0.005129384766620533,-0.03680408514685703,0.012048090148268999,-0.06034135525890966,0.014272618353276588
TMEM86A,0.06997614496838137,-0.03564567200674728,-0.0036347594219841876,0.016804970175613897,0.014418572533531253,-0.009083289120069232,-0.03697885739177798,0.019069292642675054,0.010940674757595109,-3.17075229868298e-05,-0.02505304063398556,-0.010332920194363257
TNFAIP8,0.05011741811546902,0.006238444313081707,-0.0427188378061755,0.040118237784984044,-0.01236820204212112,-0.009122183579724143,0.006078657192820334,-0.009499965101600918,-0.031232559951476186,0.024582459342202774,-0.06081097255960116,0.03648798904127138
TNFAIP8L2,0.07218761213643148,-0.01732427914767262,-0.031353412649563456,0.008908558406544895,-0.04804911149929774,0.0027806510623190955,-0.04947913680485967,0.018180679291702032,0.007199189647224224,-0.006433574902698275,-0.01820158860655327,-0.014030209835849301
TNFSF8,0.0681191809953712,0.00713693059125774,-0.022339809178998717,0.02600609519580432,-0.0464822534534489,0.039833240220311594,-0.03199706466340429,0.015366049855394172,-0.013859672466240475,-0.03455684249608018,0.010981012719091632,-0.018363834002206245
TOP2A,-0.042332298854764576,-0.010758825938359522,-0.054895756426416906,0.09578022537591391,0.03552231375855286,0.050137038920723555,0.04337435957502857,0.0026307203325025277,-0.001297886522791448,0.002674859363736519,-0.06776309828929909,0.03150638442880817
TRIB3,-0.01722639026540184,-0.013024641375761294,-0.03059564401298733,0.032273061274384306,0.023566156037330508,0.05017555723531871,-0.023345314682079104,-0.01860921422999213,0.06041099843721366,0.02865709778773387,0.09773640193448804,-0.07186391441213523
TRIM14,0.04284385874916286,-0.011089319628145798,-0.03126836038009688,0.030500628322689943,-0.001705576260659169,0.09388050139019656,0.0002920859686436532,0.028368671281967607,-0.019940480580040405,0.018576631379842067,0.007607398554020613,0.12309569405128794
TRIM22,0.06714741898619644,-0.010958839546438715,-0.016664600001030032,0.022756744061505952,-0.05020959914813264,0.06194771832501957,-0.019682362020793973,0.049838473103454614,0.031831221756612654,-0.003840183440936987,0.01964425466518417,0.01831743021329236
TRIP13,-0.037253088171505286,-0.013630715796199115,-0.05992678422295881,0.05718071572730787,0.03999241389588317,0.02139012672272403,0.03190259952723768,0.0027799092447888165,0.03816026220671131,0.014620788594080378,-0.008521964776672619,0.03554685561189443
TSPAN33,-0.005339435169275394,-0.041802880233054174,-0.017046906584677946,0.05613345422653475,-0.05251419215442327,-0.004871201397733409,-0.04980200695662077,-0.02363246443291186,0.06526096579486075,0.014771533803796883,-0.01769816214982022,-0.06598256820824255
TYMS,-0.04206846324644864,-0.031013811620338887,-0.033547027110706305,0.0711391887506449,0.015282404899212922,0.03499130460093374,0.04597577810475409,0.006422814148969017,0.009362118498579524,0.03184376548524278,-0.021458453927648544,-0.007887687406524612
UBE2S,-0.04095087526401973,-0.018813547349454122,-0.06940817855231206,0.04969117385921083,0.011808516640367608,-0.0011532299012180064,-0.005963197157606548,0.014959882037089298,0.043191684927106344,0.10570866468760928,0.020561244812581956,0.01971677366849532
UBE2T,-0.0445938175619131,-0.039301722046127495,-0.06604450607493206,0.04849836382962884,0.014533852642036337,0.023740986906832472,0.0343526372036262,-0.00242557334598446,0.003653242165316912,0.04494157235062585,0.02275639944187665,0.021681407983766592
UHRF1,-0.035751900011761616,-0.0054547827400822846,-0.05063485821271135,0.08519098107563702,0.04952705123102299,0.04490705434648384,0.028526336496197,-0.0037316323042458806,0.01481928755296604,0.027360278702957205,-0.040850471993242876,0.013534588965822547
VAV1,0.08136543129411068,-0.013823292252584666,-0.033259548505836664,0.030720957969058847,-0.011814575415099098,-0.005675473153361294,-0.039896860527606576,0.0072619619018053395,0.00459497586347243,-0.007948262673107564,-0.01272984484051588,0.014736475919702256
ZMAT1,0.04123820470160292,-0.033636631948666076,0.023736074285092043,0.02282032226506299,-0.010732651368305658,0.0023644076274550196,0.03079813788458305,-0.045578760499519956,-0.08029616752839021,-0.057451913275520454,0.010173116539628262,0.014472644108008392
ABCB4,0.01017005938250451,-0.05603098051018176,0.03625064407290067,0.01929579560670052,0.04027930116516042,-0.05698650563250645,0.01859502298796601,0.006494012513029066,-0.03844472926128316,0.024289184848978726,-0.014586592218240569,0.08671157198063234
ABI3BP,0.02215527398436179,0.07381253123750771,0.028758193908586995,0.035873517512689405,-0.034203375679587596,-0.03171894350955761,0.02066920018623851,0.008565766202853212,-0.0033380631027612497,0.03578779611915058,-0.04060299808384655,0.016845521483017226
ACP5,0.028880441524516746,-0.06631930797939872,0.044984526057033014,0.015270075652956166,0.09685048538217614,-0.06853101285612559,-0.016644072285001702,-0.022382840170561667,0.022239514630651637,0.023426916344102298,-0.004853394897143312,0.0014042945922299512
ACTA2,0.031233864389755905,0.044863798445428885,0.022137965752614293,0.002269851931768832,0.01690121034671548,0.02526525467300186,0.03247416857511604,-0.03779774467844942,0.026574047998330325,0.002023085166995283,-0.025811826167188114,-0.007843504278878905
ADAM12,0.010043220450976451,0.01547558550036902,0.0018234475828070914,0.03578616235546342,0.057480642047383894,-0.027364040520607195,0.06565167340486128,0.023449619937341053,0.0151810018593536,-0.06437638877084878,-0.0751447233316016,-0.002654091049050276
ADAM22,-0.036409538018713515,-0.00772994818047944,0.000722423268326932,0.06224610951558787,-0.05549608881764648,-0.014245878497829767,0.025855967670014572,0.02895750263398669,-0.038773221412046414,0.017886846178325123,-0.020829236446720596,-0.02768704778315327
ADAMDEC1,0.03605968755907559,-0.01773132784399946,-0.00983129885047895,0.030396419310796206,0.00294774628553431,-0.05379180970249273,0.019147029737890425,-0.010307526937630455,0.00022229224723100674,-0.025725805442149478,0.04303549071558646,-0.043324732686025866
ADAMTSL2,-0.005544819371710601,-0.02374291256481422,0.08533238392386792,0.020321668879457147,-0.015160761203549375,-0.01012012870453138,0.01376324101995223,0.019912690099924028,-0.00018968569260306885,0.030109519476579416,0.04226521851479904,-0.004146130229239849
ADORA3,0.06747769976010354,0.0018764986348771603,-0.037915039226468404,0.02868264467395956,-0.04547831859496829,0.013219026898581948,-0.035649368454819745,0.022415078281452495,-0.0003857657383376,-0.04645863090657813,-0.04043692021335599,-0.022162037486084193
AEBP1,0.024332374068564415,0.0605847868615482,0.060494449492932305,0.004271316118817574,0.05893826586935069,0.025763457040880674,-0.028922481296870563,0.03659357308714675,-0.01812293882102073,0.013114629955277136,-0.005048214707219095,-0.0021600439829010257
AGTR1,0.008788489064361511,0.03297268054735576,0.03394125953052003,0.028883556152437238,0.007409855118607822,0.03443119034812106,0.04519558404773305,-0.014572817812901527,0.004578968222638085,-0.02139334087022933,-0.04220165682613635,-0.07704535838860128
AHR,0.02970916388848354,0.05196140486905878,0.009022419734467855,0.040643658864127345,-0.019923705351633264,0.010552117887989178,0.06620686600392627,0.005136925080030503,-0.044712495153744036,-0.016059945295530207,0.06845928264463678,0.05395876824393625
AIF1,0.07701619148205639,-0.003256565047011274,-0.04228453264683966,0.013859660557308404,-0.04862582218459261,-0.005887356102142417,-0.03940802162418974,0.028062189632130058,0.026422408209273884,-0.01720017947637858,-0.0005330937062673236,-0.03394711692863158
AK5,0.013935294782735728,-0.062207388828409135,0.05880084096937189,0.009576986828548762,0.05693317793878734,-0.027343435703272474,-0.017254499059727285,0.018413655038351448,-0.009484305182241172,-0.009578915468380732,-0.007309805579910901,-0.03959695285744107
AKAP12,0.000696872659747554,0.008234275271971889,-0.024705187512409802,0.047564620151697774,-0.05034774780462946,0.008243094726356388,0.06775079739029916,-0.04812476778245295,-0.026316502492811325,0.05693980557258258,-0.04335534772663055,-0.029222171839059584
ALCAM,0.030777468660565466,-0.006314419955220212,-0.009206887041307343,0.02971494876267461,-0.002997134529801918,-0.006297761942796444,0.039441456721902905,0.015749208411183546,-0.11410818626538152,-0.049162010596963665,0.04997240200209635,0.02710210678162306
ALDH1A1,0.016351357543345265,-0.01292918838776443,-0.03341498810308759,0.05047523110986142,-0.006257779949893991,-0.024374425882075366,-0.018830171035089275,-0.05095694941951639,0.04945327165585276,-0.008382403576506362,-0.03141121174517946,-0.03376280870729058
ALPL,-0.03527343145294076,-0.06967631943117607,0.04012447327228063,0.03329072069194208,-0.01157135837396956,-0.0038547879176624895,-0.015060348472773544,0.05626447054211255,0.06239159559354007,-0.017071180536167553,0.007699674929749453,0.012177248780141082
AMPH,-0.0038583827607036308,0.04768157286556374,0.0028390420825222893,0.0344540524464504,0.025183734522414243,0.03210852724912011,-0.013063182944483042,-0.035096189124543826,-0.0414336210366641,0.013049852092139547,-0.003447215130382834,-0.0725243372080526
ANGPT1,-0.009924371231254326,-0.03809774377702354,0.018437057047742417,0.045749570884602006,-0.041599657630995567,-0.01935595321826194,0.08101695928808907,0.011594497891942687,-0.0200023753204436,-0.09155802198885735,-0.0027756048685915018,-0.014940128162086404
ANGPTL2,-0.009005642792818234,0.09036619480905232,-0.003449549282568472,0.03575281768041915,0.025732271292069654,-0.011403934848570229,-0.032958465707452644,0.042700098470631054,0.0530859469893679,0.000860368628524991,0.002201394192307729,0.004681210026186636
ANGPTL4,-0.021364562100871197,-0.016066922375941796,0.04122273939070455,0.005165286515794207,0.014311970223763671,0.044525653063704394,-0.029294273621058967,-0.01754543317870855,0.06177516630488607,0.03129324177360395,0.06415083853891694,-0.01931337177985634
ANKRD35,0.005250363049133841,0.040968162834324424,0.030370565156091867,0.022861684642778213,0.014313301893409777,-0.05687582573671229,-0.025433309870676997,0.03692923031508726,0.021552615613522712,0.05137655438308178,-0.03325735301101168,-0.04856567951444247
ANPEP,0.011909148122111711,-0.045334368976169576,0.01729857970237183,0.04984375321676111,0.08123178254660211,-0.03221407460796761,-0.05163822043061214,0.0003041967739803248,0.06910126868222441,-0.0178996279987305,0.006603281507812798,-0.043891731552068894
AOAH,0.06523261334428056,-0.018289253687032946,-0.03901102174077913,0.022026193180841345,-0.033282665067162154,0.02143305825870662,-0.026340898416577312,0.006074064172502015,0.03038287968154171,-0.01016986721712256,0.02687253422694111,-0.016372844881303774
APCDD1,-0.03422024631691583,-0.03931954002262646,0.01780224642587606,0.06696956705692395,-0.038257064412982995,-0.06410845300818453,-0.009830803459364542,0.02539963788238127,0.02168941144110854,-0.0110244624257981,0.018392854025254007,-0.018501624993395395
APOC1,0.05877426307113247,-0.015865472792796223,-0.058821376872662375,0.017399587629067664,-0.023226555686903363,-0.011231210428487235,-0.041469985670641356,0.030320739874407227,-8.100429777903534e-05,0.0074215613524900755,-0.003526311941139464,-0.012813697434232284
APOE,0.06073203990549559,-0.004609008512817599,-0.0046350790493625005,0.014985998434848692,-0.01772135385272032,-0.014528753850259278,-0.054022270686931696,-0.0009516239819709485,0.019550099283143035,0.013932670847924038,0.03541053498677049,-0.019290138869323337
AQP1,0.018281213353623905,0.009781479983603104,0.08909265271391333,0.006695799854335729,-0.01748543793400833,0.05236296543241552,0.009681267237609372,0.001422881758414163,0.03736260167306343,0.06509802447549297,0.010475778606316846,-0.018352282329961056
ARMCX2,0.00933557565352217,0.03707623863470133,0.01624463072513076,0.018003742459210832,-0.015075303788940174,0.010438311302365102,0.010076906451074076,0.030257617009767555,-0.04065357482414244,-0.032052436868379774,-0.023228095757484704,-0.04965743441931526
ASPN,-0.007215573541549283,0.0827337884489049,0.021123241902126035,0.027347060153387576,0.026669307395240278,-0.019193721885636183,-0.04618756123828289,0.06378747210919858,0.008409310692293455,-0.0512206048891988,-0.025347323162802308,0.023064046912125925
ATP6V0D2,0.029899563515144497,-0.06265738996556387,0.0404440267879307,0.011731029616495744,0.11325460759842089,-0.06858141465197665,-0.0163909354672698,-0.006499229183053273,-0.0066468750872830966,0.010285811168191219,-0.011442286940323069,0.01357175039748956
ATP6V1B2,0.03780239400068275,-0.0614387383295707,0.024865041205080443,0.032766251981992296,0.11038982098985094,-0.059631236763143414,-0.008907680938631366,-0.005457297578834786,-0.020278456783782026,0.025841828120889032,-0.03288947121677801,-0.003937786843007924
AXL,0.028543736285713172,0.0395890386830041,0.0338066128572099,0.019911092849571783,0.000479268337273494,0.04044840587577518,-0.007406900373795447,-0.0019097123381799324,-0.04325772399795874,0.04591620778738515,-0.03160612190729988,-0.04341299173146841
BAALC,0.012437908396876758,0.020808860007699548,0.023343269419838997,0.004556978254233595,-0.002519631739413003,-0.010565382294543183,0.04004681684466978,-0.003812733461464308,0.019581687660027196,-0.011167960129810021,0.022239487733640366,-0.11321675004848075
BACE2,0.009252330661544047,0.03592183303801505,0.05440954374455107,0.019966415932459826,0.025278110964450703,0.006688128814098542,-0.026967465364110453,-0.02732829003490836,-0.006925823322540887,0.019739223257554554,0.06112212141973973,0.005043856968250479
BAIAP2L1,0.007194152440728419,0.005972972294267782,0.001375713329430252,0.05188911947662104,0.07980168328463422,0.008461158595575174,-0.0829481907438976,-0.05833101441649292,-0.04744437438426374,0.017187224716684615,-0.0034590571151499085,-0.011415358179178202
BAIAP2L2,-0.03518574696106055,-0.027374526718813012,0.02518517790858062,0.016278377357399683,-0.03971194487090814,-0.01351539432871404,-0.02486172812937685,0.004802906960908383,0.0037969472535323984,0.03917200909766898,0.0693836394719923,-0.05241581052631213
BAMBI,-0.0355141092164202,-0.08049098246813352,0.04375115152579503,0.032841180628695524,-0.024848344887424597,-0.032840567093067666,-0.015687880559821316,0.032080643119798344,0.01668152655418169,-0.00738062680470525,0.028013059007750408,-0.008739268875259299
BASP1,-0.0032036240137525078,0.04778343644878231,-0.020107443464235885,0.04424465677564746,0.022140745987343224,-0.028229840996483402,-0.06647386801098874,0.02954207199524784,-0.004397696396044976,-0.06302541072876555,0.001511261695171677,0.03701093962616357
BCAT1,-0.0008903912254913026,0.03527905339151879,-0.05889032144018475,0.04359783027687222,0.013667387745787183,-0.04469789619405415,0.053217287232572436,0.056274579885945086,-0.05273329480172548,0.007058335827205343,0.013278579518041175,-0.08865155481337342
BCL6B,0.02502287609020583,-0.00565606539867869,0.05468536321560663,0.03353850900334122,-0.026979879245874718,-0.03326689869570231,0.08348684292855976,-0.08041780352322371,0.09872599110649587,-0.03775586247052051,0.02227157516063316,0.03848951557539413
BGLAP,-0.0014251467441170776,-0.036973566041516435,0.08499966892227637,0.006775134131019723,-0.010913618385675464,0.028814989033894282,-0.04896657162420127,0.01526592233342507,0.02782185856104329,0.02009692688358363,-0.06457701193888289,-0.03451974503606892
BIRC3,0.05479010417058306,-0.044138429702722776,-0.0021508637177972897,0.014389962995799917,0.07012360897744614,-0.030015761454818348,0.015245940377901893,-0.023837973464549904,-0.03473634921347646,0.03746152675898389,-0.0005965500147481943,0.03654708557626832
BMP4,-0.02405485532726051,-0.07039371115615771,0.025137199137650095,0.018935167591801493,-0.028960100954041564,0.0444199847829938,-0.009670086430325811,0.026588046945313894,0.02239268344164933,-0.0006042185483843649,0.02781068613183968,-0.05106928456507621
BMP5,-0.008406499237445533,0.013077851395024737,0.015395152494791162,0.04703559121453148,-0.048854458490582675,-0.055594882024635243,-0.014669290066438943,-0.0032299987522284735,-0.012470775826995049,-0.02184552359948269,-0.01397228085161355,0.05954054663631925
BMP6,-0.0235602934775453,-0.04773712036513762,0.047169376031054616,0.007901606074053737,-0.05001738756812394,0.043428847063865815,-0.02689926291834854,0.0034976391685535013,-0.0009155034104022623,0.003959837216141668,-0.019119284999966575,0.059331535936867526
BMP7,-0.032322689169158945,-0.017659895782790556,-0.005175294755470878,0.05596765631245207,-0.03387131285251546,-0.038220232472867766,-0.017470447186897234,-0.00782034130981234,-0.05097370636542858,0.01875912863951786,0.0697608279405868,0.01456129047874492
BNC2,0.02273860739953879,0.07662230681830694,-0.006756308511862161,0.03270876455161401,0.05516462100841245,-0.010187660336391543,0.0460267163279966,0.0053891441035802765,-0.033160236582280005,-0.02391656343529725,-0.04443807322725618,-0.010974226817097168
C1QA,0.07234084007488428,-0.006251679239270974,-0.028282044450221904,0.01964576343725929,-0.06652524527040277,0.02251946495890139,-0.056064260445017916,0.011899336294403179,0.03601485031424049,-0.018551504721835577,0.004108827394936998,-0.02725477460207787
C1QB,0.06934868396379838,-0.003137206578871163,-0.02441682753286826,0.019871851894544712,-0.06437984297543514,0.02412884016355785,-0.052498684456867326,0.015451281928001118,0.028952891484655564,-0.02150645833658704,-0.0024263141200832937,-0.03335269052101532
C1QC,0.07082327935594912,-0.00456744623315393,-0.029229183556582727,0.02627967363737717,-0.06204243325050511,0.027365654190409035,-0.05450613319096671,0.016942200659198957,0.03582520414422119,-0.020331698694685922,0.010635343738337907,-0.024419335051049772
C1QTNF1,0.00440484136446104,-0.05646596023650948,0.09325539579016551,-0.016418787509502396,-0.007088848647627251,0.009091776642268123,0.03345916804218079,0.06182328194811466,0.02541910339794362,-0.00815980256516786,0.05104819970356736,-0.0202093547177983
C1QTNF3,-0.0037840117591045365,0.09533283969961151,-0.005172313450133791,0.014262060367479314,0.012270036823674038,-0.02454507050978068,-0.026825621749726154,0.05491188150551481,-0.0003027373884826861,0.020973961024786394,-0.024482392263898776,-0.015217218806717107
C1R,0.04263299890400885,0.029040532086881295,0.06311056574320408,-0.005583260125076206,0.022023969775488022,0.07913772130534148,-0.007243682748327925,0.006350426875321154,0.04086857855162748,0.042362746708353556,-0.013064336519888144,-0.036190724548623585
C2,0.060755992069099554,0.014579100826568585,-0.025824959410225435,0.021655448655605064,0.022429437284400028,-0.0012409705738447253,-0.02905110674029511,0.020493175168072458,0.036339261638899,0.009901565053303378,-0.038922888822878615,-0.03406371792892049
C3,0.05221350593059887,0.035642379957193694,0.027401247425083493,0.020199238341245675,-0.03576808680389898,0.020881344726088307,-0.03546429310149703,0.022163302074235645,-0.015138192964490706,0.01982630527198674,-0.02742660536794619,-0.01611283828679705
CA12,0.008493877727813593,0.07855179245955132,-0.021829049779101068,0.004890910722343444,0.039991974909401914,-0.0415014590778177,0.0088665292262298,0.03670040578809451,0.004101219754194753,0.056079275747603775,0.013755629111135162,-0.02778216232719249
CA2,0.008513244051125262,-0.061497868703105835,0.020788285821198363,0.03137997842587755,0.08161131104023345,-0.06276509612602439,0.004353768780574138,-0.0034230792175873274,-0.007794249008765534,0.04083777244083057,0.0038218924278872624,0.012367350394080275
CA3,-0.025035804339184658,-0.04349058741513529,0.01947587819484447,0.031383596794967064,-0.056808940245727906,-0.05624733410020924,0.016502649514689542,0.05416570917113872,0.04074380249269008,0.03350565261592636,-0.03677079130295921,-0.044258272145804904
CACHD1,-0.03896707451954638,-6.744109720713915e-05,0.021696968780526495,0.05965124430923405,-0.012446758172529767,0.04943296958841714,-0.013018577834500012,-0.024866142408253855,-0.08880317257610615,-0.0662738030975829,0.04823107802859453,0.0032166616844016803
CADPS2,0.022260603404994184,0.010882096676997254,0.0427229225634804,0.025814825774866816,-0.02080249193948179,-0.01236051820558572,0.07425937986854203,0.020635430150168083,-0.023132815646679843,-0.00563478887807517,-0.0611059390688282,0.004677367463650704
CALCRL,0.03693368772920323,0.013433296986887168,0.033217006099169374,0.031012061455996515,-0.040446930621524026,-0.0159232417811096,0.10297040794005344,-0.03856259307271837,0.057468757926504355,0.011875803449277599,-0.019991309856574626,0.02285432075850101
CAP2,0.004005854919668443,0.049408248966224776,-0.00046426439195425067,0.034001047798634845,-0.056023317075147086,-0.0006100804963239802,0.009789134145451728,-0.049402433885831834,-0.0520471872877328,0.04276953152834658,-0.04298164006810172,-0.02147463569485585
CAV1,0.03991466249828563,0.06511740690771962,-0.0189048917143224,0.017021729548629783,0.029087580716978517,0.006789552832735544,0.09300038464683621,-0.028531563552689525,0.043005144663249215,0.013806754287185126,0.008131073051886154,-0.03508182551714502
CAV2,0.03891660699876385,0.06820368810563024,-0.01403728135645929,0.012398048964713852,0.01305464526120209,-0.004886997305251137,0.07011025155211954,-0.03305530270261487,0.013523681288002916,0.013354720888984518,0.019388883252834034,-0.024996166394829624
CCDC3,0.00913750493751071,-0.02541157142823443,0.06586683443747399,0.0024034820776913483,-0.05331422734533129,-0.0031337086210458482,0.05316639190355243,0.038646867314035716,-0.04904301719101792,0.07175537571592565,0.010180898725790519,-0.03740279471413922
CCDC68,-0.017996557176616804,0.007802193955145729,0.019358050019655095,0.026510433084695535,-0.021653820074718142,-0.0003401045424913517,0.008241811806416411,0.062078013856819825,0.018740468854342395,0.004693511527821119,0.007178552804953676,0.014663468828428353
CCL21,0.026728794654074267,0.024223704603532892,0.03232306882456158,-0.00016336317469694975,-0.020777948563069144,-0.04421682072453298,0.04562484770835753,-0.027249919182373822,0.03732631956818796,0.013715945478550621,-0.04219732723116221,0.04592261034784586
