,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
DNAJB1,-0.019022301421886812,0.0028188746535263848,2.9774566618575617e-06,0.026365014759735662,0.032247025805256006,0.07310194904546169,-0.016207090363596313,-0.039309483097883756
DNASE1L3,0.046277704026863986,-0.013266149349055208,0.039881153293481436,0.016976355689695025,-0.04286465117153824,0.0019555673553271775,0.008391897848809863,-0.030614923327449056
DOCK2,0.08051181509090069,-0.011929661229981132,-0.029686849122487785,0.03716301245984165,-0.025767521676704406,0.018692923942348845,-0.013137745805240025,0.022879819913022695
DOK2,0.0682611035249504,-0.006953239023645366,-0.047366961315964774,0.019828116575789763,-0.03529125194874423,-0.02165777967503184,-0.022254662424909873,0.016574053158564687
DRD1,-0.004098099200707851,0.015873360095095962,0.011298846606971263,0.02995591717050134,-0.02166131879854604,-0.0033423892097753393,0.05928264334050504,-0.045461392788889575
DTX3L,0.041980493571315655,-0.026358931473705473,0.011123348808681951,0.024157704581271186,-0.010306810860737108,0.11505230088889111,0.019520236355171777,0.03727367283350797
E2F1,-0.04590299656996555,-0.025572667856824795,-0.07050451817967895,0.04677433299318485,0.018378788605437624,0.00805710319776649,0.01563197598505182,0.004371108879597119
E2F7,-0.03459468949987967,0.01839993494630934,-0.05778148350097933,0.09442752518954918,0.04796212875693731,0.024238348885193852,0.03315067004558297,0.016169710462451966
E2F8,-0.03592660708445078,-0.02535351391760686,-0.0522093210105236,0.08517014777254872,0.01680408276190435,0.03526995173537564,0.0452463458027283,0.02690504965948804
ECT2,-0.03242657776099863,-0.010489552689408925,-0.0665201307598541,0.07535909235178316,0.04426947193627619,0.03982304866653675,0.051803937867809034,0.030947079588899064
EGR1,0.02155067087918743,-0.005213382283680877,0.02429730476826158,0.01446985092030232,0.010829903648596512,0.005516659183430377,0.06009756875186259,-0.025295679755257636
EHD3,0.026572536882645464,-0.04366775247615921,0.054581832657877395,0.0017425339934384213,0.024198755355809808,0.0214184047791528,0.07169722456480704,0.007637318058836197
ELOVL4,-0.043996283656048296,-0.01282435151636117,0.0001314115412302183,0.053785770775691716,0.013849360976211686,-0.007016591340777107,-0.01964737924575273,0.011719139120452072
ENPP5,0.04114157071888333,-0.04022334336403912,0.028590603442014157,0.0016692868245908304,-0.0010297185195825929,0.017849606553780303,0.041066946640953186,-0.025718356380081065
EPAS1,0.051855565544601474,-0.004075004559192069,0.08066400349838611,0.007480237551925438,-0.00953165507954012,0.039514989505789855,0.06809830646701603,-0.03359658640368277
EPHA2,-0.029764441906500266,-0.04044155921071172,0.0028561859598333454,0.04421438893943903,0.015285419129734776,0.0045936595072454045,-0.008048907741175441,0.03940666418759613
