,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
SMPD3,-0.03134546557755045,-0.0351930130891189,0.028845018398481775,0.016295588952601612,-0.03877843211330139,0.03236731015106527,-0.035743505955876366,-0.03338827302638879
SLC29A1,-0.0015328332085214995,-0.048153541717722625,0.03518123905633296,-0.01918407885012247,0.007689734306906157,-0.001826175944941368,0.014953998131346596,0.026587311266483456
PALM,0.0044779313122080165,0.028571600742306285,0.026758320314952046,0.0009574342538114502,-0.05508667723976945,-0.02297055020188799,-0.031038068833128755,-0.017070937192157968
SMOC2,0.004355687826150633,0.051277026119326975,0.03607890527704576,-0.015618097268241883,0.026552227622638338,-0.009840439718776423,-0.02674464676690042,-0.014591260170730955
TNNC1,-0.01065324645793461,0.006886381815495113,0.005503779125746004,0.010233376087286312,-0.039260857415536116,0.0044068397651200976,-0.021882435446036425,-0.010238753700995619
CTSK,0.029184478240972294,-0.046738520420911936,0.017690964815936516,-0.01719152673532794,0.06141437024863868,0.04637885221115966,-0.04570472426812005,-0.014309499777515737
PIR,0.0042524001178534335,-0.022140270783457375,0.003477166295227885,-0.00265695395044443,-0.015908130298106962,0.013025718396125346,0.053416109551848036,-0.011591161901804925
QPCT,-0.012775372517853746,-0.03163805615151011,0.020287135053445378,-0.00399026574767927,0.0014746432359910879,0.01643739564371169,-0.021094683874352784,-0.021560487404169663
MAB21L2,0.0044201675919089325,-0.017233298347586794,0.01921016495289714,-0.026467295470519035,-0.01027224271119875,-0.0009555137406305754,0.018268772979813462,-0.0435040254604934
SEMA5A,-0.00977603777518181,-0.033278136952524046,0.05181744080233992,-0.010118068762293698,0.0057973790376862405,-0.0023927301304079544,0.014067951270485796,-0.02058967963680958
STC2,-0.005183575512604911,-0.0003676057077647726,0.007533393941814539,-0.002680956841260038,0.005476874824842971,0.007595433204574436,0.035619639613161634,-0.02610994861313123
SLC37A2,0.030861743977338766,-0.05317148822347508,0.011364986141909717,-0.010262280977019774,0.056398562869761165,0.03742320397182394,-0.05511262381721024,-0.013009655768996108
SULF1,0.029371068228872872,0.003564575704239221,0.041900277452915656,-0.0241036222919831,0.03365549804314804,0.01785272062499939,0.014317242120700777,0.003541157328927602
SATB2,-0.0319263685731377,-0.05869285254479449,0.036830979115770164,0.001593610917712279,-0.014946315233543691,0.012894069848003512,0.005408295484959391,-0.01678389684105802
SPP1,0.021650399366154875,-0.05119408455481323,0.008480708765195525,0.0005729479718299684,0.020270386888543306,0.0399886942895732,-0.059803729786139515,-0.03911114526727921
SLCO2A1,0.0285225902995372,0.013823522408113513,0.0456406036638236,0.00170027587545921,-0.03608642998403185,0.006030544651678636,-0.0007799298744297884,0.03692872675587705
AK5,0.005416567673466239,-0.05172534208526795,0.02497044238696722,-0.02273730295041202,0.029468608962736027,0.01818043397065812,-0.03124062650139702,-0.017949918783437685
NPNT,-0.014496500440424127,-0.005343236097261586,0.04673757066568813,0.014696802693507567,-0.004410832688125408,-0.014574056268427919,-0.007223845833843413,0.01112168456667607
RGS1,0.04067205062025506,-0.0034439276105557018,-0.01968739068700245,0.032613841361846696,-0.00015398170088575793,-0.003999859332383799,0.0029449267285910057,-0.021726647888764362
COL14A1,0.012831827452058844,0.06392725064484836,0.030018795433046207,0.016562841519723807,0.003482049976068699,0.0077372589903332845,-0.012748791859401375,0.015647825463536505
PLXDC1,0.012976140474951806,-0.017986913490609664,0.04674436756284471,-0.030283106253758855,0.032419251613752614,-0.04554936021493592,0.014050834275323698,0.04645602347792868
MRGPRF,0.012476029248331709,0.06456696072774068,0.0018747078804725427,-0.0073821229630104835,0.02160306075654884,0.016864228605972958,-0.03242548175553618,-0.004148053499169056
RAC2,0.03868438275459231,-0.05220378325188791,-0.0018891969786198246,0.0013623238241143316,0.041232687856437224,0.021568314402859202,-0.04999447727709926,-0.0037471436986633725
ROR2,-0.01137330349293889,0.05667204966791742,-0.0005612237667726766,0.037630210950653345,0.02168671237095348,-0.011130351013793095,-0.026568354997577585,-0.028095355740837876
PTGFR,0.011887207339114131,0.05233820063458007,0.027785220245542808,-0.019367967465158623,0.0378146304932067,-0.019429205748453155,0.0020081520393197307,-0.014338507294125386
